Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Unai Simón,J14,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,2.0,1.0,1.0,0.9,-0.1,0,10.0,20.0,22.0,5.0,831.6,10.0,655.0,11.0,0.0,0.0,0.0
Predrag Rajković,J13,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,3.0,1.0,2.0,0.4,-0.6,0,6.0,12.0,24.0,5.0,926.4,6.0,193.8,7.0,0.0,2.0,46.6
David Gil,J13,Cádiz,Spanish La Liga,ESP,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.6,-0.4,0,9.0,30.0,16.0,0.0,944.0,16.0,1004.8,29.0,0.0,0.0,0.0
Álvaro Vallés,J15,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,4.0,0.0,4.0,0.4,0.4,1,6.0,14.0,87.0,8.0,1870.5,8.0,252.8,15.0,3.0,3.0,45.9
David Soria,J15,Getafe,Spanish La Liga,ESP,GK,Goalkeeper,30,90,6.0,2.0,4.0,1.7,-0.3,0,15.0,33.0,30.0,1.0,1572.0,6.0,397.2,8.0,0.0,0.0,0.0
Paulo Gazzaniga,J15,Girona,Spanish La Liga,ARG,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.5,-0.5,0,2.0,6.0,33.0,6.0,884.4,4.0,133.2,5.0,2.0,2.0,25.0
Giorgi Mamardashvili,J15,Valencia,Spanish La Liga,GEO,GK,Goalkeeper,23,90,5.0,2.0,3.0,2.9,0.9,0,8.0,25.0,21.0,1.0,1146.6,8.0,518.4,24.0,2.0,0.0,0.0
Unai Simón,J15,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,3.0,0.0,3.0,0.2,0.2,1,6.0,19.0,22.0,4.0,816.2,11.0,649.0,12.0,0.0,2.0,56.0
Stole Dimitrievski,J15,Rayo Vallecano,Spanish La Liga,MKD,GK,Goalkeeper,29,90,4.0,4.0,1.0,2.1,-1.9,0,2.0,13.0,29.0,3.0,1032.4,7.0,252.7,16.0,0.0,0.0,0.0
Andriy Lunin,J15,Real Madrid,Spanish La Liga,UKR,GK,Goalkeeper,24,90,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,21.0,1.0,396.9,5.0,150.0,1.0,0.0,0.0,0.0
Raúl Fernández,J15,Granada,Spanish La Liga,ESP,GK,Goalkeeper,35,10,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Ferreira,J15,Granada,Spanish La Liga,POR,GK,Goalkeeper,27,80,4.0,2.0,2.0,1.8,-0.2,0,5.0,16.0,23.0,5.0,860.2,7.0,431.2,10.0,0.0,0.0,0.0
Sergio Herrera,J15,Osasuna,Spanish La Liga,ESP,GK,Goalkeeper,30,90,5.0,1.0,4.0,1.5,0.5,0,15.0,27.0,22.0,2.0,1051.6,13.0,739.7,32.0,2.0,0.0,0.0
Álex Remiro,J15,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,28,90,3.0,1.0,2.0,1.1,0.1,0,1.0,4.0,17.0,5.0,562.7,6.0,217.8,10.0,1.0,2.0,38.0
Predrag Rajković,J15,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,4.0,0.0,4.0,0.3,0.3,1,8.0,16.0,26.0,5.0,980.2,5.0,102.0,15.0,2.0,0.0,0.0
Antonio Sivera,J15,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,3.0,0.0,3.0,1.1,1.1,1,9.0,18.0,18.0,2.0,829.8,8.0,446.4,25.0,2.0,0.0,0.0
Luís Maximiano,J15,Almería,Spanish La Liga,POR,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.2,0.2,1,4.0,7.0,24.0,3.0,765.6,4.0,100.0,12.0,1.0,4.0,68.4
Rui Silva,J15,Betis,Spanish La Liga,POR,GK,Goalkeeper,29,90,8.0,0.0,8.0,2.4,2.4,1,7.0,32.0,41.0,4.0,1697.4,10.0,585.0,20.0,3.0,1.0,9.7
Marko Dmitrović,J15,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,4.0,1.0,3.0,1.7,0.7,0,1.0,6.0,23.0,7.0,611.8,2.0,30.0,7.0,2.0,5.0,106.5
Filip Jørgensen,J15,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,4.0,1.0,3.0,1.2,0.2,0,3.0,7.0,31.0,9.0,771.9,12.0,370.8,48.0,1.0,0.0,0.0
Wladimiro Falcone,J16,Lecce,Italian Serie A,ITA,GK,Goalkeeper,28,90,5.0,1.0,4.0,1.3,0.3,0,4.0,22.0,24.0,2.0,1096.8,6.0,288.0,10.0,0.0,0.0,0.0
Stefano Turati,J16,Frosinone,Italian Serie A,ITA,GK,Goalkeeper,22,90,6.0,2.0,4.0,0.4,-1.6,0,5.0,9.0,35.0,6.0,997.5,5.0,123.0,16.0,0.0,1.0,18.5
Iñaki Peña,J15,Barcelona,Spanish La Liga,ESP,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.5,0.5,1,2.0,4.0,17.0,3.0,428.4,5.0,113.0,11.0,0.0,0.0,0.0
Jan Oblak,J15,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,2.0,1.0,1.0,0.8,-0.2,0,2.0,7.0,21.0,7.0,638.4,8.0,248.0,9.0,2.0,0.0,0.0
Vicente Guaita,J15,Celta Vigo,Spanish La Liga,ESP,GK,Goalkeeper,36,90,1.0,1.0,0.0,0.7,-0.3,0,2.0,4.0,16.0,4.0,372.8,3.0,141.9,10.0,0.0,1.0,18.3
David Gil,J15,Cádiz,Spanish La Liga,ESP,GK,Goalkeeper,29,90,7.0,1.0,6.0,1.4,0.4,0,16.0,41.0,27.0,2.0,1530.9,16.0,1099.2,35.0,3.0,0.0,0.0
David Soria,J16,Getafe,Spanish La Liga,ESP,GK,Goalkeeper,30,90,0.0,0.0,0.0,0.0,0.0,1,11.0,17.0,22.0,3.0,1023.0,6.0,280.2,2.0,0.0,0.0,0.0
Giorgi Mamardashvili,J16,Valencia,Spanish La Liga,GEO,GK,Goalkeeper,23,90,6.0,1.0,5.0,1.1,0.1,0,6.0,31.0,24.0,1.0,1360.8,8.0,607.2,31.0,2.0,0.0,0.0
Antonio Sivera,J16,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,2.0,1.0,1.0,0.4,-0.6,0,6.0,15.0,30.0,5.0,990.0,9.0,271.8,13.0,0.0,1.0,16.5
Álvaro Vallés,J16,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,3.0,0.0,3.0,0.8,0.8,1,2.0,15.0,53.0,3.0,1632.4,4.0,172.0,19.0,2.0,4.0,56.0
Rui Silva,J16,Betis,Spanish La Liga,POR,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.8,-0.2,0,1.0,4.0,22.0,3.0,464.2,9.0,279.9,8.0,3.0,1.0,10.9
Andriy Lunin,J16,Real Madrid,Spanish La Liga,UKR,GK,Goalkeeper,24,90,6.0,1.0,5.0,1.6,0.6,0,0.0,1.0,23.0,6.0,466.9,4.0,86.0,14.0,4.0,1.0,8.9
Filip Jørgensen,J16,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,5.0,3.0,2.0,2.7,-0.3,0,1.0,6.0,28.0,5.0,742.0,3.0,104.1,12.0,0.0,0.0,0.0
Álex Remiro,J16,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,28,90,4.0,0.0,4.0,1.3,1.3,1,10.0,27.0,47.0,2.0,1861.2,5.0,238.0,22.0,1.0,1.0,10.5
Predrag Rajković,J16,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,5.0,0.0,5.0,2.0,2.0,1,9.0,33.0,26.0,2.0,1536.6,12.0,837.6,30.0,3.0,0.0,0.0
Marko Dmitrović,J16,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.7,-0.3,0,1.0,5.0,26.0,5.0,756.6,3.0,65.1,8.0,0.0,1.0,22.0
Jan Oblak,J16,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,6.0,1.0,5.0,1.5,0.5,0,4.0,18.0,27.0,5.0,1055.7,11.0,448.8,21.0,0.0,0.0,0.0
Luís Maximiano,J16,Almería,Spanish La Liga,POR,GK,Goalkeeper,24,90,4.0,2.0,2.0,2.0,0.0,0,6.0,17.0,29.0,8.0,1151.3,9.0,330.3,9.0,0.0,2.0,34.0
Jeremías Ledesma,J16,Cádiz,Spanish La Liga,ARG,GK,Goalkeeper,30,90,4.0,1.0,3.0,1.6,0.6,0,10.0,21.0,25.0,4.0,1267.5,4.0,210.0,20.0,1.0,1.0,16.3
Sergio Herrera,J16,Osasuna,Spanish La Liga,ESP,GK,Goalkeeper,30,90,5.0,1.0,4.0,0.5,-0.5,0,11.0,25.0,33.0,3.0,1329.9,7.0,394.1,17.0,0.0,2.0,61.0
Iñaki Peña,J16,Barcelona,Spanish La Liga,ESP,GK,Goalkeeper,24,90,7.0,4.0,3.0,4.0,0.0,0,1.0,3.0,19.0,2.0,440.8,3.0,123.0,6.0,0.0,0.0,0.0
Paulo Gazzaniga,J16,Girona,Spanish La Liga,ARG,GK,Goalkeeper,31,90,11.0,2.0,9.0,3.5,1.5,0,4.0,22.0,38.0,7.0,1307.2,6.0,382.8,21.0,0.0,0.0,0.0
Alex Meret,J16,Napoli,Italian Serie A,ITA,GK,Goalkeeper,26,90,3.0,1.0,2.0,1.2,0.2,0,1.0,5.0,15.0,6.0,388.5,5.0,180.0,13.0,0.0,2.0,46.0
Simone Scuffet,J16,Cagliari,Italian Serie A,ITA,GK,Goalkeeper,27,90,5.0,2.0,3.0,1.5,-0.5,0,13.0,30.0,25.0,3.0,1072.5,14.0,781.2,16.0,1.0,1.0,8.4
André Ferreira,J16,Granada,Spanish La Liga,POR,GK,Goalkeeper,27,90,4.0,1.0,3.0,0.6,-0.4,0,4.0,12.0,26.0,7.0,722.8,15.0,688.5,20.0,1.0,0.0,0.0
Unai Simón,J16,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,2.0,1.0,2.0,0.6,-0.4,0,9.0,23.0,35.0,7.0,1316.0,6.0,430.2,6.0,0.0,1.0,17.2
Stole Dimitrievski,J16,Rayo Vallecano,Spanish La Liga,MKD,GK,Goalkeeper,29,90,2.0,0.0,2.0,0.3,0.3,1,1.0,3.0,24.0,8.0,643.2,6.0,160.8,8.0,0.0,1.0,12.5
Vicente Guaita,J16,Celta Vigo,Spanish La Liga,ESP,GK,Goalkeeper,36,90,4.0,0.0,4.0,1.2,1.2,1,10.0,24.0,29.0,5.0,1278.9,9.0,570.6,27.0,3.0,0.0,0.0
Sergio Herrera,J17,Osasuna,Spanish La Liga,ESP,GK,Goalkeeper,30,90,3.0,0.0,3.0,0.9,0.9,1,9.0,20.0,28.0,1.0,1064.0,8.0,395.2,8.0,0.0,0.0,0.0
Stole Dimitrievski,J17,Rayo Vallecano,Spanish La Liga,MKD,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.2,0.2,0,6.0,18.0,21.0,4.0,869.4,7.0,403.9,24.0,0.0,0.0,0.0
Vicente Guaita,J17,Celta Vigo,Spanish La Liga,ESP,GK,Goalkeeper,36,90,2.0,0.0,2.0,0.1,0.1,1,8.0,18.0,17.0,3.0,787.1,8.0,436.0,13.0,3.0,3.0,55.5
André Ferreira,J17,Granada,Spanish La Liga,POR,GK,Goalkeeper,27,90,4.0,1.0,3.0,1.1,0.1,0,1.0,5.0,22.0,4.0,646.8,6.0,148.8,15.0,0.0,0.0,0.0
Unai Simón,J17,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,3.0,0.0,3.0,0.7,0.7,1,6.0,26.0,30.0,4.0,1407.0,6.0,405.0,20.0,2.0,2.0,26.8
Jan Oblak,J17,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,7.0,2.0,5.0,3.1,1.1,0,2.0,7.0,32.0,9.0,793.6,6.0,244.2,12.0,1.0,1.0,17.3
Marko Dmitrović,J17,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,7.0,3.0,4.0,2.6,-0.4,0,6.0,13.0,32.0,10.0,1059.2,6.0,267.0,18.0,2.0,0.0,0.0
David Soria,J17,Getafe,Spanish La Liga,ESP,GK,Goalkeeper,30,90,4.0,0.0,4.0,0.5,0.5,1,13.0,38.0,32.0,0.0,1577.6,10.0,587.0,12.0,1.0,3.0,63.9
Giorgi Mamardashvili,J17,Valencia,Spanish La Liga,GEO,GK,Goalkeeper,23,90,7.0,1.0,6.0,2.2,1.2,0,6.0,32.0,34.0,2.0,1632.0,7.0,457.8,15.0,2.0,0.0,0.0
Iñaki Peña,J17,Barcelona,Spanish La Liga,ESP,GK,Goalkeeper,24,90,4.0,1.0,3.0,0.8,-0.2,0,0.0,2.0,16.0,6.0,380.8,5.0,161.0,15.0,0.0,0.0,0.0
Luís Maximiano,J17,Almería,Spanish La Liga,POR,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.8,0.8,1,4.0,20.0,42.0,5.0,1360.8,10.0,392.0,22.0,2.0,2.0,40.4
Predrag Rajković,J17,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.0,0.0,1,9.0,24.0,24.0,3.0,1168.8,7.0,436.8,12.0,0.0,0.0,0.0
Álex Remiro,J17,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,28,90,3.0,0.0,3.0,0.3,0.3,1,7.0,11.0,41.0,1.0,1160.3,5.0,213.0,11.0,1.0,0.0,0.0
Rui Silva,J17,Betis,Spanish La Liga,POR,GK,Goalkeeper,29,90,4.0,0.0,4.0,0.5,0.5,1,8.0,19.0,35.0,1.0,1312.5,6.0,274.2,10.0,1.0,1.0,17.0
Álvaro Vallés,J17,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,5.0,1.0,4.0,1.1,0.1,0,7.0,18.0,44.0,7.0,1535.6,3.0,168.9,21.0,1.0,3.0,66.9
Jeremías Ledesma,J17,Cádiz,Spanish La Liga,ARG,GK,Goalkeeper,30,90,2.0,1.0,1.0,0.4,-0.6,0,8.0,23.0,27.0,1.0,1117.8,8.0,416.0,18.0,1.0,1.0,15.0
Vanja Milinković-Savić,J16,Torino,Italian Serie A,SRB,GK,Goalkeeper,26,90,2.0,0.0,2.0,0.1,0.1,1,7.0,23.0,35.0,2.0,1424.5,4.0,286.0,9.0,3.0,1.0,12.7
Etrit Berisha,J16,Empoli,Italian Serie A,ALB,GK,Goalkeeper,34,90,3.0,1.0,2.0,2.2,1.2,0,3.0,9.0,30.0,5.0,951.0,2.0,42.0,18.0,2.0,0.0,0.0
Andriy Lunin,J17,Real Madrid,Spanish La Liga,UKR,GK,Goalkeeper,24,90,1.0,1.0,0.0,0.8,-0.2,0,1.0,3.0,17.0,0.0,443.7,4.0,86.0,3.0,0.0,2.0,41.0
Filip Jørgensen,J17,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,9.0,4.0,5.0,2.6,-1.4,0,1.0,10.0,35.0,10.0,952.0,5.0,199.0,13.0,1.0,0.0,0.0
Paulo Gazzaniga,J17,Girona,Spanish La Liga,ARG,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.5,0.5,1,2.0,8.0,38.0,3.0,874.0,7.0,263.9,12.0,1.0,1.0,18.0
Antonio Sivera,J17,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,4.0,3.0,1.0,1.7,-1.3,0,3.0,9.0,23.0,0.0,795.8,6.0,84.0,10.0,0.0,0.0,0.0
Stole Dimitrievski,J18,Rayo Vallecano,Spanish La Liga,MKD,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.4,-0.6,0,3.0,16.0,36.0,5.0,1396.8,7.0,168.0,8.0,2.0,2.0,30.0
Giorgi Mamardashvili,J18,Valencia,Spanish La Liga,GEO,GK,Goalkeeper,23,90,1.0,0.0,1.0,0.1,0.1,1,6.0,23.0,28.0,4.0,1262.8,7.0,424.9,21.0,2.0,0.0,0.0
Jan Oblak,J18,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,9.0,3.0,6.0,2.6,-0.4,0,5.0,17.0,20.0,7.0,754.0,15.0,658.5,32.0,0.0,0.0,0.0
David Soria,J18,Getafe,Spanish La Liga,ESP,GK,Goalkeeper,30,90,4.0,3.0,1.0,2.2,-0.8,0,5.0,12.0,21.0,2.0,735.0,4.0,200.0,5.0,0.0,0.0,0.0
André Ferreira,J18,Granada,Spanish La Liga,POR,GK,Goalkeeper,27,90,5.0,3.0,2.0,1.4,-1.6,0,2.0,5.0,14.0,6.0,498.4,5.0,165.0,11.0,0.0,0.0,0.0
Marko Dmitrović,J18,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,3.0,0.0,3.0,0.8,0.8,1,5.0,18.0,25.0,5.0,1045.0,7.0,422.1,22.0,1.0,1.0,10.5
Iñaki Peña,J18,Barcelona,Spanish La Liga,ESP,GK,Goalkeeper,24,90,5.0,2.0,3.0,1.0,-1.0,0,2.0,5.0,27.0,6.0,607.5,3.0,135.9,7.0,1.0,2.0,36.0
Luís Maximiano,J18,Almería,Spanish La Liga,POR,GK,Goalkeeper,24,90,11.0,3.0,8.0,3.6,0.6,0,8.0,22.0,35.0,5.0,1190.0,14.0,655.2,15.0,0.0,0.0,0.0
Unai Simón,J18,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,1.0,0.0,1.0,0.1,0.1,1,4.0,15.0,37.0,6.0,1147.0,6.0,322.2,9.0,2.0,6.0,119.4
Álvaro Vallés,J18,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,9.0,1.0,7.0,4.8,3.8,0,3.0,26.0,51.0,4.0,1677.9,7.0,398.3,21.0,3.0,7.0,131.6
Filip Jørgensen,J18,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,4.0,2.0,2.0,1.9,-0.1,0,4.0,11.0,24.0,3.0,686.4,7.0,361.2,23.0,2.0,2.0,26.4
Vicente Guaita,J18,Celta Vigo,Spanish La Liga,ESP,GK,Goalkeeper,36,90,8.0,3.0,5.0,3.6,0.6,0,5.0,6.0,18.0,2.0,585.0,4.0,157.2,10.0,0.0,1.0,23.0
Rui Silva,J18,Betis,Spanish La Liga,POR,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.9,0.9,0,2.0,7.0,30.0,3.0,873.0,5.0,148.0,14.0,0.0,1.0,15.0
Paulo Gazzaniga,J18,Girona,Spanish La Liga,ARG,GK,Goalkeeper,31,90,4.0,1.0,3.0,0.7,-0.3,0,1.0,6.0,25.0,9.0,690.0,5.0,212.0,15.0,1.0,0.0,0.0
David Gil,J18,Cádiz,Spanish La Liga,ESP,GK,Goalkeeper,29,90,1.0,0.0,1.0,0.1,0.1,1,18.0,29.0,26.0,1.0,1432.6,5.0,257.0,14.0,2.0,0.0,0.0
Álex Remiro,J18,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,28,90,2.0,0.0,2.0,0.6,0.6,1,4.0,10.0,29.0,6.0,774.3,7.0,315.7,19.0,2.0,3.0,66.0
Mike Maignan,J16,Milan,Italian Serie A,FRA,GK,Goalkeeper,28,90,4.0,0.0,4.0,1.2,1.2,1,6.0,12.0,33.0,8.0,1046.1,5.0,338.0,19.0,2.0,1.0,10.2
Michele Di Gregorio,J16,Monza,Italian Serie A,ITA,GK,Goalkeeper,26,90,9.0,3.0,6.0,2.3,-0.7,0,0.0,3.0,17.0,4.0,387.6,6.0,81.0,6.0,0.0,2.0,47.0
Predrag Rajković,J18,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,7.0,2.0,5.0,2.1,0.1,0,7.0,28.0,32.0,2.0,1696.0,2.0,95.0,19.0,2.0,0.0,0.0
Sergio Herrera,J18,Osasuna,Spanish La Liga,ESP,GK,Goalkeeper,30,90,8.0,3.0,5.0,1.3,-1.7,0,8.0,20.0,36.0,4.0,1216.8,9.0,438.3,19.0,3.0,1.0,12.5
Antonio Sivera,J18,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,4.0,1.0,3.0,1.3,0.3,0,3.0,11.0,17.0,3.0,581.4,12.0,508.8,12.0,1.0,0.0,0.0
Kepa Arrizabalaga,J18,Real Madrid,Spanish La Liga,ESP,GK,Goalkeeper,29,90,2.0,0.0,2.0,0.1,0.1,1,1.0,3.0,24.0,7.0,580.8,3.0,105.9,15.0,0.0,1.0,16.7
Jan Oblak,J4,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,2.0,0.0,2.0,0.2,0.2,1,2.0,8.0,16.0,3.0,558.4,6.0,247.8,19.0,2.0,0.0,0.0
Marko Dmitrović,J4,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,4.0,1.0,3.0,2.0,1.0,0,3.0,10.0,19.0,5.0,682.1,6.0,229.8,15.0,2.0,0.0,0.0
David Soria,J19,Getafe,Spanish La Liga,ESP,GK,Goalkeeper,30,90,7.0,2.0,5.0,2.9,0.9,0,12.0,29.0,28.0,1.0,1293.6,8.0,467.2,5.0,0.0,3.0,56.4
Stole Dimitrievski,J19,Rayo Vallecano,Spanish La Liga,MKD,GK,Goalkeeper,30,90,0.0,0.0,0.0,0.0,0.0,1,4.0,19.0,25.0,3.0,1050.0,6.0,276.0,9.0,0.0,0.0,0.0
Álex Remiro,J19,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,28,35,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,6.0,2.0,145.2,1.0,69.0,3.0,1.0,0.0,0.0
Unai Marrero,J19,Real Sociedad,Spanish La Liga,ESP,GK,Goalkeeper,22,52,2.0,1.0,1.0,1.1,0.1,0,4.0,12.0,11.0,2.0,541.2,4.0,243.2,11.0,1.0,0.0,0.0
Antonio Sivera,J19,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,5.0,1.0,4.0,1.1,0.1,0,12.0,21.0,19.0,2.0,893.0,13.0,535.6,17.0,1.0,0.0,0.0
Giorgi Mamardashvili,J19,Valencia,Spanish La Liga,GEO,GK,Goalkeeper,23,90,4.0,1.0,3.0,1.9,0.9,0,7.0,19.0,28.0,4.0,1134.0,5.0,273.0,9.0,0.0,0.0,0.0
Filip Jørgensen,J19,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,8.0,3.0,5.0,4.0,1.0,0,2.0,3.0,16.0,6.0,345.6,3.0,111.0,9.0,1.0,0.0,0.0
Augusto Batalla,J19,Granada,Spanish La Liga,ARG,GK,Goalkeeper,27,90,2.0,0.0,2.0,0.4,0.4,1,5.0,10.0,22.0,6.0,902.0,3.0,93.9,18.0,2.0,0.0,0.0
Jeremías Ledesma,J19,Cádiz,Spanish La Liga,ARG,GK,Goalkeeper,30,90,8.0,2.0,6.0,3.6,1.6,0,3.0,24.0,24.0,3.0,1118.4,9.0,647.1,13.0,1.0,2.0,25.4
Andriy Lunin,J19,Real Madrid,Spanish La Liga,UKR,GK,Goalkeeper,24,90,0.0,0.0,0.0,0.0,0.0,1,1.0,4.0,20.0,6.0,516.0,3.0,92.1,12.0,1.0,4.0,86.0
Predrag Rajković,J19,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,5.0,1.0,4.0,1.5,0.5,0,14.0,23.0,16.0,1.0,841.6,13.0,834.6,21.0,2.0,0.0,0.0
Vicente Guaita,J19,Celta Vigo,Spanish La Liga,ESP,GK,Goalkeeper,36,90,3.0,1.0,2.0,1.6,0.6,0,3.0,13.0,20.0,4.0,662.0,6.0,301.2,11.0,0.0,1.0,19.5
Rui Silva,J19,Betis,Spanish La Liga,POR,GK,Goalkeeper,29,90,6.0,2.0,4.0,2.3,0.3,0,3.0,11.0,29.0,7.0,887.4,9.0,342.0,13.0,0.0,2.0,36.6
Paulo Gazzaniga,J19,Girona,Spanish La Liga,ARG,GK,Goalkeeper,32,90,12.0,3.0,9.0,2.6,-0.4,0,4.0,7.0,34.0,8.0,822.8,9.0,284.4,19.0,1.0,0.0,0.0
Jan Oblak,J19,Atlético Madrid,Spanish La Liga,SVN,GK,Goalkeeper,30,90,9.0,4.0,5.0,2.7,-1.3,0,5.0,7.0,20.0,7.0,556.0,4.0,187.2,13.0,0.0,1.0,24.0
Marco Silvestri,J16,Udinese,Italian Serie A,ITA,GK,Goalkeeper,32,90,7.0,2.0,5.0,2.4,0.4,0,4.0,15.0,25.0,7.0,825.0,7.0,490.7,35.0,0.0,1.0,12.6
Andrea Consigli,J16,Sassuolo,Italian Serie A,ITA,GK,Goalkeeper,36,90,7.0,2.0,5.0,1.6,-0.4,0,1.0,2.0,25.0,5.0,605.0,2.0,43.0,8.0,0.0,0.0,0.0
Sergio Herrera,J19,Osasuna,Spanish La Liga,ESP,GK,Goalkeeper,30,90,0.0,0.0,0.0,0.0,0.0,1,6.0,20.0,41.0,2.0,1582.6,6.0,322.2,12.0,2.0,0.0,0.0
Luís Maximiano,J19,Almería,Spanish La Liga,POR,GK,Goalkeeper,24,90,2.0,1.0,1.0,0.9,-0.1,0,2.0,20.0,46.0,8.0,1324.8,14.0,596.4,12.0,0.0,6.0,109.2
Marko Dmitrović,J19,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,5.0,2.0,3.0,2.0,0.0,0,4.0,15.0,30.0,6.0,885.0,8.0,408.8,12.0,0.0,1.0,16.7
Unai Simón,J19,Athletic Club,Spanish La Liga,ESP,GK,Goalkeeper,26,90,2.0,0.0,2.0,0.4,0.4,1,2.0,22.0,24.0,3.0,892.8,9.0,658.8,27.0,1.0,0.0,0.0
Álvaro Vallés,J19,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,5.0,2.0,3.0,1.5,-0.5,0,5.0,19.0,42.0,8.0,1398.6,6.0,268.8,20.0,2.0,7.0,152.6
Iñaki Peña,J19,Barcelona,Spanish La Liga,ESP,GK,Goalkeeper,24,90,3.0,1.0,2.0,1.5,0.5,0,0.0,2.0,27.0,4.0,556.2,5.0,90.0,7.0,0.0,1.0,16.5
Marko Dmitrović,J20,Sevilla,Spanish La Liga,SRB,GK,Goalkeeper,31,90,8.0,3.0,5.0,2.8,-0.2,0,4.0,5.0,21.0,5.0,592.2,5.0,138.0,11.0,1.0,0.0,0.0
Antonio Sivera,J20,Alavés,Spanish La Liga,ESP,GK,Goalkeeper,27,90,4.0,2.0,2.0,2.3,0.3,0,10.0,28.0,22.0,4.0,1023.0,16.0,926.4,24.0,0.0,0.0,0.0
Álvaro Vallés,J20,Las Palmas,Spanish La Liga,ESP,GK,Goalkeeper,26,90,3.0,0.0,3.0,1.3,1.3,1,7.0,15.0,47.0,4.0,1410.0,6.0,334.8,16.0,0.0,4.0,72.8
Filip Jørgensen,J20,Villarreal,Spanish La Liga,DEN,GK,Goalkeeper,21,90,3.0,3.0,0.0,1.4,-1.6,0,0.0,0.0,16.0,4.0,312.0,4.0,65.2,9.0,0.0,1.0,14.0
Predrag Rajković,J20,Mallorca,Spanish La Liga,SRB,GK,Goalkeeper,28,90,2.0,1.0,1.0,0.9,-0.1,0,9.0,18.0,25.0,3.0,1055.0,7.0,301.0,7.0,1.0,3.0,66.0
