Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Reiss Nelson,ENG,"Arsenal, Fulham",English Premier League,LW,Forward,24,490,1,55,87,76,96,71,76
Remi Oudin,FRA,Lecce,Italian Serie A,AM,Forward,28,299,1,29,61,73,52,54,52
Remo Freuler,SUI,Bologna,"Italian Serie A, UEFA Champions League",DM,Midfielder,33,3710,1,42,41,70,55,50,53
Remy Rees-Dottin,ENG,Bournemouth,English Premier League,RW,Forward,18,1,1,31,12,14,3,8,16
Renato Sanches,POR,Benfica,UEFA Champions League,CM,Midfielder,27,146,1,45,44,45,66,62,55
Renato Steffen,SUI,Lugano,UEFA Europa Conference League,RW,Forward,33,746,1,38,82,81,73,62,66
Renato Tapia,PER,Leganés,Spanish La Liga,CM,Midfielder,29,2424,1,60,35,37,26,66,47
Renato Veiga,POR,"Chelsea, Juventus","English Premier League, Italian Serie A, UEFA Champions League, UEFA Europa Conference League",CB,Defender,21,1915,1,88,73,71,62,56,66
René Renner,AUT,LASK,UEFA Europa Conference League,LB,Defender,30,36,1,39,36,20,74,21,35
Reo Hatate,JPN,Celtic,UEFA Champions League,LM,Midfielder,27,784,1,63,81,60,65,42,58
Rhodri Smith,SUI,Young Boys,UEFA Champions League,LB,Defender,18,29,1,52,16,35,13,8,21
Ricardinho,BRA,Viktoria Plzeň,UEFA Europa League,AM,Forward,23,20,1,44,49,48,62,21,48
Ricardo Esgaio,POR,Sporting CP,UEFA Champions League,WB,Defender,31,170,1,39,42,65,68,42,51
Ricardo Horta,POR,Braga,UEFA Europa League,AM,Forward,30,674,1,32,47,77,49,55,49
Ricardo Pepi,USA,PSV Eindhoven,UEFA Champions League,AM,Forward,22,164,1,97,76,44,31,29,66
Ricardo Pereira,POR,Leicester City,English Premier League,RB,Defender,31,388,1,45,45,55,54,65,57
Ricardo Rodríguez,SUI,Betis,"Spanish La Liga, UEFA Europa Conference League",LB,Defender,32,2075,1,40,62,62,58,40,49
Riccardo Calafiori,ITA,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,22,1414,1,95,70,59,58,63,66
Riccardo Orsolini,ITA,Bologna,"Italian Serie A, UEFA Champions League",RW,Forward,28,2201,1,89,65,59,64,52,70
Riccardo Sottil,ITA,"Fiorentina, Milan","Italian Serie A, UEFA Europa Conference League",LW,Defender,25,1225,1,95,91,38,65,21,48
Richarlison,BRA,Tottenham,"English Premier League, UEFA Europa League",AM,Forward,28,876,1,65,46,38,36,47,48
Richie Sagrado,BEL,Venezia,Italian Serie A,WB,Midfielder,20,140,1,22,11,17,5,53,26
Richie Towell,IRL,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,33,27,1,34,27,25,17,22,24
Richy Ledezma,USA,PSV Eindhoven,UEFA Champions League,RB,Defender,24,574,1,41,61,81,77,35,55
Rick,BRA,Ludogorets,UEFA Europa League,LW,Forward,25,442,1,27,57,58,73,71,52
Rick Karsdorp,NED,PSV Eindhoven,UEFA Champions League,RB,Defender,30,333,1,47,62,83,64,41,56
Ricky van Wolfswinkel,NED,Twente,UEFA Europa League,AM,Forward,36,828,1,27,21,35,13,65,26
Rico Henry,ENG,Brentford,English Premier League,LB,Defender,27,99,1,39,41,40,38,64,49
Rico Lewis,ENG,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,20,2533,1,53,83,78,83,37,60
Ridgeciano Haps,SUR,Venezia,Italian Serie A,WB,Midfielder,31,1369,1,48,41,36,39,41,41
Ridle Baku,GER,"RB Leipzig, Wolfsburg",German Bundesliga,RM,Midfielder,27,2445,1,79,74,44,52,46,55
Risto Radunović,MNE,FCSB,UEFA Europa League,LB,Defender,32,990,1,50,77,47,57,62,57
Ritsu Doan,JPN,Freiburg,German Bundesliga,RW,Forward,26,2862,1,66,75,61,60,72,67
Ro-Zangelo Daal,NED,AZ Alkmaar,UEFA Europa League,LW,Forward,21,84,1,86,35,45,59,64,58
Robbie Fraser,SCO,Rangers,UEFA Europa League,LW,Forward,21,11,1,31,12,21,58,46,29
Robert,BRA,FC Copenhagen,UEFA Europa Conference League,LW,Forward,19,438,1,36,53,35,79,67,50
Robert Andrich,GER,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,30,1874,1,72,46,55,45,46,51
Robert Gumny,POL,Augsburg,German Bundesliga,WB,Midfielder,26,271,1,38,52,45,63,31,44
Robert Lewandowski,POL,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,36,3642,1,83,43,38,20,30,49
Robert Skov,DEN,Union Berlin,German Bundesliga,WB,Midfielder,28,852,1,84,81,51,65,45,60
Robert Wagner,GER,St. Pauli,German Bundesliga,CM,Midfielder,21,407,1,28,19,21,13,42,27
Robert Žulj,AUT,LASK,UEFA Europa Conference League,CM,Midfielder,32,499,1,40,71,51,30,20,38
Roberto Férnandez,ESP,"Braga, Espanyol","Spanish La Liga, UEFA Europa League",AM,Forward,22,1809,1,62,37,25,14,34,38
Roberto Gagliardini,ITA,Monza,Italian Serie A,CM,Midfielder,31,180,1,34,28,67,61,40,47
Roberto López,ESP,Leganés,Spanish La Liga,AM,Forward,25,396,1,24,43,81,47,70,46
Roberto Navarro,ESP,Mallorca,Spanish La Liga,RM,Midfielder,22,1278,1,48,76,39,67,61,58
Roberto Piccoli,ITA,Cagliari,Italian Serie A,AM,Forward,24,3127,1,52,30,26,16,32,33
Roberts Savaļnieks,LVA,FK Rīgas FS,UEFA Europa League,RB,Defender,31,623,1,89,61,43,38,25,42
Robin Gosens,GER,"Fiorentina, Union Berlin","German Bundesliga, Italian Serie A, UEFA Europa Conference League",LB,Defender,30,3031,1,94,77,52,51,49,58
Robin Hack,GER,Gladbach,German Bundesliga,LW,Forward,26,2172,1,51,70,67,61,60,62
Robin Hranáč,CZE,Hoffenheim,"German Bundesliga, UEFA Europa League",CB,Defender,25,309,1,28,23,35,46,38,37
Robin Koch,GER,Eint Frankfurt,"German Bundesliga, UEFA Europa League",CB,Defender,28,3486,1,75,48,60,48,42,52
Robin Le Normand,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,28,2382,1,50,31,39,41,33,38
Robin Pröpper,NED,Rangers,UEFA Europa League,CB,Defender,31,692,1,32,32,36,20,51,38
Robinio Vaz,FRA,Marseille,French Ligue 1,AM,Forward,17,75,1,17,56,14,32,47,32
Robson Bambu,BRA,Braga,UEFA Europa League,CB,Defender,27,151,1,42,22,29,37,75,50
Rocco Reitz,GER,Gladbach,German Bundesliga,DM,Midfielder,22,1830,1,70,67,52,41,66,59
Rodinei,BRA,Olympiacos,UEFA Europa League,RB,Defender,33,804,1,41,95,63,72,64,64
Rodri,ESP,Betis,Spanish La Liga,RW,Forward,24,118,1,40,68,79,84,67,64
Rodri,ESP,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,28,163,1,38,48,78,82,51,60
Rodrigo Abajas,ESP,Valencia,Spanish La Liga,LB,Defender,21,65,1,27,41,21,53,60,45
Rodrigo Becão,BRA,Fenerbahçe,UEFA Europa League,CB,Defender,28,287,1,43,41,36,28,65,47
Rodrigo Bentancur,URU,Tottenham,"English Premier League, UEFA Europa League",CM,Midfielder,27,2612,1,65,52,63,66,78,67
Rodrigo De Paul,ARG,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,31,2849,1,66,84,85,93,39,69
Rodrigo Gomes,POR,Wolves,English Premier League,WB,Midfielder,21,810,1,79,58,38,58,54,55
Rodrigo Huescas,MEX,FC Copenhagen,UEFA Europa Conference League,RB,Defender,21,435,1,91,71,56,75,63,68
Rodrigo Mora,POR,Porto,UEFA Europa League,AM,Forward,17,183,1,24,61,65,71,43,52
Rodrigo Muniz,BRA,Fulham,English Premier League,AM,Forward,23,964,1,92,42,37,14,49,51
Rodrigo Riquelme,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,25,663,1,41,89,64,88,32,58
Rodrigo Zalazar,URU,Braga,UEFA Europa League,DM,Midfielder,25,102,1,43,34,74,50,81,62
Rodrygo,BRA,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,24,2803,1,78,78,80,93,53,80
Roger Fernandes,POR,Braga,UEFA Europa League,RW,Forward,19,521,1,65,51,74,90,86,68
Roger Hinojo,ESP,Espanyol,Spanish La Liga,LB,Defender,20,9,1,39,16,27,83,9,32
Roland Sallai,HUN,"Freiburg, Galatasaray","German Bundesliga, UEFA Europa League",LW,Forward,27,226,1,91,33,62,76,66,65
Rolando Mandragora,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",DM,Midfielder,27,2967,1,89,65,57,38,30,50
Romain Del Castillo,FRA,Brest,"French Ligue 1, UEFA Champions League",RW,Forward,29,1577,1,61,74,80,78,75,72
Romain Esse,ENG,Crystal Palace,English Premier League,AM,Forward,20,138,1,72,87,65,43,88,71
Romain Faivre,FRA,Brest,"French Ligue 1, UEFA Champions League",AM,Forward,26,1207,1,56,66,69,66,61,63
Romain Perraud,FRA,Betis,"Spanish La Liga, UEFA Europa Conference League",LB,Defender,27,2581,1,83,72,53,69,44,58
Roman Begunov,BLR,Dinamo Minsk,UEFA Europa Conference League,CB,Defender,31,179,1,39,32,39,23,27,31
Roman Dixon,ENG,Everton,English Premier League,RB,Defender,19,90,1,39,16,23,10,69,40
Roman Kerschbaum,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,30,1,1,31,12,14,3,8,16
Roman Salenko,UKR,Dynamo Kyiv,UEFA Europa League,LM,Midfielder,19,8,1,34,11,28,47,16,26
Roman Yaremchuk,UKR,Olympiacos,UEFA Europa League,AM,Forward,29,193,1,90,46,35,39,44,56
Romano Schmid,AUT,Werder Bremen,German Bundesliga,CM,Midfielder,25,2834,1,78,92,77,85,35,67
Romelu Lukaku,BEL,Napoli,Italian Serie A,AM,Forward,32,2843,1,64,52,31,13,24,43
Romeo Amane,CIV,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,22,173,1,36,49,52,74,85,65
Romeo Vermant,BEL,Club Brugge,UEFA Champions League,AM,Forward,21,56,1,59,25,15,9,42,31
Roméo Lavia,BEL,Chelsea,English Premier League,DM,Midfielder,21,797,1,25,51,60,40,63,51
Ronald Araújo,URU,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,26,1277,1,86,47,68,60,46,59
Ronaël Pierre-Gabriel,FRA,Dinamo Zagreb,UEFA Champions League,LB,Defender,26,534,1,43,83,45,43,54,50
Roni Hudd,FIN,HJK,UEFA Europa Conference League,LM,Midfielder,19,7,1,34,51,25,60,61,49
Ronnie Edwards,ENG,Southampton,English Premier League,CB,Defender,21,12,1,39,16,19,7,9,15
Rory Holden,NIR,The New Saints,UEFA Europa Conference League,AM,Forward,27,431,1,65,35,43,38,77,48
Ross Barkley,ENG,Aston Villa,"English Premier League, UEFA Champions League",DM,Midfielder,31,684,1,96,63,72,79,60,71
Ross McCausland,NIR,Rangers,UEFA Europa League,LW,Forward,21,190,1,69,38,52,47,74,53
Ross Stewart,SCO,Southampton,English Premier League,AM,Forward,28,389,1,47,24,24,17,55,31
Ross Sykes,ENG,Union SG,UEFA Europa League,CB,Defender,25,466,1,62,60,49,54,75,63
Rostand Ndjiki,CMR,FK Rīgas FS,UEFA Europa League,AM,Forward,21,146,1,23,25,25,22,36,25
Roy Revivo,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,21,270,1,47,40,40,46,57,49
Ruben Aguilar,FRA,Lens,French Ligue 1,RB,Midfielder,32,1124,1,65,68,66,85,70,71
Ruben Loftus-Cheek,ENG,Milan,"Italian Serie A, UEFA Champions League",AM,Forward,29,1318,1,25,38,70,57,56,44
Ruben Vargas,SUI,"Augsburg, Sevilla","German Bundesliga, Spanish La Liga",AM,Forward,26,976,1,44,65,63,71,54,59
Ruben van Bommel,NED,AZ Alkmaar,UEFA Europa League,LW,Forward,20,313,1,66,73,71,68,66,69
Rubén García,ESP,Osasuna,Spanish La Liga,RW,Forward,31,2413,1,52,57,76,64,76,61
Rubén Peña,ESP,Osasuna,Spanish La Liga,RW,Forward,33,775,1,23,40,63,58,62,44
Rudy Matondo,FRA,Auxerre,French Ligue 1,CM,Midfielder,17,66,1,34,11,24,29,25,25
Rui Filipe Cunha Correia,POR,Jagiellonia,UEFA Europa Conference League,DM,Midfielder,29,237,1,44,49,34,56,45,45
Rui Modesto,ANG,Udinese,Italian Serie A,WB,Midfielder,25,608,1,27,68,51,59,64,56
Runar Espejord,NOR,Bodø/Glimt,UEFA Europa League,AM,Forward,28,19,1,22,17,15,9,29,17
Ruslan Malinovskyi,UKR,Genoa,Italian Serie A,AM,Midfielder,31,383,1,47,79,75,59,51,61
Rwan,BRA,Ludogorets,UEFA Europa League,AM,Forward,23,521,1,26,55,52,40,48,43
Ryan Brobbel,NIR,The New Saints,UEFA Europa Conference League,LM,Midfielder,31,306,1,33,72,57,60,24,45
Ryan Christie,SCO,Bournemouth,English Premier League,DM,Midfielder,30,2117,1,73,80,69,62,71,70
Ryan Flamingo,NED,PSV Eindhoven,UEFA Champions League,CB,Defender,22,858,1,93,53,66,61,74,71
Ryan Fraser,SCO,Southampton,English Premier League,LW,Forward,30,306,1,34,22,44,45,53,35
Ryan Gravenberch,NED,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,23,3943,1,33,59,64,74,57,59
Ryan Manning,IRL,Southampton,English Premier League,LB,Defender,28,1462,1,39,83,46,51,48,49
Ryan Sessegnon,ENG,Fulham,English Premier League,LW,Forward,25,580,1,86,70,73,73,83,77
Ryan Trevitt,ENG,Brentford,English Premier League,CM,Midfielder,21,4,1,34,11,52,60,61,49
Ryan Yates,ENG,Nott'ham Forest,English Premier League,DM,Midfielder,27,1915,1,61,38,37,31,58,46
Ryoya Morishita,JPN,Legia Warsaw,UEFA Europa Conference League,AM,Forward,28,801,1,57,49,54,43,49,51
Rémy Cabella,FRA,Lille,"French Ligue 1, UEFA Champions League",RW,Forward,35,1394,1,34,79,84,93,78,69
Rémy Labeau Lascary,GLP,Lens,French Ligue 1,AM,Forward,21,637,1,45,66,38,50,60,52
Róbert Mak,SVK,Slovan Bratislava,UEFA Champions League,LW,Forward,33,201,1,32,30,38,30,23,32
Rúben Dias,POR,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,28,2724,1,41,41,74,84,25,50
Rúben Vinagre,POR,Legia Warsaw,UEFA Europa Conference League,LB,Defender,26,686,1,39,88,51,57,39,48
Răzvan Marin,ROU,Cagliari,Italian Serie A,CM,Midfielder,29,1406,1,81,80,66,55,29,55
Rıdvan Yılmaz,TUR,Rangers,UEFA Europa League,LW,Forward,23,418,1,30,19,40,34,70,32
Saad El Haddad,MAR,Venezia,Italian Serie A,AM,Forward,19,30,1,31,36,76,71,15,47
Saba Goglichidze,GEO,Empoli,Italian Serie A,CB,Defender,20,2539,1,33,32,23,19,56,37
Saba Sazonov,GEO,Torino,Italian Serie A,WB,Midfielder,22,3,1,34,11,13,3,11,13
Sacha Boey,FRA,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,24,697,1,52,80,80,92,45,65
Sael Kumbedi,FRA,Lyon,"French Ligue 1, UEFA Europa League",RB,Defender,20,1102,1,40,76,47,61,45,50
Sagiv Yehezkel,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,29,172,1,51,63,40,57,56,53
Saidou Alioum,CMR,AC Omonia,UEFA Europa Conference League,AM,Forward,21,177,1,94,45,40,63,63,63
Saidou Sow,GUI,"Nantes, Strasbourg",French Ligue 1,CB,Defender,22,1817,1,64,38,34,30,46,42
Saldanha,BRA,Ferencváros,UEFA Europa League,AM,Forward,25,444,1,46,45,29,45,58,43
Salih Uçan,TUR,Beşiktaş,UEFA Europa League,DM,Midfielder,31,135,1,44,81,73,65,68,67
Salih Özcan,TUR,"Dortmund, Wolfsburg","German Bundesliga, UEFA Champions League",CM,Midfielder,27,774,1,28,60,72,59,72,62
Sam Beukema,NED,Bologna,"Italian Serie A, UEFA Champions League",CB,Defender,26,3658,1,35,57,69,62,46,53
Sam Lammers,NED,Twente,UEFA Europa League,AM,Forward,27,442,1,72,43,52,28,64,52
Sam Morsy,EGY,Ipswich Town,English Premier League,DM,Midfielder,33,2751,1,55,39,59,35,55,50
Sam Todd,IRL,Larne FC,UEFA Europa Conference League,CB,Defender,26,382,1,22,29,16,11,52,31
Samet Akaydın,TUR,Fenerbahçe,UEFA Europa League,CB,Defender,30,135,1,39,21,46,32,52,43
Sammie Szmodics,IRL,Ipswich Town,English Premier League,LW,Forward,29,992,1,70,22,33,21,63,40
Sampson Dweh Jr.,LBR,Viktoria Plzeň,UEFA Europa League,CB,Defender,23,969,1,35,46,43,39,89,60
Samson Baidoo,AUT,RB Salzburg,UEFA Champions League,CB,Defender,20,616,1,43,43,57,44,74,58
Samu,POR,Vitória,UEFA Europa Conference League,AM,Forward,28,185,1,79,48,71,48,56,62
Samu Costa,POR,Mallorca,Spanish La Liga,CM,Midfielder,24,2649,1,35,49,52,47,68,54
Samu Omorodion,ESP,Porto,UEFA Europa League,AM,Forward,20,764,1,84,37,32,17,26,46
Samuel Amo-Ameyaw,ENG,"Southampton, Strasbourg","English Premier League, French Ligue 1",AM,Forward,18,348,1,90,66,61,68,58,72
Samuel Bamba,GER,Bochum,German Bundesliga,AM,Midfielder,21,27,1,42,77,86,98,65,74
Samuel Chukwueze,NGA,Milan,"Italian Serie A, UEFA Champions League",RW,Forward,26,1205,1,57,88,73,90,61,75
Samuel Dahl,SWE,"Benfica, Roma","Italian Serie A, UEFA Champions League",DM,Defender,25,200,1,32,76,49,71,59,57
Samuel Edozie,ENG,"Anderlecht, Southampton","English Premier League, UEFA Europa League",LW,Forward,22,283,1,77,68,51,85,60,70
Samuel Essende,COD,Augsburg,German Bundesliga,AM,Forward,27,1636,1,74,40,26,33,33,46
Samuel Gigot,FRA,Lazio,"Italian Serie A, UEFA Europa League",CB,Defender,31,1184,1,82,46,35,50,40,47
Samuel Grandsir,FRA,Le Havre,French Ligue 1,RW,Forward,28,84,1,31,55,79,54,67,53
Samuel Iling-Junior,ENG,Bologna,"Italian Serie A, UEFA Champions League",RW,Forward,21,467,1,67,55,51,83,71,64
Samuel Lino,BRA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,25,1964,1,55,79,55,84,47,61
Samuel Mbangula,BEL,Juventus,"Italian Serie A, UEFA Champions League",LW,Forward,21,935,1,71,57,63,65,67,64
Samuel Rak-Sakyi,ENG,Chelsea,UEFA Europa Conference League,DM,Midfielder,19,107,1,19,33,80,78,40,52
Samuele Birindelli,ITA,Monza,Italian Serie A,WB,Midfielder,25,1468,1,81,45,36,58,27,45
Samuele Ricci,ITA,Torino,Italian Serie A,CM,Midfielder,23,2825,1,53,35,47,46,30,40
Samuele Vignato,ITA,Monza,Italian Serie A,AM,Forward,21,470,1,28,32,53,46,39,37
Samy Mmaee,MAR,Dinamo Zagreb,UEFA Champions League,CB,Defender,28,270,1,39,16,20,16,38,29
Sander Berge,NOR,Fulham,English Premier League,DM,Midfielder,27,2224,1,30,34,63,47,55,49
Sandi Lovrić,SVN,Udinese,Italian Serie A,CM,Midfielder,27,2308,1,60,68,54,57,41,53
Sandi Ogrinec,SVN,Borac Banja Luka,UEFA Europa Conference League,DM,Midfielder,26,896,1,87,36,27,22,58,46
Sandro Kulenović,CRO,Dinamo Zagreb,UEFA Champions League,AM,Forward,25,496,1,74,21,24,15,57,38
Sandro Lauper,SUI,Young Boys,UEFA Champions League,CB,Midfielder,28,518,1,30,28,40,27,55,39
Sandro Ramírez,ESP,Las Palmas,Spanish La Liga,RW,Forward,29,2034,1,78,51,52,46,60,59
Sandro Tonali,ITA,Newcastle Utd,English Premier League,CM,Midfielder,25,2630,1,61,66,60,63,51,59
Santeri Haarala,FIN,Djurgården,UEFA Europa Conference League,LW,Forward,25,361,1,18,54,49,45,49,41
Santeri Hostikka,FIN,HJK,UEFA Europa Conference League,LM,Midfielder,27,441,1,34,45,37,51,57,47
Santi Comesaña,ESP,Villarreal,Spanish La Liga,CM,Midfielder,28,2560,1,56,69,66,55,68,64
Santiago Bueno,URU,Wolves,English Premier League,CB,Defender,26,1687,1,40,32,25,20,47,35
Santiago Castro,ARG,Bologna,"Italian Serie A, UEFA Champions League",AM,Forward,20,2630,1,58,47,37,20,37,43
Santiago Giménez,MEX,"Feyenoord, Milan","Italian Serie A, UEFA Champions League",AM,Forward,24,1115,1,88,53,29,19,35,52
Santiago Hezze,ARG,Olympiacos,UEFA Europa League,DM,Midfielder,23,703,1,76,50,69,56,81,69
Santiago Mouriño,URU,Alavés,Spanish La Liga,CB,Defender,23,1849,1,38,49,34,26,67,47
Santiago Pierotti,ARG,Lecce,Italian Serie A,RW,Forward,24,1937,1,52,47,43,32,82,47
Sascha Horvath,AUT,LASK,UEFA Europa Conference League,LM,Midfielder,28,339,1,39,54,62,74,50,56
Saud Abdulhamid,KSA,Roma,"Italian Serie A, UEFA Europa League",WB,Midfielder,25,380,1,79,87,60,78,28,59
Sayfallah Ltaief,TUN,Twente,UEFA Europa League,LW,Forward,24,480,1,61,61,56,80,74,64
Saïd Benrahma,ALG,Lyon,"French Ligue 1, UEFA Europa League",LW,Forward,29,1038,1,44,81,74,83,47,67
Saïmon Bouabré,FRA,Monaco,French Ligue 1,CM,Midfielder,18,97,1,34,28,21,48,8,25
Saúl Coco,EQG,Torino,Italian Serie A,CB,Defender,26,2845,1,78,28,36,36,44,44
Saúl Ñíguez,ESP,Sevilla,Spanish La Liga,AM,Midfielder,30,1553,1,49,74,50,35,72,57
Saša Jovanović,SRB,TSC,UEFA Europa Conference League,AM,Forward,32,30,1,41,48,37,28,45,40
Saša Lukić,SRB,Fulham,English Premier League,DM,Midfielder,28,2344,1,29,46,59,59,54,52
Scott Banks,SCO,St. Pauli,German Bundesliga,RW,Forward,23,116,1,23,52,23,42,55,37
Scott McKenna,SCO,Las Palmas,Spanish La Liga,CB,Defender,28,2466,1,26,30,35,36,29,31
Scott McTominay,SCO,"Manchester Utd, Napoli","English Premier League, Italian Serie A",AM,Forward,28,2957,1,77,50,59,39,68,59
Sead Kolašinac,BIH,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,31,2536,1,49,64,76,77,60,65
Sean Graham,NIR,Larne FC,UEFA Europa Conference League,CM,Defender,24,365,1,55,76,34,33,55,48
Sean Longstaff,ENG,Newcastle Utd,English Premier League,RM,Midfielder,27,798,1,26,42,45,38,58,45
Sebastiaan Bornauw,BEL,Wolfsburg,German Bundesliga,CB,Defender,26,788,1,93,34,30,19,46,43
Sebastian Herrera Cardona,COL,Borac Banja Luka,UEFA Europa Conference League,LB,Defender,30,840,1,54,79,60,68,87,73
Sebastian Holmén,SWE,Elfsborg,UEFA Europa League,CB,Defender,32,625,1,27,30,26,17,49,34
Sebastian Jørgensen,DEN,Malmö,UEFA Europa League,DM,Midfielder,24,7,1,34,11,36,18,5,18
Sebastian Nanasi,SWE,Strasbourg,French Ligue 1,AM,Forward,23,2107,1,44,69,74,52,43,58
Sebastian Otoa,DEN,Genoa,Italian Serie A,CB,Defender,21,179,1,39,16,15,8,36,25
Sebastian Szymański,POL,Fenerbahçe,UEFA Europa League,AM,Midfielder,25,961,1,77,63,53,44,52,55
Sebastian Walukiewicz,POL,"Empoli, Torino",Italian Serie A,CB,Defender,25,1841,1,39,45,55,46,44,46
Sebastiano Esposito,ITA,Empoli,Italian Serie A,AM,Forward,22,2331,1,69,54,60,42,68,58
Sebastiano Luperto,ITA,Cagliari,Italian Serie A,CB,Defender,28,3240,1,49,48,38,30,40,39
Sebbe Gheerardyns,BEL,Cercle Brugge,UEFA Europa Conference League,LB,Defender,19,9,1,39,39,71,77,31,50
Seedy Jatta,NOR,Sturm Graz,UEFA Champions League,AM,Forward,21,381,1,26,42,34,12,41,31
Seiya Maikuma,JPN,AZ Alkmaar,UEFA Europa League,RB,Defender,27,964,1,90,70,50,47,58,59
Seko Fofana,CIV,Rennes,French Ligue 1,CM,Midfielder,30,844,1,54,74,76,85,31,60
Sekou Mara,FRA,Strasbourg,French Ligue 1,AM,Forward,22,768,1,37,44,34,30,51,38
Selim Amallah,MAR,Valladolid,Spanish La Liga,CM,Midfielder,28,1376,1,62,62,41,35,45,47
Sem Steijn,NED,Twente,UEFA Europa League,AM,Forward,23,728,1,49,38,49,21,52,41
Sem van Duijn,NED,AZ Alkmaar,UEFA Europa League,AM,Forward,20,11,1,31,12,21,23,30,22
Semih Kılıçsoy,TUR,Beşiktaş,UEFA Europa League,AM,Forward,19,416,1,61,67,44,41,42,55
Senna Miangue,BEL,Cercle Brugge,UEFA Europa Conference League,CB,Defender,27,450,1,37,31,42,21,69,47
Senne Lynen,BEL,Werder Bremen,German Bundesliga,CM,Midfielder,26,2733,1,30,33,39,30,72,46
Senny Mayulu,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,19,858,1,94,81,65,83,45,68
Senou Coulibaly,MLI,AC Omonia,UEFA Europa Conference League,CB,Defender,30,630,1,79,33,62,55,33,49
Seol Young-woo,KOR,Red Star,UEFA Champions League,LB,Defender,26,700,1,41,72,63,59,29,46
Sepp van den Berg,NED,Brentford,English Premier League,CB,Defender,23,2586,1,37,40,38,30,45,39
Serdar Gürler,TUR,Başakşehir,UEFA Europa Conference League,LW,Forward,33,80,1,33,42,68,41,16,42
Serge Gnabry,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,29,1794,1,58,86,70,81,54,72
Serge Raux Yao,FRA,Rapid Wien,UEFA Europa Conference League,CB,Defender,25,949,1,41,42,50,44,23,36
Sergei Muradyan,ARM,FC Noah,UEFA Europa Conference League,CB,Defender,20,540,1,39,39,32,25,38,34
Sergi,ESP,Leganés,Spanish La Liga,CB,Defender,33,2957,1,73,29,33,20,42,39
Sergi Altimira,ESP,Betis,"Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,23,2744,1,42,51,65,64,67,61
Sergi Canós,ESP,Valencia,Spanish La Liga,LM,Midfielder,28,370,1,42,62,34,66,65,56
Sergi Cardona,ESP,Villarreal,Spanish La Liga,LB,Defender,25,2945,1,51,82,43,50,64,56
Sergi Darder,ESP,Mallorca,Spanish La Liga,LM,Midfielder,31,2744,1,68,78,62,57,26,52
Sergi Dominguez,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,19,207,1,39,16,69,51,48,49
Sergi Guardiola,ESP,Rayo Vallecano,Spanish La Liga,AM,Forward,33,362,1,27,30,33,27,45,30
