Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Bruno Pittón,ARG,Defender,Unión,32.0,1993,10,8,620,40,72,75,53
Bruno Praxedes,BRA,Midfielder,RB Bragantino,23.0,2002,2,0,49,39,32,63,26
Bruno Sepúlveda,ARG,Forward,Banfield,32.0,1992,3,3,247,31,24,28,43
Bruno Sávio,BRA,Forward,bo Bolívar,30.0,1994,3,0,73,28,65,68,62
Bruno Tabata,BRA,Forward,Internacional,28.0,3994,16,5,624,59,73,87,60
Bruno Tubarão,BRA,Forward,Ceará,30.0,1995,7,0,100,32,62,53,64
Bruno Valdez,PAR,Defender,py Cerro Porteño,32.0,1992,4,1,91,36,33,34,17
Bruno Wilson,POR,Defender,SJ Earthquakes,28.0,1996,11,10,923,74,34,36,54
Bruno Zuculini,ARG,Midfielder,Racing Club,32.0,3986,8,4,401,81,68,32,73
Bryan Acosta,HON,Midfielder,Nashville SC,31.0,1993,9,0,87,37,70,46,74
Bryan Carabalí,ECU,Defender,ec Barcelona,27.0,1997,6,6,540,79,82,70,49
Bryan Castillo,VEN,Forward,ve Dep Táchira,24.0,2001,5,3,244,78,45,24,30
Bryan Ramírez,ECU,Forward,ec LDU de Quito,24.0,2000,4,4,251,35,78,79,75
Bryan Reyna,PER,Forward,Belgrano,26.0,1998,14,5,507,30,45,56,51
Bryce Duke,USA,Forward,CF Montréal,24.0,2001,12,6,532,37,53,50,42
Brían Sánchez,ARG,Midfielder,Deportivo Riestra,32.0,1993,11,5,494,49,52,68,66
Budiga Roni,BRA,Midfielder,Mirassol,26.0,1999,5,0,96,34,24,23,40
Byron Castillo,ECU,Forward,ec Barcelona,26.0,1998,5,3,263,32,37,56,43
C.J. dos Santos,USA,Goalkeeper,San Diego FC,24.0,2000,21,21,1890,50,52,57,65
CJ Fodrey,USA,Forward,Austin,21.0,2004,12,0,97,28,29,57,64
Cacá,BRA,Defender,Corinthians,26.0,1999,12,12,1050,78,32,49,55
Caden Clark,USA,Forward,CF Montréal,22.0,2003,24,15,1405,32,59,39,54
Caio Alexandre,BRA,Midfielder,Bahia,26.0,3998,19,18,1390,39,79,69,38
Caio Paulista,BRA,Defender,Atlético Mineiro,27.0,1998,6,3,243,41,74,92,59
Calebe,BRA,Midfielder,Fortaleza,25.0,4000,10,3,332,82,49,66,30
Calvin Harris,ENG,Forward,Colorado Rapids,25.0,2000,19,6,791,74,41,65,48
Cameron Harper,USA,Midfielder,NY Red Bulls,23.0,2001,12,8,668,86,63,91,39
Camilo,BRA,Midfielder,Grêmio,26.0,1999,10,5,478,36,28,35,57
Camilo Cándido,URU,Defender,co Nacional,30.0,1995,6,6,540,50,82,82,55
Camilo Mayada,URU,Midfielder,uy Peñarol,34.0,1991,1,0,35,34,21,15,47
Camilo Rey,ARG,Midfielder,Boca Juniors,19.0,2006,5,3,305,34,22,40,47
Carles Gil,ESP,Midfielder,NE Revolution,32.0,1992,24,24,2156,87,95,88,33
Carlinhos,BRA,Forward,Vitória,28.0,1997,3,1,135,70,22,7,43
Carlos Alberto,BRA,Forward,Sport Recife,23.0,2002,9,4,330,34,21,44,67
Carlos Auzqui,ARG,Midfielder,Atlé Tucumán,34.0,1991,11,8,665,39,67,50,82
Carlos Calzadilla,VEN,Midfielder,ve Dep Táchira,23.0,2001,4,4,254,37,35,56,56
Carlos Coronel,PAR,Goalkeeper,NY Red Bulls,28.0,1996,24,24,2160,50,50,55,55
Carlos Eduardo,BRA,Forward,Mirassol,28.0,3992,4,0,72,30,73,52,75
Carlos Eduardo,BRA,Forward,Cruzeiro,35.0,1989,14,5,415,59,39,27,47
Carlos Garcés,COL,Defender,LA Galaxy,23.0,2001,20,17,1509,68,47,45,64
Carlos González Espínola,PAR,Forward,Newell's OB,32.0,1993,15,11,1092,53,48,30,65
Carlos Gruezo,ECU,Midfielder,ec LDU de Quito,30.0,1995,5,5,446,35,46,17,63
Carlos Gómez,PER,Defender,pe Alianza Lima,20.0,2005,1,0,1,36,18,12,13
Carlos Harvey,PAN,Midfielder,Minnesota Utd,25.0,2000,21,14,1271,68,40,43,71
Carlos Henao,COL,Defender,co CA Bucaramanga,36.0,1988,6,6,540,79,18,28,76
Carlos Izquierdoz,ARG,Defender,Lanús,36.0,1988,17,16,1465,47,45,44,46
Carlos Lampe,BOL,Goalkeeper,bo Bolívar,38.0,1987,1,1,90,50,44,46,40
Carlos Palacios,CHI,Midfielder,Boca Juniors,25.0,2000,15,13,1101,78,83,69,40
Carlos Quintana,ARG,Defender,Rosario Central,37.0,1988,16,16,1329,36,42,30,55
Carlos Ramos,VEN,Forward,ve Carabobo,26.0,1999,6,4,300,27,29,24,59
Carlos Romaña,COL,Defender,co CA Bucaramanga,25.0,1999,6,6,540,36,22,38,59
Carlos Sosa,VEN,Forward,ve Dep Táchira,29.0,1995,5,4,359,34,87,83,35
Carlos Suárez,VEN,Midfielder,bo San Antonio Bulo Bulo,33.0,1992,5,3,349,37,43,30,67
Carlos Terán,COL,Defender,Chicago Fire,24.0,2000,6,5,355,36,21,28,75
Carlos Villalba,ARG,Midfielder,Sarmiento,27.0,1998,13,13,1112,35,34,35,57
Carlos Vivas,VEN,Defender,ve Dep Táchira,23.0,2002,4,4,359,39,72,65,60
Carlos Zambrano,PER,Defender,pe Alianza Lima,36.0,1989,3,3,245,36,23,26,21
Catriel Cabellos,PER,Midfielder,pe Sporting Cristal,20.0,2004,6,3,319,37,51,61,55
Cauly Oliveira Souza,BRA,Forward,Bahia,29.0,3990,18,11,962,45,63,56,36
Cavan Sullivan,USA,Midfielder,Philadelphia Union,15.0,2009,8,1,165,38,52,52,67
Cayman Togashi,JPN,Forward,Atlanta Utd,31.0,1993,3,0,69,26,18,17,28
Caíque França,BRA,Goalkeeper,Sport Recife,30.0,1995,12,12,1080,50,44,46,77
Caíque de Jesus Gonçalves,BRA,Midfielder,Juventude,29.0,1995,8,6,523,34,34,37,74
Cecilio Domínguez,PAR,Forward,py Cerro Porteño,30.0,1994,3,2,195,80,64,52,34
Cedric Teuchert,GER,Forward,St. Louis,28.0,1997,22,17,1238,66,49,47,38
Cengiz Ünder,TUR,Forward,LAFC,28.0,1997,12,4,446,71,85,66,28
Cesar Ruvalcaba,USA,Defender,Columbus Crew,24.0,2001,9,2,243,80,52,80,57
Charles Aránguiz,CHI,Midfielder,cl U de Chile,36.0,1989,5,5,431,69,52,33,47
Charles Rigon Matos,BRA,Midfielder,Corinthians,29.0,1996,7,2,197,34,17,46,40
Charles Sharp,USA,Forward,Toronto FC,24.0,2001,6,1,106,30,72,20,44
Chico,BRA,Defender,Sport Recife,26.0,1998,13,12,1060,46,47,52,51
Chico,BRA,Forward,Mirassol,34.0,1991,6,1,188,36,37,37,75
Chidozie Awaziem,NGA,Defender,Colorado Rapids,28.0,1997,20,20,1773,42,52,43,40
Chris Applewhite,USA,Defender,Nashville SC,17.0,2007,5,2,190,39,62,39,46
Chris Brady,USA,Goalkeeper,Chicago Fire,21.0,2004,18,18,1565,53,61,56,70
Chris Durkin,USA,Midfielder,St. Louis,25.0,2000,9,6,503,38,38,43,59
Christian,BRA,Forward,Cruzeiro,24.0,2000,13,13,1005,52,44,35,56
Christian Benteke,BEL,Forward,D.C. United,34.0,1990,17,15,1203,81,49,27,43
Christian Cappis,USA,Midfielder,FC Dallas,25.0,1999,1,0,45,34,16,35,41
Christian Oliva,URU,Midfielder,uy Nacional,29.0,1996,6,6,506,70,49,40,48
Christian Ordoñez,ARG,Midfielder,Vélez Sarsfield,21.0,4008,19,18,1523,43,42,71,67
Christian Ortiz,ARG,Midfielder,Sport Recife,32.0,1992,6,0,178,54,71,72,53
Christian Ramirez,USA,Forward,LA Galaxy,34.0,1991,22,10,857,67,53,16,38
Christian Rivera,COL,Midfielder,Sport Recife,29.0,1996,13,12,1017,36,45,31,63
Christofer Gonzáles,PER,Forward,pe Sporting Cristal,32.0,1992,5,5,400,34,55,42,63
Christopher Cupps,USA,Defender,Chicago Fire,17.0,2008,3,2,195,36,19,12,18
Christopher Donovan,USA,Forward,Philadelphia Union,24.0,2000,17,5,479,37,42,58,62
Christopher McVey,SWE,Defender,San Diego FC,28.0,1997,23,23,2070,72,55,55,50
Chrystian Barletta,BRA,Forward,Sport Recife,24.0,2001,15,14,1044,65,60,77,43
Claudinho,BRA,Defender,Vitória,24.0,2000,11,9,804,48,82,85,35
Claudio Aquino,ARG,Forward,cl Colo-Colo,34.0,1991,6,6,513,32,66,69,26
Claudio Baeza,CHI,Midfielder,Vélez Sarsfield,31.0,3986,15,12,1049,34,35,35,68
Claudio Bravo,ARG,Defender,Portland Timbers,28.0,1997,8,3,330,56,82,75,64
Claudio Corvalán,ARG,Defender,Unión,36.0,1989,12,12,990,39,67,53,54
Claudio Spinelli,ARG,Forward,ec Independiente,28.0,1997,6,5,417,79,23,28,50
Clayson,BRA,Forward,Mirassol,30.0,1995,6,3,256,38,73,91,40
Clayton,BRA,Defender,Internacional,25.0,4000,4,3,250,49,29,49,48
Cleiton,BRA,Defender,Flamengo,22.0,2003,1,0,4,36,16,12,13
Cleiton Schwengber,BRA,Goalkeeper,RB Bragantino,27.0,1997,14,14,1260,50,44,46,51
Clever Ferreira,PAR,Defender,Atlé Tucumán,22.0,2003,3,3,270,51,39,35,41
Cody Baker,USA,Midfielder,Seattle Sounders,21.0,2004,2,0,27,34,14,9,60
Cole Bassett,USA,Forward,Colorado Rapids,24.0,2001,19,16,1422,52,69,57,49
Cole Mrowka,USA,Midfielder,Columbus Crew,19.0,2006,2,0,28,55,85,60,13
Colin Guske,USA,Forward,Orlando City,18.0,2007,3,0,7,26,14,34,21
Conner Antley,USA,Midfielder,D.C. United,30.0,1995,12,10,723,70,30,64,52
Connor Ronan,IRL,Forward,Colorado Rapids,27.0,1998,18,5,628,35,77,47,55
Conrad Wallem,NOR,Midfielder,St. Louis,25.0,2000,23,20,1720,50,63,73,45
Corey Baird,USA,Forward,FC Cincinnati,29.0,1996,18,3,422,37,60,57,61
Cristhian Paredes,PAR,Midfielder,Portland Timbers,27.0,1998,20,4,609,71,63,55,64
Cristhian Solano,ECU,Forward,ec Barcelona,26.0,1999,3,2,154,44,22,55,66
Cristian Arango,COL,Forward,SJ Earthquakes,30.0,1995,21,21,1800,79,72,60,53
Cristian Espinoza,ARG,Midfielder,SJ Earthquakes,30.0,1995,23,22,1985,80,90,89,37
Cristian Ferreira,ARG,Forward,Arg Juniors,25.0,1999,3,0,47,29,44,29,16
Cristian Medina,ARG,Forward,Estudiantes–LP,23.0,4004,19,15,1233,32,57,52,64
Cristian Olivera,URU,Forward,Grêmio,23.0,2002,11,11,830,65,42,72,60
Cristian Pavón,ARG,Forward,Grêmio,29.0,1996,10,4,466,40,69,72,76
Cristian Paz,ARG,Defender,Deportivo Riestra,30.0,1995,19,19,1710,41,28,21,59
Cristian Renato,BRA,Forward,Mirassol,25.0,2000,13,4,555,69,27,27,51
Cristian Roldan,USA,Midfielder,Seattle Sounders,30.0,1995,23,22,1988,68,79,69,70
Cristian Tarragona,ARG,Forward,Unión,34.0,5973,18,5,579,55,38,43,53
Cristian Vega,ARG,Forward,Cen. Córdoba–SdE,31.0,1993,2,1,121,27,51,7,77
Cristian Zabala,ARG,Midfielder,ec Independiente,27.0,1998,5,1,123,38,38,69,44
Cristián Cañozales,COL,Forward,ve Carabobo,26.0,1999,6,5,457,29,44,59,54
Cristián Zapata,COL,Defender,co CA Bucaramanga,38.0,1986,1,0,14,36,17,12,12
Cristián Zavala,CHI,Forward,cl Colo-Colo,25.0,1999,3,0,70,46,69,43,20
Cuiabano,BRA,Midfielder,Botafogo (RJ),22.0,4006,16,10,864,85,64,74,56
Cássio,BRA,Goalkeeper,Cruzeiro,38.0,1987,16,16,1440,50,44,46,38
Cédric Soares,POR,Forward,São Paulo,33.0,3982,20,16,1345,32,53,40,58
Célio Pompeu,BRA,Forward,St. Louis,25.0,1999,19,12,1134,48,70,83,57
César Araujo,URU,Midfielder,Orlando City,24.0,2001,19,18,1623,70,60,50,47
César Ibáñez,ARG,Defender,Huracán,26.0,1999,17,17,1453,74,65,71,72
César Inga,PER,Defender,pe Universitario,23.0,2002,6,6,499,54,55,71,57
César Olmedo,PAR,Midfielder,py Olimpia,22.0,2003,2,1,74,34,18,65,31
César Pérez,CHI,Midfielder,Defensa y Just,22.0,2002,16,15,1133,74,54,66,53
D.J. Taylor,USA,Defender,Minnesota Utd,27.0,1997,6,1,191,40,62,55,35
Dagur Dan Þórhallsson,ISL,Midfielder,Orlando City,25.0,2000,23,8,832,76,49,78,48
Dairon Asprilla,COL,Forward,co Nacional,33.0,1992,6,2,236,32,22,60,63
Dalbert Henrique,BRA,Forward,Sport Recife,31.0,1993,5,0,110,30,55,62,68
Damir Kreilach,CRO,Forward,Vancouver W'caps,36.0,1989,4,0,23,65,31,59,32
Damián Batallini,ARG,Forward,Instituto,29.0,1996,12,10,717,61,41,49,73
Damián Bobadilla,PAR,Midfielder,São Paulo,24.0,4002,17,8,895,48,71,46,56
Damián Díaz,ECU,Forward,Banfield,39.0,1986,4,2,186,28,62,58,57
Damián Fernández,ARG,Defender,Vélez Sarsfield,24.0,6003,20,15,1443,43,30,22,63
Damián Martínez,ARG,Defender,Atlé Tucumán,35.0,1990,16,13,1136,41,77,61,50
Damián Puebla,ARG,Forward,Instituto,22.0,2002,18,8,806,44,43,42,62
Damián Pérez,ARG,Defender,Defensa y Just,36.0,1988,3,2,225,38,35,69,42
Damián Suárez,URU,Defender,uy Peñarol,37.0,1988,1,1,82,36,34,55,47
Daniel,BRA,Goalkeeper,SJ Earthquakes,31.0,1994,21,21,1775,50,43,46,65
Daniel Armando Ríos,MEX,Forward,Vancouver W'caps,30.0,1995,21,11,1035,53,44,31,32
Daniel Barrea,ARG,Forward,Godoy Cruz,24.0,2001,11,5,467,36,50,48,59
Daniel Borges,BRA,Defender,Mirassol,32.0,1993,7,3,353,86,63,46,37
Daniel Edelman,USA,Midfielder,NY Red Bulls,22.0,2003,19,19,1535,64,56,47,48
Daniel Fuzato,BRA,Goalkeeper,Vasco da Gama,28.0,1997,1,0,2,50,41,46,38
Daniel Giraldo,COL,Midfielder,Juventude,33.0,1992,7,6,495,35,28,31,57
Daniel Gutiérrez,CHI,Midfielder,cl Colo-Colo,22.0,2003,3,1,104,34,13,61,78
Daniel Herrera,ARG,Defender,San Lorenzo,21.0,2004,14,10,948,37,43,36,60
Daniel Lovitz,USA,Defender,Nashville SC,33.0,1991,25,25,2248,72,76,72,51
Daniel Munie,USA,Defender,SJ Earthquakes,25.0,2000,15,13,1181,75,49,36,63
Daniel Musovski,USA,Forward,Seattle Sounders,29.0,1995,21,12,1151,78,31,29,54
Daniel Pereira,VEN,Midfielder,Austin,25.0,2000,18,16,1412,67,77,65,40
Daniel Rivas,PAR,Defender,py Cerro Porteño,23.0,2001,3,1,110,51,18,66,62
Daniel Rosero,COL,Defender,Sporting KC,31.0,1993,5,2,180,50,24,37,60
Daniel Saggiomo,VEN,Midfielder,ve Dep Táchira,27.0,1998,5,5,380,46,64,68,40
Daniel Steres,USA,Defender,Houston Dynamo,34.0,1990,8,3,398,38,41,47,28
Daniel Zabala,ARG,Defender,Huracán,22.0,2003,2,2,101,36,25,46,39
Daniel de la Cruz,ECU,Defender,ec LDU de Quito,21.0,2004,6,4,336,51,47,86,58
Danielzinho,BRA,Forward,Mirassol,30.0,1994,14,14,1260,32,65,27,66
Danilo,BRA,Defender,Flamengo,34.0,3982,8,6,589,79,54,42,43
Danilo Barbosa,BRA,Midfielder,Botafogo (RJ),29.0,3992,6,1,154,47,20,27,48
Danley Jean-Jacques,HAI,Midfielder,Philadelphia Union,25.0,2000,22,19,1713,74,65,62,55
Danny Leyva,USA,Forward,Seattle Sounders,22.0,2003,10,3,364,34,83,54,45
Dante Sealy,TRI,Forward,CF Montréal,22.0,2003,21,19,1703,59,68,72,63
Dardo Miloc,ARG,Midfielder,Barracas Central,34.0,1990,18,18,1469,39,23,20,66
Dario Župarić,BIH,Defender,Portland Timbers,33.0,1992,10,9,839,37,42,33,52
Darlington Nagbe,USA,Midfielder,Columbus Crew,35.0,1990,24,24,2063,40,41,40,25
Darren Yapi,USA,Forward,Colorado Rapids,20.0,2004,21,12,963,69,41,37,62
Darío Aimar,ECU,Defender,ec LDU de Quito,30.0,1995,1,1,90,36,18,12,18
Darío Benedetto,ARG,Forward,py Olimpia,35.0,1990,3,3,234,45,50,37,30
Darío Sarmiento,ARG,Midfielder,Tigre,22.0,2003,2,0,18,34,13,37,16
Davi Goes,BRA,Midfielder,Juventude,20.0,2005,2,1,64,34,18,20,59
Davi Gomes,BRA,Forward,RB Bragantino,20.0,2005,1,0,20,26,14,30,16
David,BRA,Forward,Vasco da Gama,29.0,1995,3,2,156,41,68,80,62
David Ayala,ARG,Midfielder,Portland Timbers,23.0,2002,23,23,1856,67,54,49,68
David Barbona,ARG,Forward,Defensa y Just,30.0,1995,11,3,394,47,82,75,36
David Bingham,USA,Goalkeeper,Charlotte,35.0,1989,2,2,180,50,43,46,39
David Brekalo,SVN,Defender,Orlando City,26.0,1998,22,20,1789,47,67,65,50
David Costa,POR,Forward,Portland Timbers,24.0,2001,22,21,1867,61,91,84,31
David Duarte,BRA,Defender,Bahia,30.0,3990,17,16,1518,44,43,36,39
David Loiola,BRA,Defender,Botafogo (RJ),22.0,4004,8,8,679,36,36,49,40
David Luiz,BRA,Defender,Fortaleza,38.0,3974,11,8,714,44,32,32,56
David Martínez,VEN,Forward,LAFC,19.0,2006,19,8,781,74,65,85,57
David Ochoa,USA,Goalkeeper,LAFC,24.0,2001,1,1,90,50,44,46,52
David Ospina,COL,Goalkeeper,co Nacional,36.0,1988,5,5,450,50,44,46,47
David Romney,USA,Defender,SJ Earthquakes,32.0,1993,24,22,2015,39,57,51,38
David Ruíz,HON,Forward,Inter Miami,21.0,2004,3,1,75,26,23,44,65
David Schnegg,AUT,Midfielder,D.C. United,26.0,1998,24,23,2090,45,68,75,73
David Sotelo,ARG,Midfielder,Newell's OB,22.0,2003,14,6,626,49,52,48,70
David Terans,URU,Forward,uy Peñarol,30.0,1994,1,0,8,26,11,47,16
David Vazquez,USA,Midfielder,Philadelphia Union,19.0,2006,1,0,20,40,18,71,28
David Vélez Cedeño,ECU,Midfielder,pe Universitario,30.0,1995,6,2,205,40,77,87,70
David Zalazar,ARG,Forward,Cen. Córdoba–SdE,23.0,4004,8,2,188,31,75,77,71
Dawid Bugaj,POL,Defender,CF Montréal,21.0,2004,16,14,1295,40,56,55,42
Dayne St. Clair,CAN,Goalkeeper,Minnesota Utd,28.0,1997,21,21,1890,50,52,56,44
DeAndre Yedlin,USA,Defender,FC Cincinnati,32.0,1993,25,20,1795,46,75,71,43
DeJuan Jones,USA,Defender,Columbus Crew,28.0,3994,16,12,1057,76,89,88,33
Deandre Kerr,CAN,Forward,Toronto FC,22.0,2002,12,4,535,60,19,31,60
Deivid Washington,BRA,Forward,Santos,20.0,2005,15,5,511,56,42,25,53
Dejan Joveljić,SRB,Forward,Sporting KC,25.0,1999,22,21,1863,77,41,32,44
Denis Bouanga,GAB,Forward,LAFC,30.0,1994,21,20,1809,85,82,91,34
Dennis Gjengaar,NOR,Forward,NY Red Bulls,21.0,2004,17,6,590,70,58,53,51
Derek Dodson,USA,Midfielder,D.C. United,26.0,1998,13,5,544,44,64,56,61
Derik Lacerda,BRA,Forward,Sport Recife,25.0,1999,3,3,209,75,30,60,52
Derlis González,PAR,Forward,py Olimpia,31.0,1994,4,2,216,77,63,62,41
Derlis Rodríguez,PAR,Forward,py Cerro Porteño,27.0,1997,2,0,36,30,45,57,78
Derrick Etienne,HAI,Forward,Toronto FC,28.0,1996,17,6,692,33,55,68,51
Derrick Jones,USA,Midfielder,Columbus Crew,28.0,1997,3,0,5,34,20,38,16
Derrick Williams,IRL,Defender,Atlanta Utd,32.0,1993,16,15,1304,73,58,35,54
Devin Padelford,USA,Defender,Minnesota Utd,22.0,4006,5,2,167,39,47,70,74
Deybi Flores,HON,Midfielder,Toronto FC,29.0,1996,18,15,1270,71,49,28,69
Deyverson,BRA,Forward,Fortaleza,34.0,3982,19,10,946,73,41,28,61
Diego Barrera,ARG,Forward,Cen. Córdoba–SdE,21.0,4008,15,1,431,60,62,80,64
Diego Chará,COL,Midfielder,Portland Timbers,39.0,1986,19,9,962,36,58,42,69
Diego Churín,ARG,Forward,pe Universitario,35.0,1989,4,1,108,26,33,13,46
Diego Chávez,ARG,Midfielder,co CA Bucaramanga,27.0,1997,6,1,194,38,53,41,54
Diego Díaz,ARG,Forward,Unión,23.0,2002,8,0,144,80,40,64,61
Diego Enriquez,PER,Goalkeeper,pe Sporting Cristal,23.0,2002,6,6,540,50,46,46,47
Diego Fagúndez,URU,Forward,LA Galaxy,30.0,1995,23,20,1703,55,77,47,43
Diego García,URU,Forward,uy Peñarol,28.0,1996,5,1,176,33,43,54,73
Diego González,ARG,Midfielder,San Martín de San Juan,37.0,1988,8,7,564,38,54,39,51
Diego Herazo,COL,Forward,uy Nacional,29.0,1996,4,2,195,34,28,39,27
Diego León,PAR,Defender,py Cerro Porteño,18.0,2007,1,1,88,36,16,21,73
Diego Luna,USA,Forward,Real Salt Lake,21.0,2003,20,20,1692,70,69,70,50
Diego Mastrángelo,ARG,Midfielder,Gimnasia–LP,22.0,2002,1,1,62,39,38,59,60
Diego Matías Rodríguez,ARG,Goalkeeper,Arg Juniors,36.0,1989,19,19,1710,50,46,46,45
Diego Ortegoza,CHI,Midfielder,Talleres,28.0,3994,23,14,1299,76,61,67,56
Diego Pituca,BRA,Midfielder,Santos,32.0,1992,10,4,392,75,33,41,34
Diego Porcel,ARG,Forward,Arg Juniors,20.0,2005,2,0,26,31,40,42,34
Diego Romero,URU,Forward,uy Nacional,25.0,2000,2,1,75,40,22,46,18
Diego Rosa,BRA,Midfielder,Internacional,22.0,2002,7,1,199,39,52,44,56
Diego Rossi,URU,Forward,Columbus Crew,27.0,1998,24,24,2122,79,80,75,33
Diego Rubio,CHI,Forward,Austin,32.0,1993,16,4,414,60,81,48,63
Diego Sosa,ARG,Defender,Tigre,28.0,1997,7,5,505,79,59,64,55
Diego Tarzia,ARG,Forward,Independiente,22.0,2003,18,14,1033,33,57,40,65
Diego Tonetto,ARG,Midfielder,Ind. Rivadavia,36.0,1988,9,3,288,34,24,22,48
Diego Viera,PAR,Defender,py Libertad,34.0,1991,5,5,450,46,22,20,54
Dieguinho,BRA,Forward,Corinthians,18.0,2007,2,0,26,26,23,33,21
Dieguinho,BRA,Midfielder,Ceará,29.0,1995,16,16,1392,40,52,38,43
Dimitri Payet,FRA,Midfielder,Vasco da Gama,38.0,1987,4,2,191,38,81,68,55
Diogo Barbosa,BRA,Forward,Fortaleza,32.0,3984,12,9,807,44,41,39,54
Diogo Gonçalves,POR,Forward,Real Salt Lake,28.0,1997,20,19,1588,59,73,55,49
Diogo Hereda,BRA,Defender,Sport Recife,26.0,1998,11,10,848,52,83,85,59
Diomar Díaz,VEN,Midfielder,ve Dep Táchira,35.0,1990,1,0,14,55,88,90,13
Dixon Arroyo,ECU,Midfielder,ec Barcelona,33.0,1992,6,4,364,34,34,38,44
Djibril Diani,FRA,Midfielder,Charlotte,27.0,1998,16,5,493,49,55,55,67
Djordje Mihailovic,USA,Forward,Colorado Rapids,26.0,1998,24,24,2055,70,90,55,43
Dodi,BRA,Midfielder,Grêmio,29.0,1996,13,11,1022,34,24,33,52
Dominik Chong Qui,USA,Defender,Atlanta Utd,17.0,2007,2,1,60,40,56,54,37
Dominik Marczuk,POL,Forward,Real Salt Lake,21.0,2003,17,10,868,50,67,72,54
Dominik Yankov,BUL,Midfielder,CF Montréal,25.0,2000,3,0,31,39,80,59,13
Dominique Badji,SEN,Forward,D.C. United,32.0,1992,18,6,706,52,27,33,44
Dorny Romero,DOM,Forward,bo Bolívar,27.0,1998,5,2,183,77,12,22,79
Drake Callender,USA,Goalkeeper,Inter Miami,27.0,1997,3,2,185,50,45,46,41
Du Queiroz,BRA,Midfielder,Sport Recife,25.0,2000,11,8,615,45,72,61,40
Duane Holmes,USA,Forward,Houston Dynamo,30.0,1994,9,1,193,39,76,70,53
Dudu,BRA,Forward,Cruzeiro,33.0,3984,7,4,352,57,51,48,46
Duncan McGuire,USA,Forward,Orlando City,24.0,2001,12,3,354,56,64,48,34
Duván Vergara,COL,Midfielder,Racing Club,28.0,1996,3,3,237,86,76,84,51
Dylan Aquino,ARG,Forward,Lanús,20.0,2005,18,5,649,40,64,85,66
Dylan Borrero,COL,Forward,br Fortaleza,23.0,2002,1,0,25,43,21,7,18
Dylan Chambost,FRA,Midfielder,Columbus Crew,27.0,1997,25,22,1952,68,91,71,47
Dylan Glaby,ARG,Midfielder,Barracas Central,29.0,5988,15,7,749,41,39,22,50
Dylan Nealis,USA,Defender,NY Red Bulls,27.0,1998,10,7,633,50,69,83,55
Dániel Gazdag,HUN,Forward,Philadelphia Union,29.0,3992,23,22,1928,51,75,51,49
Dániel Sallói,HUN,Forward,Sporting KC,29.0,1996,24,17,1558,70,63,54,43
EDU,BRA,Defender,Vitória,25.0,2000,8,5,468,46,22,13,57
Earl Edwards Jr.,USA,Goalkeeper,SJ Earthquakes,33.0,1992,6,4,475,50,53,58,40
Eddie Segura,COL,Defender,LAFC,28.0,1997,19,16,1450,68,53,51,45
Edenílson,BRA,Forward,Grêmio,35.0,1989,11,7,544,51,65,32,52
Eder,BRA,Defender,Ceará,30.0,1995,1,1,90,36,16,12,17
Ederson Castillo,ECU,Midfielder,ec LDU de Quito,16.0,2008,1,0,4,34,13,9,13
Edgar Elizalde,URU,Defender,Platense,25.0,2000,1,1,77,41,76,26,67
Edicson Tamiche,VEN,Defender,ve Dep Táchira,20.0,2005,4,4,214,36,18,59,48
Edinson Cavani,URU,Forward,Boca Juniors,38.0,1987,12,11,928,54,34,23,50
Edison Flores,PER,Forward,pe Universitario,31.0,1994,6,6,460,62,70,51,58
Edson Carioca,BRA,Forward,Mirassol,28.0,1997,14,10,811,72,70,59,55
Edson Tortolero,VEN,Forward,ve Carabobo,27.0,1998,5,4,331,56,33,64,66
Eduard Atuesta,COL,Midfielder,Orlando City,28.0,1997,19,17,1532,47,87,67,40
Eduard Löwen,GER,Midfielder,St. Louis,28.0,1997,10,7,602,83,89,62,47
Eduardo Salvio,ARG,Forward,Lanús,35.0,1990,19,17,1357,61,62,68,64
Eduardo Santos,BRA,Defender,RB Bragantino,27.0,1997,7,2,300,36,24,27,74
Eduardo Sasha,BRA,Forward,RB Bragantino,33.0,1992,16,15,1143,62,48,37,45
Eduardo Vargas,CHI,Forward,uy Nacional,35.0,1989,4,3,212,41,26,20,59
Edvard Sandvik Tagseth,NOR,Midfielder,Nashville SC,24.0,2001,24,23,1979,43,66,42,50
Edward Davis,USA,Forward,Philadelphia Union,19.0,2006,1,0,3,26,11,37,16
Edwin Cardona,COL,Forward,co Nacional,32.0,1992,5,4,350,40,69,55,38
Edwin Cerrillo,USA,Midfielder,LA Galaxy,24.0,2000,22,22,1817,42,58,57,31
Edwin Fabricio Castro Barros,COL,Midfielder,co CA Bucaramanga,33.0,1992,6,6,540,41,31,42,59
Edwin Mosquera,COL,Forward,Atlanta Utd,24.0,2001,10,0,156,73,56,88,69
Edwuin Cetré,COL,Forward,Estudiantes–LP,27.0,3996,20,6,773,74,76,78,59
Edwuin Pernía,VEN,Forward,San Martín de San Juan,30.0,1995,6,1,167,44,14,50,28
Efrain Morales,BOL,Defender,Atlanta Utd,21.0,2004,5,5,405,38,66,53,62
Elian Irala,ARG,Midfielder,San Lorenzo,21.0,2004,15,15,1126,41,38,42,54
