Player,Nation,Team,General Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Mikkel Desler,DEN,Austin,Defender,30.0,1995,11,9,691,0.13,0.13,0.78,0.13,0.0,0.0,1.56,0.26,45.33,51.84,24.75,26.31,17.58,20.06,1.95,3.13,0.13,0.16,0.65,3.13,0.65,0.39,3.91,1.3,3.13,2.6,1.3,2.08,0.39,0.13,1.3,2.34,1.04,1.17,0.91,4.56,0.0,64.34,4.04,18.63,31.26,14.85,1.95,64.34,1.17,0.65,33.21,1.43,0.26,1.04,0.52,39.07,0.39,0.0,0.0,1.3,1.17,0.13,0.0,0.13,0.0,2.87,0.78,0.13,1.56,8.34,0.0,1.3,1.3,0.13,0.13,0.0,0.0,87.44,94.07,87.64,62.3,50.0,55.56
Milan Iloski,USA,San Diego FC,Forward,26.0,1999,14,3,479,1.88,0.77,5.82,3.57,0.0,0.0,4.13,1.32,20.86,28.18,11.27,14.09,6.95,8.64,1.5,3.19,0.19,0.21,1.5,1.13,1.69,0.0,3.76,2.44,7.14,0.56,0.38,0.19,0.19,0.19,0.19,1.32,1.13,0.0,0.19,0.38,0.0,40.58,0.19,2.63,13.15,25.55,6.95,40.58,1.5,0.75,23.49,1.88,1.32,2.07,0.94,30.25,0.0,0.0,0.0,2.44,1.69,0.38,0.0,0.0,0.0,1.88,0.94,1.69,3.01,13.34,0.0,3.01,0.38,1.88,0.19,1.44,0.0,74.02,79.99,80.44,47.02,67.86,50.0
Miles Robinson,USA,FC Cincinnati,Defender,28.0,1997,19,19,1638,0.05,0.05,0.71,0.05,0.0,0.0,0.99,0.11,61.04,69.51,18.52,20.38,36.81,39.18,5.49,8.9,0.0,0.02,0.38,3.9,0.11,0.0,3.57,0.71,0.11,1.37,0.82,0.71,0.6,0.05,0.77,1.04,0.27,1.21,1.1,5.55,0.05,80.6,9.12,42.03,36.04,2.91,0.99,80.6,0.33,0.16,49.29,0.33,0.05,0.49,0.22,58.96,0.11,0.0,0.0,0.55,0.49,0.05,0.0,0.05,0.05,3.68,2.25,1.37,0.71,4.4,0.0,0.16,0.82,0.05,0.05,0.0,0.0,87.81,90.87,93.95,61.69,59.85,48.48
Milton Casco,ARG,River Plate,Defender,37.0,3976,10,6,664,0.0,0.01,0.54,0.14,0.0,0.0,1.76,0.27,44.05,54.49,23.04,24.4,17.21,21.55,3.12,5.69,0.14,0.04,0.81,4.61,0.81,0.14,4.34,1.9,1.63,1.63,1.22,0.54,0.81,0.27,1.22,2.17,0.95,0.54,0.81,3.25,0.0,62.48,1.9,17.21,36.46,9.22,1.08,62.48,0.41,0.14,30.9,0.81,0.54,0.95,0.27,37.41,0.0,0.0,0.0,0.81,0.54,0.14,0.0,0.0,0.0,5.15,0.95,1.36,1.22,7.86,0.0,1.49,1.22,0.0,0.27,-1.0,0.0,80.84,94.43,79.86,54.83,74.85,34.15
Milton Céliz,ARG,Deportivo Riestra,Midfielder,33.0,1992,18,18,1597,0.11,0.12,1.07,0.34,0.0,0.06,1.01,0.11,14.31,25.98,8.17,12.12,5.02,8.51,0.73,2.54,0.0,0.06,0.23,2.59,0.51,0.17,3.66,0.79,1.86,2.42,1.63,1.13,1.18,0.11,0.9,2.54,1.63,1.52,1.3,2.25,0.0,41.48,2.42,8.62,21.92,11.33,1.8,41.42,1.97,0.68,14.48,0.62,0.06,2.54,1.8,15.22,0.56,0.0,0.0,2.42,2.03,0.06,0.0,0.0,0.0,5.35,2.48,2.71,4.34,6.31,0.0,0.73,1.63,0.11,0.06,-0.08,0.0,55.08,67.41,58.99,28.74,67.36,34.52
Milton Delgado,ARG,Boca Juniors,Midfielder,20.0,2005,12,11,938,0.0,0.01,0.1,0.0,0.0,0.0,0.77,0.29,48.45,54.69,17.37,18.81,25.14,26.77,5.09,7.0,0.1,0.03,0.19,4.41,0.19,0.0,5.85,1.06,0.77,2.69,1.82,0.58,1.92,0.19,1.15,2.11,0.96,0.86,1.63,1.06,0.19,63.81,0.96,13.82,46.82,3.65,0.1,63.81,0.96,0.58,30.8,0.29,0.0,1.73,1.82,42.99,0.19,0.0,0.0,1.25,1.63,0.0,0.0,0.0,0.0,7.39,1.06,0.77,3.55,7.68,0.0,0.19,1.82,0.0,0.1,-1.0,0.0,88.59,92.34,93.91,72.71,67.66,60.42
Milton Giménez,ARG,Boca Juniors,Forward,28.0,1996,13,9,802,0.45,0.33,2.13,0.67,0.0,0.0,2.13,0.34,8.53,12.01,4.26,5.84,2.69,3.59,1.23,1.8,0.11,0.07,0.9,0.56,0.11,0.0,0.79,1.35,5.05,0.9,0.67,0.0,0.34,0.56,0.11,0.79,0.67,1.01,0.22,1.35,0.0,23.57,1.35,2.81,8.75,12.57,4.6,23.57,1.46,0.56,12.79,0.79,1.01,3.14,1.46,16.61,0.34,0.0,0.0,2.02,1.57,0.45,0.0,0.0,0.0,2.24,2.13,5.5,4.6,7.18,0.0,1.12,0.67,0.45,0.11,0.36,0.0,71.02,72.95,74.93,68.33,74.44,38.36
Milton Valenzuela,ARG,Independiente,Defender,26.0,1998,1,0,31,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,49.35,63.87,23.23,29.03,26.13,29.03,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.81,2.9,8.71,5.81,2.9,2.9,2.9,0.0,5.81,5.81,0.0,2.9,0.0,5.81,0.0,81.29,2.9,17.42,34.84,29.03,2.9,81.29,0.0,0.0,29.03,0.0,2.9,2.9,0.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.9,17.42,0.0,2.9,2.9,0.0,2.9,0.0,0.0,77.27,80.02,90.01,0.0,49.91,0.0
Misael Sosa,ARG,Godoy Cruz,Midfielder,23.0,4004,4,0,64,0.0,0.14,2.81,1.41,0.0,0.0,4.22,0.0,9.84,21.09,4.22,7.03,5.62,9.84,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,7.03,2.81,2.81,1.41,1.41,0.0,0.0,1.41,1.41,1.41,0.0,0.0,0.0,37.97,0.0,1.41,15.47,22.5,4.22,37.97,4.22,4.22,23.91,2.81,0.0,2.81,5.62,25.31,0.0,0.0,0.0,0.0,1.41,2.81,0.0,0.0,0.0,1.41,1.41,0.0,8.44,9.84,0.0,0.0,2.81,0.0,2.81,-1.0,0.0,46.66,60.03,57.11,0.0,100.0,100.0
Mitja Ilenič,SVN,NYCFC,Defender,20.0,2004,16,10,1032,0.17,0.07,1.05,0.35,0.0,0.0,1.4,0.17,50.67,63.14,30.17,33.66,16.83,20.41,3.14,6.54,0.17,0.07,0.61,4.71,0.7,0.35,4.45,1.22,3.92,0.78,0.44,0.61,0.17,0.0,0.7,1.13,0.44,0.87,1.05,3.49,0.0,73.87,3.14,24.59,32.01,17.88,1.05,73.87,1.13,0.52,40.38,1.4,0.0,0.96,0.96,47.79,0.09,0.0,0.0,0.61,1.4,0.0,0.0,0.0,0.0,4.27,1.13,0.44,1.92,9.59,0.0,1.05,0.44,0.17,0.09,1.43,0.0,80.25,89.63,82.46,48.01,56.41,46.02
Mohamed Farsi,ALG,Columbus Crew,Midfielder,25.0,1999,18,16,1481,0.06,0.16,0.97,0.49,0.0,0.0,2.61,0.43,53.9,62.17,34.09,36.04,15.92,18.53,2.07,3.59,0.18,0.17,1.28,2.37,1.58,0.43,3.22,2.43,12.28,1.15,0.43,0.36,0.67,0.12,0.61,0.97,0.36,0.79,0.43,1.15,0.0,70.37,1.88,8.69,29.47,32.82,4.01,70.37,1.15,0.3,43.81,1.7,1.22,1.4,0.79,52.99,0.12,0.0,0.0,0.67,1.28,0.3,0.0,0.0,0.0,3.4,0.24,0.91,2.19,17.93,0.0,3.22,0.43,0.06,0.06,-0.62,0.0,86.7,94.59,85.91,57.66,37.39,26.09
Mohammed Sofo,GHA,NY Red Bulls,Forward,20.0,2004,18,14,1197,0.38,0.31,1.88,0.83,0.0,0.0,1.88,0.15,19.4,25.11,11.65,13.91,6.54,7.97,0.68,1.43,0.0,0.06,0.75,0.68,0.75,0.08,1.73,1.5,8.8,1.95,1.2,0.6,0.9,0.45,0.53,1.5,0.98,1.58,0.68,0.75,0.0,39.4,1.13,5.34,13.91,20.75,3.08,39.4,2.71,1.05,21.65,1.05,1.05,2.63,1.28,26.39,0.15,0.0,0.0,1.43,0.98,0.45,0.0,0.0,0.08,3.01,0.53,2.71,3.91,12.03,0.0,1.88,1.2,0.38,0.08,0.23,0.0,77.26,83.75,82.06,47.55,61.54,38.75
Moises,BRA,Fortaleza,Forward,28.0,3992,5,2,203,0.0,0.22,3.99,1.33,0.0,0.0,3.55,0.44,9.75,12.41,3.99,4.88,4.43,4.88,1.33,1.77,0.44,0.04,1.33,1.33,0.44,0.0,0.89,3.1,6.65,0.89,0.44,0.0,0.0,0.89,0.89,1.33,0.44,0.44,0.0,0.44,0.0,27.04,1.33,2.22,11.53,14.19,6.21,27.04,3.99,1.77,16.85,1.33,1.77,3.55,1.77,17.73,0.44,0.0,0.0,0.44,0.44,0.89,0.0,0.0,0.0,4.43,0.89,0.89,5.32,10.64,0.0,2.22,0.44,0.0,0.89,-1.0,0.0,78.57,81.76,90.78,75.14,49.44,44.36
Moisés Brandán,ARG,Atlé Tucumán,Defender,25.0,2000,6,3,310,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,21.77,36.87,8.13,11.03,11.32,17.42,2.03,6.39,0.0,0.0,0.0,2.03,0.0,0.0,2.9,0.58,2.61,2.03,1.74,0.29,1.45,0.29,1.16,2.32,1.16,2.03,0.87,3.77,0.29,47.61,1.74,15.97,24.39,7.55,1.16,47.61,0.29,0.0,12.77,0.29,0.29,0.0,0.58,16.26,0.0,0.0,0.0,1.45,0.58,0.0,0.0,0.0,0.0,3.77,0.87,1.16,0.58,6.1,0.0,0.29,1.74,0.0,0.29,0.0,0.0,59.05,73.71,64.98,31.77,85.71,0.0
Monsef Bakrar,ALG,NYCFC,Forward,24.0,2001,21,5,601,0.3,0.28,2.85,0.75,0.0,0.0,2.25,0.0,14.53,20.52,9.13,12.28,3.59,5.09,0.6,0.75,0.0,0.09,0.9,1.05,0.6,0.0,1.35,0.6,7.64,1.2,0.75,0.3,0.6,0.3,0.9,1.8,0.9,0.6,0.6,2.1,0.0,36.54,2.1,5.09,13.03,19.02,4.94,36.54,2.4,0.45,19.47,1.2,0.3,3.74,1.65,23.21,0.15,0.0,0.0,2.25,1.8,0.0,0.0,0.0,0.0,3.74,2.7,3.0,5.39,9.58,0.0,0.9,0.75,0.3,0.15,0.07,0.0,70.81,74.35,70.53,80.0,62.5,18.75
Morris Duggan,GER,Minnesota Utd,Defender,24.0,2000,14,9,858,0.0,0.04,0.42,0.31,0.0,0.0,1.26,0.21,24.44,30.21,9.86,11.01,12.69,14.16,1.89,3.67,0.1,0.05,0.31,1.57,0.21,0.0,1.99,0.52,0.52,1.15,0.63,0.73,0.42,0.0,0.31,0.63,0.31,0.84,0.52,9.23,0.0,44.9,8.92,26.22,14.27,4.62,2.2,44.9,0.21,0.0,18.88,0.0,0.1,0.42,0.21,21.4,0.0,0.0,0.0,0.63,0.1,0.21,0.0,0.0,0.1,2.83,3.25,2.73,0.63,3.04,0.0,0.31,0.63,0.0,0.1,-1.0,0.0,80.9,89.55,89.62,51.5,54.78,0.0
Murilo Cerqueira,BRA,Palmeiras,Defender,28.0,3994,7,6,560,0.32,0.03,0.48,0.48,0.0,0.0,0.48,0.0,44.04,50.3,10.61,12.86,27.32,27.96,5.62,8.2,0.0,0.02,0.16,3.05,0.16,0.0,4.02,0.32,0.0,1.12,0.64,0.16,0.8,0.16,0.32,0.96,0.64,1.45,0.64,4.98,0.16,61.23,4.82,27.16,32.46,2.73,0.64,61.23,0.64,0.32,34.55,0.64,0.0,1.12,0.0,40.34,0.48,0.0,0.0,1.77,0.16,0.0,0.0,0.16,0.0,4.02,1.93,1.29,1.12,4.34,0.0,0.16,0.64,0.32,0.32,9.67,0.0,87.55,82.5,97.71,68.54,57.14,50.0
Murilo Rhikman,BRA,Cruzeiro,Midfielder,19.0,2006,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,90.0,90.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,90.0,90.0,270.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
Mykhi Joyner,USA,St. Louis,Forward,18.0,2006,5,0,84,0.0,0.11,3.21,2.14,0.0,0.0,2.14,0.0,7.5,9.64,3.21,4.29,4.29,4.29,0.0,1.07,0.0,0.0,2.14,1.07,2.14,1.07,1.07,1.07,2.14,2.14,2.14,1.07,1.07,0.0,0.0,1.07,1.07,0.0,0.0,5.36,0.0,27.86,5.36,8.57,5.36,13.93,2.14,27.86,3.21,1.07,13.93,2.14,0.0,3.21,2.14,12.86,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,2.14,0.0,2.14,5.36,4.29,0.0,3.21,2.14,0.0,1.07,-1.0,0.0,77.8,74.83,100.0,0.0,100.0,33.33
Myrto Uzuni,ALB,Austin,Forward,30.0,1995,19,17,1494,0.18,0.37,2.29,0.9,0.0,0.0,2.17,0.12,12.77,15.54,6.2,7.11,4.46,5.12,1.27,1.87,0.12,0.12,0.84,0.72,0.54,0.12,1.27,0.48,2.83,0.72,0.42,0.36,0.24,0.12,0.42,0.96,0.54,0.54,0.48,0.48,0.0,22.71,0.3,2.53,10.24,10.12,3.07,22.71,1.08,0.72,11.33,0.3,0.18,1.33,1.02,13.43,0.06,0.0,0.0,0.9,0.72,0.24,0.0,0.0,0.0,2.05,1.02,2.17,2.35,4.58,0.0,0.84,0.42,0.18,0.06,-0.51,0.0,82.18,87.2,87.11,67.91,58.33,66.67
Nahuel Banegas,ARG,Tigre,Defender,28.0,1996,14,14,1205,0.0,0.07,1.27,0.45,0.0,0.0,2.46,0.07,31.29,45.93,12.7,15.09,13.97,19.2,4.11,9.71,0.07,0.1,0.97,3.88,1.42,0.82,5.0,1.94,6.27,2.46,1.79,1.64,0.6,0.22,1.49,2.09,0.6,1.57,1.12,3.36,0.0,59.68,2.54,15.24,27.49,17.4,1.94,59.68,2.24,1.05,24.87,1.79,0.45,2.09,0.9,28.76,0.37,0.0,0.0,1.42,1.05,0.0,0.0,0.0,0.0,3.73,1.57,0.82,2.99,13.22,0.0,2.69,1.79,0.0,0.07,-1.0,0.0,68.13,84.16,72.76,42.33,72.76,46.87
Nahuel Barrios,ARG,Barracas Central,Forward,27.0,1998,16,9,685,0.0,0.04,1.18,0.53,0.0,0.0,3.42,0.26,29.04,37.58,15.37,18.26,9.99,12.74,2.36,3.02,0.0,0.09,1.05,4.47,1.18,0.0,6.31,3.94,4.2,1.05,0.53,0.39,0.13,0.53,0.39,1.05,0.66,0.39,0.66,0.26,0.0,49.93,0.53,6.31,26.67,19.31,1.45,49.93,6.96,2.76,32.32,3.02,0.79,2.63,1.84,37.45,0.0,0.0,0.0,0.66,2.76,0.0,0.0,0.0,0.0,4.47,0.26,0.53,4.47,14.45,0.0,1.97,0.53,0.0,0.13,-1.0,0.0,77.28,84.17,78.41,78.15,50.48,39.66
Nahuel Bustos,ARG,Talleres,Forward,27.0,3996,21,13,1008,0.0,0.28,2.77,0.8,0.0,0.09,2.32,0.27,12.41,17.68,5.98,7.41,5.0,6.7,0.98,1.79,0.0,0.03,0.8,0.71,0.45,0.0,1.52,0.45,4.91,0.62,0.09,0.18,0.27,0.18,0.36,0.89,0.54,1.07,0.09,0.98,0.0,29.55,0.98,2.77,13.48,13.75,3.39,29.46,1.43,0.18,13.75,0.54,0.36,3.21,1.25,19.55,0.45,0.0,0.0,1.34,0.62,0.54,0.0,0.0,0.0,2.59,0.54,1.07,4.46,6.88,0.0,0.8,0.09,0.0,0.18,-1.0,0.0,70.19,80.7,74.63,54.75,14.52,12.59
Nahuel Ferraresi,VEN,São Paulo,Defender,26.0,3996,19,16,1465,0.0,0.01,0.25,0.06,0.0,0.0,1.78,0.25,45.4,54.37,19.97,22.05,20.7,23.71,3.87,6.63,0.12,0.07,0.68,4.36,0.49,0.18,4.42,1.41,2.15,3.26,2.21,1.41,1.54,0.31,2.15,3.62,1.47,0.98,1.11,4.24,0.0,65.86,4.61,23.65,32.93,9.89,0.74,65.86,0.8,0.43,32.56,1.04,0.06,1.11,0.49,39.13,0.18,0.0,0.0,1.04,0.55,0.12,0.0,0.0,0.06,5.04,1.29,0.98,1.6,7.99,0.0,0.74,2.21,0.0,0.12,-1.0,0.0,83.5,90.57,87.3,58.37,67.79,53.75
Nahuel Herrera,URU,uy Peñarol,Defender,20.0,2004,6,6,540,0.0,0.0,0.17,0.17,0.0,0.0,0.33,0.0,23.5,28.83,6.83,7.67,13.5,15.0,2.33,4.67,0.0,0.0,0.0,2.67,0.0,0.0,4.33,1.0,0.0,1.83,1.33,1.0,0.83,0.0,0.5,0.67,0.17,1.33,0.33,6.67,0.0,40.83,5.67,19.0,21.83,0.33,0.33,40.83,0.33,0.17,17.33,0.0,0.0,0.0,0.17,18.17,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,3.17,2.33,2.0,0.17,5.33,0.0,0.0,1.33,0.0,0.17,0.0,0.0,81.51,89.05,90.0,49.89,72.68,51.52
Nahuel Losada,ARG,Lanús,Goalkeeper,32.0,1993,18,18,1620,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.06,21.17,29.0,2.83,2.89,10.94,11.11,7.39,14.83,0.0,0.0,0.11,0.33,0.0,0.0,0.11,0.0,0.0,0.11,0.06,0.06,0.06,0.0,0.11,0.17,0.06,0.06,0.0,0.5,0.11,31.67,25.11,31.33,0.39,0.0,0.0,31.67,0.06,0.06,16.44,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.06,0.17,0.0,0.0,0.06,0.0,0.89,0.33,0.06,0.0,0.11,0.0,0.0,0.06,0.0,0.06,0.0,0.0,73.0,97.92,98.47,49.83,54.55,100.0
Nata,BRA,Juventude,Midfielder,24.0,2001,2,1,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77,30.64,6.7,7.66,13.4,13.4,7.66,9.57,0.0,0.0,0.96,3.83,0.0,0.0,0.96,0.0,0.0,2.87,0.96,1.91,0.0,0.96,1.91,2.87,0.96,0.96,2.87,4.79,0.0,42.13,5.74,22.02,19.15,0.96,0.0,42.13,0.0,0.0,25.85,0.0,0.0,0.0,0.0,27.77,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.96,0.0,0.96,0.0,0.0,0.96,0.0,0.96,0.0,0.0,90.63,87.47,100.0,80.04,33.45,0.0
Natanael,BRA,Atlético Mineiro,Defender,23.0,2002,15,13,1096,0.0,0.02,0.74,0.25,0.0,0.0,1.23,0.0,31.04,39.33,18.07,20.69,10.26,12.56,1.89,4.35,0.0,0.07,0.25,2.05,0.33,0.08,2.79,1.23,4.84,2.63,1.56,0.99,1.4,0.25,1.23,1.97,0.74,1.23,1.23,2.55,0.0,50.67,2.14,14.12,23.57,13.39,1.4,50.67,1.64,0.57,22.99,0.66,0.25,1.4,0.57,26.52,0.08,0.0,0.0,1.23,0.66,0.16,0.0,0.0,0.0,4.11,1.07,1.48,1.97,8.87,0.0,0.66,1.56,0.0,0.08,-1.0,0.0,78.92,87.34,81.69,43.45,59.32,34.76
Natanael Guzmán,ARG,Aldosivi,Forward,25.0,1999,8,4,327,0.0,0.06,1.65,0.55,0.0,0.0,2.48,0.0,16.79,23.12,11.01,12.66,3.58,5.78,1.1,2.75,0.0,0.03,0.55,1.93,0.28,0.0,3.3,2.48,7.16,1.38,0.83,0.28,1.1,0.0,0.28,1.65,1.38,1.38,0.28,0.83,0.0,38.26,0.0,4.4,16.24,18.44,2.2,38.26,4.95,0.55,22.02,1.1,0.83,2.75,2.48,23.94,0.0,0.0,0.0,0.28,2.2,0.55,0.0,0.0,0.0,4.68,0.83,0.28,5.23,12.94,0.0,1.1,0.83,0.0,0.28,-1.0,0.0,72.62,86.97,61.94,40.0,60.14,11.11
Nathan,BRA,Internacional,Defender,23.0,4002,2,1,98,0.0,0.09,0.92,0.0,0.0,0.0,1.84,0.0,44.08,48.67,22.96,23.88,17.45,19.29,2.76,2.76,0.0,0.0,0.0,3.67,0.92,0.0,4.59,2.76,3.67,3.67,0.0,1.84,0.92,0.92,0.92,1.84,0.92,0.92,0.0,0.92,0.0,59.69,1.84,11.94,35.82,13.78,1.84,59.69,3.67,3.67,29.39,2.76,0.92,1.84,0.92,31.22,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,5.51,0.92,1.84,2.76,11.02,0.0,1.84,0.0,0.0,1.84,-1.0,0.0,90.57,96.15,90.46,100.0,0.0,100.0
Nathan,BRA,Grêmio,Forward,29.0,1996,2,1,90,0.0,0.1,3.0,2.0,0.0,0.0,4.0,0.0,26.0,32.0,16.0,20.0,7.0,8.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,40.0,1.0,3.0,22.0,16.0,3.0,40.0,0.0,0.0,26.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,81.25,80.0,87.5,50.0,0.0,0.0
Nathan Byrne,ENG,Charlotte,Defender,33.0,1992,8,8,720,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,45.0,58.62,22.62,24.62,19.12,24.0,2.88,7.5,0.0,0.06,0.5,4.12,1.0,0.5,5.0,2.12,4.12,1.75,1.25,1.25,0.38,0.12,1.25,2.12,0.88,0.75,0.5,3.88,0.0,68.5,5.0,21.62,31.75,15.5,0.25,68.5,0.62,0.38,36.38,1.62,0.0,1.0,0.38,38.88,0.12,0.0,0.0,0.38,0.75,0.0,0.0,0.0,0.0,3.25,0.88,0.62,1.38,11.25,0.0,1.5,1.25,0.0,0.12,0.0,0.0,76.77,91.88,79.67,38.4,71.43,61.29
Nathan Fernandes,BRA,Botafogo (RJ),Forward,20.0,4010,11,1,292,0.31,0.43,2.16,0.92,0.0,0.0,3.08,1.54,29.28,38.22,15.1,18.49,9.86,12.02,2.16,3.39,0.62,0.22,0.92,1.54,1.23,0.0,3.39,4.93,10.48,1.54,0.31,0.62,0.31,0.62,0.31,0.92,0.62,0.62,0.62,1.23,0.0,53.01,0.62,4.62,22.5,27.12,6.16,53.01,6.47,2.77,33.29,4.32,2.77,3.39,0.92,38.22,0.31,0.0,0.0,0.92,1.54,0.31,0.0,0.0,0.0,4.32,1.23,2.47,4.32,18.8,0.0,4.01,0.31,0.31,0.62,-0.28,0.0,76.61,81.67,82.03,63.72,20.13,42.81
Nathan Harriel,USA,Philadelphia Union,Defender,24.0,2001,17,15,1392,0.13,0.1,0.65,0.26,0.0,0.0,1.03,0.0,29.87,38.92,15.06,17.59,12.16,15.26,1.94,4.4,0.0,0.03,0.45,2.84,0.45,0.26,3.3,0.45,1.49,1.81,0.97,0.84,0.71,0.26,0.84,1.23,0.39,1.55,2.52,5.5,0.06,53.6,4.33,18.81,26.19,8.73,1.36,53.6,0.84,0.32,23.79,0.39,0.0,1.03,0.52,25.54,0.32,0.0,0.0,1.03,1.88,0.0,0.0,0.0,0.0,3.3,2.72,1.29,1.55,5.24,0.0,0.71,0.97,0.13,0.06,0.3,0.0,76.75,85.62,79.69,44.09,53.59,38.1
Nathan Mendes,BRA,RB Bragantino,Defender,22.0,2002,5,0,125,0.0,0.0,0.72,0.0,0.0,0.0,1.44,0.0,41.04,51.84,23.76,25.92,15.84,20.88,1.44,3.6,0.0,0.07,1.44,3.6,0.72,0.0,4.32,2.88,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,2.16,3.6,0.0,62.64,4.32,15.84,24.48,22.32,2.16,62.64,0.72,0.0,36.72,2.88,0.0,1.44,0.72,42.48,0.0,0.0,0.0,0.72,2.88,0.0,0.0,0.0,0.0,2.88,0.0,2.16,2.16,14.4,0.0,0.72,0.0,0.0,0.72,0.0,0.0,79.17,91.67,75.86,40.0,0.0,0.0
Nathan Ordaz,SLV,LAFC,Forward,21.0,2004,21,13,1105,0.41,0.42,1.95,0.9,0.0,0.0,2.12,0.33,22.15,27.2,14.09,16.29,6.6,7.82,0.65,1.06,0.24,0.16,1.22,0.9,1.06,0.0,2.36,2.12,5.95,0.49,0.16,0.0,0.41,0.08,0.33,1.14,0.81,0.9,0.49,0.65,0.0,35.59,1.06,3.99,15.56,16.7,4.07,35.59,1.14,0.41,22.81,0.81,0.98,2.04,0.98,27.45,0.08,0.0,0.0,0.98,1.22,0.81,0.0,0.0,0.08,3.1,0.16,0.9,3.01,10.43,0.0,2.04,0.16,0.41,0.08,-0.02,0.0,81.43,86.49,84.4,61.32,32.65,35.96
Nathan Saliba,CAN,CF Montréal,Midfielder,20.0,2004,16,15,1260,0.07,0.11,1.36,0.36,0.0,0.0,1.64,0.0,37.57,46.71,17.07,20.14,15.79,18.21,3.86,5.71,0.0,0.04,0.57,4.71,0.86,0.21,6.07,1.5,1.21,2.57,1.64,0.71,1.64,0.21,1.36,2.36,1.0,0.93,0.86,0.86,0.14,56.43,1.36,10.86,33.21,12.71,1.07,56.43,1.43,0.57,30.5,1.0,0.36,1.36,0.79,36.71,0.36,0.0,0.0,1.29,1.0,0.0,0.0,0.0,0.0,4.86,1.0,1.43,2.14,8.79,0.0,1.43,1.64,0.07,0.07,-0.36,0.0,80.43,84.76,86.71,67.6,63.81,39.86
