Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Polat Yaldır,Samsunspor,UEFA Europa Conference League,LM,Midfielder,TUR,22,5.3,36,2,2.65
Pontus Almqvist,Parma,Italian Serie A,WB,Midfielder,SWE,26,27.4,350,7,3.91
Pontus Dahbo,Häcken,UEFA Europa Conference League,CM,Forward,SWE,20,11.8,212,4,2.95
Pontus Jansson,Malmö,UEFA Europa League,CB,Defender,SWE,34,22.0,375,5,4.4
Portu,Girona,Spanish La Liga,AM,Forward,ESP,33,28.2,475,10,2.82
Prince Adu Kwabena,Viktoria Plzeň,UEFA Europa League,AM,Forward,GHA,22,23.4,286,5,4.68
Promise David,Union SG,UEFA Champions League,AM,Forward,CAN,24,17.8,259,5,3.56
Prosper Peter,Angers,French Ligue 1,AM,Forward,NGA,18,41.7,619,13,3.21
Przemysław Frankowski,Rennes,French Ligue 1,WB,Midfielder,POL,30,50.8,763,11,4.62
Péter Baráth,Raków,UEFA Europa Conference League,CM,Midfielder,HUN,23,15.7,214,4,3.92
Quentin Merlin,Rennes,French Ligue 1,WB,Midfielder,FRA,23,69.6,984,14,4.97
Quentin Ndjantou Mbitcha,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,FRA,18,52.8,398,12,4.4
Quilindschy Hartman,Burnley,English Premier League,LB,Defender,NED,24,67.9,1248,14,4.85
Quinten Timber,Feyenoord,UEFA Europa League,DM,Midfielder,NED,24,13.4,150,3,4.47
Rabby Nzingoula,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Midfielder,FRA,19,17.8,65,5,3.56
Rachid Ghezzal,Lyon,"French Ligue 1, UEFA Europa League",RW,Forward,ALG,33,17.8,166,7,2.54
Raddy Ovouka,KF Drita,UEFA Europa Conference League,LB,Defender,CGO,25,23.4,360,4,5.85
Rade Krunić,Red Star,UEFA Europa League,DM,Midfielder,BIH,32,14.8,260,3,4.93
Radim Breite,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,CZE,36,9.6,195,3,3.2
Radovan Pankov,Legia Warsaw,UEFA Europa Conference League,CB,Defender,SRB,30,9.4,180,2,4.7
Rafa Marín,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,23,58.6,1095,13,4.51
Rafa Mir,Elche,Spanish La Liga,AM,Forward,ESP,28,62.5,1057,15,4.17
Rafael Compri,Ħamrun Spartans FC,UEFA Europa Conference League,RB,Defender,BRA,30,18.6,340,4,4.65
Rafael Gonçalves,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,POR,20,35.9,451,9,3.99
Rafael Leão,Milan,Italian Serie A,AM,Forward,POR,26,49.9,627,9,5.54
Rafael Muñoz,Red Imps,UEFA Europa Conference League,CB,Defender,ESP,31,2.3,9,1,2.3
Rafał Augustyniak,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,POL,31,19.0,360,4,4.75
Rafik Belghali,Hellas Verona,Italian Serie A,WB,Midfielder,ALG,23,64.1,1015,14,4.58
Rafik Messali,Toulouse,French Ligue 1,AM,Midfielder,FRA,22,7.0,113,5,1.4
Rafiu Durosinmi,Viktoria Plzeň,UEFA Europa League,AM,Forward,NGA,22,25.7,418,5,5.14
Ragnar Ache,Köln,German Bundesliga,AM,Forward,GER,27,47.0,437,12,3.92
Rahim Bonkano,Oviedo,Spanish La Liga,LB,Defender,NIG,23,73.0,985,14,5.21
Rahim Ibrahim,Slovan Bratislava,UEFA Europa Conference League,AM,Midfielder,GHA,24,14.9,235,4,3.72
Ramon Hendriks,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,NED,24,64.6,884,16,4.04
Ramy Bensebaini,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,ALG,30,68.2,1096,14,4.87
Ramón Martínez,Sevilla,Spanish La Liga,CB,Defender,ESP,22,6.8,101,2,3.4
Ramón Terrats,Espanyol,Spanish La Liga,AM,Forward,ESP,25,23.7,255,10,2.37
Randal Kolo Muani,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,FRA,27,45.7,643,12,3.81
Randy Nteka,Rayo Vallecano,Spanish La Liga,AM,Forward,ANG,28,9.1,41,4,2.28
Rani Khedira,Union Berlin,German Bundesliga,CM,Midfielder,GER,31,43.4,1062,12,3.62
Ransford Königsdörffer,Hamburger SV,German Bundesliga,AM,Forward,GHA,24,52.6,856,13,4.05
Raoul Bellanova,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,ITA,25,71.1,1257,17,4.18
Raphael Le Guen,Brest,French Ligue 1,CB,Defender,FRA,18,1.1,5,1,1.1
Raphael Onyedika,Club Brugge,UEFA Champions League,DM,Midfielder,NGA,24,14.4,253,3,4.8
Raphaël Guerreiro,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,POR,31,46.5,485,11,4.23
Raphinha,Barcelona,"Spanish La Liga, UEFA Champions League",LW,Forward,BRA,28,69.5,642,11,6.32
Rasmus Højlund,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,DEN,22,59.4,1075,14,4.24
Rasmus Kristensen,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RB,Defender,DEN,28,69.5,863,12,5.79
Rasmus Nicolaisen,Toulouse,French Ligue 1,CB,Defender,DEN,28,58.2,1133,15,3.88
Rassoul Ndiaye,Le Havre,French Ligue 1,CM,Midfielder,SEN,23,66.2,993,15,4.41
Raul Florucz,Union SG,UEFA Champions League,AM,Forward,AUT,24,11.3,100,2,5.65
Rav van den Berg,Köln,German Bundesliga,CB,Defender,NED,21,16.5,329,4,4.12
Rayan Aït-Nouri,Manchester City,"English Premier League, UEFA Champions League",LB,Defender,ALG,24,26.7,253,6,4.45
Rayan Cherki,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,FRA,22,71.6,441,13,5.51
Rayan Fofana,Lens,French Ligue 1,AM,Forward,FRA,19,44.1,448,12,3.68
Rayan Philippe,Hamburger SV,German Bundesliga,RW,Forward,FRA,25,61.2,788,13,4.71
Rayan Raveloson,Young Boys,UEFA Europa League,CM,Midfielder,MAD,28,18.8,336,5,3.76
Rayane Bounida,Ajax,UEFA Champions League,LW,Forward,BEL,19,12.9,93,2,6.45
Raz Shlomo,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,ISR,26,21.3,388,5,4.26
Raúl,Osasuna,Spanish La Liga,AM,Forward,ESP,25,52.8,561,14,3.77
Raúl Albiol,Pisa,Italian Serie A,CB,Defender,ESP,40,19.6,259,4,4.9
Raúl Asencio,Real Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,22,58.8,852,14,4.2
Raúl Jiménez,Fulham,English Premier League,AM,Forward,MEX,34,41.9,796,14,2.99
Raúl Moro,Ajax,UEFA Champions League,LW,Forward,ESP,22,13.1,120,4,3.28
Reda Belahyane,Lazio,Italian Serie A,LM,Midfielder,MAR,21,19.5,154,4,4.88
Reda Khadra,Le Havre,French Ligue 1,AM,Forward,GER,24,25.3,204,6,4.22
Reece James,Chelsea,"English Premier League, UEFA Champions League",RB,Defender,ENG,25,91.4,1182,18,5.08
Reggie Walsh,Chelsea,UEFA Champions League,DM,Midfielder,ENG,17,5.4,25,1,5.4
Reinildo Mandava,Sunderland,English Premier League,LB,Defender,MOZ,31,55.0,932,11,5.0
Reiss Nelson,Brentford,English Premier League,LW,Forward,ENG,25,8.5,33,3,2.83
Remo Freuler,Bologna,"Italian Serie A, UEFA Europa League",DM,Midfielder,SUI,33,52.8,954,12,4.4
Renato Sanches,Panathinaikos,UEFA Europa League,DM,Midfielder,POR,28,5.7,76,1,5.7
Renato Veiga,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,POR,22,69.2,1425,18,3.84
Reo Hatate,Celtic,UEFA Europa League,AM,Forward,JPN,28,25.9,285,5,5.18
Reshat Ramadani,Shkëndija 79,UEFA Europa Conference League,DM,Midfielder,MKD,22,23.4,350,5,4.68
Riad Bajić,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,BIH,31,15.4,295,4,3.85
Ricardinho,Qaırat Almaty,UEFA Champions League,AM,Forward,BRA,24,10.2,55,5,2.04
Ricardo Horta,Braga,UEFA Europa League,AM,Forward,POR,31,32.4,394,5,6.48
Ricardo Pepi,PSV Eindhoven,UEFA Champions League,AM,Forward,USA,22,20.5,134,4,5.12
Ricardo Rodríguez,Betis,"Spanish La Liga, UEFA Europa League",LB,Defender,SUI,33,52.7,756,13,4.05
Riccardo Calafiori,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,ITA,23,91.0,1278,17,5.35
Riccardo Orsolini,Bologna,"Italian Serie A, UEFA Europa League",RW,Forward,ITA,28,105.1,1237,19,5.53
Riccardo Sottil,Lecce,Italian Serie A,LW,Forward,ITA,26,37.3,392,9,4.14
Richard Ríos,Benfica,UEFA Champions League,DM,Midfielder,COL,25,23.3,424,5,4.66
Richarlison,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,BRA,28,60.8,1232,20,3.04
Richonell Margaret,Go Ahead Eag,UEFA Europa League,LM,Forward,SUR,25,17.6,265,4,4.4
Rick van Drongelen,Samsunspor,UEFA Europa Conference League,CB,Defender,NED,26,19.3,360,4,4.82
Ricky Jade-Jones,St. Pauli,German Bundesliga,AM,Forward,ENG,24,1.9,23,1,1.9
Rico Henry,Brentford,English Premier League,LB,Defender,ENG,28,37.9,329,11,3.45
Rico Lewis,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,ENG,21,32.9,311,9,3.66
Ridle Baku,RB Leipzig,German Bundesliga,RB,Defender,GER,27,78.6,1063,12,6.55
Rio Cardines,Crystal Palace,UEFA Europa Conference League,RM,Midfielder,TRI,19,2.0,3,1,2.0
Rio Ngumoha,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,ENG,17,19.3,62,6,3.22
Risto Radunović,FCSB,UEFA Europa League,LB,Defender,MNE,33,21.1,315,4,5.28
Ritsu Doan,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RW,Forward,JPN,27,99.8,1345,17,5.87
Riyad Idrissi,Cagliari,Italian Serie A,LB,Defender,ITA,20,36.2,327,10,3.62
Ro-Zangelo Daal,AZ Alkmaar,UEFA Europa Conference League,LM,Forward,NED,21,8.4,43,2,4.2
Rob Schoofs,Union SG,UEFA Champions League,AM,Forward,BEL,31,8.2,89,4,2.05
Robbin Weijenberg,Go Ahead Eag,UEFA Europa League,CB,Defender,NED,20,7.1,9,2,3.55
Robert,FC Copenhagen,UEFA Champions League,LM,Midfielder,BRA,20,16.7,150,4,4.18
Robert Andrich,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,GER,31,56.0,985,14,4.0
Robert Glatzel,Hamburger SV,German Bundesliga,AM,Forward,GER,31,23.4,119,9,2.6
Robert Gumny,Lech Poznań,UEFA Europa Conference League,RB,Defender,POL,27,14.1,86,3,4.7
Robert Lewandowski,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,POL,37,63.5,824,16,3.97
Robert Ljubicic,AEK Athens,UEFA Europa Conference League,DM,Midfielder,AUT,26,5.0,23,1,5.0
Robert Skov,Union Berlin,German Bundesliga,LB,Defender,DEN,29,16.2,220,3,5.4
Roberto Férnandez,Espanyol,Spanish La Liga,AM,Forward,ESP,23,53.1,1033,15,3.54
Roberto Gagliardini,Hellas Verona,Italian Serie A,CM,Midfielder,ITA,31,45.2,752,10,4.52
Roberto Navarro,Athletic Club,"Spanish La Liga, UEFA Champions League",LW,Forward,ESP,23,77.1,862,18,4.28
Roberto Pereyra,AEK Athens,UEFA Europa Conference League,LB,Defender,ARG,34,5.8,67,2,2.9
Roberto Piccoli,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ITA,24,57.8,798,15,3.85
Robin Fellhauer,Augsburg,German Bundesliga,CM,Midfielder,GER,27,52.4,1036,13,4.03
Robin Gosens,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,GER,31,35.2,782,10,3.52
Robin Hack,Gladbach,German Bundesliga,AM,Forward,GER,27,19.5,248,4,4.88
Robin Hranáč,Hoffenheim,German Bundesliga,CB,Defender,CZE,25,55.3,1135,13,4.25
Robin Koch,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,GER,29,84.6,1609,18,4.7
Robin Le Normand,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,28,58.5,1181,14,4.18
Robin Mirisola,Genk,UEFA Europa League,AM,Forward,BEL,18,4.6,16,1,4.6
Robinio Vaz,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,FRA,18,46.4,408,17,2.73
Rocco Reitz,Gladbach,German Bundesliga,CM,Midfielder,GER,23,76.1,1093,13,5.85
Rodinei,Olympiacos,UEFA Champions League,RB,Defender,BRA,33,14.6,221,3,4.87
Rodri,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,ESP,29,39.4,412,8,4.92
Rodrigo Bentancur,Tottenham,"English Premier League, UEFA Champions League",DM,Midfielder,URU,28,78.2,1318,19,4.12
Rodrigo Gomes,Wolves,English Premier League,LW,Midfielder,POR,22,23.4,331,6,3.9
Rodrigo Huescas,FC Copenhagen,UEFA Champions League,RB,Defender,MEX,22,9.1,104,2,4.55
Rodrigo Mendoza,Elche,Spanish La Liga,CM,Midfielder,ESP,20,45.6,634,11,4.15
Rodrigo Mora,Porto,UEFA Europa League,LM,Midfielder,POR,18,11.7,140,4,2.92
Rodrigo Muniz,Fulham,English Premier League,AM,Forward,BRA,24,21.3,351,7,3.04
Rodrigo Rego,Benfica,UEFA Champions League,LM,Midfielder,POR,20,0.2,1,1,0.2
Rodrigo Ribeiro,Sporting CP,UEFA Champions League,AM,Forward,POR,20,4.6,5,1,4.6
Rodrigo Riquelme,Betis,"Spanish La Liga, UEFA Europa League",LW,Forward,ESP,25,66.8,621,15,4.45
Rodrigo Zalazar,Braga,UEFA Europa League,AM,Forward,URU,26,31.9,299,5,6.38
Rodrigão,Red Star,UEFA Europa League,CB,Defender,BRA,30,8.2,112,2,4.1
Rodrygo,Real Madrid,"Spanish La Liga, UEFA Champions League",LW,Forward,BRA,24,87.5,490,17,5.15
Roland Sallai,Galatasaray,UEFA Champions League,RB,Defender,HUN,28,20.9,379,5,4.18
Rolando Mandragora,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,ITA,28,70.3,1259,18,3.91
Romain Del Castillo,Brest,French Ligue 1,RW,Forward,FRA,29,82.3,1175,14,5.88
Romain Esse,Crystal Palace,"English Premier League, UEFA Europa Conference League",CM,Forward,ENG,20,4.3,29,2,2.15
Romain Perraud,Lille,"French Ligue 1, UEFA Europa League",LB,Defender,FRA,28,78.2,1167,16,4.89
Romaine Mundle,Sunderland,English Premier League,LM,Forward,ENG,22,7.7,46,2,3.85
Roman Yaremchuk,Olympiacos,UEFA Champions League,AM,Forward,UKR,29,0.8,13,1,0.8
Romano Floriani,Cremonese,Italian Serie A,WB,Midfielder,ITA,22,36.0,561,11,3.27
Romano Schmid,Werder Bremen,German Bundesliga,AM,Forward,AUT,25,86.9,1134,13,6.68
Romeo Amane,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,CIV,22,22.2,272,4,5.55
Romeo Vermant,Club Brugge,UEFA Champions League,AM,Forward,BEL,21,8.9,126,4,2.22
Roméo Lavia,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,BEL,21,20.1,179,6,3.35
Ronald Araújo,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,URU,26,66.2,888,15,4.41
Ronaldo Webster,Shkëndija 79,UEFA Europa Conference League,LB,Defender,JAM,24,30.0,450,5,6.0
Roony Bardghji,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,SWE,20,49.8,269,10,4.98
Rory Gaffney,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,IRL,36,13.6,208,3,4.53
Ross Barkley,Aston Villa,"English Premier League, UEFA Europa League",AM,Forward,ENG,31,32.5,152,8,4.06
Ross Sykes,Union SG,UEFA Champions League,CB,Defender,ENG,26,13.1,204,3,4.37
Roy Revivo,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,ISR,22,22.0,403,5,4.4
Rron Broja,KF Drita,UEFA Europa Conference League,CM,Midfielder,KVX,29,16.3,191,4,4.08
Ruben Aguilar,Lens,French Ligue 1,WB,Midfielder,FRA,32,85.6,1156,15,5.71
Ruben Kluivert,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,NED,24,37.8,481,9,4.2
Ruben Loftus-Cheek,Milan,Italian Serie A,AM,Midfielder,ENG,29,41.2,393,11,3.75
Ruben Vargas,Sevilla,Spanish La Liga,AM,Forward,SUI,27,67.9,864,12,5.66
Ruben van Bommel,PSV Eindhoven,UEFA Champions League,LM,Midfielder,NED,21,5.8,90,1,5.8
Rubén,Espanyol,Spanish La Liga,RB,Defender,ESP,24,32.4,299,8,4.05
Rubén García,Osasuna,Spanish La Liga,AM,Forward,ESP,32,50.6,630,12,4.22
Rudi Požeg Vancaš,NK Celje,UEFA Europa Conference League,AM,Forward,SVN,31,2.6,10,2,1.3
Rudy Matondo,Auxerre,French Ligue 1,CM,Midfielder,FRA,17,36.8,449,12,3.07
Rui Modesto,Udinese,Italian Serie A,RB,Defender,ANG,25,4.9,43,2,2.45
Ruslan Malinovskyi,Genoa,Italian Serie A,AM,Forward,UKR,32,59.3,777,11,5.39
Ryan Andrews,Young Boys,UEFA Europa League,RB,Defender,ENG,21,8.2,107,3,2.73
Ryan Camenzuli,Ħamrun Spartans FC,UEFA Europa Conference League,LB,Defender,MLT,31,18.9,360,4,4.72
Ryan Christie,Bournemouth,English Premier League,DM,Midfielder,SCO,30,37.4,280,10,3.74
Ryan Flamingo,PSV Eindhoven,UEFA Champions League,CB,Defender,NED,22,15.4,205,3,5.13
Ryan Gravenberch,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,NED,23,80.2,1472,17,4.72
Ryan Mmaee,AC Omonia,UEFA Europa Conference League,AM,Forward,MAR,28,7.5,93,3,2.5
Ryan Rodin,Auxerre,French Ligue 1,AM,Forward,FRA,19,1.8,8,1,1.8
Ryan Sessegnon,Fulham,English Premier League,LB,Defender,ENG,25,69.2,1107,13,5.32
Ryan Yates,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,ENG,28,41.3,502,15,2.75
Rémy Labeau Lascary,Brest,French Ligue 1,LW,Forward,GLP,22,28.2,278,9,3.13
Róbert Mak,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,SVK,34,11.1,175,4,2.78
Rômulo,RB Leipzig,German Bundesliga,AM,Forward,BRA,23,51.8,806,10,5.18
Rúben Dias,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,POR,28,80.7,1549,19,4.25
Rúben Vinagre,Legia Warsaw,UEFA Europa Conference League,LB,Defender,POR,26,15.5,254,3,5.17
Răzvan Marin,AEK Athens,UEFA Europa Conference League,DM,Midfielder,ROU,29,20.7,258,4,5.18
Saad Agouzoul,AC Omonia,UEFA Europa Conference League,CB,Defender,MAR,28,18.1,263,4,4.53
Saba Goglichidze,Udinese,Italian Serie A,CB,Defender,GEO,21,18.2,421,6,3.03
Sacha Boey,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,FRA,25,50.3,530,11,4.57
Sadibou Sané,Metz,French Ligue 1,CB,Defender,SEN,21,33.7,483,6,5.62
Sael Kumbedi,"Lyon, Wolfsburg","French Ligue 1, German Bundesliga",RB,Defender,FRA,20,37.3,571,8,4.66
Sagiv Yehezkel,Maccabi Tel Aviv,UEFA Europa League,LW,Forward,ISR,30,12.2,203,4,3.05
Said El Mala,Köln,German Bundesliga,AM,Defender,GER,19,74.4,586,13,5.72
Saidy Janko,Young Boys,UEFA Europa League,RB,Defender,GAM,30,18.5,343,4,4.62
Saied Farchi,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,ISR,19,8.8,181,3,2.93
Saku Savolainen,KuPS,UEFA Europa Conference League,RB,Defender,FIN,29,11.3,180,2,5.65
Salifou Soumah,Malmö,UEFA Europa League,AM,Forward,GUI,22,4.1,40,2,2.05
Salih Özcan,Dortmund,German Bundesliga,CB,Defender,TUR,27,5.9,22,3,1.97
Salis Abdul Samed,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,GHA,25,41.5,643,12,3.46
Salomón Rondón,Oviedo,Spanish La Liga,AM,Forward,VEN,36,44.2,945,14,3.16
Salvador Blopa,Sporting CP,UEFA Champions League,RW,Forward,POR,18,3.7,15,1,3.7
Sam Beukema,Napoli,"Italian Serie A, UEFA Champions League",CB,Defender,NED,27,49.6,930,12,4.13
Sam Byram,Leeds United,English Premier League,RB,Defender,ENG,31,0.6,8,1,0.6
Samba Konaté,RB Leipzig,German Bundesliga,RW,Forward,FRA,16,1.9,4,1,1.9
Sambou Soumano,Lorient,French Ligue 1,AM,Forward,SEN,24,52.9,598,15,3.53
Samir Chergui,Paris FC,French Ligue 1,RB,Defender,FRA,26,54.4,973,12,4.53
Samir El Mourabet,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,MAR,20,74.5,1028,18,4.14
Sampson Dweh Jr.,Viktoria Plzeň,UEFA Europa League,CB,Defender,LBR,24,26.5,450,5,5.3
Samson Baidoo,Lens,French Ligue 1,CB,Defender,AUT,21,62.2,1215,14,4.44
Samu Becerra,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,ESP,19,6.0,25,3,2.0
Samu Costa,Mallorca,Spanish La Liga,CM,Midfielder,POR,25,53.6,951,13,4.12
Samu Omorodion,Porto,UEFA Europa League,AM,Forward,ESP,21,13.0,250,4,3.25
Samuel Amo-Ameyaw,Strasbourg,"French Ligue 1, UEFA Europa Conference League",WB,Midfielder,ENG,19,51.9,544,12,4.32
Samuel Chukwueze,"Fulham, Milan","English Premier League, Italian Serie A",LW,Forward,NGA,26,55.7,333,9,6.19
Samuel Dahl,Benfica,UEFA Champions League,LB,Defender,SWE,25,17.2,338,4,4.3
Samuel Essende,Augsburg,German Bundesliga,AM,Forward,COD,27,28.3,310,9,3.14
Samuel Holm,Häcken,UEFA Europa Conference League,CM,Midfielder,SWE,28,5.4,42,2,2.7
Samuel Mbangula,Werder Bremen,German Bundesliga,LW,Forward,BEL,21,45.7,615,12,3.81
Samuel Pasanen,KuPS,UEFA Europa Conference League,DM,Midfielder,FIN,19,10.7,90,3,3.57
Samuele Angori,Pisa,Italian Serie A,WB,Midfielder,ITA,22,33.1,598,10,3.31
Samuele Ricci,Milan,Italian Serie A,CM,Midfielder,ITA,24,34.9,515,10,3.49
Samuele Vignato,Rijeka,UEFA Europa Conference League,RM,Midfielder,ITA,21,10.7,156,3,3.57
Samuli Miettinen,KuPS,UEFA Europa Conference League,CB,Defender,FIN,21,9.7,180,2,4.85
Samy Mmaee,Qarabağ,UEFA Champions League,CB,Defender,MAR,29,4.3,30,1,4.3
Sander Berge,Fulham,English Premier League,DM,Midfielder,NOR,27,64.4,1303,15,4.29
Sanders Ngabo,Häcken,UEFA Europa Conference League,LM,Forward,DEN,21,7.4,36,2,3.7
Sandi Lovrić,Udinese,Italian Serie A,CM,Midfielder,SVN,27,12.3,103,3,4.1
Sandro Cruz,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,ANG,24,11.4,175,2,5.7
Sandro Kulenović,Dinamo Zagreb,UEFA Europa League,AM,Forward,CRO,25,11.8,143,5,2.36
Sandro Lauper,Young Boys,UEFA Europa League,AM,Defender,SUI,29,13.0,279,4,3.25
Sandro Tonali,Newcastle Utd,"English Premier League, UEFA Champions League",CM,Midfielder,ITA,25,90.4,1367,19,4.76
Santi Cazorla,Oviedo,Spanish La Liga,AM,Forward,ESP,40,39.3,423,10,3.93
Santi Comesaña,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,29,95.6,1312,19,5.03
Santiago Bueno,Wolves,English Premier League,CB,Defender,URU,26,32.8,665,8,4.1
Santiago Castro,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,21,59.4,1090,16,3.71
Santiago Colombatto,Oviedo,Spanish La Liga,DM,Midfielder,ARG,28,44.5,801,11,4.05
Santiago Eneme,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,EQG,25,15.1,63,3,5.03
Santiago Giménez,Milan,Italian Serie A,AM,Forward,MEX,24,35.5,622,9,3.94
Santiago Hezze,Olympiacos,UEFA Champions League,DM,Midfielder,ARG,24,17.9,260,4,4.47
Santiago Hidalgo,Toulouse,French Ligue 1,AM,Forward,ARG,20,28.4,179,11,2.58
Santiago Mouriño,Villarreal,"Spanish La Liga, UEFA Champions League",RB,Defender,URU,23,92.1,1328,15,6.14
Santiago Pierotti,Lecce,Italian Serie A,RW,Forward,ARG,24,46.3,758,13,3.56
Sasa Kalajdzic,Wolves,English Premier League,RW,Forward,AUT,28,1.4,15,1,1.4
Sascha Britschgi,Parma,Italian Serie A,WB,Midfielder,SUI,19,33.3,737,9,3.7
Saud Abdulhamid,Lens,French Ligue 1,WB,Midfielder,KSA,26,32.4,215,10,3.24
Saúl Coco,Torino,Italian Serie A,CB,Defender,EQG,26,52.5,1080,12,4.38
Saša Lukić,Fulham,English Premier League,DM,Midfielder,SRB,29,45.1,759,12,3.76
Scott McKenna,Dinamo Zagreb,UEFA Europa League,CB,Defender,SCO,29,24.8,450,5,4.96
Scott McTominay,Napoli,"Italian Serie A, UEFA Champions League",LM,Midfielder,SCO,28,75.7,1510,18,4.21
Sead Haksabanović,Malmö,UEFA Europa League,AM,Forward,MNE,26,18.2,319,4,4.55
Sead Kolašinac,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,BIH,32,11.7,66,3,3.9
Sean Boyd,Shelbourne FC,UEFA Europa Conference League,AM,Forward,IRL,27,7.1,69,3,2.37
Sean Gannon,Shelbourne FC,UEFA Europa Conference League,CB,Defender,IRL,34,6.6,78,2,3.3
Sean Longstaff,Leeds United,English Premier League,RM,Midfielder,ENG,28,51.3,878,12,4.27
Sebastiaan Bornauw,Leeds United,English Premier League,RB,Defender,BEL,26,2.6,2,2,1.3
Sebastian Nanasi,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,SWE,23,43.0,463,9,4.78
Sebastian Otoa,Genoa,Italian Serie A,CB,Defender,DEN,21,3.4,45,1,3.4
Sebastian Sebulonsen,Köln,German Bundesliga,WB,Defender,NOR,25,49.4,990,13,3.8
Sebastian Szymański,Fenerbahçe,UEFA Europa League,RM,Forward,POL,26,13.1,179,4,3.28
Sebastian Tounekti,Celtic,UEFA Europa League,LW,Forward,TUN,23,23.7,337,5,4.74
Sebastian Walukiewicz,Sassuolo,Italian Serie A,RB,Defender,POL,25,59.9,1057,13,4.61
Sebastiano Esposito,Cagliari,Italian Serie A,AM,Forward,ITA,23,63.4,950,13,4.88
Sebastiano Luperto,Cagliari,Italian Serie A,CB,Defender,ITA,29,34.3,990,11,3.12
Sebastjan Spahiu,Shkëndija 79,UEFA Europa Conference League,LW,Forward,ALB,26,19.8,288,5,3.96
Seedy Jatta,Sturm Graz,UEFA Europa League,AM,Forward,NOR,22,8.9,232,5,1.78
Seko Fofana,Rennes,French Ligue 1,CM,Midfielder,CIV,30,47.1,642,10,4.71
Sekou Mara,Auxerre,French Ligue 1,AM,Forward,FRA,23,37.6,607,11,3.42
Selton Sánchez,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,18,13.4,140,5,2.68
Sem Steijn,Feyenoord,UEFA Europa League,AM,Midfielder,NED,24,14.6,344,4,3.65
Semih Kılıçsoy,Cagliari,Italian Serie A,AM,Forward,TUR,20,11.5,74,6,1.92
