Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Progressive Runs,Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
James Tarkowski,ENG,Everton,English Premier League,CB,Defender,32,2742,0.03,0.03,0.46,0.13,0.04,0.04,0.0,0.0,1.18,0.1,0.53,2.59,0.36,0.0,0.03,0.08,0.09,32.26,39.91,2.4,0.07,0.39,0.36,0.3,37.39,2.23,1.41,10.44,12.34,16.08,17.56,5.45,8.67,684.85,255.3,0.26,22.09,0.26,110.58,59.74,0.33,0.0,0.23,0.16,0.07,2.04,1.25,1.21,0.72,0.1,0.75,1.21,0.46,1.28,1.81,1.31,6.7,0.13,3.09,0.43,0.23,0.66,28.52,0.1,52.94,11.0,29.84,20.05,3.35,1.77,52.94,0.2,0.0,0.0,1.02,0.82,0.07,0.03,0.0,0.0,3.12,1.08,4.2,3.02,1.28,2.13,2.46,-0.01,1,0.03,74.29,0.0,84.6,91.57,62.86,88.17,69.57
James Tavernier,ENG,Rangers,UEFA Europa League,RB,Defender,33,845,0.0,0.21,0.43,0.21,0.04,0.04,0.0,0.0,3.2,0.32,2.34,2.66,0.53,0.21,3.62,0.14,0.23,32.59,44.63,2.77,0.11,0.21,0.53,0.43,36.0,8.2,2.45,14.27,16.08,12.67,16.3,5.01,10.22,617.43,272.88,1.6,22.9,1.6,126.32,71.47,1.38,0.21,0.75,0.53,0.21,2.02,1.38,1.38,0.53,0.11,1.28,3.09,1.81,1.28,2.13,0.75,5.33,0.0,4.58,0.64,0.11,0.75,26.2,1.7,56.34,6.39,25.24,20.88,10.97,0.96,56.34,0.21,0.0,0.0,0.96,0.53,0.0,0.0,0.0,0.0,0.64,0.85,1.49,7.67,3.51,1.92,4.47,-0.04,1,0.0,42.95,0.0,88.74,77.73,49.02,135.45,70.67
James Ward-Prowse,ENG,"Nott'ham Forest, West Ham",English Premier League,CM,Midfielder,30,1436,0.06,0.06,0.94,0.38,0.1,0.1,0.0,0.0,2.69,0.13,1.44,5.77,0.44,0.13,4.26,0.13,0.12,51.46,59.48,4.39,0.0,0.63,0.31,0.38,53.59,5.52,2.69,27.26,28.58,19.43,21.43,4.01,7.46,847.67,244.74,0.75,32.47,0.75,150.54,63.49,1.19,0.0,0.31,0.13,0.19,1.5,0.94,0.56,0.69,0.25,0.56,1.32,0.75,0.81,0.56,0.31,1.44,0.0,4.45,0.38,0.56,0.94,44.31,0.69,66.0,2.69,14.35,39.36,12.66,0.69,66.0,0.25,0.06,0.06,1.07,0.38,0.0,0.0,0.0,0.0,0.81,0.56,1.38,6.58,2.82,1.25,2.26,-0.04,1,0.06,58.7,0.0,95.38,90.67,53.75,109.71,41.94
James Wilson,SCO,Hearts,UEFA Europa Conference League,AM,Forward,17,124,0.73,0.0,1.45,0.73,0.29,0.29,0.0,0.0,1.45,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.0,7.98,11.61,0.73,0.0,0.0,0.73,0.0,7.98,3.63,0.0,4.35,5.81,3.63,4.35,0.0,0.0,129.92,15.24,0.73,7.98,0.73,34.84,4.35,0.0,0.0,1.45,0.0,1.45,1.45,0.73,0.0,0.73,0.73,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,3.63,1.45,0.0,1.45,8.71,4.35,21.05,0.0,0.0,8.71,12.34,3.63,21.05,0.0,0.0,0.0,0.0,1.45,0.73,0.0,0.0,0.0,0.73,2.9,3.63,6.53,1.45,4.35,0.73,0.44,1,0.73,20.11,0.0,74.87,83.45,0.0,50.34,0.0
Jamie Gittens,ENG,Dortmund,"German Bundesliga, UEFA Champions League",LW,Forward,20,2621,0.41,0.1,2.58,1.06,0.19,0.19,0.0,0.0,3.57,0.45,1.06,0.79,1.2,0.27,2.4,0.19,0.11,21.77,28.16,2.13,0.17,0.14,1.17,0.07,27.61,0.48,0.03,13.74,15.52,6.15,7.86,0.96,1.92,301.63,54.32,5.53,31.04,5.53,254.1,138.52,2.95,3.06,7.97,3.57,3.5,1.44,0.79,0.52,0.65,0.27,0.62,0.93,0.31,0.48,0.89,0.0,0.38,0.0,3.71,2.61,1.68,4.29,32.55,9.2,43.51,0.52,4.67,14.42,25.65,5.53,43.51,0.14,0.0,0.0,1.06,1.89,0.21,0.0,0.07,0.0,0.27,0.48,0.76,22.39,4.02,10.06,1.72,0.23,1,0.41,35.53,0.0,88.53,78.24,50.0,83.5,44.79
Jamie Leweling,GER,Stuttgart,"German Bundesliga, UEFA Champions League",RW,Forward,24,2072,0.17,0.13,2.17,1.09,0.14,0.14,0.0,0.0,2.91,0.52,1.35,1.3,1.48,0.43,3.34,0.17,0.2,22.98,32.53,2.95,0.09,0.04,1.87,0.3,31.4,0.83,0.04,13.99,16.77,7.73,10.12,0.83,2.61,332.81,76.75,3.47,30.84,3.47,240.81,109.46,2.43,1.17,4.17,2.04,1.78,0.96,0.43,0.35,0.26,0.35,0.61,1.35,0.74,0.65,1.35,0.09,0.96,0.04,4.04,2.04,1.87,3.91,33.23,9.21,45.13,1.04,5.43,16.55,24.24,4.08,45.13,0.17,0.0,0.0,0.96,1.35,0.22,0.0,0.09,0.0,0.26,0.22,0.48,19.11,3.43,7.17,1.78,0.03,1,0.17,54.17,0.0,83.42,76.38,31.8,113.38,48.92
Jamie Vardy,ENG,Leicester City,English Premier League,AM,Forward,38,2432,0.3,0.11,1.78,0.74,0.33,0.3,0.04,0.04,1.44,0.33,0.52,0.37,0.3,0.04,0.33,0.06,0.08,8.44,12.32,0.63,0.0,0.04,0.44,0.19,10.62,1.52,0.0,4.74,6.18,2.74,3.55,0.48,0.7,123.42,12.95,0.96,9.1,0.96,48.74,22.8,0.37,0.52,0.81,0.41,0.37,0.56,0.37,0.26,0.22,0.07,0.15,0.41,0.26,0.15,0.26,0.11,0.78,0.0,1.37,1.11,0.44,1.55,12.21,3.77,18.65,0.96,2.04,8.66,8.22,3.48,18.61,0.15,0.0,0.0,0.81,0.81,0.85,0.0,0.04,0.0,1.55,1.81,3.37,6.33,1.78,4.33,0.78,-0.03,1,0.3,45.99,0.0,76.7,77.18,68.57,109.86,50.62
Jan Bednarek,POL,Southampton,English Premier League,CB,Defender,29,2441,0.07,0.0,0.18,0.07,0.03,0.03,0.0,0.0,0.59,0.0,0.18,2.62,0.04,0.0,0.04,0.02,0.02,56.82,61.28,2.21,0.0,0.26,0.15,0.07,58.29,2.91,1.22,21.5,22.56,31.12,32.85,3.76,4.9,1008.18,325.34,0.18,37.83,0.18,139.04,63.08,0.18,0.04,0.11,0.11,0.0,1.33,0.7,0.85,0.48,0.0,0.59,1.14,0.55,2.03,1.73,1.33,6.64,0.18,3.83,0.33,0.11,0.44,47.45,0.04,74.22,13.72,39.23,33.74,1.51,0.55,74.22,0.26,0.0,0.0,1.11,0.44,0.0,0.04,0.0,0.0,2.54,1.25,3.8,2.62,0.59,0.63,1.84,0.05,1,0.07,66.84,0.0,95.3,94.73,76.73,95.83,100.0
Jan Bořil,CZE,Slavia Prague,UEFA Europa League,CB,Defender,33,434,0.0,0.0,0.62,0.21,0.06,0.06,0.0,0.0,1.45,0.21,0.21,3.73,0.83,0.62,1.87,0.08,0.0,51.84,65.53,7.26,0.0,0.62,1.04,0.41,55.16,9.95,1.66,23.64,26.96,21.98,26.13,4.98,8.92,899.79,378.87,1.24,28.2,1.24,151.8,81.29,1.87,0.21,0.41,0.21,0.21,1.24,0.62,0.62,0.41,0.21,0.83,1.04,0.21,2.49,0.83,0.62,0.62,0.0,6.01,1.66,0.62,2.28,38.99,1.87,74.03,2.7,20.74,34.22,19.49,2.07,74.03,0.41,0.0,0.0,1.66,0.62,0.21,0.0,0.0,0.0,1.45,1.87,3.32,11.61,1.66,3.73,1.66,-0.06,1,0.0,43.67,0.0,87.69,84.12,55.83,80.19,51.22
Jan Buryán,CZE,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,1440.0,0.0,90.0,180.0,90.0,1800.0,1260.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,180.0,180.0,90.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Jan Kopic,CZE,Viktoria Plzeň,UEFA Europa League,AM,Forward,34,55,0.0,0.0,1.64,1.64,0.0,0.0,0.0,0.0,8.18,0.0,4.91,1.64,4.91,1.64,6.55,0.16,1.15,45.82,60.55,6.55,0.0,0.0,0.0,0.0,54.0,6.55,1.64,24.55,27.82,19.64,26.18,1.64,6.55,697.09,299.45,4.91,32.73,4.91,229.09,165.27,4.91,0.0,3.27,1.64,1.64,1.64,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,1.64,0.0,9.82,0.0,0.0,0.0,34.36,8.18,68.73,3.27,13.09,22.91,32.73,1.64,68.73,0.0,0.0,0.0,1.64,1.64,1.64,0.0,0.0,0.0,1.64,0.0,1.64,24.55,8.18,8.18,1.64,0.0,1,0.0,100.0,0.0,88.25,75.02,25.04,100.0,50.15
Jan Kuchta,CZE,Midtjylland,UEFA Europa League,AM,Forward,27,171,0.0,0.0,1.58,0.53,0.16,0.16,0.0,0.0,2.11,0.0,1.05,0.53,0.53,0.0,0.53,0.0,0.0,12.11,16.32,1.58,0.0,0.0,0.53,0.0,16.32,0.0,0.0,7.37,10.0,3.68,4.21,0.53,0.53,162.11,22.63,0.53,10.53,0.53,50.53,12.11,1.05,0.0,0.53,0.0,0.53,1.05,0.53,0.0,0.53,0.53,0.53,1.05,0.53,0.0,0.53,0.0,0.0,0.0,1.05,1.05,1.58,2.63,16.84,3.68,23.68,0.0,2.11,11.58,10.53,3.16,23.68,0.0,0.0,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.53,0.53,6.32,2.11,3.68,1.58,-0.16,1,0.0,0.0,0.0,73.7,87.41,100.0,100.0,0.0
Jan Paluska,CZE,Viktoria Plzeň,UEFA Europa League,CB,Defender,19,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,1.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,5.0,7.0,12.0,15.0,1.0,5.0,323.0,203.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,32.0,2.0,14.0,18.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0.0,25.0,0.0,71.43,80.0,20.0,0.0,0.0
Jan Paul van Hecke,NED,Brighton,English Premier League,CB,Defender,24,2688,0.03,0.03,0.54,0.17,0.04,0.04,0.0,0.0,1.54,0.1,0.47,7.0,0.57,0.13,0.37,0.05,0.05,61.47,69.44,7.1,0.13,0.5,0.17,0.07,65.22,4.15,3.01,21.96,23.44,32.34,34.69,6.6,9.94,1192.57,464.0,1.81,52.17,1.81,328.59,223.23,1.41,0.0,0.33,0.17,0.13,1.37,0.87,0.8,0.5,0.07,0.67,1.27,0.6,0.77,1.1,0.67,4.19,0.07,3.88,0.4,0.17,0.57,55.31,0.17,78.62,8.27,32.98,40.95,5.26,1.04,78.62,0.23,0.03,0.03,0.77,0.67,0.0,0.0,0.0,0.0,2.48,1.47,3.95,10.88,1.64,1.74,2.14,-0.0,1,0.03,62.78,0.0,93.69,93.23,66.4,104.9,51.52
Jan Salas,ESP,Mallorca,Spanish La Liga,CM,Midfielder,19,43,0.0,0.0,4.19,0.0,0.21,0.21,0.0,0.0,2.09,0.0,0.0,8.37,2.09,0.0,2.09,0.21,0.0,41.86,54.42,8.37,0.0,0.0,0.0,0.0,54.42,0.0,0.0,20.93,23.02,18.84,23.02,0.0,0.0,575.58,146.51,2.09,27.21,2.09,173.72,144.42,2.09,0.0,0.0,0.0,0.0,6.28,2.09,4.19,2.09,0.0,4.19,4.19,0.0,0.0,0.0,0.0,0.0,0.0,4.19,2.09,0.0,2.09,43.95,8.37,66.98,2.09,20.93,27.21,18.84,0.0,66.98,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,2.09,0.0,2.09,20.93,2.09,2.09,6.28,-0.21,1,0.0,100.0,0.0,90.92,81.84,0.0,59.98,0.0
Jan Schöppner,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,25,2990,0.15,0.09,1.41,0.45,0.13,0.13,0.0,0.0,2.08,0.15,0.84,2.41,0.63,0.09,0.42,0.05,0.1,26.85,36.27,3.82,0.09,0.3,0.9,0.15,35.4,0.72,0.18,10.96,14.03,12.22,14.75,2.77,4.88,483.59,134.88,1.32,24.23,1.32,138.1,74.08,1.02,0.18,1.23,0.54,0.66,2.11,1.23,0.81,0.96,0.33,0.72,2.11,1.38,1.54,1.23,0.21,3.22,0.03,4.39,1.38,0.87,2.26,27.69,1.6,50.0,3.55,14.21,25.01,11.26,2.14,50.0,0.33,0.0,0.0,1.23,0.75,0.06,0.0,0.0,0.0,2.17,2.02,4.18,8.07,2.23,3.04,3.34,0.02,1,0.15,51.91,0.0,78.12,82.85,56.76,118.02,43.9
Jan Vertonghen,BEL,Anderlecht,UEFA Europa League,CB,Defender,37,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.6,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,7.2,10.8,25.2,25.2,0.0,0.0,608.4,154.8,0.0,32.4,0.0,86.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,3.6,0.0,3.6,0.0,0.0,0.0,32.4,0.0,50.4,10.8,28.8,21.6,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,66.67,100.0,0.0,0.0,0.0
Jan Worogowski,KAZ,Astana FK,UEFA Europa Conference League,LB,Defender,28,360,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.25,1.25,0.75,0.25,0.75,0.08,0.18,29.75,39.75,2.0,0.25,0.25,0.0,0.5,31.25,8.0,0.5,19.25,22.0,7.5,11.5,1.75,4.25,421.75,183.5,1.5,23.0,1.5,134.75,77.0,0.75,0.0,2.0,0.75,1.0,3.0,1.25,2.25,0.5,0.25,0.75,3.0,2.25,2.0,0.75,0.5,3.0,0.0,5.75,2.25,0.25,2.5,25.25,1.5,53.25,4.5,25.75,20.0,7.75,0.25,53.25,0.0,0.0,0.0,1.25,1.0,0.25,0.0,0.0,0.0,1.25,1.0,2.25,6.5,1.75,1.25,4.25,0.0,1,0.0,55.56,0.0,87.5,65.22,41.18,113.33,37.5
Jan Ziółkowski,POL,Legia Warsaw,UEFA Europa Conference League,CB,Defender,19,235,0.0,0.0,0.38,0.0,0.04,0.04,0.0,0.0,0.38,0.0,0.38,0.38,0.0,0.0,0.0,0.04,0.04,24.51,34.09,0.38,0.0,0.0,0.0,0.38,32.94,0.77,0.77,8.43,9.57,14.94,18.38,1.15,5.74,459.19,159.32,0.0,24.13,0.0,96.89,40.6,0.0,0.0,0.38,0.0,0.38,1.91,1.15,1.15,0.38,0.38,1.53,1.53,0.0,0.77,2.3,1.15,6.51,0.38,2.3,0.0,0.0,0.0,25.28,0.0,46.72,11.49,31.02,13.79,2.3,1.15,46.72,1.15,0.0,0.0,1.91,0.77,0.0,0.0,0.0,0.0,2.68,0.77,3.45,0.38,0.38,1.15,2.68,-0.04,1,0.0,77.68,0.0,88.09,81.28,20.03,77.91,0.0
Jan-Carlo Simic,SRB,Anderlecht,UEFA Europa League,CB,Defender,19,720,0.0,0.12,0.38,0.12,0.08,0.08,0.0,0.0,1.25,0.25,0.62,4.5,0.12,0.0,0.5,0.05,0.06,48.12,53.88,4.62,0.12,0.62,0.12,0.0,51.25,2.62,2.25,16.5,18.75,27.5,29.0,4.12,6.0,952.0,306.25,0.5,36.0,0.5,180.75,101.0,0.62,0.12,0.62,0.5,0.12,2.0,1.12,1.12,0.62,0.25,0.5,0.5,0.0,1.25,0.88,0.62,4.38,0.0,3.62,0.75,0.25,1.0,42.38,0.5,64.12,6.12,26.5,33.88,4.25,0.88,64.12,0.25,0.0,0.0,1.88,0.88,0.0,0.0,0.0,0.0,1.12,2.12,3.25,6.12,1.5,1.12,1.62,-0.08,1,0.0,34.46,0.0,88.0,94.83,68.67,64.8,80.65
Jan-Niklas Beste,GER,"Benfica, Freiburg","German Bundesliga, UEFA Champions League",LW,Forward,26,325,0.0,0.55,2.22,1.11,0.25,0.25,0.0,0.0,3.05,0.83,1.38,1.94,1.11,0.28,7.2,0.25,0.28,31.02,41.54,2.77,0.0,0.0,1.66,0.28,35.17,6.09,1.94,17.17,18.55,9.97,13.02,2.49,6.09,506.77,154.8,1.94,31.29,1.94,161.17,76.71,1.66,1.38,2.77,0.55,2.22,1.11,0.55,0.28,0.55,0.28,0.55,2.77,2.22,0.28,0.83,0.0,2.49,0.0,5.82,1.94,1.11,3.05,33.78,9.97,56.77,0.83,10.25,19.66,27.42,4.71,56.77,0.0,0.0,0.0,1.11,2.77,0.28,0.0,0.0,0.0,0.55,1.38,1.94,16.62,3.88,7.48,3.32,-0.25,1,0.0,28.35,0.0,92.56,76.57,40.89,200.0,19.86
Janik Haberer,GER,Union Berlin,German Bundesliga,CM,Midfielder,31,1696,0.0,0.0,0.8,0.16,0.03,0.03,0.0,0.0,1.8,0.05,0.37,2.18,0.53,0.11,0.8,0.1,0.05,30.25,39.27,3.13,0.05,0.05,1.22,0.11,35.82,3.34,0.16,14.75,17.67,12.52,14.91,1.91,3.5,485.55,132.82,0.69,23.56,0.69,83.42,32.16,0.21,0.0,0.32,0.11,0.16,2.07,1.54,0.85,1.11,0.11,1.38,2.33,0.96,0.9,0.85,0.0,1.96,0.0,4.4,0.69,0.58,1.27,26.9,1.17,48.34,2.18,12.95,26.8,9.13,0.9,48.34,0.05,0.0,0.0,1.17,0.8,0.16,0.0,0.0,0.0,0.8,1.54,2.33,5.68,1.86,1.54,3.87,-0.03,1,0.0,34.33,0.0,83.47,83.97,54.57,112.17,34.38
Jann-Fiete Arp,GER,Holstein Kiel,German Bundesliga,AM,Forward,25,713,0.25,0.0,2.52,1.14,0.47,0.27,0.13,0.25,4.17,0.38,1.39,0.88,1.51,0.38,3.03,0.21,0.14,12.88,21.96,2.65,0.13,0.63,1.01,0.63,18.43,2.9,0.38,5.43,8.08,4.54,6.82,2.65,5.18,258.13,95.93,1.77,19.94,1.77,117.27,43.42,1.26,0.38,4.04,1.77,2.02,1.64,1.26,0.63,0.25,0.76,0.5,1.64,1.14,0.38,0.76,0.0,1.01,0.13,2.65,4.29,2.02,6.31,22.59,8.33,38.25,1.14,5.43,14.52,19.06,3.53,37.99,1.01,0.13,0.13,2.52,2.27,0.25,0.0,0.0,0.0,0.25,1.64,1.89,14.52,4.54,5.81,2.9,-0.21,1,0.25,13.23,0.0,67.2,66.57,51.16,135.51,43.81
Jannik Vestergaard,DEN,Leicester City,English Premier League,CB,Defender,32,1211,0.0,0.0,0.22,0.15,0.01,0.01,0.0,0.0,0.37,0.0,0.07,1.64,0.07,0.0,0.0,0.0,0.0,57.15,62.95,1.86,0.0,0.15,0.3,0.07,58.19,4.68,1.78,27.65,28.98,26.31,27.94,2.68,4.98,939.76,379.84,0.15,44.0,0.15,193.38,96.39,0.15,0.0,0.3,0.3,0.0,1.26,0.67,0.82,0.45,0.0,0.59,0.97,0.37,1.04,1.34,0.82,4.76,0.0,2.97,0.07,0.0,0.07,49.87,0.07,71.35,12.71,38.13,31.59,1.93,0.74,71.35,0.37,0.0,0.0,0.82,0.22,0.0,0.0,0.0,0.07,1.56,1.19,2.75,2.23,0.37,0.82,1.64,-0.01,1,0.0,56.73,0.0,95.41,94.17,53.82,88.65,100.0
Jaouen Hadjam,ALG,Young Boys,UEFA Champions League,LB,Defender,21,478,0.0,0.0,0.75,0.0,0.04,0.04,0.0,0.0,2.26,0.0,0.94,2.07,0.94,0.75,1.69,0.09,0.04,35.77,45.75,2.45,0.0,0.56,0.19,0.56,39.73,5.46,0.38,21.46,24.48,9.98,12.43,3.01,5.84,562.22,214.08,3.39,30.69,3.39,233.1,147.62,1.51,0.56,5.46,2.26,2.64,1.69,0.75,1.32,0.38,0.0,0.75,2.26,1.51,2.07,1.69,0.56,3.01,0.19,6.78,1.51,1.51,3.01,34.64,2.45,61.95,6.59,26.17,27.49,9.98,0.94,61.95,0.38,0.0,0.0,1.69,1.32,0.19,0.19,0.0,0.0,0.94,0.56,1.51,11.67,2.26,3.2,3.01,-0.04,1,0.0,62.25,0.0,87.66,80.29,51.54,123.36,41.39
Jarell Quansah,ENG,Liverpool,"English Premier League, UEFA Champions League",CB,Defender,22,724,0.0,0.0,0.75,0.0,0.07,0.07,0.0,0.0,0.62,0.0,0.25,3.23,0.12,0.0,0.5,0.02,0.01,66.26,72.22,2.86,0.12,0.25,0.37,0.12,67.25,4.85,1.86,24.99,25.73,35.8,38.41,4.48,6.34,1190.64,364.97,0.62,53.58,0.62,294.12,119.83,0.87,0.12,0.5,0.12,0.25,1.62,1.12,0.99,0.62,0.0,0.99,1.37,0.37,1.37,1.62,0.99,4.85,0.12,4.23,0.62,0.5,1.12,60.04,0.62,84.28,12.68,45.99,32.94,5.59,1.49,84.28,0.25,0.0,0.0,1.37,0.25,0.12,0.12,0.0,0.12,1.24,1.49,2.73,4.72,0.62,1.74,2.49,-0.07,1,0.0,45.42,0.0,97.12,93.2,70.66,95.4,24.0
Jaroslav Zelený,CZE,Sparta Prague,UEFA Champions League,WB,Midfielder,32,298,0.0,0.0,0.6,0.0,0.03,0.03,0.0,0.0,1.51,0.0,0.91,1.81,0.3,0.3,0.3,0.03,0.03,26.28,35.03,1.21,0.0,0.3,0.91,0.0,28.69,6.34,2.42,10.57,12.68,11.48,14.5,3.02,5.44,473.26,170.03,0.3,24.46,0.3,96.04,38.05,0.0,0.0,1.81,0.6,0.91,1.81,1.21,1.81,0.0,0.0,1.51,1.51,0.0,0.91,0.6,0.6,2.42,0.0,3.93,0.6,0.6,1.21,23.56,0.91,44.09,5.74,19.33,17.82,7.25,1.51,44.09,0.3,0.0,0.0,1.51,0.6,0.0,0.0,0.0,0.0,1.51,0.6,2.11,2.72,1.51,2.11,2.72,-0.03,1,0.0,71.56,0.0,83.36,79.17,55.51,81.93,33.15
Jarosław Kubicki,POL,Jagiellonia,UEFA Europa Conference League,DM,Midfielder,29,784,0.0,0.34,1.03,0.11,0.08,0.08,0.0,0.0,1.95,0.11,1.26,2.07,0.57,0.23,0.8,0.13,0.24,30.88,38.34,2.87,0.23,0.0,0.69,0.23,36.85,1.26,1.03,16.76,20.55,10.91,12.05,1.72,2.53,460.22,128.69,0.11,23.42,0.11,81.73,33.41,0.23,0.0,1.03,0.34,0.34,2.41,1.38,1.38,0.57,0.46,1.26,2.3,1.03,0.69,1.61,0.23,2.18,0.0,4.02,1.26,0.57,1.84,31.11,2.3,50.97,3.21,12.86,26.98,11.48,2.18,50.97,0.11,0.0,0.0,0.69,1.61,0.11,0.0,0.0,0.0,1.38,1.84,3.21,5.4,2.07,2.98,3.67,-0.08,1,0.0,42.99,0.0,81.56,90.54,67.98,100.0,33.01
Jarrad Branthwaite,ENG,Everton,English Premier League,CB,Defender,22,2331,0.0,0.04,0.31,0.08,0.03,0.03,0.0,0.0,0.5,0.08,0.12,3.28,0.12,0.0,0.19,0.02,0.02,36.06,43.78,2.43,0.04,0.66,0.27,0.23,41.7,1.85,1.35,13.78,15.25,17.53,19.42,4.48,7.99,704.67,283.4,0.39,27.07,0.39,152.12,93.55,0.54,0.08,0.19,0.08,0.08,1.2,0.66,0.81,0.39,0.0,0.66,0.97,0.31,0.97,1.08,0.77,6.8,0.12,3.28,0.31,0.15,0.46,32.74,0.08,55.02,7.57,27.76,25.02,2.55,0.97,55.02,0.15,0.0,0.0,0.42,0.69,0.04,0.0,0.0,0.0,2.08,1.58,3.67,3.28,0.58,1.16,1.62,-0.03,1,0.0,56.68,0.0,90.36,90.27,56.07,87.1,42.11
Jarrod Bowen,ENG,West Ham,English Premier League,AM,Forward,28,2883,0.37,0.25,2.62,1.12,0.25,0.25,0.0,0.0,3.47,0.47,1.53,1.25,1.37,0.25,3.12,0.2,0.2,17.79,24.6,2.68,0.19,0.12,1.28,0.16,21.82,2.62,0.19,9.9,11.74,5.74,7.62,1.65,2.84,289.85,80.85,3.28,22.51,3.28,161.68,76.33,1.37,1.84,4.03,1.37,2.34,1.22,0.81,0.37,0.37,0.47,0.59,1.22,0.62,0.5,0.66,0.12,0.75,0.0,3.93,2.12,2.28,4.4,25.25,6.37,37.87,0.84,4.0,14.27,20.35,5.15,37.87,0.03,0.0,0.0,0.59,1.56,0.28,0.0,0.0,0.0,0.34,1.4,1.75,15.61,3.93,8.62,2.03,0.13,1,0.37,19.43,0.0,84.33,75.33,58.1,112.15,34.0
