Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Alisson,J7,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,78,4.0,0.0,4.0,1.0,0.0,0,1.0,8.0,37.0,9.0,906.5,3.0,87.0,6.0,0.0,1.0,14.0
Vitezslav Jaros,J7,Liverpool,English Premier League,CZE,GK,Goalkeeper,23,12,1.0,0.0,1.0,0.0,0.0,1,5.0,7.0,7.0,2.0,356.3,1.0,59.0,2.0,0.0,0.0,0.0
Mark Flekken,J7,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,6.0,3.0,3.0,1.4,-1.6,0,9.0,19.0,37.0,2.0,1369.0,8.0,399.2,16.0,1.0,0.0,0.0
Sam Johnstone,J7,Wolves,English Premier League,ENG,GK,Goalkeeper,31,90,12.0,5.0,7.0,4.8,-0.2,0,6.0,24.0,44.0,3.0,1702.8,4.0,153.2,19.0,0.0,1.0,12.7
Mads Hermansen,J7,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.8,0.8,1,12.0,27.0,36.0,2.0,1324.8,10.0,649.0,25.0,2.0,0.0,0.0
Kepa Arrizabalaga,J7,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,2.0,1.0,1.0,0.8,-0.2,0,5.0,9.0,27.0,3.0,772.2,7.0,212.8,4.0,1.0,3.0,60.0
Ederson,J7,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,4.0,2.0,2.0,2.5,0.5,0,1.0,4.0,28.0,3.0,719.6,1.0,19.0,11.0,0.0,3.0,71.4
Bernd Leno,J7,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,7.0,3.0,4.0,1.3,-1.7,0,0.0,2.0,24.0,4.0,559.2,1.0,62.0,12.0,1.0,0.0,0.0
Alphonse Areola,J7,West Ham,English Premier League,FRA,GK,Goalkeeper,31,90,2.0,1.0,1.0,0.7,-0.3,0,5.0,12.0,40.0,5.0,1136.0,7.0,322.0,13.0,2.0,0.0,0.0
Arijanet Muric,J7,Ipswich Town,English Premier League,KVX,GK,Goalkeeper,25,90,12.0,4.0,8.0,3.3,-0.7,0,6.0,8.0,28.0,9.0,742.0,3.0,162.0,9.0,6.0,0.0,0.0
David Raya,J7,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.6,-0.4,0,3.0,5.0,26.0,3.0,665.6,0.0,0.0,4.0,0.0,4.0,94.0
Aaron Ramsdale,J7,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,6.0,3.0,3.0,2.7,-0.3,0,4.0,13.0,43.0,2.0,1363.1,4.0,105.2,27.0,0.0,1.0,14.0
Jordan Pickford,J7,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,2.0,0.0,1.0,0.9,0.9,1,5.0,24.0,31.0,5.0,1320.6,9.0,552.6,18.0,1.0,1.0,12.8
Nick Pope,J7,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,32,90,2.0,0.0,2.0,0.6,0.6,1,0.0,4.0,25.0,6.0,610.0,7.0,158.2,2.0,1.0,0.0,0.0
Yann Sommer,J11,Inter,Italian Serie A,SUI,GK,Goalkeeper,35,90,2.0,0.0,2.0,1.0,1.0,1,6.0,10.0,33.0,2.0,1023.0,3.0,80.1,11.0,0.0,0.0,0.0
Filip Stankovic,J11,Venezia,Italian Serie A,SRB,GK,Goalkeeper,22,90,8.0,1.0,7.0,1.6,0.6,0,4.0,9.0,40.0,3.0,1192.0,2.0,87.0,21.0,2.0,0.0,0.0
Emiliano Martínez,J7,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.0,1.0,1,3.0,8.0,33.0,3.0,881.1,2.0,81.0,9.0,1.0,1.0,17.5
André Onana,J7,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.4,0.4,1,4.0,14.0,31.0,3.0,1038.5,5.0,271.0,16.0,1.0,0.0,0.0
Robert Sánchez,J7,Chelsea,English Premier League,ESP,GK,Goalkeeper,26,90,9.0,1.0,8.0,1.6,0.6,0,1.0,7.0,26.0,8.0,722.8,3.0,21.0,9.0,1.0,3.0,63.6
Matz Sels,J7,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,8.0,1.0,7.0,1.9,0.9,0,9.0,28.0,23.0,5.0,989.0,13.0,847.6,23.0,0.0,0.0,0.0
Bart Verbruggen,J7,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,3.0,2.0,1.0,1.3,-0.7,0,3.0,14.0,33.0,4.0,1105.5,2.0,129.0,11.0,0.0,1.0,10.7
Guglielmo Vicario,J7,Tottenham,English Premier League,ITA,GK,Goalkeeper,27,90,4.0,3.0,1.0,2.3,-0.7,0,0.0,0.0,57.0,7.0,957.6,3.0,42.0,10.0,1.0,2.0,24.4
Guglielmo Vicario,J8,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,3.0,1.0,2.0,0.9,-0.1,0,1.0,1.0,30.0,2.0,621.0,5.0,77.0,9.0,2.0,0.0,0.0
Alphonse Areola,J8,West Ham,English Premier League,FRA,GK,Goalkeeper,31,90,7.0,4.0,4.0,0.8,-3.2,0,10.0,23.0,29.0,4.0,1102.0,11.0,503.8,19.0,2.0,4.0,71.6
Bernd Leno,J8,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,5.0,3.0,3.0,1.2,-1.8,0,3.0,6.0,26.0,3.0,707.2,4.0,269.2,17.0,1.0,1.0,7.7
Emiliano Martínez,J8,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,4.0,1.0,2.0,1.4,0.4,0,3.0,7.0,31.0,2.0,837.0,2.0,34.0,21.0,2.0,1.0,14.0
Arijanet Muric,J8,Ipswich Town,English Premier League,KVX,GK,Goalkeeper,25,90,8.0,2.0,6.0,2.3,0.3,0,1.0,5.0,20.0,9.0,538.0,2.0,83.0,10.0,0.0,0.0,0.0
Jordan Pickford,J8,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,2.0,0.0,2.0,0.3,0.3,1,4.0,28.0,35.0,4.0,1564.5,9.0,576.0,20.0,0.0,3.0,52.5
Aaron Ramsdale,J8,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,4.0,3.0,1.0,2.2,-0.8,0,7.0,21.0,41.0,3.0,1635.9,4.0,159.2,21.0,0.0,0.0,0.0
Mads Hermansen,J8,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,7.0,2.0,5.0,2.6,0.6,0,3.0,9.0,30.0,8.0,996.0,4.0,97.2,16.0,2.0,1.0,11.5
André Onana,J8,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,28,90,2.0,1.0,1.0,1.1,0.1,0,11.0,28.0,45.0,4.0,1737.0,3.0,186.0,8.0,1.0,0.0,0.0
Mark Flekken,J8,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,11.0,2.0,9.0,2.0,0.0,0,2.0,11.0,41.0,6.0,1205.4,2.0,87.0,16.0,0.0,5.0,79.5
Nick Pope,J8,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.7,0.7,0,2.0,5.0,22.0,9.0,539.0,6.0,163.2,8.0,0.0,1.0,15.0
Bart Verbruggen,J8,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,6.0,0.0,6.0,0.9,0.9,1,12.0,28.0,47.0,6.0,1630.9,7.0,333.9,17.0,1.0,1.0,10.1
Kepa Arrizabalaga,J8,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,1.0,0.0,1.0,0.3,0.3,1,10.0,19.0,31.0,4.0,1286.5,6.0,270.0,13.0,2.0,0.0,0.0
David Raya,J8,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,4.0,2.0,2.0,1.6,-0.4,0,10.0,30.0,50.0,3.0,1765.0,6.0,378.0,18.0,3.0,2.0,26.8
Devis Vásquez,J11,Empoli,Italian Serie A,COL,GK,Goalkeeper,26,90,2.0,0.0,2.0,0.6,0.6,1,3.0,15.0,25.0,2.0,1070.0,6.0,271.2,16.0,3.0,0.0,0.0
Pepe Reina,J11,Como,Italian Serie A,ESP,GK,Goalkeeper,42,90,4.0,1.0,3.0,0.5,-0.5,0,6.0,9.0,41.0,3.0,1115.2,7.0,142.1,10.0,0.0,0.0,0.0
José Sá,J8,Wolves,English Premier League,POR,GK,Goalkeeper,31,90,7.0,2.0,5.0,1.8,-0.2,0,7.0,35.0,31.0,4.0,1615.1,9.0,610.2,28.0,3.0,0.0,0.0
Ederson,J8,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,2.0,1.0,1.0,1.3,0.3,0,0.0,0.0,12.0,3.0,255.6,3.0,54.0,3.0,0.0,3.0,66.0
Caoimhín Kelleher,J8,Liverpool,English Premier League,IRL,GK,Goalkeeper,25,90,2.0,1.0,1.0,0.9,-0.1,0,4.0,20.0,37.0,4.0,1328.3,7.0,287.0,14.0,0.0,1.0,17.0
Robert Sánchez,J8,Chelsea,English Premier League,ESP,GK,Goalkeeper,26,90,5.0,2.0,3.0,2.0,0.0,0,4.0,9.0,40.0,6.0,1124.0,2.0,30.0,3.0,0.0,1.0,14.3
Matz Sels,J8,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,7.0,0.0,7.0,0.9,0.9,1,7.0,13.0,27.0,6.0,855.9,3.0,173.1,12.0,0.0,0.0,0.0
Dean Henderson,J8,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,27,90,6.0,1.0,5.0,1.8,0.8,0,1.0,3.0,16.0,1.0,388.8,6.0,106.2,17.0,1.0,0.0,0.0
Mads Hermansen,J9,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,5.0,3.0,2.0,1.7,-1.3,0,2.0,7.0,30.0,6.0,882.0,6.0,76.2,19.0,0.0,3.0,63.6
Matz Sels,J9,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,1.0,1.0,0.0,1.0,0.0,0,9.0,21.0,17.0,1.0,916.3,9.0,459.9,20.0,1.0,0.0,0.0
Bart Verbruggen,J9,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,7.0,2.0,5.0,1.7,-0.3,0,6.0,11.0,37.0,6.0,1102.6,5.0,253.0,15.0,0.0,1.0,17.3
José Sá,J9,Wolves,English Premier League,POR,GK,Goalkeeper,31,90,6.0,2.0,4.0,1.5,-0.5,0,2.0,11.0,20.0,7.0,596.0,9.0,365.4,24.0,1.0,3.0,65.4
Ederson,J9,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.1,0.1,1,2.0,5.0,20.0,2.0,588.0,3.0,84.9,1.0,0.0,1.0,17.0
Aaron Ramsdale,J9,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,7.0,1.0,6.0,0.8,-0.2,0,4.0,10.0,57.0,9.0,1407.9,8.0,72.8,19.0,1.0,0.0,0.0
Mark Flekken,J9,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,5.0,3.0,2.0,2.0,-1.0,0,2.0,10.0,48.0,4.0,1372.8,5.0,189.0,14.0,1.0,1.0,14.3
Arijanet Muric,J9,Ipswich Town,English Premier League,KVX,GK,Goalkeeper,25,90,9.0,4.0,5.0,3.4,-0.6,0,5.0,22.0,28.0,5.0,1078.0,7.0,478.1,23.0,2.0,2.0,29.6
Emiliano Martínez,J9,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,3.0,1.0,2.0,1.1,0.1,0,4.0,16.0,46.0,2.0,1393.8,6.0,351.0,17.0,5.0,2.0,23.8
Mark Travers,J9,Bournemouth,English Premier League,IRL,GK,Goalkeeper,25,90,8.0,1.0,7.0,3.2,2.2,0,8.0,13.0,13.0,8.0,418.6,10.0,619.0,15.0,0.0,2.0,28.4
Jordan Pickford,J9,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,3.0,1.0,2.0,1.2,0.2,0,10.0,21.0,29.0,6.0,1215.1,11.0,484.0,11.0,0.0,2.0,22.8
Bernd Leno,J9,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.3,0.3,0,4.0,9.0,63.0,7.0,1575.0,1.0,68.0,13.0,1.0,2.0,27.6
Łukasz Fabiański,J9,West Ham,English Premier League,POL,GK,Goalkeeper,39,90,5.0,1.0,4.0,2.0,1.0,0,8.0,14.0,23.0,3.0,864.8,7.0,273.7,19.0,1.0,2.0,26.4
André Onana,J9,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,28,90,3.0,2.0,1.0,2.0,0.0,0,1.0,11.0,33.0,6.0,990.0,4.0,130.0,15.0,1.0,0.0,0.0
Zion Suzuki,J11,Parma,Italian Serie A,JPN,GK,Goalkeeper,22,90,6.0,1.0,5.0,1.3,0.3,0,3.0,20.0,30.0,4.0,1347.0,6.0,262.2,18.0,1.0,0.0,0.0
Nicola Leali,J11,Genoa,Italian Serie A,ITA,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,12.0,22.0,17.0,5.0,542.3,17.0,1040.4,9.0,1.0,0.0,0.0
Robert Sánchez,J9,Chelsea,English Premier League,ESP,GK,Goalkeeper,26,90,2.0,1.0,1.0,1.2,0.2,0,3.0,21.0,39.0,2.0,1505.4,3.0,153.9,9.0,1.0,2.0,30.0
Nick Pope,J9,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,32,90,7.0,2.0,5.0,1.9,-0.1,0,2.0,8.0,30.0,12.0,879.0,7.0,161.0,16.0,2.0,5.0,61.0
Dean Henderson,J9,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,27,90,3.0,0.0,3.0,0.4,0.4,1,10.0,28.0,23.0,3.0,1223.6,9.0,621.9,21.0,2.0,0.0,0.0
Guglielmo Vicario,J9,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,6.0,1.0,5.0,1.5,0.5,0,2.0,4.0,39.0,7.0,854.1,3.0,62.1,22.0,2.0,0.0,0.0
David Raya,J9,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,4.0,2.0,2.0,1.8,-0.2,0,9.0,18.0,33.0,2.0,1227.6,2.0,114.0,21.0,1.0,0.0,0.0
Caoimhín Kelleher,J9,Liverpool,English Premier League,IRL,GK,Goalkeeper,25,90,3.0,2.0,1.0,1.7,-0.3,0,8.0,24.0,41.0,3.0,1517.0,1.0,65.0,7.0,0.0,0.0,0.0
Nick Pope,J10,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,32,90,0.0,0.0,0.0,0.0,0.0,1,2.0,23.0,17.0,1.0,768.4,11.0,709.5,21.0,2.0,0.0,0.0
David Raya,J10,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.3,0.3,0,3.0,10.0,31.0,8.0,961.0,1.0,17.0,11.0,2.0,3.0,56.1
Caoimhín Kelleher,J10,Liverpool,English Premier League,IRL,GK,Goalkeeper,25,90,5.0,1.0,4.0,0.5,-0.5,0,1.0,4.0,27.0,4.0,685.8,0.0,0.0,10.0,0.0,2.0,41.6
Bart Verbruggen,J10,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,8.0,2.0,6.0,1.8,-0.2,0,3.0,12.0,37.0,3.0,1128.5,1.0,7.0,18.0,0.0,2.0,38.0
Aaron Ramsdale,J10,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,5.0,0.0,5.0,0.9,0.9,1,5.0,11.0,36.0,7.0,932.4,9.0,183.6,13.0,2.0,0.0,0.0
Jordan Pickford,J10,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,2.0,1.0,1.0,0.8,-0.2,0,4.0,16.0,26.0,3.0,1006.2,7.0,305.9,13.0,0.0,0.0,0.0
Matz Sels,J10,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,1.0,0.0,1.0,0.0,0.0,1,6.0,14.0,17.0,2.0,736.1,3.0,131.1,10.0,0.0,0.0,0.0
Łukasz Fabiański,J10,West Ham,English Premier League,POL,GK,Goalkeeper,39,90,6.0,3.0,3.0,2.9,-0.1,0,3.0,15.0,21.0,2.0,699.3,12.0,507.6,15.0,1.0,0.0,0.0
Arijanet Muric,J10,Ipswich Town,English Premier League,KVX,GK,Goalkeeper,25,90,5.0,1.0,4.0,1.1,0.1,0,1.0,12.0,19.0,2.0,577.6,8.0,498.4,14.0,3.0,0.0,0.0
Mads Hermansen,J10,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,2.0,1.0,1.0,0.6,-0.4,0,1.0,22.0,35.0,5.0,1270.5,7.0,471.8,8.0,1.0,0.0,0.0
Mark Travers,J10,Bournemouth,English Premier League,IRL,GK,Goalkeeper,25,90,4.0,1.0,3.0,1.9,0.9,0,11.0,20.0,20.0,4.0,812.0,11.0,594.0,19.0,0.0,0.0,0.0
Ederson,J10,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,6.0,2.0,4.0,2.4,0.4,0,6.0,8.0,48.0,8.0,1329.6,7.0,133.0,12.0,1.0,0.0,0.0
José Sá,J10,Wolves,English Premier League,POR,GK,Goalkeeper,31,90,6.0,2.0,4.0,2.9,0.9,0,4.0,14.0,31.0,8.0,1010.6,8.0,367.2,20.0,1.0,0.0,0.0
Dean Henderson,J10,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,27,90,6.0,2.0,4.0,1.7,-0.3,0,1.0,11.0,23.0,3.0,805.0,5.0,196.0,11.0,1.0,1.0,18.3
Ivan Provedel,J11,Lazio,Italian Serie A,ITA,GK,Goalkeeper,30,90,1.0,1.0,0.0,0.5,-0.5,0,3.0,4.0,32.0,0.0,838.4,0.0,0.0,14.0,1.0,1.0,13.0
Simone Scuffet,J11,Cagliari,Italian Serie A,ITA,GK,Goalkeeper,28,90,4.0,2.0,2.0,2.0,0.0,0,7.0,15.0,26.0,5.0,878.8,11.0,478.5,15.0,0.0,0.0,0.0
Guglielmo Vicario,J10,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,1.0,1.0,0.0,1.0,0.0,0,2.0,2.0,14.0,3.0,281.4,4.0,108.0,8.0,2.0,2.0,32.8
Emiliano Martínez,J10,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,6.0,4.0,2.0,2.8,-1.2,0,7.0,13.0,35.0,6.0,1099.0,7.0,366.1,18.0,3.0,0.0,0.0
André Onana,J10,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,28,90,3.0,1.0,2.0,0.7,-0.3,0,4.0,14.0,41.0,7.0,1213.6,2.0,137.0,12.0,1.0,0.0,0.0
Robert Sánchez,J10,Chelsea,English Premier League,ESP,GK,Goalkeeper,26,90,4.0,1.0,3.0,0.9,-0.1,0,1.0,7.0,31.0,5.0,818.4,3.0,93.0,11.0,1.0,0.0,0.0
Bernd Leno,J10,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,2.0,1.0,1.0,0.8,-0.2,0,0.0,7.0,43.0,3.0,1053.5,5.0,127.0,5.0,0.0,1.0,13.8
Mark Flekken,J10,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,12.0,2.0,10.0,2.3,0.3,0,7.0,25.0,45.0,3.0,1975.5,6.0,253.8,33.0,2.0,0.0,0.0
Łukasz Fabiański,J11,West Ham,English Premier League,POL,GK,Goalkeeper,39,90,4.0,0.0,4.0,0.5,0.5,1,5.0,14.0,22.0,7.0,774.4,7.0,394.1,22.0,2.0,0.0,0.0
Jordan Pickford,J11,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,6.0,0.0,6.0,1.2,1.2,1,5.0,16.0,34.0,5.0,1247.8,5.0,278.0,9.0,1.0,1.0,15.5
Dean Henderson,J11,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,27,90,7.0,2.0,5.0,1.2,-0.8,0,5.0,20.0,28.0,2.0,1232.0,7.0,370.3,16.0,0.0,2.0,92.0
Bernd Leno,J11,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.1,1.1,1,1.0,4.0,34.0,7.0,768.4,5.0,114.0,11.0,1.0,0.0,0.0
José Sá,J11,Wolves,English Premier League,POR,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,2.0,14.0,22.0,5.0,785.4,6.0,391.2,22.0,1.0,0.0,0.0
Aaron Ramsdale,J11,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,4.0,2.0,2.0,1.4,-0.6,0,3.0,6.0,40.0,6.0,948.0,3.0,21.0,2.0,0.0,1.0,31.5
Mark Flekken,J11,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,3.0,2.0,1.0,1.7,-0.3,0,6.0,11.0,36.0,2.0,1058.4,6.0,274.2,18.0,1.0,2.0,29.8
Kepa Arrizabalaga,J11,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,6.0,3.0,3.0,1.8,-1.2,0,7.0,15.0,24.0,3.0,921.6,6.0,226.2,19.0,0.0,2.0,36.6
Bart Verbruggen,J11,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,6.0,1.0,5.0,2.6,1.6,0,3.0,7.0,26.0,4.0,592.8,4.0,212.0,10.0,1.0,3.0,55.8
Ederson,J11,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,4.0,2.0,2.0,1.6,-0.4,0,7.0,11.0,60.0,6.0,1590.0,2.0,34.0,6.0,2.0,5.0,102.0
Caoimhín Kelleher,J11,Liverpool,English Premier League,IRL,GK,Goalkeeper,25,90,2.0,0.0,2.0,0.6,0.6,1,1.0,6.0,28.0,3.0,719.6,1.0,62.0,17.0,2.0,0.0,0.0
Emiliano Martínez,J11,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,5.0,2.0,3.0,1.2,-0.8,0,4.0,9.0,30.0,5.0,852.0,3.0,117.0,8.0,0.0,0.0,0.0
Guglielmo Vicario,J11,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,3.0,2.0,1.0,2.4,0.4,0,1.0,1.0,22.0,4.0,415.8,0.0,0.0,5.0,1.0,1.0,11.7
Arijanet Muric,J11,Ipswich Town,English Premier League,KVX,GK,Goalkeeper,26,90,5.0,1.0,4.0,1.4,0.4,0,10.0,28.0,31.0,13.0,1187.3,14.0,919.8,25.0,7.0,0.0,0.0
Maduka Okoye,J2,Udinese,Italian Serie A,NGA,GK,Goalkeeper,24,90,4.0,1.0,3.0,1.7,0.7,0,9.0,14.0,14.0,0.0,648.2,7.0,361.2,32.0,0.0,2.0,40.6
Ivan Provedel,J2,Lazio,Italian Serie A,ITA,GK,Goalkeeper,30,90,3.0,2.0,1.0,1.6,-0.4,0,5.0,13.0,25.0,2.0,855.0,6.0,177.0,9.0,0.0,0.0,0.0
Nicola Leali,J12,Genoa,Italian Serie A,ITA,GK,Goalkeeper,31,90,8.0,1.0,7.0,1.7,0.7,0,10.0,24.0,38.0,5.0,1432.6,6.0,277.8,11.0,1.0,0.0,0.0
Pepe Reina,J12,Como,Italian Serie A,ESP,GK,Goalkeeper,42,90,4.0,1.0,3.0,1.3,0.3,0,9.0,16.0,34.0,5.0,1305.6,1.0,11.0,16.0,0.0,0.0,0.0
Matz Sels,J11,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,6.0,3.0,3.0,2.3,-0.7,0,7.0,20.0,19.0,3.0,809.4,8.0,442.4,23.0,1.0,0.0,0.0
Nick Pope,J11,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,32,90,3.0,1.0,2.0,0.9,-0.1,0,4.0,8.0,18.0,4.0,633.6,3.0,137.1,18.0,3.0,1.0,9.7
André Onana,J11,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,28,90,5.0,0.0,5.0,0.7,0.7,1,3.0,13.0,40.0,7.0,1180.0,2.0,115.0,11.0,1.0,0.0,0.0
Mads Hermansen,J11,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,3.0,3.0,1.0,0.4,-2.6,0,4.0,10.0,25.0,6.0,715.0,3.0,122.1,10.0,0.0,0.0,0.0
Robert Sánchez,J11,Chelsea,English Premier League,ESP,GK,Goalkeeper,26,90,3.0,1.0,2.0,0.8,-0.2,0,3.0,13.0,38.0,4.0,1250.2,2.0,26.0,16.0,1.0,2.0,23.6
David Raya,J11,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.3,-0.7,0,6.0,9.0,34.0,7.0,856.8,2.0,51.0,10.0,4.0,6.0,103.8
Mads Hermansen,J12,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,6.0,2.0,4.0,2.2,0.2,0,3.0,16.0,30.0,4.0,1026.0,5.0,293.0,14.0,1.0,0.0,0.0
Robert Sánchez,J12,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,1.0,1.0,0.0,0.8,-0.2,0,2.0,11.0,30.0,3.0,876.0,1.0,46.0,5.0,0.0,1.0,14.5
Emiliano Martínez,J12,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,6.0,2.0,4.0,1.9,-0.1,0,0.0,2.0,32.0,4.0,739.2,5.0,96.0,11.0,0.0,2.0,56.6
Dean Henderson,J12,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,27,90,5.0,2.0,2.0,2.8,0.8,0,4.0,16.0,16.0,0.0,777.6,10.0,481.0,14.0,0.0,0.0,0.0
Bernd Leno,J12,Fulham,English Premier League,GER,GK,Goalkeeper,32,90,5.0,4.0,1.0,1.4,-2.6,0,0.0,0.0,29.0,7.0,588.7,2.0,39.0,4.0,0.0,2.0,52.6
José Sá,J12,Wolves,English Premier League,POR,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.7,-0.3,0,4.0,11.0,18.0,2.0,669.6,3.0,237.0,21.0,1.0,2.0,43.6
Kepa Arrizabalaga,J12,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,4.0,2.0,2.0,1.6,-0.4,0,4.0,7.0,28.0,6.0,764.4,6.0,217.2,1.0,0.0,5.0,121.5
Bart Verbruggen,J12,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,5.0,1.0,4.0,1.4,0.4,0,10.0,24.0,42.0,4.0,1335.6,10.0,623.0,25.0,3.0,0.0,0.0
David Raya,J12,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,0.0,0.0,0.0,0.0,0.0,1,1.0,7.0,33.0,7.0,884.4,3.0,119.1,11.0,1.0,3.0,59.4
Matz Sels,J12,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,32,90,6.0,3.0,3.0,1.4,-1.6,0,6.0,16.0,14.0,1.0,691.6,13.0,530.4,12.0,0.0,0.0,0.0
Jordan Pickford,J12,Everton,English Premier League,ENG,GK,Goalkeeper,30,90,2.0,0.0,2.0,0.4,0.4,1,1.0,5.0,26.0,7.0,806.0,4.0,83.2,10.0,0.0,1.0,32.0
Mark Flekken,J12,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,5.0,0.0,5.0,0.8,0.8,1,6.0,21.0,40.0,1.0,1400.0,11.0,629.2,36.0,2.0,0.0,0.0
Ederson,J12,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,7.0,4.0,3.0,3.4,-0.6,0,2.0,3.0,19.0,1.0,549.1,2.0,26.0,5.0,0.0,0.0,0.0
