Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J6,Lausanne-Sport,Fiorentina,,,Stade de la Tuilière,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/421387cf/2864c5a0/Fiorentina-vs-Lausanne-Sport-History
J6,Sparta Prague,Aberdeen,,,epet Arena,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/ecb862be/8bbab7cf/Sparta-Prague-vs-Aberdeen-History
J6,NK Celje,Shelbourne FC,,,Stadion Z'dežele,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/c56c28b0/a62918f6/NK-Celje-vs-Shelbourne-FC-History
J6,Mainz 05,Samsunspor,,,Mewa Arena,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/a224b06a/77356e9e/Mainz-05-vs-Samsunspor-History
J6,Strasbourg,Breiðablik,,,Stade de la Meinau,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/c0d3eab4/4a29fb1c/Strasbourg-vs-Breidablik-UBK-History
J6,Sigma Olomouc,Lech Poznań,,,Andrův stadion,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/fdba14df/41c6978d/Lech-Poznan-vs-Sigma-Olomouc-History
J6,Legia Warsaw,Red Imps,,,Stadion Miejski Legii Warszawa im. Marsz...,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/a73408a7/2d3c1b6d/Legia-Warsaw-vs-Lincoln-Red-Imps-FC-History
J6,Slovan Bratislava,Häcken,,,Štadión Tehelné pole,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/ae7f2f70/8774e267/Slovan-Bratislava-vs-BK-Hacken-History
J6,AZ Alkmaar,Jagiellonia,,,AFAS Stadion,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/4f7b798d/3986b791/Jagiellonia-vs-AZ-Alkmaar-History
J6,Zrinjski Mostar,Rapid Wien,,,Stadion Bijeli Brijeg,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/912e4c40/2a6cfcb2/Rapid-Wien-vs-Zrinjski-Mostar-History
J6,Rayo Vallecano,KF Drita,,,Campo de Fútbol de Vallecas,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/98e8af82/77b23ba3/Rayo-Vallecano-vs-KF-Drita-History
J6,Shakhtar,Rijeka,,,Stadion Miejski im. Henryka Reymana,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/e89d5a28/25dbe099/Shakhtar-Donetsk-vs-Rijeka-History
J6,AÉK Lárnaka,Shkëndija 79,,,AEK Arena - George Karapatakis,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/c480c810/01689b1a/FK-Shkendija-vs-AEK-Larnaca-FC-History
J6,AEK Athens,CS U Craiova,,,Agia Sophia Stadium,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/d5348c80/1eebf7c3/AEK-Athens-vs-CS-Universitatea-Craiova-History
J6,AC Omonia,Raków,,,Neo GSP,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/e0b3aa47/15e031af/Rakow-Czestochowa-vs-AC-Omonia-History
J6,Dynamo Kyiv,FC Noah,,,Motor Lublin Arena,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/f2067074/c734e22f/FC-Noah-vs-Dynamo-Kyiv-History
