Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Sébastien Haller,CIV,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,29,460,1,44,58,51,44
Sérgio Oliveira,POR,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,31,158,1,52,89,81,50
Tadeo Allende,ARG,Celta Vigo,Spanish La Liga,AM,Forward,25,336,1,43,36,46,57
Tahith Chong,NED,Luton Town,English Premier League,AM,Forward,24,1982,1,46,42,50,56
Taison,BRA,PAOK,UEFA Europa Conference League,LW,Forward,36,770,1,52,93,78,51
Taiwo Awoniyi,NGA,Nott'ham Forest,English Premier League,AM,Forward,26,1042,1,70,41,28,42
Tajon Buchanan,CAN,"Club Brugge, Inter","Italian Serie A, UEFA Europa Conference League",RB,Defender,25,375,1,92,68,87,28
Takefusa Kubo,JPN,Real Sociedad,"Spanish La Liga, UEFA Champions League",RW,Forward,22,2709,1,71,81,85,54
Takehiro Tomiyasu,JPN,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,25,1537,1,80,78,65,44
Takuma Asano,JPN,Bochum,German Bundesliga,AM,Forward,29,1986,1,54,36,55,41
Takumi Minamino,JPN,Monaco,French Ligue 1,AM,Forward,29,2117,1,76,78,56,59
Takuro Kaneko,JPN,Dinamo Zagreb,UEFA Europa Conference League,RW,Forward,26,443,1,74,71,91,54
Takuya Ogiwara,JPN,Dinamo Zagreb,UEFA Europa Conference League,CB,Defender,24,21,1,47,26,55,25
Tammy Abraham,ENG,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,26,325,1,36,22,33,53
Tanguy Coulibaly,FRA,Montpellier,French Ligue 1,AM,Forward,23,623,1,46,42,80,68
Tanguy Ndombele,FRA,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,27,93,1,17,20,53,57
Tanguy Nianzou,FRA,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,21,351,1,36,28,48,65
Taras Stepanenko,UKR,Shakhtar,"UEFA Champions League, UEFA Europa League",DM,Midfielder,34,647,1,30,33,17,62
Tarik Tissoudali,MAR,Gent,UEFA Europa Conference League,AM,Forward,30,584,1,68,84,81,32
Tariq Lamptey,GHA,Brighton,"English Premier League, UEFA Europa League",RB,Defender,23,1190,1,38,71,83,48
Tawanda Chirewa,ZIM,Wolves,English Premier League,AM,Forward,20,145,1,28,54,34,58
Tayfur Bingöl,TUR,Beşiktaş,UEFA Europa Conference League,LB,Defender,30,205,1,95,77,90,65
Teddy Teuma,MLT,Reims,French Ligue 1,LM,Midfielder,30,2113,1,89,84,67,57
Teden Mengi,ENG,Luton Town,English Premier League,CB,Defender,22,2469,1,58,35,37,53
Terem Moffi,NGA,Nice,French Ligue 1,AM,Forward,24,1949,1,63,40,41,44
Tetê,BRA,Galatasaray,"UEFA Champions League, UEFA Europa League",RW,Forward,24,252,1,62,49,60,74
Teun Koopmeiners,NED,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,26,3546,1,66,80,58,67
Theo Corbeanu,CAN,Granada,Spanish La Liga,LM,Midfielder,21,182,1,86,38,65,59
Theo Hernández,FRA,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",LB,Defender,26,3871,1,77,89,88,34
Theocharis Tsingaras,GRE,PAOK,UEFA Europa Conference League,DM,Midfielder,23,206,1,32,23,52,21
Therence Koudou,FRA,Reims,French Ligue 1,RB,Defender,19,314,1,56,67,82,34
Thiago,BRA,Club Brugge,UEFA Europa Conference League,AM,Forward,22,754,1,63,30,50,56
Thiago Alcántara,ESP,Liverpool,English Premier League,CM,Midfielder,32,6,1,27,12,7,6
Thiago Silva,BRA,Chelsea,English Premier League,CB,Defender,39,2527,1,72,53,29,48
Thibault De Smet,BEL,Reims,French Ligue 1,LB,Defender,25,1831,1,36,59,62,58
Thierry Correia,POR,Valencia,Spanish La Liga,RB,Defender,25,2154,1,49,76,70,51
Thijs Dallinga,NED,Toulouse,"French Ligue 1, UEFA Europa League",AM,Forward,23,3163,1,66,41,36,51
Thilo Kehrer,GER,"Monaco, West Ham","English Premier League, French Ligue 1, UEFA Europa League",CB,Defender,27,1610,1,75,55,61,68
Thomas Beelen,NED,Feyenoord,"UEFA Champions League, UEFA Europa League",CB,Defender,22,288,1,33,20,39,29
Thomas Cannon,IRL,Everton,English Premier League,AM,Forward,20,1,1,22,13,6,10
Thomas Delaine,FRA,Strasbourg,French Ligue 1,LB,Midfielder,32,2044,1,46,58,76,45
Thomas Foket,BEL,Reims,French Ligue 1,RB,Defender,29,1833,1,41,64,65,50
Thomas Goiginger,AUT,LASK,UEFA Europa League,AM,Forward,30,57,1,22,13,19,48
Thomas Henry,FRA,Hellas Verona,Italian Serie A,AM,Forward,29,334,1,63,16,22,35
Thomas Isherwood,SWE,Darmstadt 98,German Bundesliga,CB,Defender,26,636,1,32,37,41,45
Thomas Keller,GER,Heidenheim,German Bundesliga,AM,Forward,24,2,1,22,31,26,10
Thomas Kristensen,DEN,Udinese,Italian Serie A,CB,Defender,22,2096,1,33,30,47,62
Thomas Lemar,FRA,Atlético Madrid,Spanish La Liga,CM,Midfielder,27,164,1,26,37,68,10
Thomas Meunier,BEL,Dortmund,German Bundesliga,RB,Defender,32,586,1,41,69,76,40
Thomas Murg,AUT,PAOK,UEFA Europa Conference League,AM,Forward,29,301,1,61,28,45,28
Thomas Müller,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,34,2080,1,59,92,60,65
Thomas Partey,GHA,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,30,793,1,43,61,65,53
Thomas van den Belt,NED,Feyenoord,UEFA Champions League,DM,Midfielder,22,36,1,27,22,73,30
Thorgan Hazard,BEL,Dortmund,German Bundesliga,LB,Defender,30,7,1,29,30,39,4
Théo Le Bris,FRA,Lorient,French Ligue 1,WB,Midfielder,21,1516,1,31,51,80,51
Théo Magnin,SUI,Servette FC,"UEFA Europa Conference League, UEFA Europa League",LB,Defender,20,428,1,35,60,56,64
Théo Sainte-Luce,FRA,Montpellier,French Ligue 1,LB,Defender,25,346,1,41,43,70,53
Tiago Dantas,POR,AZ Alkmaar,UEFA Europa Conference League,DM,Midfielder,22,196,1,33,68,60,12
Tiago Djaló,POR,Juventus,Italian Serie A,CB,Defender,24,17,1,54,30,88,9
Tiago Ferreira,POR,Sporting CP,UEFA Europa League,RW,Forward,21,21,1,42,81,73,50
Tiago Fonseca Morais,POR,Lille,French Ligue 1,LW,Forward,20,46,1,18,44,47,50
Tiago Gouveia,POR,Benfica,"UEFA Champions League, UEFA Europa League",LW,Forward,22,39,1,44,22,66,50
Tiago Santos,POR,Lille,"French Ligue 1, UEFA Europa Conference League",RB,Defender,21,3142,1,80,79,90,43
Tiago Tomás,POR,Wolfsburg,German Bundesliga,AM,Forward,21,1032,1,42,45,61,51
Tibe De Vlieger,BEL,Gent,UEFA Europa Conference League,RB,Defender,18,35,1,40,77,57,25
Tibor Halilović,CRO,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,28,71,1,79,67,54,46
Tiemoko Ouattara,SUI,Servette FC,UEFA Europa Conference League,LB,Defender,18,1,1,29,16,39,4
Tiemoué Bakayoko,FRA,Lorient,French Ligue 1,CM,Midfielder,29,1314,1,62,33,34,62
Tigran Barseghyan,ARM,Slovan Bratislava,UEFA Europa Conference League,RW,Forward,30,583,1,35,78,61,50
Tijjani Noslin,NED,Hellas Verona,Italian Serie A,AM,Forward,24,1339,1,72,55,44,55
Tijjani Reijnders,NED,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",DM,Midfielder,25,3710,1,77,72,79,26
Tim Breithaupt,GER,Augsburg,German Bundesliga,CM,Midfielder,22,629,1,32,31,20,71
Tim Drexler,GER,Hoffenheim,German Bundesliga,CB,Defender,19,573,1,40,21,30,54
Tim Iroegbunam,ENG,Aston Villa,"English Premier League, UEFA Europa Conference League",CM,Midfielder,20,295,1,28,14,29,78
Tim Kleindienst,GER,Heidenheim,German Bundesliga,AM,Forward,28,2869,1,54,42,35,64
Tim Oermann,GER,Bochum,German Bundesliga,RB,Defender,20,714,1,43,54,57,41
Tim Ream,USA,Fulham,English Premier League,CB,Defender,36,1503,1,52,39,48,46
Tim Siersleben,GER,Heidenheim,German Bundesliga,CB,Defender,24,910,1,32,47,34,57
Tim Skarke,GER,Darmstadt 98,German Bundesliga,AM,Forward,27,2404,1,62,56,55,46
Timi Elšnik,SVN,Olimpija,UEFA Europa Conference League,RM,Midfielder,25,431,1,35,42,55,47
Timo Hübers,GER,Köln,German Bundesliga,CB,Defender,27,2778,1,33,48,40,84
Timo Werner,GER,"RB Leipzig, Tottenham","English Premier League, German Bundesliga, UEFA Champions League",AM,Forward,28,1066,1,60,78,86,49
Timothy Castagne,BEL,Fulham,English Premier League,RB,Defender,28,2634,1,59,64,69,45
Timothy Chandler,USA,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",AM,Forward,34,40,1,54,98,63,36
Timothy Weah,USA,Juventus,Italian Serie A,WB,Midfielder,24,1258,1,32,52,64,42
Timothé Cognat,FRA,Servette FC,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,26,591,1,74,71,82,44
Tin Jedvaj,CRO,Panathinaikos,UEFA Europa League,CB,Defender,28,360,1,30,64,47,39
Tino Kadewere,ZIM,"Lyon, Nantes",French Ligue 1,AM,Forward,28,1077,1,34,53,45,70
Tjaronn Chery,SUR,Maccabi Haifa,UEFA Europa League,AM,Forward,35,264,1,65,62,29,34
Tobias Gulliksen,NOR,Bodø/Glimt,UEFA Europa Conference League,RW,Forward,20,190,1,44,76,82,46
Tobias Kempe,GER,Darmstadt 98,German Bundesliga,CM,Midfielder,34,1350,1,61,61,42,45
Toby Alderweireld,BEL,Antwerp,UEFA Champions League,CB,Defender,34,450,1,47,59,38,64
Todd Cantwell,ENG,Rangers,UEFA Europa League,RW,Forward,26,184,1,76,47,62,35
Tolu Arokodare,NGA,Genk,UEFA Europa Conference League,AM,Forward,23,167,1,18,17,30,50
Tom Bischof,GER,Hoffenheim,German Bundesliga,CM,Midfielder,18,178,1,50,94,72,64
Tom Cairney,SCO,Fulham,English Premier League,DM,Midfielder,33,1488,1,69,84,83,51
Tom Davies,ENG,Sheffield Utd,English Premier League,CM,Midfielder,25,221,1,41,33,40,73
Tom Krauß,GER,Mainz 05,German Bundesliga,CM,Midfielder,22,1346,1,54,46,34,77
Tom Lawrence,WAL,Rangers,UEFA Europa League,AM,Forward,30,248,1,67,60,49,73
Tom Lockyer,WAL,Luton Town,English Premier League,CB,Defender,29,1169,1,54,51,42,70
Tom Louchet,FRA,Nice,French Ligue 1,RM,Midfielder,21,409,1,70,72,53,44
Toma Bašić,CRO,Salernitana,Italian Serie A,CM,Midfielder,27,1162,1,32,44,41,54
Tomas Totland,NOR,Häcken,UEFA Europa League,LB,Defender,25,465,1,47,79,85,59
Tomasz Kędziora,POL,PAOK,UEFA Europa Conference League,CB,Defender,29,619,1,60,53,48,51
Tomi Horvat,SVN,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,24,479,1,37,87,44,56
Tomislav Kiš,CRO,Zrinjski Mostar,UEFA Europa Conference League,AM,Midfielder,29,163,1,61,61,14,70
Tommaso Augello,ITA,Cagliari,Italian Serie A,LB,Defender,29,2418,1,72,74,73,38
Tommaso Baldanzi,ITA,"Empoli, Roma","Italian Serie A, UEFA Europa League",AM,Forward,21,1399,1,46,56,57,36
Tommaso Corazza,ITA,Bologna,Italian Serie A,RB,Defender,19,195,1,34,71,72,54
Tommaso De Nipoti,ITA,Atalanta,UEFA Europa League,RW,Forward,20,2,1,28,13,6,10
Tommaso Del Lungo,ITA,Atalanta,UEFA Europa League,CB,Defender,20,90,1,33,43,47,71
Tommaso Pobega,ITA,Milan,"Italian Serie A, UEFA Champions League",LM,Midfielder,24,468,1,38,26,51,74
Tommi O'Reilly,ENG,Aston Villa,UEFA Europa Conference League,RM,Midfielder,19,12,1,27,25,12,8
Tommy Doyle,ENG,Wolves,English Premier League,CM,Midfielder,22,1222,1,38,47,42,30
Tomoki Iwata,JPN,Celtic,UEFA Champions League,CM,Midfielder,26,62,1,27,15,16,48
Tomás Araújo,POR,Benfica,UEFA Champions League,CB,Defender,21,161,1,41,30,53,48
Tomás Mendes,ESP,Alavés,Spanish La Liga,CM,Midfielder,18,6,1,27,12,21,6
Tomáš Chorý,CZE,Viktoria Plzeň,UEFA Europa Conference League,AM,Forward,29,664,1,51,41,39,70
Tomáš Holeš,CZE,Slavia Prague,UEFA Europa League,CB,Defender,30,559,1,28,66,56,68
Tomáš Pekhart,CZE,Legia Warsaw,UEFA Europa Conference League,AM,Forward,34,276,1,13,25,19,66
Tomáš Souček,CZE,West Ham,"English Premier League, UEFA Europa League",DM,Midfielder,29,3546,1,71,35,21,65
Tomáš Suslov,SVK,Hellas Verona,Italian Serie A,AM,Forward,21,2092,1,45,61,50,59
Tomáš Vlček,CZE,Slavia Prague,UEFA Europa League,CB,Defender,23,328,1,36,38,75,54
Tomáš Wiesner,CZE,Sparta Prague,UEFA Europa League,WB,Midfielder,26,311,1,33,17,63,46
Tomáš Čvančara,CZE,Gladbach,German Bundesliga,AM,Forward,23,896,1,51,42,29,49
Toni Kroos,GER,Real Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,34,2982,1,64,88,54,58
Toni Lato,ESP,Mallorca,Spanish La Liga,LB,Defender,26,1544,1,47,66,78,41
Toni Martínez,ESP,Porto,UEFA Champions League,AM,Forward,26,7,1,22,17,6,37
Toni Villa,ESP,Girona,Spanish La Liga,LW,Forward,29,13,1,46,26,60,10
Tonny Vilhena,NED,Panathinaikos,UEFA Europa League,DM,Midfielder,28,316,1,34,79,59,39
Tony Jantschke,GER,Gladbach,German Bundesliga,CB,Defender,34,27,1,29,32,19,84
Topi Keskinen,FIN,HJK,UEFA Europa Conference League,AM,Forward,20,422,1,35,43,53,60
Toral Bayramov,AZE,Qarabağ,UEFA Europa League,RW,Forward,23,335,1,43,53,16,79
Tosin Adarabioyo,ENG,Fulham,English Premier League,CB,Defender,26,1617,1,72,38,38,56
Tosin Aiyegun,BEN,Lorient,French Ligue 1,AM,Forward,25,902,1,41,28,44,47
Toti Gomes,POR,Wolves,English Premier League,CB,Defender,25,2772,1,49,44,51,47
Trent Alexander-Arnold,ENG,Liverpool,"English Premier League, UEFA Europa League",RB,Defender,25,2433,1,89,97,84,63
Trevoh Chalobah,ENG,Chelsea,English Premier League,CB,Defender,24,952,1,67,44,41,50
Triantafyllos Pasaridīs,GRE,Salernitana,Italian Serie A,CB,Defender,27,452,1,39,51,20,54
Tristan Gooijer,NED,Ajax,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,19,191,1,63,54,81,67
Trivante Stewart,JAM,Salernitana,Italian Serie A,AM,Forward,23,100,1,43,16,54,25
Trévis Dago,CIV,Lille,French Ligue 1,AM,Forward,19,23,1,47,49,64,47
Tsuyoshi Watanabe,JPN,Gent,UEFA Europa Conference League,CB,Defender,27,720,1,34,52,46,56
Tuomas Ollila,FIN,HJK,UEFA Europa Conference League,CB,Defender,23,184,1,38,59,48,34
Tuta,BRA,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Defender,24,2969,1,73,72,51,61
Tyler Adams,USA,Bournemouth,English Premier League,DM,Midfielder,25,121,1,40,25,64,72
Tyler Onyango,ENG,Everton,English Premier League,CM,Midfielder,20,1,1,27,12,7,6
Tyrick Mitchell,ENG,Crystal Palace,English Premier League,LB,Defender,24,3204,1,69,66,62,44
Tyrone Mings,ENG,Aston Villa,English Premier League,CB,Defender,30,30,1,53,55,9,48
Tyronne Ebuehi,NGA,Empoli,Italian Serie A,RB,Defender,28,1099,1,44,66,70,24
Téji Savanier,FRA,Montpellier,French Ligue 1,AM,Forward,32,2765,1,63,87,50,69
Tïmwr Dosmagambetov,KAZ,Astana FK,UEFA Europa Conference League,LB,Defender,34,252,1,48,69,49,36
Ulisses Garcia,SUI,"Marseille, Young Boys","French Ligue 1, UEFA Champions League",LB,Defender,28,1408,1,55,77,87,62
Ulrik Saltnes,NOR,Bodø/Glimt,UEFA Europa Conference League,RM,Midfielder,31,378,1,89,82,59,42
Umar Sadiq,NGA,Real Sociedad,"Spanish La Liga, UEFA Champions League",AM,Forward,27,1179,1,46,39,53,47
Umut Nayir,TUR,Fenerbahçe,UEFA Europa Conference League,AM,Forward,30,72,1,29,15,13,56
Umut Tohumcu,GER,Hoffenheim,German Bundesliga,CM,Midfielder,19,1011,1,40,69,43,38
Unai García,ESP,Osasuna,Spanish La Liga,CB,Defender,32,560,1,68,20,20,54
Unai Gómez,ESP,Athletic Club,Spanish La Liga,AM,Forward,21,875,1,53,42,47,63
Unai López,ESP,Rayo Vallecano,Spanish La Liga,CM,Midfielder,28,2108,1,56,72,53,47
Unai Núñez,ESP,Celta Vigo,Spanish La Liga,CB,Defender,27,2801,1,53,43,40,66
Unai Ropero,ESP,Alavés,Spanish La Liga,RM,Midfielder,22,5,1,33,12,7,6
Uran Bislimi,SUI,Lugano,UEFA Europa Conference League,RM,Midfielder,24,486,1,41,51,63,32
Urko González,ESP,Real Sociedad,Spanish La Liga,CM,Midfielder,23,156,1,29,26,24,42
Uroš Kabić,SRB,Red Star,UEFA Champions League,RB,Defender,19,13,1,29,16,9,20
Uroš Milovanović,SRB,TSC,UEFA Europa League,AM,Forward,23,220,1,24,16,18,60
Uroš Račić,SRB,Sassuolo,Italian Serie A,DM,Midfielder,26,820,1,66,40,34,48
Uroš Spajić,SRB,Red Star,UEFA Champions League,CB,Defender,30,64,1,29,16,9,42
Valdemar Lund,DEN,FC Copenhagen,UEFA Champions League,CB,Defender,20,29,1,46,27,12,7
Valentin Atangana Edoa,FRA,Reims,French Ligue 1,CM,Midfielder,18,555,1,30,28,50,66
Valentin Carboni,ARG,Monza,Italian Serie A,AM,Forward,19,1169,1,47,62,74,60
Valentin Gendrey,FRA,Lecce,Italian Serie A,RB,Defender,23,3044,1,69,65,68,49
Valentin Rongier,FRA,Marseille,"French Ligue 1, UEFA Europa League",CM,Midfielder,28,1121,1,42,64,48,66
Valentin Rosier,FRA,"Beşiktaş, Nice","French Ligue 1, UEFA Europa Conference League",LM,Defender,27,241,1,47,47,73,66
Valentino Lazaro,AUT,Torino,Italian Serie A,WB,Midfielder,28,1994,1,38,74,68,27
Valentino Livramento,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",LB,Defender,21,1584,1,79,70,84,55
Valentín Barco,ARG,Brighton,English Premier League,LB,Defender,19,307,1,55,74,75,42
Valentín Castellanos,ARG,Lazio,"Italian Serie A, UEFA Champions League",AM,Forward,25,1900,1,45,47,32,59
Valerii Bondar,UKR,Shakhtar,"UEFA Champions League, UEFA Europa League",CB,Defender,24,450,1,29,17,10,37
Valery Fernández,ESP,Girona,Spanish La Liga,LM,Midfielder,24,506,1,84,49,81,40
Valgeir Lunddal Friðriksson,ISL,Häcken,UEFA Europa League,LB,Defender,21,90,1,47,57,50,37
Vanderson,BRA,Monaco,French Ligue 1,WB,Midfielder,22,1641,1,78,65,68,71
Vangelis Pavlidis,GRE,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,25,540,1,77,66,56,52
Varazdat Haroyan,ARM,Astana FK,UEFA Europa Conference League,CB,Defender,31,227,1,36,65,38,70
Vedat Muriqi,KVX,Mallorca,Spanish La Liga,AM,Forward,30,2327,1,43,45,29,58
Vegard Forren,NOR,KÍ,UEFA Europa Conference League,CB,Defender,35,535,1,40,58,31,56
Veljko Birmančević,SRB,Sparta Prague,UEFA Europa League,AM,Forward,26,636,1,85,56,71,51
Vesel Limaj,GER,KF Ballkani Therandë,UEFA Europa Conference League,AM,Forward,26,64,1,36,48,21,62
Veton Berisha,NOR,Molde,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,29,361,1,33,61,35,48
Vicente Iborra,ESP,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",DM,Midfielder,36,519,1,26,28,9,53
Victor Bernth Kristiansen,DEN,Bologna,Italian Serie A,LB,Defender,21,2307,1,47,76,58,44
Victor Boniface,NGA,Leverkusen,"German Bundesliga, UEFA Europa League",AM,Forward,23,1925,1,78,65,70,50
Victor Froholdt,DEN,FC Copenhagen,UEFA Champions League,AM,Forward,18,57,1,23,13,21,69
Victor Gomez,ESP,Braga,"UEFA Champions League, UEFA Europa League",RB,Defender,23,449,1,64,84,73,48
Victor Lindelöf,SWE,Manchester Utd,"English Premier League, UEFA Champions League",CB,Defender,29,1626,1,72,51,46,41
Victor Nelsson,DEN,Galatasaray,"UEFA Champions League, UEFA Europa League",CB,Defender,25,164,1,30,31,18,60
Victor Olatunji,NGA,Sparta Prague,UEFA Europa League,AM,Forward,24,270,1,22,42,28,49
Victor Osimhen,NGA,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,25,2440,1,68,37,43,41
Victor Parada,ESP,Alavés,Spanish La Liga,LM,Forward,21,3,1,22,13,6,44
Vieirinha,POR,PAOK,UEFA Europa Conference League,RB,Defender,38,523,1,83,58,62,65
Vikentii Voloshyn,UKR,Zorya Luhansk,UEFA Europa Conference League,AM,Forward,22,39,1,31,35,42,15
Viktor Claesson,SWE,FC Copenhagen,UEFA Champions League,AM,Forward,32,479,1,23,45,28,68
Viktor Gyökeres,SWE,Sporting CP,UEFA Europa League,AM,Forward,25,620,1,81,65,76,42
Viktor Karl Einarsson,ISL,Breiðablik,UEFA Europa Conference League,RM,Midfielder,26,445,1,34,42,65,44
Viktor Kovalenko,UKR,Empoli,Italian Serie A,RM,Midfielder,28,613,1,71,52,29,39
Viktor Rogan,SRB,Čukarički,UEFA Europa Conference League,RB,Defender,20,103,1,47,53,39,52
Viktor Tsyhankov,UKR,Girona,Spanish La Liga,RW,Forward,26,2052,1,68,84,69,61
Viktor Örn Margeirsson,ISL,Breiðablik,UEFA Europa Conference League,CB,Defender,29,540,1,20,36,46,54
Vincent Aboubakar,CMR,Beşiktaş,UEFA Europa Conference League,AM,Forward,31,340,1,70,31,30,33
Vincent Janssen,NED,Antwerp,UEFA Champions League,AM,Forward,29,409,1,45,44,19,50
Vincent Le Goff,FRA,Lorient,French Ligue 1,WB,Midfielder,34,541,1,69,66,71,26
Vincent Sierro,SUI,Toulouse,"French Ligue 1, UEFA Europa League",CM,Midfielder,28,2981,1,64,68,45,64
Vincenzo Grifo,ITA,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,31,2947,1,64,86,54,61
Vinicius Júnior,BRA,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,23,2762,1,88,73,90,37
Vinicius Souza,BRA,Sheffield Utd,English Premier League,CM,Midfielder,24,2668,1,49,22,28,76
Vinícius Paiva,BRA,Sheriff Tiraspol,UEFA Europa League,CM,Midfielder,22,16,1,27,27,9,8
Virgil van Dijk,NED,Liverpool,"English Premier League, UEFA Europa League",CB,Defender,32,3513,1,64,60,42,48
Vitaliy Mykolenko,UKR,Everton,English Premier League,LB,Defender,24,2469,1,74,51,50,59
Vitaly Janelt,GER,Brentford,English Premier League,CM,Midfielder,26,3054,1,51,62,33,58
Vitinha,POR,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,24,3040,1,90,85,79,46
Vitinho,BRA,Burnley,English Premier League,RB,Defender,24,2314,1,46,61,78,51
Vitor Carvalho,BRA,Braga,"UEFA Champions League, UEFA Europa League",CM,Midfielder,26,392,1,35,33,41,48
Vitor Roque,BRA,Barcelona,Spanish La Liga,AM,Forward,19,328,1,60,16,59,45
Vivaldo Semedo,POR,Udinese,Italian Serie A,AM,Forward,18,12,1,28,13,42,10
Vladimir Lučić,SRB,Red Star,UEFA Champions League,LB,Defender,21,205,1,54,70,96,43
Vladimír Coufal,CZE,West Ham,"English Premier League, UEFA Europa League",RB,Defender,31,3752,1,51,78,68,59
Vladimír Weiss,SVK,Slovan Bratislava,UEFA Europa Conference League,LW,Forward,34,185,1,52,26,60,45
Vladyslav Buhay,UKR,Zorya Luhansk,UEFA Europa Conference League,CM,Midfielder,26,48,1,34,21,48,35
Vladyslav Kocherhin,UKR,Raków,UEFA Europa League,CM,Midfielder,27,430,1,27,49,56,41
Vojin Serafimović,SRB,Čukarički,UEFA Europa Conference League,CB,Defender,18,45,1,29,16,9,37
Vukašin Jovanović,SRB,Čukarički,UEFA Europa Conference League,CB,Defender,27,29,1,48,41,18,38
Vukašin Krstić,SRB,TSC,UEFA Europa League,CB,Defender,20,112,1,29,23,40,40
Vyacheslav Churko,UKR,Zorya Luhansk,UEFA Europa Conference League,CM,Midfielder,30,234,1,42,62,55,78
Václav Jemelka,CZE,Viktoria Plzeň,UEFA Europa Conference League,CB,Defender,28,645,1,35,29,45,73
Václav Jurečka,CZE,Slavia Prague,UEFA Europa League,AM,Forward,29,268,1,67,63,58,59
Václav Sejk,CZE,Sparta Prague,UEFA Europa League,AM,Forward,21,37,1,27,19,37,24
Václav Černý,CZE,Wolfsburg,German Bundesliga,RW,Forward,26,921,1,67,77,65,51
Víctor Barberá,ESP,Club Brugge,UEFA Europa Conference League,AM,Forward,19,2,1,22,13,36,10
Víctor Chust,ESP,Cádiz,Spanish La Liga,CB,Defender,24,1864,1,32,42,29,44
Víctor Díaz,ESP,Granada,Spanish La Liga,CB,Defender,35,162,1,33,17,28,61
Vítor Vitinha,POR,"Genoa, Marseille","French Ligue 1, Italian Serie A, UEFA Europa League",AM,Forward,24,1482,1,62,63,54,60
Wahbi Khazri,TUN,Montpellier,French Ligue 1,LW,Forward,33,1131,1,40,40,52,67
Walace,BRA,Udinese,Italian Serie A,CM,Midfielder,29,3238,1,56,29,30,64
