Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Marseille,28.4,20,92.47,85.54,80.12,87.35,79.22,80.72,87.95,93.37,95.18,95.18,96.39,95.78,92.77,91.57,41.27,8.43,87.65,95.18,66.57,19.28,84.34,71.08,84.34,25.9,24.7,6.63,60.84,72.89,25.9,18.07,78.92,3.61,26.51,5.72,24.1,94.58,32.53,56.63,96.39,87.35,61.45,95.18,18.98,24.1,98.8,83.43,88.55,92.17,96.99,95.18,23.8,31.33,29.22,42.17,23.49,71.99,79.82,42.17,28.92,45.78,18.37,84.94,74.1,58.73,76.51,37.35,58.43,63.86,69.58,44.88,37.05,26.51,16.87,62.65,61.75,11.75,13.55,91.87,94.58,12.05,96.99,81.93,89.76,64.46,22.89,63.55,90.36,86.45,63.86,96.39,95.78,95.18,87.95,48.8,55.42,77.71,88.55,72.89,97.59
Metz,26.6,15,26.81,33.73,7.23,11.45,79.22,86.45,7.83,28.01,66.27,60.84,53.61,48.19,74.1,70.48,87.35,89.16,14.46,19.88,7.83,34.64,12.05,51.81,12.65,67.47,72.29,89.76,20.48,38.25,76.81,75.3,35.54,36.14,4.52,26.2,31.93,56.02,96.39,99.4,42.77,8.43,6.63,56.02,30.12,53.01,77.71,52.11,19.28,54.82,13.86,66.87,88.86,22.89,19.88,65.66,49.1,78.92,94.88,6.93,19.28,24.1,6.63,79.52,7.83,87.35,77.11,67.47,93.67,96.08,78.01,44.88,93.98,32.53,21.08,77.11,54.22,87.35,56.33,23.19,47.59,11.45,34.64,15.66,9.34,8.43,76.81,73.49,51.2,28.61,13.86,83.13,94.58,89.76,77.11,68.07,87.95,36.14,18.67,69.88,22.29
Midtjylland,24.9,5,94.28,71.08,61.45,90.36,18.07,12.35,43.37,97.59,31.33,32.53,24.1,25.3,35.54,37.95,77.71,69.58,38.55,3.92,40.36,80.72,31.02,11.14,31.63,64.76,66.27,28.01,90.96,69.28,59.94,22.59,93.98,27.71,93.67,34.64,96.39,36.14,67.47,63.25,32.53,43.37,86.75,36.14,92.77,93.37,48.8,61.14,50.9,1.81,4.82,31.33,20.78,81.33,66.57,6.02,78.31,10.24,18.07,6.93,66.87,93.98,84.34,28.92,79.52,75.0,89.46,21.99,93.67,97.89,33.13,44.88,31.02,65.96,62.95,87.05,100.0,46.99,47.59,73.49,78.92,75.9,1.81,25.9,61.75,72.29,65.06,29.82,57.83,98.49,69.28,25.9,18.98,37.05,72.29,91.57,83.13,77.71,93.37,54.22,75.9
Milan,27.8,13,68.67,76.81,70.48,62.95,65.96,75.3,73.49,59.64,74.7,66.87,62.65,57.23,82.53,81.33,83.13,33.73,75.0,73.49,68.67,27.11,58.43,76.51,57.83,9.04,17.17,53.31,3.01,31.63,33.13,12.05,93.98,2.41,1.2,54.22,37.05,62.05,45.78,49.4,69.88,60.24,78.92,62.05,71.69,49.1,71.69,66.27,77.71,90.36,99.4,75.3,80.72,44.88,66.57,85.54,50.9,43.07,89.46,14.46,66.87,3.01,25.3,72.29,93.37,19.28,37.05,5.72,86.14,63.86,89.46,44.88,26.51,25.3,25.3,59.04,68.07,25.9,91.57,92.77,15.06,25.9,98.8,65.66,69.28,74.7,24.1,84.64,56.63,48.49,41.87,93.98,87.95,90.96,96.99,90.36,18.67,95.48,83.13,38.55,83.13
Monaco,25.9,20,70.78,91.57,57.83,48.49,90.96,93.37,60.84,71.08,69.88,69.88,72.29,72.29,71.08,71.08,36.14,13.25,73.8,75.6,95.78,49.7,87.95,61.14,87.95,72.29,73.8,54.82,62.65,84.04,45.18,76.81,12.65,87.95,90.96,26.2,31.93,69.28,21.69,13.86,86.75,71.69,73.49,69.28,39.76,41.57,59.04,63.55,56.02,23.49,28.01,69.88,20.78,22.89,29.22,38.86,51.81,36.75,79.82,24.4,13.55,81.33,50.6,81.93,26.51,54.82,45.78,67.47,76.2,76.51,33.13,90.96,71.39,13.25,8.43,8.43,33.73,49.7,36.75,59.04,78.92,31.93,22.59,82.83,63.86,84.64,61.75,63.55,69.28,28.61,89.76,67.47,65.66,52.41,75.9,18.07,38.55,39.46,30.12,61.45,60.84
NK Celje,26.8,4,89.76,90.36,85.84,93.37,18.07,12.35,76.81,84.34,83.13,78.31,73.49,69.28,90.36,90.36,92.17,49.4,68.07,62.05,43.98,9.04,77.71,98.19,77.71,3.31,1.2,30.12,3.61,29.82,51.2,16.27,97.89,1.2,18.98,29.52,16.87,72.29,83.13,87.35,57.23,67.47,68.07,72.29,33.73,75.6,89.76,98.19,88.55,92.17,82.83,83.13,52.11,81.33,66.57,53.31,97.59,7.23,18.07,88.55,66.87,27.71,0.6,100.0,79.52,92.17,97.29,50.0,12.05,17.17,33.13,44.88,90.96,3.61,4.82,48.19,85.24,35.54,71.69,87.05,41.57,0.6,91.57,87.95,79.82,63.86,15.66,29.82,96.99,74.1,81.93,92.77,84.34,92.77,99.4,78.31,96.39,98.8,97.59,13.86,84.04
Nantes,25.4,15,23.8,9.04,18.07,6.02,18.07,41.57,18.67,21.08,15.66,12.05,4.82,4.82,38.25,36.14,43.37,51.51,8.73,9.94,12.95,18.37,7.83,30.72,9.04,30.72,31.93,66.87,15.36,22.29,36.14,24.7,71.69,50.0,3.01,77.71,43.98,12.05,95.78,86.14,6.63,4.22,27.11,12.05,74.7,77.71,25.3,11.45,46.39,52.71,57.83,15.66,77.71,51.2,66.57,56.63,70.48,92.17,64.76,61.45,19.28,19.88,29.52,45.18,32.23,79.22,82.83,81.02,39.16,55.72,33.13,44.88,66.27,49.4,42.77,53.01,85.24,92.17,97.59,67.47,52.41,45.48,59.34,9.64,16.27,21.99,34.64,29.82,15.06,65.66,21.08,29.82,9.64,59.64,31.93,58.43,66.87,44.28,63.55,56.93,42.77
Napoli,29.0,19,67.47,64.16,60.24,65.06,69.58,70.78,53.92,69.88,84.34,83.73,87.35,87.35,83.73,83.13,21.69,7.23,59.04,77.11,65.06,64.46,72.29,78.31,72.29,14.46,23.19,16.87,33.13,39.16,6.93,2.41,96.39,6.02,13.55,2.41,60.84,77.11,21.08,36.75,86.14,73.49,57.23,77.11,46.39,50.0,87.95,75.9,59.64,82.23,21.39,84.34,88.86,38.55,66.57,41.57,44.58,81.93,85.84,19.88,28.92,37.35,40.66,63.86,71.69,15.36,14.46,27.71,80.72,68.37,85.84,44.88,22.59,55.72,55.42,70.78,21.08,56.63,10.84,44.28,61.45,37.95,61.45,72.89,56.02,58.43,8.43,81.02,78.31,53.92,51.81,85.54,85.54,80.12,65.06,75.9,43.98,39.46,35.54,54.82,58.43
Newcastle Utd,27.9,20,76.51,68.07,63.55,75.9,90.96,80.72,71.39,76.2,56.63,57.83,60.84,64.46,53.92,55.42,33.73,44.58,68.07,68.37,75.3,61.75,86.75,63.55,86.14,13.25,30.72,9.64,53.92,18.37,17.17,39.46,33.73,45.18,28.31,56.93,54.52,58.43,30.72,29.52,64.46,72.29,75.9,58.43,51.2,46.39,57.23,39.76,70.48,73.19,17.47,56.63,97.89,40.96,29.22,72.29,34.04,78.92,71.08,67.47,28.92,60.84,81.33,52.71,67.47,51.81,64.46,21.99,33.13,47.29,33.13,44.88,31.02,16.87,27.41,18.07,99.4,35.54,59.94,91.87,93.67,67.17,50.0,81.33,71.99,76.51,22.89,29.82,63.25,71.69,90.36,48.19,49.4,46.69,29.82,37.35,34.34,59.64,78.31,14.46,91.57
Nice,25.4,20,37.95,36.75,30.72,28.31,79.22,60.54,43.37,42.17,47.59,44.58,65.06,65.06,34.34,31.63,7.23,4.82,43.98,37.35,57.53,82.83,35.54,53.92,34.94,21.69,20.48,42.17,13.25,49.1,18.98,35.24,40.66,62.35,67.17,66.27,26.81,41.57,82.53,62.65,48.19,25.3,35.84,41.57,57.83,77.71,58.43,57.23,29.22,51.2,33.73,46.99,44.58,31.33,13.25,46.99,69.88,68.07,55.72,11.14,28.92,56.63,48.19,68.07,15.06,83.73,78.31,83.73,89.46,95.18,69.58,44.88,76.51,30.12,18.07,51.81,91.87,37.35,85.54,80.42,28.31,38.86,42.77,38.55,42.77,38.86,19.28,63.55,38.55,43.98,68.67,59.04,71.08,45.78,29.82,15.66,88.55,23.19,32.53,76.51,66.87
Nott'ham Forest,26.4,20,45.18,58.43,63.55,56.63,79.22,80.72,68.07,46.99,68.07,67.47,75.9,74.7,65.66,67.47,45.48,62.65,66.27,81.93,80.42,86.75,83.13,73.49,82.53,81.93,87.95,59.04,46.39,97.59,89.16,86.14,25.6,50.0,23.49,27.71,16.87,66.87,24.7,39.16,63.86,84.34,69.28,66.87,69.88,68.98,69.28,87.95,56.02,39.16,62.35,68.07,62.65,81.33,66.57,53.31,64.46,71.99,71.08,54.52,28.92,59.64,56.93,41.27,41.57,44.28,40.36,50.0,46.08,63.86,33.13,44.88,50.9,40.06,50.0,13.25,24.7,25.0,31.93,21.39,50.0,59.64,45.78,80.12,64.46,74.1,89.76,29.82,71.69,32.83,43.37,58.43,76.51,54.22,21.69,82.53,57.23,33.73,39.16,27.41,25.9
Olympiacos,28.1,5,32.83,30.12,78.01,45.78,79.22,60.54,86.75,39.46,12.65,18.07,8.43,7.83,24.1,28.92,20.48,55.12,84.64,79.82,78.01,89.16,81.33,59.64,81.33,85.84,82.53,78.31,46.39,95.18,95.48,98.19,2.71,12.35,62.35,22.59,96.39,13.86,0.6,0.6,39.16,75.3,58.43,13.86,35.54,90.96,11.45,43.07,50.9,37.35,42.77,12.65,52.11,22.89,5.12,44.88,16.87,39.76,18.07,42.17,66.87,87.35,59.34,42.47,3.92,46.99,4.82,67.47,58.43,76.51,33.13,44.88,79.22,53.01,87.65,7.83,13.25,18.67,1.81,94.58,98.19,60.24,37.05,77.71,81.33,66.87,92.77,29.82,20.48,42.47,46.39,7.83,12.35,10.84,12.65,35.54,100.0,1.2,1.2,4.82,100.0
Osasuna,28.5,14,21.99,28.31,20.78,21.08,62.05,70.78,21.69,25.9,32.53,34.34,47.59,46.39,18.67,21.69,40.36,59.94,20.48,25.3,28.31,66.87,27.11,19.28,25.3,34.94,35.24,72.29,29.52,4.82,61.45,51.2,59.34,36.14,12.05,73.49,75.6,33.73,26.51,23.49,43.98,42.77,47.59,34.04,50.0,30.42,35.54,78.31,42.17,61.45,53.61,31.93,27.11,15.36,19.88,34.04,43.67,96.39,68.07,34.04,66.87,53.61,90.36,37.35,58.43,72.89,81.63,59.34,66.57,82.53,33.13,44.88,62.95,77.11,46.39,28.61,87.65,80.12,63.55,64.46,96.69,80.72,60.24,23.19,20.48,41.27,46.69,29.82,39.16,26.2,87.95,30.72,53.61,12.05,19.88,61.45,16.27,77.71,74.4,96.39,56.02
Oviedo,29.0,15,6.02,9.64,7.83,9.34,42.47,41.57,8.73,4.52,38.55,33.13,32.53,28.92,46.99,42.77,81.33,65.96,4.52,15.36,30.72,69.88,21.69,37.95,20.48,69.58,80.72,91.57,48.8,0.6,73.49,77.71,30.42,36.14,21.69,81.33,10.24,33.13,92.77,90.36,24.1,9.04,21.08,32.83,58.43,83.13,40.36,25.9,18.67,59.94,95.78,38.55,36.75,2.11,10.54,55.12,30.12,15.36,43.98,18.07,66.87,8.43,61.45,62.05,44.58,95.18,96.08,43.07,82.53,55.72,87.35,44.88,89.16,71.08,56.93,56.02,26.51,70.78,84.04,32.53,86.75,49.7,83.13,22.29,6.02,21.99,80.72,82.23,26.81,5.72,76.51,57.83,59.64,64.46,80.12,77.71,90.36,87.95,83.73,75.3,18.67
PAOK,29.3,5,89.76,92.17,81.93,95.78,18.07,60.54,80.42,91.27,40.36,36.14,16.87,16.27,64.46,63.25,75.9,85.24,71.99,66.27,92.17,9.04,51.2,28.31,51.81,56.63,71.39,46.39,66.87,53.92,80.12,53.61,74.4,50.0,56.02,24.1,80.72,34.94,29.82,19.28,37.05,56.63,84.94,34.94,9.64,18.98,43.37,63.55,31.93,93.67,17.47,41.57,36.75,22.89,5.12,35.24,23.49,88.55,79.82,42.17,66.87,34.34,27.41,73.8,50.9,88.86,91.27,21.99,58.43,17.17,93.67,44.88,86.14,19.58,22.29,19.58,26.51,22.29,39.46,15.96,84.64,27.41,73.19,48.19,87.35,80.72,76.81,90.96,45.78,71.69,50.3,48.8,30.72,72.29,54.82,92.17,64.16,89.76,70.48,26.51,15.66
PSV Eindhoven,26.3,5,98.19,80.42,27.71,45.78,79.22,60.54,25.6,94.88,76.51,74.7,86.14,85.54,58.43,52.41,84.04,87.95,31.02,83.13,36.14,15.96,54.52,77.11,56.02,88.55,71.39,90.36,46.39,69.28,84.64,92.47,8.13,75.3,78.61,43.98,31.93,81.93,91.57,86.75,67.47,75.9,31.02,81.93,97.59,93.37,82.53,65.36,50.9,82.23,86.14,74.7,95.18,81.33,66.57,87.35,1.51,25.3,18.07,42.17,66.87,77.41,29.52,65.36,32.23,79.22,80.42,93.67,58.43,76.51,33.13,44.88,78.01,85.24,78.92,87.05,91.87,89.76,71.69,73.49,19.58,32.53,88.55,56.02,42.17,30.72,78.92,29.82,79.52,100.0,41.87,75.3,86.45,83.13,68.67,12.05,42.17,66.87,60.24,68.67,65.96
Pafos FC,30.1,5,8.73,11.14,6.33,13.86,18.07,12.35,6.63,7.83,5.42,6.02,9.04,6.63,7.83,7.83,6.02,68.07,6.33,0.6,0.6,9.04,1.2,1.81,1.2,16.27,2.71,87.35,2.41,1.81,29.82,81.02,5.12,78.31,31.93,100.0,80.72,6.02,100.0,100.0,1.2,0.6,1.2,6.02,20.48,28.61,0.6,2.11,9.34,17.17,90.36,5.42,83.43,2.11,5.12,48.8,37.05,78.92,18.07,88.55,66.87,30.42,15.96,18.07,50.9,90.96,94.88,3.31,12.05,17.17,33.13,44.88,75.3,19.58,75.6,45.78,78.31,100.0,99.4,15.96,19.58,52.11,43.98,1.2,4.22,1.2,7.23,29.82,3.61,18.07,1.81,4.82,27.71,13.25,0.6,0.6,59.94,79.82,90.36,0.6,7.23
Panathinaikos,29.1,5,86.14,56.02,94.58,90.36,18.07,60.54,96.39,84.34,72.89,73.49,70.48,69.88,77.11,76.51,86.45,87.05,92.77,70.78,84.94,69.88,82.53,98.8,83.13,41.57,62.65,70.48,24.4,35.54,40.36,68.67,19.58,75.3,56.02,52.41,3.92,73.49,38.25,61.45,65.66,83.73,84.94,73.49,55.12,66.87,68.07,96.99,82.53,32.23,70.18,73.49,12.05,81.33,66.57,87.35,93.98,39.76,79.82,88.55,66.87,42.17,54.22,91.87,50.9,29.22,24.4,67.47,12.05,17.17,33.13,44.88,50.9,53.01,64.76,44.58,70.18,30.12,52.11,15.96,4.52,25.0,46.39,92.17,95.78,87.35,48.49,29.82,63.86,91.57,98.8,69.88,60.24,68.67,76.51,38.55,76.51,53.31,27.11,33.73,12.65
Paris FC,27.7,15,64.16,60.24,60.24,37.65,79.22,60.54,65.06,61.75,87.35,85.54,74.1,71.08,93.98,93.37,90.66,85.24,66.87,61.45,48.8,49.7,67.77,64.46,70.18,27.11,26.51,32.83,32.53,43.98,27.11,6.93,98.8,7.23,25.9,36.14,16.87,84.34,84.04,96.39,80.12,48.19,51.81,84.34,12.65,17.47,70.48,51.2,80.72,78.61,47.29,87.35,52.11,35.84,19.88,56.63,39.16,18.37,43.98,3.61,66.87,39.76,24.4,49.4,25.9,33.43,12.95,67.47,96.99,92.77,78.01,97.89,61.14,12.05,28.61,92.17,67.47,59.34,61.75,23.19,47.59,37.35,72.29,68.67,65.36,56.02,24.7,90.96,81.33,58.43,15.66,87.95,81.33,93.98,84.94,79.52,46.39,21.39,6.63,6.02,21.08
Paris S-G,24.4,20,98.8,94.88,98.8,98.8,79.22,90.36,98.19,98.8,100.0,100.0,100.0,100.0,100.0,100.0,96.99,34.34,99.4,100.0,97.59,33.43,100.0,99.4,100.0,31.63,40.36,1.81,42.77,98.19,48.49,35.24,70.48,21.69,3.61,0.6,22.29,100.0,19.28,57.83,100.0,100.0,97.59,100.0,93.98,90.36,100.0,98.8,96.99,69.88,46.39,100.0,98.8,40.96,66.57,89.16,12.65,82.53,91.87,42.17,28.92,88.55,1.81,97.59,79.52,7.53,6.93,14.16,58.43,36.14,69.58,96.69,7.83,0.6,0.6,21.39,28.61,4.22,0.6,21.39,36.75,1.2,64.46,100.0,97.59,98.8,41.27,84.64,99.4,90.66,29.82,100.0,100.0,100.0,100.0,75.3,35.54,21.39,30.12,52.11,60.24
Parma,24.5,13,10.54,17.47,30.12,15.06,48.19,35.54,24.7,9.04,7.23,7.23,4.22,4.22,10.84,11.45,38.55,67.17,19.88,8.13,5.42,32.53,3.61,6.63,3.61,33.73,41.57,49.1,54.82,3.92,75.3,80.12,27.41,65.06,7.23,48.19,88.55,4.82,36.14,10.24,9.04,10.84,12.65,4.82,11.45,3.61,9.64,14.76,2.41,63.25,30.12,6.93,52.11,13.86,8.13,64.76,84.94,74.7,18.07,30.72,66.87,9.64,87.95,21.69,57.23,54.22,58.13,56.02,69.88,63.86,83.13,44.88,34.04,97.59,95.18,74.7,54.82,76.2,73.49,83.13,88.86,85.54,46.99,3.01,19.88,5.42,59.64,78.92,14.16,20.78,65.96,5.42,6.63,6.63,18.67,51.81,5.42,33.73,56.63,83.43,76.51
Pisa,27.6,13,10.54,22.59,13.86,3.61,95.78,91.27,19.28,12.05,4.82,3.01,2.41,2.41,7.23,8.43,58.73,67.17,23.49,8.13,28.31,63.86,12.65,20.48,12.05,58.13,42.77,66.27,65.66,12.35,20.48,50.6,21.08,63.86,34.94,86.14,50.3,3.61,88.55,33.13,3.01,3.61,20.48,3.61,44.58,24.7,7.23,7.83,22.59,48.19,72.89,4.82,70.18,44.88,66.57,30.72,58.73,66.27,71.08,88.55,66.87,51.2,93.98,36.75,55.12,65.96,72.89,36.75,12.05,17.17,33.13,44.88,38.25,96.39,85.54,33.13,33.13,88.25,75.3,73.49,3.01,82.83,66.27,12.65,14.46,21.08,31.93,29.82,4.82,13.25,92.17,9.04,17.47,11.45,34.04,4.82,14.46,27.71,63.55,92.17,63.86
Porto,24.8,5,64.16,62.95,72.29,31.02,98.8,94.88,84.04,72.59,80.12,81.93,71.08,75.3,86.75,87.95,80.72,36.45,62.35,89.76,95.18,80.72,85.24,61.14,85.54,29.52,62.65,24.7,40.36,69.28,6.93,63.25,5.12,27.71,38.25,3.01,54.52,80.72,29.82,20.18,92.77,68.67,84.94,79.52,68.98,66.87,89.16,34.64,45.18,17.17,14.76,77.71,12.05,81.33,66.57,42.77,66.57,39.76,98.19,6.93,66.87,57.23,27.41,96.39,89.16,2.41,3.01,21.99,93.67,97.89,33.13,44.88,1.81,40.06,18.98,87.95,93.98,11.75,9.64,15.96,88.86,10.54,11.75,79.52,83.43,86.75,29.82,29.82,86.75,53.92,97.59,76.81,42.17,78.31,95.78,7.23,54.22,1.81,30.12,91.57,30.12
Qarabağ,27.6,5,76.51,44.88,16.57,45.78,79.22,60.54,9.64,50.0,22.29,21.69,25.0,23.49,33.73,33.13,8.43,46.08,15.06,35.24,24.7,15.96,3.01,34.34,3.01,52.41,43.98,91.57,6.02,35.54,84.64,63.25,60.24,20.48,96.39,42.17,16.87,18.07,96.99,91.87,6.02,11.75,33.43,18.07,82.83,47.59,33.13,49.1,86.75,63.25,9.64,20.48,95.18,81.33,66.57,99.4,96.69,78.92,18.07,42.17,4.82,77.41,4.22,60.54,20.78,70.48,58.13,67.47,58.43,17.17,93.67,44.88,75.9,59.64,83.43,54.22,2.71,98.19,62.65,15.96,41.57,15.06,32.53,4.82,11.45,34.64,65.06,90.96,22.89,87.35,3.61,23.49,27.11,39.16,7.83,69.28,10.84,33.73,23.8,12.05,12.05
Qaırat Almaty,26.2,5,17.77,12.65,57.83,31.02,18.07,12.35,60.84,18.37,24.1,22.89,22.29,21.08,31.93,34.94,9.04,19.58,76.81,47.89,28.31,49.7,41.57,34.34,43.37,85.84,94.28,97.89,36.14,35.54,98.19,99.4,0.6,91.27,95.18,71.39,99.7,27.71,62.65,47.29,22.89,33.73,9.94,27.71,14.46,9.94,18.07,89.16,9.34,71.99,60.84,24.4,20.78,81.33,66.57,73.49,55.42,94.58,18.07,1.51,66.87,5.42,59.34,28.92,2.41,100.0,98.19,67.47,99.1,97.89,93.67,44.88,100.0,23.49,26.2,1.2,88.55,93.37,65.96,40.06,19.58,65.96,73.19,40.96,52.71,12.35,98.49,90.96,18.67,45.78,34.94,27.11,29.52,23.19,18.07,23.8,24.7,77.71,33.73,27.41,35.24
RB Leipzig,25.7,13,90.96,95.78,96.39,93.98,48.19,48.19,95.78,90.36,70.48,70.48,63.86,65.66,75.3,75.3,64.16,40.96,93.98,41.57,65.66,6.02,56.02,92.77,54.82,48.19,45.48,85.54,25.9,16.57,23.49,28.01,52.41,96.39,87.95,87.95,37.05,81.33,89.16,92.77,71.39,59.04,93.98,81.33,96.39,97.59,73.49,82.53,95.78,25.9,65.06,70.48,80.72,81.33,66.57,92.17,37.95,52.71,50.9,88.55,66.87,84.34,33.73,45.78,79.52,12.65,19.28,5.72,12.05,17.17,33.13,44.88,13.55,9.64,10.24,45.18,53.01,80.72,59.04,62.35,66.87,47.29,40.96,67.47,96.39,90.36,35.54,29.82,54.82,68.37,24.7,71.69,62.35,71.08,74.4,34.34,90.96,39.46,59.64,30.12,57.23
RB Salzburg,24.1,5,32.83,71.08,78.01,80.42,18.07,12.35,77.71,18.37,50.6,50.0,50.9,51.81,38.25,40.96,73.49,38.55,70.18,33.73,14.16,9.04,29.82,81.02,30.12,41.57,77.11,28.01,60.84,69.28,6.93,42.77,15.06,85.54,78.61,34.64,80.72,50.6,80.12,48.19,53.61,51.2,38.86,50.6,55.12,87.35,87.35,91.57,91.57,43.98,17.47,48.49,95.18,81.33,66.57,68.37,13.86,15.36,18.07,6.93,66.87,70.18,13.55,20.18,13.25,89.76,80.42,67.47,93.67,17.17,100.0,44.88,94.58,93.07,76.51,66.27,56.93,96.99,87.65,3.61,1.2,49.7,32.53,41.57,66.27,37.95,38.55,100.0,26.81,11.75,0.6,53.61,24.1,32.53,88.55,29.52,95.18,71.39,16.87,94.58,3.61
Raków,25.5,4,83.13,46.69,83.73,87.35,90.96,80.72,76.81,88.86,49.4,51.81,45.18,45.78,48.19,51.81,55.12,53.31,71.99,18.67,23.19,61.75,23.49,75.6,23.49,5.12,35.24,5.42,27.11,43.98,37.35,46.39,43.67,24.4,90.96,6.63,99.7,44.58,6.02,57.23,33.73,64.46,33.43,44.58,56.33,85.54,50.6,49.1,58.43,25.0,30.72,49.4,87.35,81.33,66.57,97.59,78.31,45.18,91.87,88.55,66.87,96.99,85.54,7.23,96.99,3.61,6.93,9.94,12.05,17.17,33.13,44.88,9.04,57.53,62.05,62.05,11.45,39.76,18.98,73.49,59.34,90.36,25.3,34.64,81.33,32.53,37.05,29.82,61.75,94.88,33.13,43.37,28.92,38.55,49.4,84.34,92.77,98.19,91.57,43.37,86.14
Rangers,25.8,5,3.92,44.88,41.87,45.78,79.22,60.54,37.95,2.41,42.17,39.76,44.28,44.58,44.58,45.18,52.71,55.12,31.02,40.36,40.36,80.72,32.83,38.55,34.04,21.69,10.84,24.7,12.05,88.86,29.82,22.59,69.28,67.17,62.35,10.24,6.02,39.16,16.27,21.08,51.2,49.1,26.51,39.16,95.18,93.37,42.17,56.02,63.25,85.24,78.31,42.77,83.43,2.11,5.12,27.11,95.18,88.55,18.07,42.17,66.87,13.86,66.57,63.25,20.78,75.0,58.13,93.67,58.43,17.17,93.67,44.88,79.22,87.95,62.95,39.76,64.46,37.35,3.92,15.96,88.86,52.11,87.35,34.64,26.51,34.64,18.67,90.96,52.71,2.41,83.13,45.78,32.53,49.7,38.55,25.3,67.47,44.28,16.87,97.59,36.14
Rapid Wien,25.1,4,7.23,5.42,24.7,4.82,18.07,12.35,20.78,10.54,25.9,31.33,33.13,35.54,15.66,17.47,39.76,75.6,37.05,46.08,37.65,99.7,16.27,22.89,16.27,96.99,99.4,67.77,96.99,88.86,87.95,88.25,22.89,97.29,76.51,37.95,16.87,30.72,7.23,7.83,51.81,38.55,10.84,30.72,3.31,33.13,27.71,41.27,11.45,9.64,76.51,25.9,16.57,81.33,66.57,16.87,78.31,61.14,18.07,2.71,66.87,96.99,64.76,35.84,1.2,96.69,78.31,93.67,97.89,88.86,98.19,44.88,97.59,65.96,74.7,5.72,5.72,70.78,26.81,53.61,92.17,63.86,25.3,15.06,16.87,24.1,99.4,97.89,43.37,16.27,45.78,13.86,13.86,7.83,16.27,95.78,96.99,21.39,6.02,29.52,61.75
Rayo Vallecano,29.4,19,40.96,75.0,84.94,64.16,53.01,51.51,81.63,53.01,69.28,69.28,55.42,52.41,76.2,75.9,91.57,96.99,83.13,83.73,58.73,84.34,76.51,70.48,76.51,54.52,59.64,74.7,40.36,32.83,47.59,75.9,14.16,84.34,57.23,43.37,24.7,69.88,73.49,66.87,65.06,76.51,52.41,69.88,43.37,53.61,59.64,64.46,40.96,18.98,71.69,69.28,7.23,15.36,29.22,18.98,12.05,32.83,73.49,50.6,66.87,75.9,8.43,69.88,65.96,20.48,20.78,35.54,50.0,68.37,33.13,44.88,28.31,77.11,66.27,51.2,32.53,58.43,37.35,60.84,72.59,15.66,37.95,75.9,77.71,54.82,50.0,29.82,83.13,19.58,7.23,64.16,75.9,69.88,69.28,16.27,72.89,53.31,47.59,77.71,65.06
Real Madrid,25.7,21,92.47,98.8,100.0,99.4,98.19,97.59,100.0,95.78,95.78,95.78,96.99,96.99,90.96,89.16,89.76,48.8,100.0,99.4,91.57,12.65,99.4,97.59,99.4,55.42,62.65,31.93,49.4,91.57,54.82,49.4,53.01,29.52,33.73,7.23,48.19,96.99,16.87,14.46,95.78,98.8,100.0,96.99,100.0,98.19,94.58,93.37,100.0,80.12,84.94,96.39,61.14,13.25,29.22,91.57,75.3,50.0,96.69,67.47,66.87,68.07,25.9,94.58,84.34,30.72,48.49,16.57,33.13,47.29,33.13,44.88,10.54,15.66,17.47,46.99,83.13,27.71,14.46,30.72,86.14,13.25,86.75,99.4,99.4,100.0,58.73,29.82,94.58,42.47,93.98,98.19,98.19,97.59,96.39,66.87,54.82,44.28,81.93,28.31,43.37
