Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Anthony Gordon,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",LW,Forward,24,603,1,69,54,75,58
Anthony Jung,GER,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,33,203,1,40,59,40,57
Anthony Musaba,NED,Samsunspor,UEFA Europa Conference League,LM,Midfielder,24,160,1,91,74,83,17
Anthony Rouault,FRA,Rennes,French Ligue 1,CB,Defender,24,630,1,73,59,44,53
Antoine Bernede,FRA,Hellas Verona,Italian Serie A,CM,Midfielder,26,552,1,49,48,53,45
Antoine Griezmann,FRA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,34,535,1,62,76,54,54
Antoine Makoumbou,CGO,Samsunspor,UEFA Europa Conference League,CM,Midfielder,27,118,1,34,21,29,54
Antoine Mendy,SEN,Nice,"French Ligue 1, UEFA Europa League",CB,Defender,21,662,1,45,53,55,72
Antoine Semenyo,GHA,Bournemouth,English Premier League,LW,Forward,25,720,1,83,68,70,72
Anton Gaaei,DEN,Ajax,UEFA Champions League,RB,Defender,22,133,1,52,83,66,54
Anton Hlushchenko,UKR,Shakhtar,UEFA Europa Conference League,CM,Midfielder,21,32,1,45,41,65,67
Anton Kade,GER,Augsburg,German Bundesliga,WB,Midfielder,21,136,1,44,61,59,46
Anton Logi Lúðvíksson,ISL,Breiðablik,UEFA Europa Conference League,CB,Defender,22,64,1,47,35,24,22
Anton Nedyalkov,BUL,Ludogorets,UEFA Europa League,CB,Defender,32,167,1,48,26,54,40
Anton Stach,GER,Leeds United,English Premier League,LM,Midfielder,26,678,1,78,67,61,61
Antonee Robinson,USA,Fulham,English Premier League,LB,Defender,28,63,1,60,61,75,19
Antoni Kozubal,POL,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,21,42,1,57,19,32,50
Antoni Milambo,NED,Brentford,English Premier League,AM,Forward,20,45,1,34,35,41,72
Antonino Gallo,ITA,Lecce,Italian Serie A,LB,Defender,25,564,1,54,80,74,43
Antonio Blanco,ESP,Alavés,Spanish La Liga,CM,Midfielder,25,699,1,48,53,48,72
Antonio Caracciolo,ITA,Pisa,Italian Serie A,CB,Defender,35,630,1,40,32,38,58
Antonio García Montero,ESP,Red Imps,UEFA Europa Conference League,AM,Forward,34,170,1,39,42,31,46
Antonio Ivancic,CRO,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,30,45,1,28,25,20,69
Antonio Milić,CRO,Lech Poznań,UEFA Europa Conference League,CB,Defender,31,67,1,38,37,28,48
Antonio Nusa,NOR,RB Leipzig,German Bundesliga,LW,Forward,20,366,1,43,76,81,58
Antonio Raillo,ESP,Mallorca,Spanish La Liga,CB,Defender,34,810,1,36,33,38,48
Antonio Rüdiger,GER,Real Madrid,Spanish La Liga,CB,Defender,32,90,1,38,35,23,31
Antonio Sanabria,PAR,Cremonese,Italian Serie A,AM,Forward,29,329,1,23,31,40,39
Antonio Sánchez,ESP,Mallorca,Spanish La Liga,RB,Defender,28,273,1,56,39,60,30
Antonio Vergara,ITA,Napoli,Italian Serie A,CM,Midfielder,22,2,1,34,19,12,11
Antonio Čolak,CRO,Legia Warsaw,UEFA Europa Conference League,AM,Forward,32,94,1,29,21,16,36
Antoniu,ESP,Espanyol,Spanish La Liga,RW,Forward,23,38,1,40,52,86,55
Antony,BRA,Betis,"Spanish La Liga, UEFA Europa League",RW,Forward,25,551,1,83,81,89,69
António Silva,POR,Benfica,UEFA Champions League,CB,Defender,21,252,1,43,60,28,61
Anzor Mekvabishvili,GEO,CS U Craiova,UEFA Europa Conference League,DM,Midfielder,24,92,1,34,38,17,69
Ao Tanaka,JPN,Leeds United,English Premier League,CM,Midfielder,27,191,1,45,50,33,42
Aral Şimşir,DEN,Midtjylland,UEFA Europa League,AM,Forward,23,133,1,48,84,66,68
Arb Manaj,KVX,KF Drita,UEFA Europa Conference League,AM,Forward,27,173,1,69,60,29,66
Arbin Zejnulai,ALB,Shkëndija 79,UEFA Europa Conference League,AM,Forward,26,80,1,31,30,34,49
Arbër Hoxha,ALB,Dinamo Zagreb,UEFA Europa League,LM,Midfielder,27,240,1,47,73,86,46
Archie Brown,ENG,Fenerbahçe,UEFA Europa League,LB,Defender,23,270,1,51,45,86,18
Archie Gray,ENG,Tottenham,"English Premier League, UEFA Champions League",DM,Midfielder,19,171,1,59,44,50,65
Arda Güler,TUR,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,20,812,1,75,91,67,65
Ardian Ismajli,ALB,Torino,Italian Serie A,CB,Defender,29,264,1,51,60,38,63
Ardon Jashari,SUI,Milan,Italian Serie A,DM,Midfielder,23,17,1,34,33,33,53
Arijon Ibrahimović,GER,Heidenheim,German Bundesliga,AM,Forward,19,551,1,42,64,51,62
Aritz Elustondo,ESP,Real Sociedad,Spanish La Liga,RB,Defender,31,95,1,43,29,50,49
Arkadiusz Pyrka,POL,St. Pauli,German Bundesliga,WB,Midfielder,23,348,1,45,57,72,44
Arkadiusz Reca,POL,Legia Warsaw,UEFA Europa Conference League,LB,Defender,30,90,1,38,28,33,65
Arlet Zé,SUI,Basel,UEFA Europa League,LW,Forward,19,57,1,44,63,30,43
Armand Lauriente,FRA,Sassuolo,Italian Serie A,LW,Forward,26,450,1,62,56,53,46
Armando Broja,ALB,Burnley,English Premier League,AM,Forward,24,44,1,29,20,14,48
Armando Obispo,NED,PSV Eindhoven,UEFA Champions League,CB,Defender,26,155,1,45,28,24,35
Armel Bella Kotchap,GER,Hellas Verona,Italian Serie A,CB,Defender,23,72,1,50,39,30,50
Armin Gigovic,BIH,Young Boys,UEFA Europa League,AM,Forward,23,233,1,55,51,33,43
Armindo Sieb,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,22,338,1,72,60,71,49
Arnau Martinez,ESP,Girona,Spanish La Liga,RB,Defender,22,426,1,82,61,74,56
Arnaud Kalimuendo,FRA,Nott'ham Forest,"English Premier League, UEFA Europa League",AM,Forward,23,95,1,30,39,62,39
Arnaud Nordin,FRA,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Forward,27,443,1,33,54,69,62
Arnaut Danjuma,NED,Valencia,Spanish La Liga,AM,Forward,28,618,1,62,46,59,38
Arne Engels,BEL,Celtic,UEFA Europa League,RW,Forward,22,137,1,36,89,24,62
Arne Maier,GER,Augsburg,German Bundesliga,WB,Midfielder,26,4,1,34,19,46,68
Arnór Gauti Jónsson,ISL,Breiðablik,UEFA Europa Conference League,CM,Midfielder,23,101,1,29,29,26,47
Aron Bjarnason,ISL,Breiðablik,UEFA Europa Conference League,LW,Forward,30,19,1,45,37,28,56
Aron Dønnum,NOR,Toulouse,French Ligue 1,RM,Midfielder,27,720,1,72,84,78,57
Arouna Sangante,SEN,Le Havre,French Ligue 1,CB,Defender,23,609,1,43,51,45,42
Arsen Zakharyan,RUS,Real Sociedad,Spanish La Liga,AM,Midfielder,22,65,1,55,85,68,13
Arsène Kouassi,BFA,Lorient,French Ligue 1,WB,Midfielder,21,642,1,73,61,82,44
Artem Bondarenko,UKR,Shakhtar,UEFA Europa Conference League,CM,Midfielder,25,58,1,27,76,53,25
Artem Dovbyk,UKR,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,28,368,1,52,51,41,59
Artemijus Tutyškinas,LTU,NK Celje,UEFA Europa Conference League,CB,Defender,22,180,1,31,39,54,44
Arthur,BRA,Leverkusen,"German Bundesliga, UEFA Champions League",WB,Midfielder,22,319,1,33,44,69,70
Arthur Atta,FRA,Udinese,Italian Serie A,CM,Midfielder,22,605,1,77,64,87,31
Arthur Avom,CMR,Lorient,French Ligue 1,CM,Midfielder,20,90,1,41,74,65,62
Arthur Avom Ebong,CMR,Lorient,French Ligue 1,CM,Midfielder,20,553,1,48,81,72,63
Arthur Chaves,BRA,Hoffenheim,German Bundesliga,CB,Defender,24,240,1,41,30,28,71
Arthur Masuaku,COD,Sunderland,English Premier League,LB,Defender,31,127,1,44,65,74,65
Arthur Theate,BEL,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,25,900,1,50,64,58,39
Arthur Vermeeren,BEL,Marseille,"French Ligue 1, UEFA Champions League",CM,Midfielder,20,169,1,45,36,43,49
Artur Gajdoš,SVK,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,21,7,1,52,45,23,45
Artur Jędrzejczyk,POL,Legia Warsaw,UEFA Europa Conference League,CB,Defender,37,90,1,47,38,47,57
Arturo Calabresi,ITA,Pisa,Italian Serie A,CB,Defender,29,54,1,41,75,45,47
Artūr Dolžnikov,LTU,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,25,81,1,36,25,64,50
Asger Sørensen,DEN,Sparta Prague,UEFA Europa Conference League,CB,Defender,29,58,1,89,40,28,28
Ashley Barnes,ENG,Burnley,English Premier League,AM,Forward,35,8,1,28,20,66,42
Asier Osambela,ESP,Osasuna,Spanish La Liga,CM,Midfielder,21,59,1,48,54,28,84
Aske Adelgaard,DEN,Go Ahead Eag,UEFA Europa League,RM,Midfielder,21,11,1,34,23,31,30
Assad Al Hamalawi,PLE,CS U Craiova,UEFA Europa Conference League,AM,Forward,24,165,1,33,28,37,72
Assan Ouedraogo,GER,RB Leipzig,German Bundesliga,RM,Midfielder,19,257,1,72,74,84,58
Assane Dioussé,SEN,Auxerre,French Ligue 1,CM,Midfielder,28,23,1,52,39,15,13
Aster Vranckx,BEL,Sassuolo,Italian Serie A,RM,Midfielder,23,371,1,37,26,39,39
Atakan Karazor,NAN,Stuttgart,"German Bundesliga, UEFA Europa League",DM,Midfielder,29,482,1,35,43,33,67
Aurele Amenda,SUI,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,22,237,1,30,45,40,49
Aurélien Tchouaméni,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,25,998,1,37,53,36,59
Aurélio Buta,POR,Eint Frankfurt,German Bundesliga,RB,Defender,28,136,1,49,63,70,51
Axel Camblan,FRA,Brest,French Ligue 1,LW,Forward,21,12,1,46,28,35,18
Axel Kayombo,FRA,Sturm Graz,UEFA Europa League,LM,Midfielder,19,9,1,34,19,26,11
Axel Tapé,FRA,Leverkusen,"German Bundesliga, UEFA Champions League",RB,Defender,18,205,1,55,25,65,19
Axel Tuanzebe,COD,Burnley,English Premier League,CB,Defender,27,180,1,40,25,21,32
Axel Witsel,BEL,Girona,Spanish La Liga,CM,Midfielder,36,462,1,66,34,37,63
Ayase Ueda,JPN,Feyenoord,UEFA Europa League,AM,Forward,27,170,1,36,40,28,61
Ayden Heaven,ENG,Manchester Utd,English Premier League,CB,Defender,18,4,1,36,23,16,31
Aymen Sliti,NED,Feyenoord,UEFA Europa League,LW,Forward,19,84,1,48,88,84,19
Aymeric Laporte,ESP,Athletic Club,"Spanish La Liga, UEFA Champions League",CB,Defender,31,512,1,55,49,57,54
Ayoub El Kaabi,MAR,Olympiacos,UEFA Champions League,AM,Forward,32,257,1,43,23,13,56
Ayoze Pérez,ESP,Villarreal,"Spanish La Liga, UEFA Champions League",AM,Forward,32,148,1,31,39,52,53
Ayumu Seko,JPN,Le Havre,French Ligue 1,CM,Midfielder,25,645,1,30,24,21,48
Ayyoub Bouaddi,FRA,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,18,746,1,38,44,59,63
Azamat Tuyakbaev,KAZ,Qaırat Almaty,UEFA Champions League,CM,Midfielder,18,45,1,41,72,73,45
Azzedine Ounahi,MAR,Girona,Spanish La Liga,CM,Midfielder,25,335,1,88,77,86,33
Aïssa Mandi,ALG,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,34,640,1,48,65,57,58
Baba Alhassan,GHA,FCSB,UEFA Europa League,DM,Midfielder,25,270,1,39,28,20,56
Baba Rahman,GHA,PAOK,UEFA Europa League,LB,Defender,31,270,1,46,28,48,47
Badredine Bouanani,ALG,"Nice, Stuttgart","French Ligue 1, German Bundesliga, UEFA Europa League",AM,Forward,20,470,1,61,69,76,51
Bafodé Diakité,FRA,Bournemouth,English Premier League,CB,Defender,24,630,1,42,35,29,59
Bahereba Guirassy,FRA,Nantes,French Ligue 1,LM,Forward,19,291,1,36,53,57,83
Bahmed Deuff,MTN,Nantes,French Ligue 1,CM,Midfielder,19,28,1,40,24,38,30
Balthazar Pierret,FRA,Lecce,Italian Serie A,LM,Midfielder,25,13,1,39,35,43,11
Bamba Dieng,SEN,Lorient,French Ligue 1,AM,Forward,25,31,1,53,36,12,37
Bambo Diaby,SEN,Elche,Spanish La Liga,CB,Defender,27,49,1,49,24,28,33
Bamo Meïté,CIV,Lorient,French Ligue 1,CB,Defender,23,450,1,41,34,60,46
Baptiste Santamaria,FRA,Valencia,Spanish La Liga,CM,Midfielder,30,530,1,68,58,46,54
Barnabás Nagy,HUN,Ferencváros,UEFA Europa League,WB,Midfielder,25,38,1,34,24,35,77
Barnabás Varga,HUN,Ferencváros,UEFA Europa League,AM,Forward,31,257,1,62,42,45,71
Bart Nieuwkoop,NED,Feyenoord,UEFA Europa League,RB,Defender,29,105,1,50,33,43,66
Bartosz Kapustka,POL,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,28,32,1,34,25,13,29
Bartłomiej Wdowik,POL,Jagiellonia,UEFA Europa Conference League,LB,Defender,25,180,1,55,78,49,65
Barış Alper Yılmaz,TUR,Galatasaray,UEFA Champions League,AM,Forward,25,238,1,39,54,64,63
Bashir Humphreys,ENG,Burnley,English Premier League,LB,Defender,22,2,1,36,23,16,8
Batista Mendy,FRA,Sevilla,Spanish La Liga,CM,Midfielder,25,452,1,38,24,40,63
Bazoumana Touré,CIV,Hoffenheim,German Bundesliga,LW,Forward,19,602,1,56,67,86,65
Belmin Beganovic,BIH,Sturm Graz,UEFA Europa League,AM,Forward,21,76,1,39,20,41,30
Ben Bobzien,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",RW,Forward,22,125,1,43,70,62,53
Ben Chilwell,ENG,Strasbourg,French Ligue 1,LB,Defender,28,315,1,41,47,54,33
Ben Doak,SCO,Bournemouth,English Premier League,LW,Forward,19,17,1,21,20,51,30
Ben Gannon-Doak,SCO,Bournemouth,English Premier League,AM,Forward,19,28,1,53,85,71,43
Ben Lederman,POL,Maccabi Tel Aviv,UEFA Europa League,CM,Midfielder,25,85,1,52,81,33,62
Ben White,ENG,Arsenal,"English Premier League, UEFA Champions League",RB,Defender,28,135,1,57,79,74,49
Ben Winterburn,ENG,Bournemouth,English Premier League,CM,Midfielder,20,7,1,34,19,12,11
Bence Ötvös,HUN,Ferencváros,UEFA Europa League,CM,Midfielder,27,179,1,40,71,24,63
Bendegúz Bolla,HUN,Rapid Wien,UEFA Europa Conference League,RB,Defender,25,151,1,51,36,65,51
Benedict Hollerbach,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,24,180,1,27,32,45,57
Benedikt Gimber,GER,Heidenheim,German Bundesliga,CB,Defender,28,293,1,40,32,49,48
Benjamin André,FRA,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,35,658,1,78,74,66,67
Benjamin Nygren,SWE,Celtic,UEFA Europa League,RM,Midfielder,24,246,1,66,70,52,32
Benjamin Pavard,FRA,"Inter, Marseille","French Ligue 1, Italian Serie A, UEFA Champions League",CB,Defender,29,709,1,81,76,49,58
Benjamin Stambouli,FRA,Metz,French Ligue 1,DM,Midfielder,35,443,1,38,57,38,59
Benjamin Šeško,SVN,Manchester Utd,English Premier League,AM,Forward,22,417,1,70,42,31,63
Benjamín Domínguez,ARG,Bologna,Italian Serie A,LW,Forward,22,88,1,35,62,74,35
Benoît Badiashile,FRA,Chelsea,"English Premier League, UEFA Champions League",CB,Defender,24,145,1,52,47,31,32
Berat Djimsiti,ALB,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,32,794,1,36,59,47,47
Berkan Kutlu,TUR,Galatasaray,UEFA Champions League,CM,Midfielder,27,3,1,34,19,12,11
Bernard Nguene,CMR,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,19,49,1,38,20,22,54
Bernard Tekpetey,GHA,Ludogorets,UEFA Europa League,AM,Forward,28,108,1,34,67,64,20
Bernardo,BRA,Hoffenheim,German Bundesliga,LB,Defender,30,624,1,40,52,63,81
Bernardo Lopes,GIB,Red Imps,UEFA Europa Conference League,CB,Defender,32,180,1,44,61,17,45
Bernardo Silva,POR,Manchester City,"English Premier League, UEFA Champions League",CM,Midfielder,31,674,1,76,78,66,43
Bernardo Vital,POR,Jagiellonia,UEFA Europa Conference League,CB,Defender,24,180,1,40,34,55,41
Bertrand Traoré,BFA,Sunderland,English Premier League,RW,Forward,30,150,1,35,34,49,63
Bertuğ Yıldırım,TUR,Rennes,French Ligue 1,AM,Forward,23,3,1,53,85,40,18
Besart Ibraimi,MKD,Shkëndija 79,UEFA Europa Conference League,AM,Forward,38,155,1,27,37,54,37
Besnik Krasniqi,KVX,KF Drita,UEFA Europa Conference League,RB,Defender,35,180,1,59,75,57,41
Beto,GNB,Everton,English Premier League,AM,Forward,27,499,1,40,31,26,56
Beyatt Lekoueiry,MTN,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,20,116,1,81,37,60,57
Beñat Prados,ESP,Athletic Club,Spanish La Liga,DM,Midfielder,24,85,1,37,36,34,82
Beñat Turrientes,ESP,Real Sociedad,Spanish La Liga,DM,Midfielder,23,240,1,47,45,52,68
Bilal Brahimi,ALG,Nice,French Ligue 1,RW,Forward,25,1,1,53,55,63,18
Bilal El Khannouss,MAR,Stuttgart,"German Bundesliga, UEFA Europa League",AM,Forward,21,620,1,79,87,74,67
Bilal Nadir,MAR,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,21,246,1,48,78,65,45
Billy Gilmour,SCO,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,24,281,1,83,67,71,34
Birger Meling,NOR,FC Copenhagen,UEFA Champions League,LB,Defender,30,62,1,36,26,30,77
Bjorn Meijer,NED,Club Brugge,UEFA Champions League,LB,Defender,22,153,1,52,28,78,48
Blerton Sheji,MKD,KF Drita,UEFA Europa Conference League,LM,Midfielder,25,152,1,35,66,25,46
Bob Nii Armah,GHA,KuPS,UEFA Europa Conference League,LB,Defender,21,45,1,36,28,48,46
Bogdan Mirčetić,SRB,Raków,UEFA Europa Conference League,LW,Forward,19,5,1,28,20,10,59
Bogdan Racovitan,ROU,Raków,UEFA Europa Conference League,CB,Defender,25,180,1,26,23,31,44
Bojan Miovski,MKD,"Girona, Rangers","Spanish La Liga, UEFA Europa League",AM,Forward,26,127,1,30,22,16,45
Borja Iglesias,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",AM,Forward,32,636,1,78,47,44,46
Borja Mayoral,ESP,Getafe,Spanish La Liga,AM,Forward,28,377,1,61,40,24,59
Borja Sainz,ESP,Porto,UEFA Europa League,LW,Forward,24,177,1,41,70,43,64
Borja Sánchez Laborde,ESP,Oviedo,Spanish La Liga,CM,Midfielder,29,14,1,34,19,26,11
Borna Filipović,BIH,Zrinjski Mostar,UEFA Europa Conference League,DM,Midfielder,19,45,1,34,60,54,59
Borna Sosa,CRO,Crystal Palace,UEFA Europa Conference League,LM,Midfielder,27,75,1,37,20,41,51
Boubacar Dabo,SEN,Red Imps,UEFA Europa Conference League,LM,Midfielder,28,154,1,41,22,72,58
Boubacar Kamara,FRA,Aston Villa,"English Premier League, UEFA Europa League",DM,Midfielder,25,588,1,46,73,47,77
Boubacar Traoré,MLI,Metz,French Ligue 1,CM,Midfielder,24,602,1,63,27,34,58
Boulaye Dia,SEN,Lazio,Italian Serie A,AM,Forward,28,381,1,41,39,31,60
Bradley Barcola,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LW,Forward,23,703,1,79,83,87,62
Bradley Locko,FRA,Brest,French Ligue 1,LB,Defender,23,710,1,53,74,70,45
Bradley Paul Burrowes,ENG,Aston Villa,English Premier League,WB,Midfielder,17,17,1,34,19,69,13
Brahim Díaz,MAR,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,26,332,1,77,85,66,62
Brais Méndez,ESP,Real Sociedad,Spanish La Liga,CM,Midfielder,28,453,1,81,79,75,42
Brajan Gruda,GER,Brighton,English Premier League,AM,Forward,21,222,1,64,68,79,48
Brandon Mechele,BEL,Club Brugge,UEFA Champions League,CB,Defender,32,270,1,45,33,54,51
Brandon Soppy,FRA,Lausanne-Sport,UEFA Europa Conference League,RB,Defender,23,180,1,44,32,63,72
Breel Embolo,SUI,Rennes,French Ligue 1,AM,Forward,28,359,1,72,44,38,61
Brendan Chardonnet,FRA,Brest,French Ligue 1,CB,Defender,30,611,1,49,50,25,42
Brenden Aaronson,USA,Leeds United,English Premier League,RW,Forward,24,463,1,40,65,54,75
Brennan Johnson,WAL,Tottenham,"English Premier League, UEFA Champions League",LW,Forward,24,368,1,58,43,47,54
Brian Brobbey,NED,Sunderland,English Premier League,AM,Forward,23,59,1,28,30,20,37
Brian Madjo,LUX,Metz,French Ligue 1,AM,Forward,16,150,1,29,21,19,40
Brice Wembangomo,NOR,Häcken,UEFA Europa Conference League,RB,Defender,28,1,1,36,23,16,8
Bright Arrey-Mbi,GER,Braga,UEFA Europa League,CB,Defender,22,270,1,37,41,47,45
Brooke Norton-Cuffy,ENG,Genoa,Italian Serie A,RB,Defender,21,630,1,47,66,78,57
Brugui,ESP,Levante,Spanish La Liga,LM,Midfielder,28,607,1,41,50,56,30
Bruno Bogojević,CRO,Rijeka,UEFA Europa Conference League,CM,Midfielder,27,27,1,47,27,54,11
Bruno Duarte,BRA,Red Star,UEFA Europa League,AM,Forward,29,154,1,39,71,72,63
Bruno Felipe Souza da Silva,BRA,Pafos FC,UEFA Champions League,RB,Defender,31,114,1,29,25,39,39
Bruno Fernandes,POR,Manchester Utd,English Premier League,CM,Midfielder,31,710,1,67,84,58,44
Bruno Goda,CRO,Dinamo Zagreb,UEFA Europa League,LB,Defender,27,270,1,46,68,66,68
Bruno Guimarães,BRA,Newcastle Utd,"English Premier League, UEFA Champions League",RM,Midfielder,27,876,1,84,67,61,52
Bruno Langa,MOZ,Pafos FC,UEFA Champions League,RB,Defender,27,47,1,36,29,47,50
Bruno Onyemaechi,NGA,Olympiacos,UEFA Champions League,LB,Defender,26,38,1,36,23,31,61
Bryan Cristante,ITA,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,30,684,1,68,52,47,56
Bryan Fiabema,NOR,Lech Poznań,UEFA Europa Conference League,RW,Forward,22,66,1,35,82,36,31
Bryan Gil,ESP,Girona,Spanish La Liga,RW,Forward,24,206,1,32,55,69,66
Bryan Heynen,BEL,Genk,UEFA Europa League,DM,Midfielder,28,269,1,45,78,67,64
Bryan Mbeumo,CMR,Manchester Utd,English Premier League,AM,Forward,26,684,1,65,74,65,37
Bryan Okoh,SUI,Lausanne-Sport,UEFA Europa Conference League,CB,Defender,22,180,1,57,82,29,45
Bryan Zaragoza,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",LW,Forward,24,443,1,51,61,84,48
Budu Zivzivadze,GEO,Heidenheim,German Bundesliga,AM,Forward,31,202,1,32,34,46,19
Bukayo Saka,ENG,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,24,545,1,79,74,89,56
Busanello,BRA,Malmö,UEFA Europa League,LB,Defender,26,270,1,52,75,58,18
Bård Finne,NOR,Brann,UEFA Europa League,AM,Forward,30,86,1,53,63,36,19
Bénie Traoré,CIV,Basel,UEFA Europa League,RM,Midfielder,22,19,1,58,44,95,25
Bəhlul Mustafazadə,AZE,Qarabağ,UEFA Champions League,CB,Defender,28,270,1,36,24,21,39
CJ Egan-Riley,ENG,Marseille,"French Ligue 1, UEFA Champions League",CB,Defender,22,266,1,49,67,55,48
Cadu,BRA,Ferencváros,UEFA Europa League,WB,Midfielder,28,212,1,52,81,58,86
Caio Henrique Oliveira Silva,BRA,Monaco,"French Ligue 1, UEFA Champions League",LB,Defender,28,640,1,49,83,71,26
Caio Vidal,BRA,Ludogorets,UEFA Europa League,AM,Forward,24,270,1,47,54,83,62
Caleb Ekuban,GHA,Genoa,Italian Serie A,AM,Forward,31,187,1,77,54,53,47
Calebe,BRA,Alavés,Spanish La Liga,RM,Midfielder,25,169,1,57,53,85,67
Callum Hudson-Odoi,ENG,Nott'ham Forest,"English Premier League, UEFA Europa League",LW,Forward,24,678,1,62,73,83,42
Callum Marshall,NIR,West Ham,English Premier League,AM,Forward,20,60,1,21,24,26,44
Callum McGregor,SCO,Celtic,UEFA Europa League,CM,Midfielder,32,270,1,47,38,50,53
Callum O'Dowda,IRL,Ferencváros,UEFA Europa League,LB,Defender,30,155,1,38,23,49,82
Callum Wilson,ENG,West Ham,English Premier League,AM,Forward,33,173,1,69,24,40,42
Calvin Bassey,NGA,Fulham,English Premier League,CB,Defender,25,639,1,35,40,52,41
Calvin Stengs,NED,Pisa,Italian Serie A,AM,Forward,26,13,1,54,53,65,62
Calvin Twigt,NED,Go Ahead Eag,UEFA Europa League,CM,Midfielder,22,118,1,46,35,24,45
Calvin Verdonk,IDN,Lille,"French Ligue 1, UEFA Europa League",LB,Defender,28,420,1,50,80,51,78
Cameron Carter-Vickers,USA,Celtic,UEFA Europa League,CB,Defender,27,270,1,28,39,54,67
Cameron Puertas,SUI,Werder Bremen,German Bundesliga,AM,Forward,27,379,1,41,44,41,71
Camilo Marques,COL,Qarabağ,UEFA Champions League,AM,Forward,23,232,1,58,43,43,71
Can Bozdogan,GER,Utrecht,UEFA Europa League,DM,Forward,24,84,1,29,30,26,73
Can Uzun,TUR,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,19,647,1,83,83,58,56
Cardoso Varela,POR,Dinamo Zagreb,UEFA Europa League,LM,Midfielder,16,7,1,91,55,77,13
Carel Eiting,NED,AC Omonia,UEFA Europa Conference League,CM,Midfielder,27,59,1,34,21,25,27
Carl Starfelt,SWE,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,30,437,1,40,27,21,59
Carlens Arcus,HAI,Angers,French Ligue 1,RB,Defender,29,709,1,53,50,44,68
Carles Aleñá,ESP,Alavés,Spanish La Liga,LM,Forward,27,545,1,37,75,31,66
