Player,Nation,Team,General Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Miles Leaburn,ENG,Charlton Ath,Forward,21,2003,12,3,532,0.17,0.3,2.54,1.02,0.0,0.0,2.37,0.0,10.32,20.81,5.24,9.64,3.72,6.6,0.51,1.35,0.0,0.07,0.85,1.69,0.85,0.0,2.88,0.51,3.38,1.02,0.85,0.0,0.34,0.68,0.34,1.02,0.68,0.68,0.34,1.86,0.0,36.71,1.69,2.88,14.55,19.79,3.89,36.71,2.2,0.85,15.73,0.51,0.0,3.55,1.35,23.85,0.0,0.0,0.0,1.18,1.52,0.51,0.0,0.0,0.0,3.72,7.61,5.92,4.91,6.77,0.0,0.85,0.85,0.17,0.17,-0.43,0.0,49.59,54.36,56.36,37.78,83.33,38.64
Miles Robinson,USA,FC Cincinnati,Defender,28,1997,26,26,2255,0.04,0.06,0.6,0.08,0.0,0.0,1.0,0.08,57.51,65.29,17.84,19.48,34.28,36.44,5.23,8.58,0.0,0.03,0.28,4.11,0.16,0.0,3.83,0.56,0.12,1.4,0.76,0.72,0.64,0.04,0.76,1.04,0.28,1.36,1.44,5.43,0.04,76.59,9.18,39.39,34.32,3.19,0.92,76.59,0.28,0.16,45.46,0.4,0.08,0.4,0.24,54.88,0.12,0.0,0.0,0.64,0.56,0.04,0.0,0.04,0.04,3.59,2.04,1.2,0.64,4.51,0.0,0.24,0.76,0.04,0.04,-0.33,0.0,88.08,91.58,94.07,60.96,54.29,57.14
Miliano Jonathans,IDN,Utrecht,Forward,21,2004,6,2,244,0.0,0.07,1.84,0.0,0.0,0.0,2.95,0.74,24.71,34.67,11.8,14.02,9.22,12.91,2.21,4.43,0.37,0.22,1.84,2.21,0.74,0.37,4.8,4.43,8.11,0.37,0.37,0.0,0.37,0.0,0.37,0.74,0.37,0.74,0.0,1.84,0.0,47.21,1.84,6.27,21.02,20.66,2.95,47.21,3.32,1.11,30.61,2.95,1.11,2.58,1.84,33.2,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,2.95,0.74,0.0,4.43,17.34,0.0,2.21,0.37,0.0,0.37,-1.0,0.0,71.27,84.17,71.42,49.89,100.0,33.43
Million Manhoef,NED,Stoke City,Forward,23,2002,12,10,887,0.3,0.34,3.35,1.12,0.0,0.0,3.55,0.2,18.06,25.47,8.32,10.05,7.2,9.74,1.62,2.94,0.0,0.24,1.62,1.83,2.03,0.41,3.45,4.36,9.03,0.81,0.41,0.2,0.51,0.1,0.41,0.81,0.41,0.2,0.1,0.51,0.0,38.46,0.61,2.94,14.21,23.03,4.77,38.46,4.06,2.13,25.87,2.54,1.93,3.65,2.03,27.8,0.0,0.0,0.0,1.32,0.71,0.71,0.0,0.0,0.0,5.28,0.3,0.81,5.68,16.84,0.0,4.36,0.41,0.3,0.1,-0.12,0.0,70.91,82.79,73.92,55.1,50.62,52.46
Milton Casco,ARG,River Plate,Defender,37,3976,17,11,1204,0.0,0.01,0.37,0.07,0.0,0.0,1.79,0.3,42.38,53.9,21.08,23.17,17.57,21.75,3.14,6.35,0.15,0.03,0.75,3.81,0.6,0.15,3.81,1.72,2.47,1.79,1.42,0.75,0.82,0.22,1.05,1.79,0.75,0.6,1.05,3.06,0.0,62.79,2.39,16.82,35.73,10.76,1.05,62.79,0.45,0.15,31.02,0.97,0.45,1.2,0.22,36.7,0.15,0.0,0.0,0.97,0.75,0.07,0.0,0.0,0.0,4.71,1.27,1.57,1.42,8.0,0.0,1.2,1.42,0.0,0.15,-1.0,0.0,78.63,90.98,80.78,49.45,79.33,33.33
Milton Céliz,ARG,Deportivo Riestra,Midfielder,33,1992,25,24,2153,0.13,0.11,1.3,0.42,0.0,0.04,1.38,0.08,14.92,26.8,8.28,12.16,5.18,8.95,1.0,2.93,0.0,0.09,0.29,2.68,0.59,0.13,4.01,0.79,1.88,2.51,1.67,1.13,1.13,0.25,1.25,3.05,1.8,1.55,1.09,2.26,0.0,42.55,2.51,8.32,22.36,12.25,1.92,42.51,1.84,0.63,14.71,0.63,0.08,2.55,1.55,15.93,0.46,0.0,0.0,2.13,1.92,0.08,0.0,0.04,0.0,5.43,2.3,3.01,4.1,6.69,0.0,0.79,1.67,0.13,0.04,0.18,0.0,55.67,68.09,57.88,34.13,66.53,34.24
Milton Delgado,ARG,Boca Juniors,Midfielder,20,2005,14,11,957,0.0,0.01,0.09,0.0,0.0,0.0,0.75,0.28,49.0,55.3,17.77,19.18,25.3,26.9,5.08,7.15,0.09,0.03,0.19,4.61,0.19,0.0,5.83,1.13,0.75,2.63,1.79,0.56,1.88,0.19,1.13,2.16,1.03,0.85,1.79,1.03,0.19,64.7,0.94,13.92,47.4,3.86,0.09,64.7,1.22,0.75,31.5,0.38,0.0,1.88,1.88,43.45,0.19,0.0,0.0,1.22,1.69,0.0,0.0,0.0,0.0,7.52,1.03,0.94,3.76,7.71,0.0,0.19,1.79,0.0,0.09,-1.0,0.0,88.61,92.65,94.05,71.05,68.06,61.48
Milton Giménez,ARG,Boca Juniors,Forward,29,1996,20,13,1218,0.52,0.49,2.66,1.11,0.0,0.0,2.51,0.67,11.31,15.3,6.21,7.98,3.33,4.51,1.26,1.63,0.15,0.07,0.81,0.89,0.15,0.0,1.11,1.48,5.69,0.96,0.74,0.15,0.37,0.44,0.3,0.81,0.52,1.03,0.3,1.4,0.0,27.86,1.63,2.96,11.67,13.74,5.69,27.86,1.55,0.59,13.37,0.81,0.81,3.4,1.4,18.69,0.3,0.0,0.0,1.85,1.48,0.59,0.0,0.0,0.0,2.22,2.51,4.95,4.8,8.28,0.0,0.96,0.74,0.52,0.07,0.06,0.0,73.92,77.82,73.84,77.3,77.08,38.06
Milton Valenzuela,ARG,Independiente,Defender,27,1998,5,2,175,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,48.86,68.4,18.51,23.14,24.69,31.89,5.66,11.31,0.0,0.1,0.51,8.23,1.03,0.0,9.26,1.54,3.09,6.69,5.14,2.06,3.09,1.54,3.6,4.63,1.03,1.03,0.51,4.11,0.0,83.31,2.06,10.8,42.69,29.83,2.06,83.31,2.06,0.0,28.29,0.51,0.51,0.51,1.03,40.63,0.51,0.0,0.0,1.54,1.03,0.0,0.0,0.0,0.0,3.6,0.0,1.03,1.54,13.89,0.0,1.54,5.14,0.0,0.51,0.0,0.0,71.43,79.99,77.42,50.04,76.83,0.0
Milutin Osmajić,MNE,Preston,Forward,26,1999,9,7,623,0.43,0.52,1.3,0.72,0.14,0.14,1.3,0.29,5.78,9.25,2.6,4.04,3.03,3.76,0.14,0.72,0.0,0.04,0.14,0.14,0.43,0.0,0.87,1.01,2.6,0.72,0.58,0.0,0.58,0.14,0.0,0.0,0.0,0.72,0.14,0.58,0.0,19.07,0.72,2.17,7.37,9.82,2.74,18.92,1.73,0.29,10.4,0.58,0.43,3.03,0.87,11.7,0.29,0.0,0.0,0.72,1.59,0.72,0.14,0.0,0.0,1.01,0.87,3.32,3.9,4.48,0.0,0.87,0.58,0.43,0.14,-0.17,0.0,62.49,64.36,80.59,19.44,80.56,16.76
Mimeirhel Benita,NED,Heracles Almelo,Defender,21,2003,7,5,418,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,28.85,39.83,12.92,15.07,11.63,14.86,3.01,5.81,0.0,0.04,0.86,2.37,0.65,0.22,3.23,1.08,4.74,3.01,2.37,2.15,0.43,0.43,1.94,3.01,1.08,2.58,1.08,4.31,0.0,56.41,4.52,17.01,24.76,15.5,0.22,56.41,2.8,0.65,22.61,0.86,0.0,2.15,0.22,24.33,0.43,0.0,0.0,1.29,1.72,0.0,0.0,0.0,0.0,4.74,1.08,0.43,2.37,9.04,0.0,0.86,2.37,0.0,0.22,0.0,0.0,72.43,85.73,78.26,51.81,78.74,23.21
Mirko Antonucci,ITA,Bari,Forward,26,1999,6,3,251,0.0,0.11,1.08,0.72,0.0,0.0,1.79,0.0,17.21,23.67,9.32,11.47,6.81,8.61,0.36,0.36,0.0,0.04,0.0,1.43,0.0,0.0,3.23,1.79,3.59,1.79,0.72,1.43,0.36,0.0,1.08,3.59,2.51,1.43,0.72,1.43,0.36,34.06,1.08,9.32,13.27,11.83,2.15,34.06,2.51,1.08,18.29,1.08,0.36,1.08,0.36,22.59,0.0,0.0,0.0,2.87,1.08,0.0,0.0,0.0,0.0,1.43,0.0,0.72,1.43,8.61,0.0,0.36,0.72,0.0,0.36,-1.0,0.0,72.71,81.26,79.09,100.0,40.22,43.03
Mirko Marić,CRO,Monza,Forward,30,1995,5,2,198,0.0,0.23,2.27,0.45,0.0,0.0,2.27,0.45,19.55,27.27,10.91,14.55,6.36,8.64,0.91,0.91,0.0,0.05,0.91,1.82,0.0,0.0,2.73,0.0,9.09,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,1.36,0.0,1.82,0.0,37.73,1.82,2.73,13.64,21.82,4.55,37.73,1.36,0.45,18.18,0.45,0.0,1.36,3.18,27.27,0.0,0.0,0.0,0.45,2.27,0.0,0.0,0.0,0.0,1.36,4.55,3.18,4.55,11.82,0.0,0.0,0.45,0.0,0.45,-1.0,0.0,71.69,74.98,73.61,100.0,100.0,33.09
Mirko Pigliacelli,ITA,Catanzaro,Goalkeeper,32,1993,9,9,810,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,27.89,39.33,7.89,7.89,12.0,12.44,7.89,18.67,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.11,41.44,28.22,40.0,1.44,0.0,0.0,41.44,0.0,0.0,25.78,0.0,0.0,0.0,0.0,22.56,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,70.91,100.0,96.46,42.26,0.0,0.0
Mirko Topić,SRB,Norwich City,Midfielder,24,2001,11,9,702,0.0,0.05,1.15,0.13,0.0,0.0,1.79,0.0,42.82,51.03,18.72,21.03,20.26,23.59,2.95,4.23,0.0,0.05,0.51,3.97,0.26,0.0,3.21,1.67,2.44,1.79,1.03,1.03,0.64,0.13,1.03,1.28,0.26,0.64,1.15,1.67,0.13,60.9,2.44,15.0,35.64,11.28,1.54,60.9,1.03,0.64,38.46,1.79,0.0,1.79,1.03,43.33,0.38,0.0,0.0,0.77,0.38,0.0,0.0,0.0,0.0,6.03,1.03,1.54,2.82,7.31,0.0,0.26,1.03,0.0,0.13,-1.0,0.0,83.91,89.02,85.88,69.74,57.54,62.14
Miro,ANG,Tondela,Forward,22,2003,4,4,279,0.0,0.35,2.26,0.65,0.0,0.0,2.58,0.0,9.68,14.52,2.9,3.87,4.84,5.16,1.29,2.9,0.0,0.06,0.32,2.9,0.65,0.0,2.26,1.61,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.97,0.0,1.29,0.0,25.16,1.94,3.23,16.13,6.13,1.61,25.16,1.94,0.97,11.29,1.29,0.32,3.87,1.29,16.45,0.32,0.0,0.0,2.9,1.94,2.26,0.0,0.0,0.0,1.61,3.23,3.87,5.16,5.81,0.0,0.97,0.0,0.0,0.32,-1.0,0.0,66.67,74.94,93.8,44.48,0.0,50.0
Misael Sosa,ARG,Godoy Cruz,Forward,23,4004,11,2,288,0.0,0.06,2.5,0.62,0.0,0.0,4.06,0.0,15.0,25.62,6.56,9.06,6.25,9.06,1.88,6.25,0.0,0.06,1.25,0.31,1.25,0.62,0.94,2.19,7.19,2.81,1.88,1.56,1.25,0.0,0.62,1.88,1.25,1.56,0.0,0.31,0.0,42.5,0.31,3.75,15.0,25.31,3.12,42.5,5.31,2.81,20.94,1.56,0.31,2.5,4.38,25.31,0.62,0.0,0.0,1.25,0.94,0.94,0.0,0.0,0.0,4.06,0.62,1.25,6.88,10.31,0.0,2.19,1.88,0.0,0.62,-1.0,0.0,58.55,72.41,68.98,30.08,66.9,52.92
Misael Torres,MEX,UNAM,Midfielder,19,2006,1,0,19,0.0,0.0,0.0,0.0,0.0,0.0,37.89,9.47,4.74,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,99.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.26,0.0,56.84,170.53,227.37,23.68,445.26,47.37,18.95,298.42,23.68,4.74,56.84,18.95,355.26,4.74,0.0,0.0,14.21,18.95,0.0,0.0,0.0,0.0,14.21,9.47,4.74,75.79,108.95,0.0,4.74,0.0,0.0,4.74,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0
Mitchell van Bergen,NED,Sparta R'dam,Forward,26,3998,9,9,744,0.12,0.21,2.54,0.48,0.0,0.0,2.54,0.12,18.27,28.06,9.19,11.37,6.9,10.89,1.94,3.75,0.0,0.16,1.33,0.12,1.45,1.09,1.45,5.2,9.68,0.36,0.12,0.12,0.24,0.0,0.24,0.97,0.73,0.73,0.12,1.69,0.0,39.44,1.45,6.53,11.61,22.26,3.99,39.44,3.75,1.57,26.49,3.02,2.06,1.57,0.73,27.58,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.0,0.0,2.78,0.0,0.12,2.3,16.33,0.0,4.6,0.12,0.12,0.24,-0.43,0.0,65.11,80.83,63.36,51.73,33.33,41.87
Mitja Ilenič,SVN,NYCFC,Defender,20,2004,19,10,1092,0.16,0.07,0.99,0.33,0.0,0.0,1.4,0.16,51.26,63.63,30.33,33.87,17.14,20.52,3.21,6.51,0.16,0.07,0.58,4.62,0.82,0.41,4.62,1.4,4.29,0.91,0.49,0.66,0.25,0.0,0.66,1.07,0.41,0.82,1.07,3.54,0.0,74.51,2.97,24.4,32.64,18.05,1.24,74.51,1.07,0.49,40.96,1.4,0.08,1.07,1.07,48.21,0.08,0.0,0.0,0.66,1.4,0.0,0.0,0.0,0.0,4.45,1.07,0.41,2.14,10.3,0.0,1.32,0.49,0.16,0.08,1.29,0.0,80.56,89.55,83.53,49.31,53.85,45.79
Mo Guindo,MLI,La Louvière,Forward,22,2003,10,5,492,0.0,0.24,2.74,0.55,0.0,0.0,1.46,0.0,4.94,10.06,2.93,4.57,1.1,2.38,0.18,1.1,0.0,0.02,0.18,0.55,0.18,0.0,0.73,1.46,3.84,0.91,0.55,0.18,0.37,0.37,0.0,0.37,0.37,0.73,0.37,0.73,0.0,22.68,0.55,2.2,7.68,13.54,4.57,22.68,2.01,0.91,13.54,1.28,0.73,4.57,2.2,14.27,0.37,0.0,0.0,1.28,1.1,0.18,0.0,0.0,0.0,2.38,1.83,4.02,6.77,6.04,0.0,0.91,0.55,0.0,0.18,-1.0,0.0,49.11,64.11,46.22,16.36,60.44,45.27
Mo Hamdaoui,NED,Telstar,Forward,32,1993,3,0,39,0.0,0.23,4.62,0.0,0.0,0.0,9.23,2.31,36.92,50.77,18.46,18.46,13.85,16.15,4.62,13.85,0.0,0.23,0.0,0.0,2.31,0.0,2.31,0.0,6.92,2.31,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.62,0.0,4.62,13.85,46.15,11.54,64.62,2.31,2.31,34.62,0.0,0.0,0.0,2.31,39.23,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,2.31,9.23,0.0,2.31,0.0,0.0,2.31,-1.0,0.0,72.72,100.0,85.76,33.36,0.0,100.0
Mohamed Bamba,CIV,Gil Vicente FC,Midfielder,21,2004,1,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,2.0,4.0,10.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,30.0,0.0,8.0,22.0,0.0,0.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,50.0,83.33,100.0,0.0,0.0
Mohamed Berte,BEL,Dender,Forward,23,2002,6,3,216,0.0,0.25,2.5,0.83,0.0,0.0,1.67,0.0,9.58,13.75,6.67,8.33,1.67,2.92,0.0,0.0,0.0,0.25,1.67,0.0,0.42,0.0,1.25,1.67,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,21.67,0.0,0.83,7.5,13.33,5.0,21.67,0.0,0.0,12.92,0.83,1.25,2.92,0.83,16.25,0.0,0.0,0.0,1.67,2.08,0.0,0.0,0.0,0.0,2.08,0.42,3.75,3.75,8.33,0.0,1.67,0.0,0.0,0.42,-1.0,0.0,69.67,80.07,57.19,0.0,0.0,0.0
Mohamed El Hankouri,MAR,Standard Liège,Midfielder,28,1997,4,1,134,0.0,0.07,1.34,0.67,0.0,0.0,2.01,0.0,35.6,40.3,22.16,24.85,9.4,10.75,4.03,4.03,0.0,0.07,0.0,6.04,0.67,0.67,8.06,1.34,7.39,1.34,1.34,0.0,1.34,0.0,0.0,0.0,0.0,1.34,2.01,2.69,0.0,55.75,1.34,5.37,28.88,22.16,1.34,55.75,2.01,0.67,36.27,1.34,0.67,2.69,2.01,40.97,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,4.7,0.0,3.36,4.7,16.79,0.0,2.01,1.34,0.0,0.67,-1.0,0.0,88.34,89.18,87.44,100.0,100.0,33.33
Mohamed Farsi,ALG,Columbus Crew,Midfielder,25,1999,18,16,1481,0.06,0.16,0.97,0.49,0.0,0.0,2.61,0.43,53.9,62.17,34.03,35.98,15.98,18.6,2.07,3.59,0.18,0.17,1.28,2.37,1.58,0.43,3.22,2.43,12.28,1.15,0.43,0.36,0.67,0.12,0.61,0.97,0.36,0.79,0.43,1.15,0.0,70.37,1.88,8.69,29.47,32.82,4.01,70.37,1.15,0.3,43.75,1.7,1.22,1.4,0.79,52.99,0.12,0.0,0.0,0.67,1.28,0.3,0.0,0.0,0.0,3.4,0.24,0.91,2.19,17.93,0.0,3.22,0.43,0.06,0.06,-0.62,0.0,86.7,94.58,85.91,57.66,37.39,26.09
Mohamed Nassoh,NED,NAC Breda,Forward,22,2003,10,9,765,0.35,0.25,2.12,0.82,0.0,0.0,3.06,0.12,27.06,34.94,14.82,17.41,8.82,11.29,2.35,3.41,0.0,0.15,1.41,3.18,0.59,0.24,4.24,2.59,4.59,1.88,1.53,0.71,0.82,0.35,0.35,1.76,1.41,0.94,0.47,0.82,0.0,46.94,0.71,7.41,24.94,15.65,3.18,46.94,2.47,1.06,28.94,1.41,0.82,1.88,2.24,33.53,0.24,0.0,0.0,0.94,0.71,0.35,0.0,0.0,0.0,4.35,0.47,0.82,4.12,11.41,0.0,1.65,1.53,0.35,0.12,0.4,0.0,77.45,85.12,78.12,68.91,81.38,42.91
Mohammed El Âdfaoui,BEL,Gent,Midfielder,17,2008,4,0,68,0.0,0.13,2.65,0.0,0.0,0.0,5.29,1.32,54.26,75.44,25.15,29.12,23.82,29.12,3.97,15.88,1.32,1.19,3.97,7.94,2.65,0.0,9.26,2.65,3.97,2.65,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.68,0.0,6.62,45.0,37.06,5.29,88.68,1.32,1.32,46.32,2.65,1.32,1.32,1.32,46.32,0.0,0.0,0.0,1.32,1.32,0.0,0.0,0.0,0.0,5.29,2.65,2.65,2.65,15.88,0.0,3.97,0.0,0.0,1.32,-1.0,0.0,71.92,86.37,81.8,25.0,0.0,100.0
Mohammed Fuseini,GHA,Union SG,Forward,23,2002,2,0,26,0.0,0.35,6.92,0.0,0.0,0.0,3.46,0.0,6.92,10.38,6.92,6.92,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,3.46,24.23,6.92,27.69,6.92,0.0,20.77,0.0,0.0,3.46,3.46,24.23,0.0,0.0,0.0,3.46,3.46,0.0,0.0,0.0,0.0,3.46,0.0,3.46,6.92,13.85,0.0,0.0,0.0,0.0,3.46,-1.0,0.0,66.67,100.0,0.0,0.0,0.0,0.0
Mohammed Ihattaren,NED,Fortuna Sittard,Forward,23,2002,8,5,491,0.55,0.4,2.02,0.92,0.18,0.18,4.22,0.73,32.63,46.37,16.68,18.51,10.08,14.48,4.22,8.43,0.18,0.29,1.83,3.12,1.65,0.18,5.68,2.57,4.03,0.55,0.18,0.0,0.18,0.37,0.37,0.73,0.37,1.28,0.18,0.55,0.0,54.99,0.18,5.5,26.58,23.65,2.75,54.81,1.28,0.37,31.89,0.92,0.55,2.02,1.28,37.21,0.0,0.0,0.0,0.37,0.92,0.0,0.0,0.0,0.0,3.67,0.18,1.28,3.3,12.28,0.0,2.38,0.18,0.55,0.18,0.38,0.0,70.37,90.11,69.61,50.06,32.73,28.91
Mohammed Lawal,IRL,Stoke City,Defender,22,2003,8,8,689,0.13,0.07,1.44,0.39,0.0,0.0,0.91,0.0,44.02,51.99,10.06,11.1,27.56,30.3,6.27,9.93,0.0,0.01,0.26,4.18,0.13,0.0,4.7,0.52,0.52,1.04,0.52,0.52,0.52,0.0,0.78,1.18,0.39,0.91,0.91,4.96,0.0,64.14,5.62,26.52,34.62,3.13,1.7,64.14,0.65,0.0,38.66,0.13,0.0,0.39,0.78,43.11,0.26,0.0,0.0,0.65,0.78,0.0,0.0,0.0,0.0,4.18,3.0,1.31,1.18,5.75,0.0,0.13,0.52,0.13,0.13,0.86,0.0,84.67,90.63,90.96,63.14,50.0,0.0
Mohammed Sofo,GHA,NY Red Bulls,Forward,20,2004,25,19,1577,0.29,0.27,2.0,0.8,0.0,0.0,1.77,0.11,19.0,24.71,10.84,13.01,7.02,8.5,0.68,1.37,0.0,0.05,0.57,0.8,0.57,0.06,1.66,1.77,8.9,2.11,1.37,0.8,0.86,0.46,0.68,1.77,1.08,1.6,0.57,0.74,0.06,39.09,0.97,5.36,14.15,20.15,3.6,39.09,2.8,1.03,22.49,1.08,1.14,2.57,1.26,26.71,0.17,0.0,0.0,1.66,0.86,0.46,0.0,0.0,0.06,3.02,0.46,2.51,3.82,12.33,0.0,1.77,1.37,0.29,0.06,0.07,0.0,76.89,83.32,82.59,49.64,64.93,36.79
Moises,BRA,Fortaleza,Forward,29,3992,8,2,279,0.0,0.23,4.19,1.29,0.0,0.0,4.52,0.32,14.52,19.03,7.42,9.68,5.48,6.13,1.61,2.58,0.32,0.03,1.61,1.29,1.29,0.0,2.9,3.87,9.03,0.97,0.65,0.0,0.32,0.65,0.65,0.97,0.32,0.32,0.32,0.65,0.0,34.52,1.29,3.23,10.65,21.29,7.74,34.52,5.81,3.23,22.58,1.61,1.94,3.55,1.94,25.48,0.32,0.0,0.0,0.32,0.65,0.65,0.0,0.0,0.0,3.87,0.97,1.29,5.48,15.81,0.0,3.23,0.65,0.0,0.65,-1.0,0.0,76.3,76.65,89.4,62.4,67.01,55.59
Moises Castillo,COL,FC Juárez,Defender,24,2001,11,11,945,0.0,0.04,0.48,0.1,0.0,0.0,0.38,0.0,38.48,43.24,13.33,14.38,21.62,23.43,3.33,4.67,0.0,0.01,0.0,3.14,0.0,0.0,2.19,1.24,0.19,1.14,0.76,0.76,0.38,0.0,0.67,0.86,0.19,0.57,1.9,4.19,0.0,53.43,4.0,26.1,26.29,2.29,0.67,53.43,0.86,0.67,32.38,0.67,0.0,1.43,0.57,35.43,0.19,0.0,0.0,1.05,0.57,0.0,0.0,0.0,0.0,3.43,1.81,0.57,2.0,3.62,0.0,0.0,0.76,0.0,0.1,-1.0,0.0,88.99,92.7,92.27,71.31,66.67,77.91
Moisés Brandán,ARG,Atlé Tucumán,Defender,25,2000,6,3,310,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,21.77,36.87,8.13,11.03,11.32,17.42,2.03,6.39,0.0,0.0,0.0,2.03,0.0,0.0,2.9,0.58,2.61,2.03,1.74,0.29,1.45,0.29,1.16,2.32,1.16,2.03,0.87,3.77,0.29,47.61,1.74,15.97,24.39,7.55,1.16,47.61,0.29,0.0,12.77,0.29,0.29,0.0,0.58,16.26,0.0,0.0,0.0,1.45,0.58,0.0,0.0,0.0,0.0,3.77,0.87,1.16,0.58,6.1,0.0,0.29,1.74,0.0,0.29,0.0,0.0,59.05,73.71,64.98,31.77,85.71,0.0
Momodou Sonko,SWE,Gent,Midfielder,20,2005,8,2,258,0.0,0.1,2.44,0.0,0.0,0.0,4.88,0.7,41.51,57.91,24.77,27.56,14.65,20.23,1.74,7.33,0.0,0.24,2.44,1.05,2.09,0.7,3.84,3.84,14.3,2.09,1.74,1.74,0.35,0.0,1.05,1.05,0.0,0.7,0.0,1.05,0.0,73.26,2.44,15.0,22.67,37.33,4.53,73.26,3.49,1.05,41.51,3.84,2.09,5.58,0.7,48.84,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,5.58,0.7,0.0,6.28,21.98,0.0,4.88,1.74,0.0,0.35,-1.0,0.0,71.68,89.88,72.42,23.74,83.25,30.09
Moncef Zekri,MAR,Mechelen,Midfielder,17,2008,10,9,626,0.0,0.03,0.58,0.43,0.0,0.0,0.72,0.14,27.32,36.37,13.8,16.1,11.5,15.1,1.29,2.88,0.0,0.04,0.29,1.01,0.29,0.14,2.44,1.44,3.31,2.16,1.29,2.01,0.0,0.14,1.01,1.73,0.72,1.44,1.29,1.87,0.0,49.89,2.88,17.54,18.12,14.66,1.01,49.89,3.02,1.44,24.87,1.29,0.29,1.44,1.44,27.03,0.14,0.0,0.0,1.29,1.01,0.0,0.0,0.0,0.0,4.03,0.29,1.01,2.88,7.19,0.0,0.72,1.29,0.0,0.14,-1.0,0.0,75.12,85.71,76.16,44.79,59.72,47.68
