Game Week,Player,Team,League,Nationality,Age,Minutes,Shots on Target Against,Goals Against,Saves,Save Percentage,Post-Shot Expected Goals (PSxG),Passes Completed (Launched),Passes Attempted (Launched),Pass Completion % (Launched),Passes Attempted (GK),Throws Attempted,Launch % (Passes),Average Pass Length,Goal Kicks Attempted,Launch % (Goal Kicks),Average Goal Kick Length,Crosses Faced,Crosses Stopped,Cross Stop %,Def. Actions Outside Penalty Area,Average Distance of Def. Actions
J4,Bart Verbruggen,Brighton,UEFA Europa League,nl NED,21-083,90,3.0,0.0,3.0,100.0,0.4,3.0,7.0,42.9,24.0,3.0,25.0,29.9,3.0,33.3,28.3,17.0,1.0,5.9,0.0,10.7
J4,Aleš Mandous,Slavia Prague,UEFA Europa League,cz CZE,31-202,90,2.0,0.0,2.0,100.0,0.4,5.0,7.0,71.4,26.0,2.0,19.2,30.0,4.0,50.0,39.5,3.0,0.0,0.0,1.0,15.3
J4,Mile Svilar,Roma,UEFA Europa League,rs SRB,24-074,90,6.0,2.0,4.0,66.7,1.6,3.0,16.0,18.8,24.0,1.0,41.7,37.4,11.0,54.5,43.7,20.0,1.0,5.0,0.0,5.5
J4,Gauthier Gallon,Rennes,UEFA Europa League,fr FRA,30-200,90,2.0,1.0,1.0,100.0,0.9,8.0,22.0,36.4,33.0,0.0,36.4,35.0,12.0,83.3,59.8,15.0,0.0,0.0,3.0,28.0
J4,Alberto Brignoli,Panathinaikos,UEFA Europa League,it ITA,32-082,90,3.0,3.0,0.0,33.3,1.5,2.0,7.0,28.6,22.0,4.0,27.3,35.1,3.0,33.3,49.7,7.0,1.0,14.3,1.0,13.8
J20,Lorenzo Montipò,Hellas Verona,Italian Serie A,it ITA,27-327,90,1.0,1.0,0.0,0.0,0.4,19.0,30.0,63.3,33.0,2.0,66.7,42.9,8.0,100.0,63.3,16.0,0.0,0.0,1.0,12.3
J20,Elia Caprile,Empoli,Italian Serie A,it ITA,22-141,90,7.0,2.0,5.0,71.4,1.3,2.0,5.0,40.0,22.0,7.0,22.7,29.7,2.0,0.0,15.5,17.0,2.0,11.8,0.0,6.7
J4,Jérémy Frick,Servette FC,UEFA Europa League,ch SUI,30-246,90,1.0,1.0,1.0,0.0,0.9,2.0,5.0,40.0,16.0,4.0,25.0,30.2,6.0,16.7,34.8,4.0,1.0,25.0,0.0,3.0
J4,Maksym Koval,Sheriff Tiraspol,UEFA Europa League,ua UKR,30-335,90,9.0,2.0,7.0,88.9,2.5,8.0,24.0,33.3,22.0,3.0,77.3,50.9,10.0,70.0,58.0,35.0,4.0,11.4,2.0,9.1
J4,Shareef Keouf,Maccabi Haifa,UEFA Europa League,il ISR,22-137,90,9.0,2.0,6.0,77.8,3.3,7.0,13.0,53.8,24.0,2.0,29.2,33.8,8.0,75.0,52.4,22.0,1.0,4.5,0.0,5.3
J4,Pepe Reina,Villarreal,UEFA Europa League,es ESP,41-070,90,4.0,1.0,3.0,75.0,1.3,4.0,4.0,100.0,24.0,8.0,12.5,20.0,7.0,14.3,28.9,12.0,0.0,0.0,0.0,5.0
J4,Jack Butland,Rangers,UEFA Europa League,eng ENG,30-244,90,3.0,1.0,2.0,66.7,0.3,5.0,22.0,22.7,31.0,2.0,61.3,47.0,6.0,50.0,47.0,13.0,2.0,15.4,0.0,6.5
J4,Peter Vindahl Jensen,Sparta Prague,UEFA Europa League,dk DEN,25-266,90,8.0,2.0,6.0,75.0,1.9,2.0,15.0,13.3,45.0,10.0,22.2,29.7,12.0,41.7,36.8,8.0,0.0,0.0,0.0,9.0
J4,Łukasz Fabiański,West Ham,UEFA Europa League,pl POL,38-205,90,0.0,0.0,0.0,,0.0,6.0,13.0,46.2,24.0,3.0,50.0,35.9,5.0,20.0,29.2,13.0,0.0,0.0,1.0,39.0
J4,Alexandros Paschalakis,Olympiacos,UEFA Europa League,gr GRE,34-104,90,5.0,1.0,4.0,80.0,1.6,4.0,29.0,13.8,28.0,0.0,64.3,43.9,11.0,100.0,65.3,17.0,1.0,5.9,2.0,24.0
J4,Antonio Adán,Sporting CP,UEFA Europa League,es ESP,36-180,90,2.0,1.0,1.0,50.0,0.8,1.0,10.0,10.0,26.0,2.0,34.6,35.8,4.0,25.0,40.3,2.0,0.0,0.0,0.0,18.0
J4,Vladan Kovačević,Raków,UEFA Europa League,ba BIH,25-212,90,6.0,2.0,4.0,100.0,2.5,7.0,25.0,28.0,31.0,4.0,41.9,38.0,14.0,85.7,53.6,18.0,2.0,11.1,3.0,17.2
J4,Claudio Bravo,Betis,UEFA Europa League,cl CHI,40-210,90,4.0,1.0,3.0,75.0,1.2,3.0,6.0,50.0,26.0,3.0,11.5,20.8,3.0,100.0,53.0,6.0,1.0,16.7,3.0,19.9
J4,Vaná,Aris Limassol FC,UEFA Europa League,br BRA,32-198,90,9.0,4.0,4.0,55.6,3.5,3.0,12.0,25.0,36.0,10.0,27.8,33.4,4.0,50.0,45.5,7.0,0.0,0.0,2.0,19.6
J4,Peter Abrahamsson,Häcken,UEFA Europa League,se SWE,35-114,90,6.0,3.0,3.0,50.0,3.5,2.0,6.0,33.3,23.0,7.0,26.1,27.2,4.0,0.0,21.8,14.0,0.0,0.0,1.0,41.0
J4,Oliver Petersen,Molde,UEFA Europa League,no NOR,22-044,90,5.0,1.0,4.0,80.0,1.3,5.0,11.0,45.5,17.0,3.0,29.4,30.4,7.0,85.7,50.3,13.0,0.0,0.0,2.0,21.0
J4,Juan Musso,Atalanta,UEFA Europa League,ar ARG,29-187,90,0.0,0.0,0.0,,0.0,1.0,7.0,14.3,28.0,7.0,17.9,25.3,8.0,25.0,33.0,5.0,0.0,0.0,2.0,15.5
J4,Kjell Scherpen,Sturm Graz,UEFA Europa League,nl NED,23-290,90,3.0,1.0,2.0,66.7,2.4,4.0,20.0,20.0,33.0,6.0,54.5,42.2,8.0,25.0,35.0,15.0,2.0,13.3,2.0,13.4
J4,Noah Atubolu,Freiburg,UEFA Europa League,de GER,21-168,90,3.0,0.0,3.0,100.0,1.0,5.0,10.0,50.0,33.0,5.0,24.2,30.8,2.0,100.0,65.0,6.0,1.0,16.7,0.0,8.0
J4,Veljko Ilic,TSC,UEFA Europa League,rs SRB,20-111,90,10.0,5.0,5.0,50.0,4.4,5.0,10.0,50.0,26.0,1.0,30.8,33.4,7.0,28.6,29.0,32.0,2.0,6.3,0.0,3.5
J4,Andrey Lunyov,Qarabağ,UEFA Europa League,ru RUS,31-361,84,2.0,,2.0,,0.4,2.0,8.0,25.0,31.0,3.0,25.8,32.7,3.0,0.0,24.0,11.0,2.0,18.2,,9.8
J4,Luka Gugeshashvili,Qarabağ,UEFA Europa League,ge GEO,24-194,6,1.0,1.0,0.0,100.0,1.0,0.0,5.0,0.0,2.0,0.0,100.0,75.5,3.0,100.0,70.0,0.0,0.0,,0.0,
J4,Matej Kovar,Leverkusen,UEFA Europa League,cz CZE,23-176,90,2.0,0.0,2.0,100.0,0.3,3.0,5.0,60.0,22.0,6.0,9.1,21.0,13.0,23.1,26.4,8.0,1.0,12.5,1.0,19.0
J20,Alessandro Sorrentino,Monza,Italian Serie A,it ITA,21-285,90,7.0,5.0,2.0,57.1,4.7,2.0,5.0,40.0,14.0,3.0,14.3,25.2,9.0,33.3,38.0,9.0,0.0,0.0,0.0,
J20,Yann Sommer,Inter,Italian Serie A,ch SUI,35-027,90,2.0,1.0,1.0,100.0,1.1,1.0,4.0,25.0,21.0,0.0,19.0,29.2,7.0,0.0,17.3,7.0,0.0,0.0,0.0,6.0
J4,Giorgos Athanasiadis,AEK Athens,UEFA Europa League,gr GRE,30-216,90,4.0,2.0,2.0,50.0,1.6,3.0,3.0,100.0,17.0,2.0,17.6,22.5,8.0,0.0,18.6,8.0,0.0,0.0,4.0,21.6
J4,Pau López,Marseille,UEFA Europa League,es ESP,28-331,90,6.0,0.0,6.0,100.0,0.8,4.0,22.0,18.2,38.0,3.0,44.7,37.1,6.0,83.3,55.8,32.0,1.0,3.1,0.0,7.7
J4,Peter Vindahl Jensen,Sparta Prague,UEFA Europa League,dk DEN,25-287,90,5.0,0.0,5.0,100.0,1.4,4.0,8.0,50.0,28.0,2.0,21.4,27.0,4.0,50.0,39.0,14.0,0.0,0.0,0.0,11.0
J4,Rui Silva,Betis,UEFA Europa League,pt POR,29-296,90,3.0,1.0,2.0,66.7,0.4,4.0,12.0,33.3,27.0,0.0,33.3,37.7,8.0,37.5,32.8,9.0,0.0,0.0,0.0,12.5
J5,Veljko Ilic,TSC,UEFA Europa League,rs SRB,20-132,90,3.0,1.0,2.0,66.7,1.0,3.0,13.0,23.1,48.0,5.0,22.9,28.0,6.0,33.3,28.0,22.0,1.0,4.5,1.0,13.4
J5,Łukasz Fabiański,West Ham,UEFA Europa League,pl POL,38-226,90,3.0,0.0,3.0,100.0,0.5,2.0,8.0,25.0,18.0,3.0,38.9,35.7,5.0,20.0,24.0,9.0,0.0,0.0,0.0,
J5,Juan Musso,Atalanta,UEFA Europa League,ar ARG,29-208,90,2.0,1.0,1.0,50.0,0.8,17.0,23.0,73.9,27.0,5.0,51.9,36.9,9.0,100.0,66.2,4.0,1.0,25.0,0.0,12.0
J5,Antonio Adán,Sporting CP,UEFA Europa League,es ESP,36-201,90,3.0,1.0,2.0,66.7,0.5,4.0,17.0,23.5,49.0,4.0,32.7,30.9,9.0,11.1,21.6,5.0,0.0,0.0,3.0,20.8
J5,Kjell Scherpen,Sturm Graz,UEFA Europa League,nl NED,23-311,90,4.0,1.0,3.0,75.0,1.2,5.0,13.0,38.5,21.0,3.0,38.1,39.7,8.0,62.5,47.1,17.0,1.0,5.9,0.0,2.0
J5,Vladan Kovačević,Raków,UEFA Europa League,ba BIH,25-233,90,5.0,0.0,5.0,100.0,1.2,7.0,16.0,43.8,31.0,5.0,32.3,31.6,6.0,100.0,64.7,16.0,0.0,0.0,2.0,18.6
J5,Noah Atubolu,Freiburg,UEFA Europa League,de GER,21-189,90,1.0,0.0,1.0,100.0,0.7,7.0,17.0,41.2,37.0,5.0,35.1,33.9,5.0,80.0,52.0,12.0,2.0,16.7,0.0,5.3
J5,Alexandros Paschalakis,Olympiacos,UEFA Europa League,gr GRE,34-125,90,6.0,5.0,1.0,16.7,2.0,1.0,5.0,20.0,12.0,5.0,0.0,19.5,5.0,100.0,57.2,6.0,0.0,0.0,0.0,
J5,Cican Stankovic,AEK Athens,UEFA Europa League,at AUT,31-026,90,2.0,1.0,1.0,100.0,1.1,5.0,11.0,45.5,51.0,7.0,19.6,24.9,8.0,12.5,20.4,5.0,0.0,0.0,6.0,21.2
J5,Bart Verbruggen,Brighton,UEFA Europa League,nl NED,21-104,90,5.0,0.0,5.0,100.0,0.4,3.0,8.0,37.5,37.0,6.0,21.6,26.7,4.0,0.0,25.8,22.0,1.0,4.5,1.0,16.0
J5,Shareef Keouf,Maccabi Haifa,UEFA Europa League,il ISR,22-158,90,4.0,3.0,1.0,25.0,0.8,5.0,17.0,29.4,30.0,2.0,50.0,37.8,7.0,28.6,27.4,18.0,0.0,0.0,1.0,12.0
J5,Steve Mandanda,Rennes,UEFA Europa League,fr FRA,38-247,90,0.0,0.0,0.0,,0.0,4.0,6.0,66.7,17.0,2.0,23.5,26.6,2.0,100.0,59.5,6.0,0.0,0.0,0.0,
J5,Caoimhín Kelleher,Liverpool,UEFA Europa League,ie IRL,25-007,90,3.0,0.0,3.0,100.0,1.3,5.0,10.0,50.0,50.0,7.0,18.0,28.0,3.0,33.3,32.7,5.0,0.0,0.0,0.0,4.0
J5,Tobias Lawal,LASK,UEFA Europa League,at AUT,23-176,90,9.0,4.0,5.0,66.7,3.1,5.0,22.0,22.7,17.0,3.0,70.6,43.6,15.0,66.7,48.1,15.0,0.0,0.0,0.0,6.5
J5,Jack Butland,Rangers,UEFA Europa League,eng ENG,30-265,90,3.0,1.0,2.0,66.7,1.1,1.0,2.0,50.0,12.0,2.0,8.3,23.0,5.0,20.0,28.4,13.0,0.0,0.0,0.0,
J5,Vaná,Aris Limassol FC,UEFA Europa League,br BRA,32-219,90,5.0,1.0,4.0,80.0,1.9,2.0,21.0,9.5,35.0,8.0,54.3,41.5,5.0,40.0,40.0,20.0,0.0,0.0,0.0,6.3
J20,Ivan Provedel,Lazio,Italian Serie A,it ITA,29-303,90,3.0,0.0,3.0,100.0,0.4,2.0,15.0,13.3,33.0,2.0,39.4,39.6,5.0,40.0,42.0,12.0,1.0,8.3,1.0,17.3
J20,Wladimiro Falcone,Lecce,Italian Serie A,it ITA,28-277,90,2.0,1.0,1.0,50.0,0.7,1.0,5.0,20.0,36.0,4.0,13.9,23.8,8.0,0.0,17.5,6.0,0.0,0.0,3.0,19.2
J5,Pau López,Marseille,UEFA Europa League,es ESP,28-352,90,6.0,3.0,3.0,50.0,3.4,4.0,7.0,57.1,34.0,3.0,20.6,27.0,1.0,0.0,24.0,5.0,3.0,60.0,2.0,16.0
J5,Diant Ramaj,Ajax,UEFA Europa League,de GER,22-072,90,10.0,4.0,6.0,80.0,3.7,2.0,12.0,16.7,40.0,3.0,25.0,30.8,11.0,18.2,25.9,14.0,0.0,0.0,0.0,8.8
J5,Jérémy Frick,Servette FC,UEFA Europa League,ch SUI,30-267,90,2.0,1.0,1.0,50.0,1.0,2.0,24.0,8.3,35.0,6.0,45.7,38.2,10.0,80.0,57.1,5.0,1.0,20.0,2.0,13.0
J5,Mile Svilar,Roma,UEFA Europa League,rs SRB,24-095,90,6.0,1.0,5.0,83.3,0.9,4.0,8.0,50.0,17.0,7.0,17.6,25.8,8.0,62.5,46.5,16.0,1.0,6.3,0.0,3.0
J5,Peter Abrahamsson,Häcken,UEFA Europa League,se SWE,35-135,90,5.0,2.0,3.0,60.0,1.0,3.0,6.0,50.0,19.0,4.0,26.3,31.6,3.0,33.3,22.3,6.0,1.0,16.7,0.0,11.3
J5,Matej Kovar,Leverkusen,UEFA Europa League,cz CZE,23-197,90,6.0,0.0,6.0,100.0,2.1,2.0,6.0,33.3,40.0,5.0,12.5,23.9,6.0,16.7,22.7,15.0,0.0,0.0,0.0,11.5
J5,Pepe Reina,Villarreal,UEFA Europa League,es ESP,41-091,90,3.0,2.0,1.0,33.3,0.8,2.0,5.0,40.0,46.0,6.0,10.9,25.2,0.0,,,12.0,1.0,8.3,2.0,22.0
J5,Alberto Brignoli,Panathinaikos,UEFA Europa League,it ITA,32-103,90,9.0,3.0,6.0,66.7,2.8,1.0,10.0,10.0,22.0,4.0,40.9,38.5,2.0,50.0,58.5,9.0,1.0,11.1,1.0,15.8
J5,Guillaume Restes,Toulouse,UEFA Europa League,fr FRA,18-264,90,2.0,0.0,2.0,100.0,0.5,4.0,9.0,44.4,19.0,4.0,15.8,27.9,11.0,54.5,43.2,19.0,1.0,5.3,0.0,3.0
J5,Anthony Moris,Union SG,UEFA Europa League,lu LUX,33-215,90,1.0,0.0,1.0,100.0,0.0,5.0,7.0,71.4,18.0,5.0,33.3,33.6,7.0,14.3,26.4,10.0,1.0,10.0,5.0,21.6
J5,Oliver Petersen,Molde,UEFA Europa League,no NOR,22-065,90,3.0,2.0,1.0,33.3,1.6,1.0,4.0,25.0,26.0,6.0,15.4,23.8,5.0,0.0,22.0,11.0,0.0,0.0,1.0,13.3
J5,Andrey Lunyov,Qarabağ,UEFA Europa League,ru RUS,32-017,90,9.0,2.0,7.0,77.8,1.9,9.0,24.0,37.5,32.0,2.0,50.0,41.1,10.0,80.0,53.1,16.0,2.0,12.5,0.0,12.8
J5,Maksym Koval,Sheriff Tiraspol,UEFA Europa League,ua UKR,30-356,90,6.0,3.0,3.0,66.7,2.9,13.0,32.0,40.6,31.0,3.0,77.4,49.5,11.0,72.7,53.5,31.0,1.0,3.2,0.0,6.3
J5,Aleš Mandous,Slavia Prague,UEFA Europa League,cz CZE,31-223,90,2.0,2.0,0.0,0.0,1.0,1.0,2.0,50.0,30.0,9.0,6.7,27.6,2.0,0.0,31.0,5.0,1.0,20.0,5.0,20.9
J5,Pepe Reina,Villarreal,UEFA Europa League,es ESP,41-097,90,0.0,0.0,0.0,,0.0,4.0,8.0,50.0,36.0,7.0,13.9,26.8,7.0,42.9,38.0,8.0,1.0,12.5,0.0,12.0
J5,Shareef Keouf,Maccabi Haifa,UEFA Europa League,il ISR,22-164,90,5.0,0.0,5.0,100.0,0.5,4.0,14.0,28.6,28.0,7.0,46.4,38.8,6.0,16.7,25.0,18.0,1.0,5.6,2.0,12.8
J6,Anthony Moris,Union SG,UEFA Europa League,lu LUX,33-229,90,3.0,1.0,2.0,66.7,0.3,2.0,16.0,12.5,25.0,2.0,60.0,46.7,2.0,50.0,38.0,7.0,2.0,28.6,1.0,13.0
J6,Caoimhín Kelleher,Liverpool,UEFA Europa League,ie IRL,25-021,90,6.0,2.0,4.0,66.7,2.3,1.0,2.0,50.0,31.0,5.0,3.2,21.6,8.0,12.5,20.3,15.0,2.0,13.3,1.0,10.8
J6,Mile Svilar,Roma,UEFA Europa League,rs SRB,24-109,90,2.0,0.0,2.0,100.0,0.5,2.0,2.0,100.0,12.0,4.0,16.7,25.4,5.0,0.0,28.2,10.0,2.0,20.0,0.0,8.3
J6,Maksym Koval,Sheriff Tiraspol,UEFA Europa League,ua UKR,31-005,90,6.0,3.0,3.0,50.0,2.4,9.0,28.0,32.1,35.0,6.0,68.6,47.0,7.0,57.1,43.7,17.0,0.0,0.0,1.0,12.7
J20,Simone Scuffet,Cagliari,Italian Serie A,it ITA,27-228,90,4.0,1.0,3.0,75.0,0.8,3.0,12.0,25.0,21.0,5.0,42.9,34.9,9.0,33.3,33.3,14.0,1.0,7.1,0.0,6.3
J20,Łukasz Skorupski,Bologna,Italian Serie A,pl POL,32-254,90,2.0,2.0,1.0,0.0,0.6,1.0,1.0,100.0,15.0,6.0,6.7,22.7,3.0,0.0,23.0,7.0,1.0,14.3,2.0,21.8
J6,Tobias Lawal,LASK,UEFA Europa League,at AUT,23-190,90,5.0,2.0,3.0,60.0,2.5,2.0,4.0,50.0,17.0,1.0,11.8,23.4,6.0,33.3,34.0,7.0,0.0,0.0,1.0,11.8
J6,Guillaume Restes,Toulouse,UEFA Europa League,fr FRA,18-278,90,4.0,1.0,3.0,75.0,1.3,4.0,18.0,22.2,22.0,1.0,54.5,40.5,8.0,75.0,46.6,23.0,0.0,0.0,0.0,11.0
J6,Steve Mandanda,Rennes,UEFA Europa League,fr FRA,38-261,90,5.0,3.0,2.0,60.0,2.2,3.0,6.0,50.0,21.0,3.0,23.8,26.5,3.0,33.3,33.7,7.0,1.0,14.3,0.0,12.3
J6,Pepe Reina,Villarreal,UEFA Europa League,es ESP,41-105,90,5.0,2.0,3.0,60.0,1.9,3.0,17.0,17.6,27.0,2.0,48.1,35.6,5.0,80.0,54.6,18.0,0.0,0.0,1.0,21.0
J6,Niklas Lomb,Leverkusen,UEFA Europa League,de GER,30-139,90,3.0,1.0,2.0,66.7,0.7,2.0,4.0,50.0,23.0,4.0,17.4,25.3,2.0,0.0,13.0,6.0,0.0,0.0,0.0,10.0
J6,Oliver Petersen,Molde,UEFA Europa League,no NOR,22-079,90,9.0,5.0,5.0,44.4,1.9,4.0,10.0,40.0,23.0,6.0,30.4,27.2,7.0,42.9,31.1,9.0,1.0,11.1,2.0,15.3
J6,Aleš Mandous,Slavia Prague,UEFA Europa League,cz CZE,31-237,90,3.0,0.0,3.0,100.0,0.2,1.0,3.0,33.3,31.0,10.0,6.5,25.8,5.0,20.0,33.6,8.0,0.0,0.0,0.0,
J6,Jérémy Frick,Servette FC,UEFA Europa League,ch SUI,30-281,90,7.0,4.0,3.0,42.9,2.5,11.0,25.0,44.0,31.0,3.0,61.3,38.7,9.0,66.7,51.1,12.0,1.0,8.3,1.0,13.3
J6,Yuri Lodygin,Panathinaikos,UEFA Europa League,ru RUS,33-202,90,4.0,2.0,2.0,50.0,1.7,4.0,11.0,36.4,26.0,5.0,42.3,39.2,2.0,0.0,31.0,5.0,0.0,0.0,3.0,21.0
J6,Shareef Keouf,Maccabi Haifa,UEFA Europa League,il ISR,22-172,90,6.0,1.0,5.0,83.3,1.4,7.0,17.0,41.2,25.0,4.0,40.0,37.0,14.0,50.0,45.2,34.0,1.0,2.9,0.0,5.9
J6,Łukasz Fabiański,West Ham,UEFA Europa League,pl POL,38-240,90,4.0,0.0,4.0,100.0,1.2,4.0,7.0,57.1,28.0,7.0,25.0,30.5,5.0,0.0,16.8,10.0,0.0,0.0,0.0,
J6,Noah Atubolu,Freiburg,UEFA Europa League,de GER,21-203,90,3.0,2.0,1.0,33.3,1.7,6.0,18.0,33.3,41.0,6.0,34.1,34.2,7.0,57.1,49.3,7.0,0.0,0.0,1.0,16.7
J6,Franco Israel,Sporting CP,UEFA Europa League,uy URU,23-236,90,2.0,0.0,2.0,100.0,0.2,0.0,1.0,0.0,24.0,7.0,4.2,22.2,5.0,0.0,18.0,6.0,0.0,0.0,2.0,21.7
J6,Kjell Scherpen,Sturm Graz,UEFA Europa League,nl NED,23-325,90,5.0,3.0,2.0,40.0,2.4,2.0,8.0,25.0,20.0,2.0,25.0,33.8,4.0,75.0,60.5,9.0,0.0,0.0,1.0,23.0
J6,Jason Steele,Brighton,UEFA Europa League,eng ENG,33-118,90,0.0,0.0,0.0,,0.0,4.0,7.0,57.1,31.0,1.0,19.4,28.7,3.0,33.3,21.0,5.0,0.0,0.0,2.0,24.7
J6,Pau López,Marseille,UEFA Europa League,es ESP,29-001,90,5.0,1.0,4.0,80.0,0.4,4.0,25.0,16.0,51.0,7.0,43.1,35.6,5.0,60.0,41.2,10.0,0.0,0.0,0.0,6.0
J6,Diant Ramaj,Ajax,UEFA Europa League,de GER,22-086,90,4.0,1.0,3.0,75.0,0.7,6.0,20.0,30.0,37.0,3.0,43.2,37.6,7.0,57.1,50.6,22.0,1.0,4.5,0.0,7.5
J6,Giorgos Athanasiadis,AEK Athens,UEFA Europa League,gr GRE,30-251,90,9.0,3.0,6.0,66.7,4.4,3.0,9.0,33.3,24.0,11.0,29.2,31.5,7.0,28.6,31.0,11.0,1.0,9.1,5.0,16.7
J6,Vladan Kovačević,Raków,UEFA Europa League,ba BIH,25-247,90,6.0,4.0,2.0,33.3,3.2,3.0,15.0,20.0,34.0,2.0,32.4,32.1,6.0,66.7,41.0,14.0,0.0,0.0,4.0,17.5
J6,Marco Carnesecchi,Atalanta,UEFA Europa League,it ITA,23-166,83,2.0,,2.0,,1.3,3.0,18.0,16.7,35.0,9.0,31.4,34.4,7.0,100.0,61.1,15.0,2.0,13.3,,12.4
J6,Francesco Rossi,Atalanta,UEFA Europa League,it ITA,32-231,7,0.0,0.0,0.0,,0.0,2.0,4.0,50.0,2.0,1.0,50.0,34.0,3.0,100.0,63.0,4.0,0.0,0.0,0.0,
J20,Pietro Terracciano,Fiorentina,Italian Serie A,it ITA,33-312,90,6.0,2.0,4.0,66.7,1.8,1.0,2.0,50.0,19.0,3.0,10.5,23.2,7.0,0.0,17.9,7.0,0.0,0.0,0.0,8.0
J20,Maduka Okoye,Udinese,Italian Serie A,ng NGA,24-139,90,3.0,2.0,1.0,66.7,1.4,6.0,17.0,35.3,13.0,0.0,84.6,48.8,6.0,100.0,60.5,15.0,0.0,0.0,0.0,5.0
J6,Rui Silva,Betis,UEFA Europa League,pt POR,29-310,90,5.0,3.0,2.0,40.0,2.0,1.0,9.0,11.1,22.0,3.0,31.8,29.1,6.0,33.3,30.5,11.0,0.0,0.0,1.0,19.0
J6,Jack Butland,Rangers,UEFA Europa League,eng ENG,30-279,90,8.0,2.0,6.0,75.0,3.1,6.0,14.0,42.9,15.0,4.0,40.0,36.8,14.0,57.1,43.9,13.0,0.0,0.0,0.0,
J6,Andrey Lunyov,Qarabağ,UEFA Europa League,ru RUS,32-031,90,4.0,1.0,4.0,75.0,1.1,5.0,23.0,21.7,22.0,0.0,63.6,44.0,13.0,69.2,48.7,12.0,1.0,8.3,0.0,8.5
J6,Peter Abrahamsson,Häcken,UEFA Europa League,se SWE,35-149,90,3.0,2.0,1.0,33.3,1.1,2.0,5.0,40.0,24.0,3.0,16.7,25.4,10.0,10.0,27.2,10.0,0.0,0.0,0.0,17.7
J6,Alexandros Paschalakis,Olympiacos,UEFA Europa League,gr GRE,34-139,90,3.0,2.0,1.0,33.3,1.6,2.0,10.0,20.0,15.0,0.0,40.0,34.5,6.0,66.7,44.2,3.0,0.0,0.0,1.0,23.0
J6,Veljko Ilic,TSC,UEFA Europa League,rs SRB,20-146,90,10.0,5.0,6.0,50.0,3.2,2.0,7.0,28.6,33.0,6.0,18.2,25.6,7.0,14.3,20.1,12.0,2.0,16.7,0.0,4.0
J6,Vaná,Aris Limassol FC,UEFA Europa League,br BRA,32-233,90,9.0,3.0,6.0,66.7,3.0,2.0,10.0,20.0,33.0,8.0,30.3,31.4,4.0,0.0,16.3,4.0,2.0,50.0,4.0,15.1
J6,Peter Vindahl Jensen,Sparta Prague,UEFA Europa League,dk DEN,25-301,90,3.0,1.0,2.0,66.7,0.7,7.0,22.0,31.8,52.0,6.0,28.8,28.6,8.0,87.5,63.3,13.0,0.0,0.0,3.0,41.3
J9,Timon Wellenreuther,Feyenoord,UEFA Europa League,de GER,28-074,90,5.0,1.0,4.0,80.0,0.8,3.0,7.0,42.9,48.0,9.0,14.6,25.9,3.0,0.0,23.0,12.0,1.0,8.3,6.0,21.8
J9,Mile Svilar,Roma,UEFA Europa League,rs SRB,24-172,90,6.0,1.0,5.0,83.3,0.9,4.0,10.0,40.0,31.0,3.0,32.3,32.0,4.0,0.0,18.5,12.0,2.0,16.7,1.0,11.6
J9,David von Ballmoos,Young Boys,UEFA Europa League,ch SUI,29-047,90,6.0,3.0,4.0,66.7,2.6,11.0,18.0,61.1,38.0,6.0,42.1,32.9,3.0,66.7,39.7,11.0,1.0,9.1,0.0,8.3
J9,Antonio Adán,Sporting CP,UEFA Europa League,es ESP,36-278,90,3.0,1.0,2.0,66.7,1.1,6.0,13.0,46.2,22.0,2.0,50.0,36.7,6.0,33.3,31.2,9.0,2.0,22.2,0.0,4.5
J9,Dmytro Riznyk,Shakhtar,UEFA Europa League,ua UKR,25-016,90,4.0,2.0,2.0,50.0,1.0,2.0,6.0,33.3,22.0,3.0,22.7,26.4,8.0,12.5,34.6,15.0,1.0,6.7,2.0,20.3
J9,Pau López,Marseille,UEFA Europa League,es ESP,29-064,90,4.0,2.0,2.0,50.0,2.0,3.0,7.0,42.9,23.0,4.0,13.0,28.5,4.0,100.0,55.3,9.0,1.0,11.1,0.0,4.3
J9,Matheus,Braga,UEFA Europa League,br BRA,31-211,90,5.0,4.0,1.0,40.0,3.9,0.0,1.0,0.0,16.0,1.0,6.3,26.2,5.0,0.0,21.4,7.0,0.0,0.0,1.0,13.3
J9,Andrey Lunyov,Qarabağ,UEFA Europa League,ru RUS,32-094,90,8.0,2.0,6.0,87.5,2.5,7.0,20.0,35.0,33.0,7.0,45.5,38.6,8.0,62.5,48.0,26.0,1.0,3.8,0.0,9.3
J9,Anatolii Trubin,Benfica,UEFA Europa League,ua UKR,22-198,90,2.0,1.0,1.0,50.0,1.0,0.0,2.0,0.0,12.0,2.0,16.7,27.5,4.0,0.0,13.0,7.0,1.0,14.3,0.0,2.0
J9,Guillaume Restes,Toulouse,UEFA Europa League,fr FRA,18-341,90,5.0,2.0,3.0,100.0,2.5,7.0,21.0,33.3,30.0,5.0,43.3,35.8,9.0,88.9,57.9,19.0,0.0,0.0,0.0,12.7
J9,Fernando Muslera,Galatasaray,UEFA Europa League,uy URU,37-244,90,6.0,2.0,4.0,66.7,2.1,4.0,19.0,21.1,48.0,7.0,37.5,35.2,3.0,33.3,32.3,9.0,0.0,0.0,2.0,17.8
