Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J3,Rennes,Le Havre,2–2,"28,311",Roazhon Park,Eric Wattellier,2023-08-27,https://fbref.com/en/matches/505ba995/Rennes-Le-Havre-August-27-2023-Ligue-1
J3,Montpellier,Reims,1–3,"14,476",Stade de la Mosson,Marc Bollengier,2023-08-27,https://fbref.com/en/matches/4d6e6c68/Montpellier-Reims-August-27-2023-Ligue-1
J3,Clermont Foot,Metz,0–1,"9,146",Stade Gabriel Montpied,Gaël Angoula,2023-08-27,https://fbref.com/en/matches/344b05de/Clermont-Foot-Metz-August-27-2023-Ligue-1
J3,Strasbourg,Toulouse,2–0,"25,090",Stade de la Meinau,Benoît Bastien,2023-08-27,https://fbref.com/en/matches/0b508695/Strasbourg-Toulouse-August-27-2023-Ligue-1
J3,Lorient,Lille,4–1,"15,101",Stade du Moustoir,Willy Delajod,2023-08-27,https://fbref.com/en/matches/eb2c366f/Lorient-Lille-August-27-2023-Ligue-1
J3,Nice,Lyon,0–0,"28,033",Stade de Nice,Bastien Dechepy,2023-08-27,https://fbref.com/en/matches/067a73e7/Nice-Lyon-August-27-2023-Ligue-1
J4,Nantes,Marseille,1–1,"34,600",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,2023-09-01,https://fbref.com/en/matches/6eca98c7/Nantes-Marseille-September-1-2023-Ligue-1
J4,Brest,Rennes,0–0,"15,021",Stade Francis-Le Blé,Hakim Ben El Hadj Salem,2023-09-02,https://fbref.com/en/matches/38572486/Brest-Rennes-September-2-2023-Ligue-1
J4,Monaco,Lens,3–0,"9,600",Stade Louis II,Willy Delajod,2023-09-02,https://fbref.com/en/matches/7a2f8122/Monaco-Lens-September-2-2023-Ligue-1
J4,Toulouse,Clermont Foot,2–2,"28,285",Stadium Municipal,Florent Batta,2023-09-03,https://fbref.com/en/matches/12bf8242/Toulouse-Clermont-Foot-September-3-2023-Ligue-1
J4,Le Havre,Lorient,3–0,"18,707",Stade Océane,Romain Lissorgue,2023-09-03,https://fbref.com/en/matches/4519a333/Le-Havre-Lorient-September-3-2023-Ligue-1
J4,Metz,Reims,2–2,"24,272",Stade Saint-Symphorien,Mathieu Vernice,2023-09-03,https://fbref.com/en/matches/678bad42/Metz-Reims-September-3-2023-Ligue-1
J4,Lille,Montpellier,1–0,"35,298",Decathlon Arena - Stade Pierre-Mauroy,Benoît Millot,2023-09-03,https://fbref.com/en/matches/26cacbb5/Lille-Montpellier-September-3-2023-Ligue-1
J4,Nice,Strasbourg,2–0,"20,215",Stade de Nice,Jeremy Stinat,2023-09-03,https://fbref.com/en/matches/17e9722e/Nice-Strasbourg-September-3-2023-Ligue-1
J4,Lyon,Paris S-G,1–4,"51,657",Groupama Stadium,Eric Wattellier,2023-09-03,https://fbref.com/en/matches/cd3d8319/Lyon-Paris-Saint-Germain-September-3-2023-Ligue-1
J5,Paris S-G,Nice,2–3,"47,874",Parc des Princes,Clément Turpin,2023-09-15,https://fbref.com/en/matches/f0478368/Paris-Saint-Germain-Nice-September-15-2023-Ligue-1
