Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J6,Porto,Shakhtar,5–3,"48,113",Estádio Do Dragão,István Kovács,2023-12-13,https://fbref.com/en/matches/55099f47/Porto-Shakhtar-Donetsk-December-13-2023-Champions-League
J6,Celtic,Feyenoord,2–1,"56,391",Celtic Park,Benoît Bastien,2023-12-13,https://fbref.com/en/matches/89e6068d/Celtic-Feyenoord-December-13-2023-Champions-League
J6,Newcastle Utd,Milan,1–2,"52,037",St James' Park,Danny Makkelie,2023-12-13,https://fbref.com/en/matches/49e9dcae/Newcastle-United-Milan-December-13-2023-Champions-League
J6,Antwerp,Barcelona,3–2,"13,550",Bosuilstadion,Marco Guida,2023-12-13,https://fbref.com/en/matches/511c707c/Antwerp-Barcelona-December-13-2023-Champions-League
J6,Dortmund,Paris S-G,1–1,"81,365",Signal Iduna Park,Glenn Nyberg,2023-12-13,https://fbref.com/en/matches/73a73afc/Dortmund-Paris-Saint-Germain-December-13-2023-Champions-League
J6,Atlético Madrid,Lazio,2–0,"63,574",Stadium Metropolitano,Serdar Gözübüyük,2023-12-13,https://fbref.com/en/matches/aa674584/Atletico-Madrid-Lazio-December-13-2023-Champions-League
J11,FC Copenhagen,Manchester City,1–3,"35,853",Parken,José Sánchez,2024-02-13,https://fbref.com/en/matches/7c72e97e/FC-Copenhagen-Manchester-City-February-13-2024-Champions-League
J11,RB Leipzig,Real Madrid,0–1,"45,028",Red Bull Arena,Irfan Peljto,2024-02-13,https://fbref.com/en/matches/6873100e/RB-Leipzig-Real-Madrid-February-13-2024-Champions-League
J11,Paris S-G,Real Sociedad,2–0,"46,435",Parc des Princes,Marco Guida,2024-02-14,https://fbref.com/en/matches/bb212371/Paris-Saint-Germain-Real-Sociedad-February-14-2024-Champions-League
J11,Lazio,Bayern Munich,1–0,"57,470",Stadio Olimpico,François Letexier,2024-02-14,https://fbref.com/en/matches/ae96ef57/Lazio-Bayern-Munich-February-14-2024-Champions-League
J11,Inter,Atlético Madrid,1–0,"73,709",Stadio Giuseppe Meazza,István Kovács,2024-02-20,https://fbref.com/en/matches/694d6459/Internazionale-Atletico-Madrid-February-20-2024-Champions-League
J11,PSV Eindhoven,Dortmund,1–1,"34,950",Philips Stadion,Srđan Jovanović,2024-02-20,https://fbref.com/en/matches/280841d0/PSV-Eindhoven-Dortmund-February-20-2024-Champions-League
J11,Porto,Arsenal,1–0,"49,111",Estádio Do Dragão,Serdar Gözübüyük,2024-02-21,https://fbref.com/en/matches/2ad57214/Porto-Arsenal-February-21-2024-Champions-League
J11,Napoli,Barcelona,1–1,"49,529",Stadio Diego Armando Maradona,Felix Zwayer,2024-02-21,https://fbref.com/en/matches/f0d1a7a8/Napoli-Barcelona-February-21-2024-Champions-League
J12,Bayern Munich,Lazio,3–0,"75,000",Allianz Arena,Slavko Vinčič,2024-03-05,https://fbref.com/en/matches/86a95c44/Bayern-Munich-Lazio-March-5-2024-Champions-League
J12,Real Sociedad,Paris S-G,1–2,"39,336",Reale Arena,Michael Oliver,2024-03-05,https://fbref.com/en/matches/a90fb86f/Real-Sociedad-Paris-Saint-Germain-March-5-2024-Champions-League
J12,Manchester City,FC Copenhagen,3–1,"51,531",Etihad Stadium,Espen Eskås,2024-03-06,https://fbref.com/en/matches/b4237bbe/Manchester-City-FC-Copenhagen-March-6-2024-Champions-League
