Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Häcken,27.0,6,0.96,41.08,67.83,77.07,7.96,6.69,58.6,0.64,78.66,77.71,82.17,80.25,62.42,62.42,98.09,83.76,76.43,98.73,75.48,51.91,91.08,64.33,91.08,21.02,43.63,9.87,17.2,91.4,80.25,77.39,30.57,40.76,52.87,1.91,7.01,78.34,37.58,12.74,79.62,89.81,49.36,78.34,82.17,96.82,61.78,76.43,51.91,26.75,26.11,78.34,100.0,90.45,80.89,82.17,11.78,96.18,8.28,96.5,81.85,91.08,0.64,97.13,2.87,81.21,38.54,5.73,4.14,5.73,28.98,39.17,91.08,19.11,9.55,14.01,78.03,57.96,3.82,2.87,87.58,0.64,20.06,88.54,39.49,57.96,68.15,24.84,63.06,0.64,1.91,80.89,79.62,57.32,99.68,80.25,98.73,7.32,1.91,96.18,4.46
Inter,29.0,46,92.68,96.18,87.9,82.17,98.73,96.82,89.17,92.68,90.45,89.81,88.54,88.54,92.36,92.36,91.72,56.05,87.9,77.39,94.9,96.18,77.07,75.16,76.43,13.69,14.01,16.56,28.34,26.11,7.32,5.73,90.45,11.46,20.7,21.66,84.08,87.58,71.97,88.54,82.17,82.17,85.35,87.9,5.1,4.46,77.71,75.8,46.5,94.27,96.82,90.45,95.54,79.3,80.89,78.34,52.87,30.57,95.54,79.94,81.85,8.92,68.15,88.54,99.36,5.1,18.47,99.36,20.7,16.24,62.1,80.89,3.82,12.1,7.01,76.43,37.9,14.65,33.76,36.62,8.92,41.4,99.36,75.8,91.72,87.9,7.64,71.02,85.99,57.32,99.36,91.08,86.62,89.81,95.54,36.31,29.94,97.45,98.73,84.71,42.04
Juventus,26.5,38,59.24,64.97,78.34,41.72,30.89,43.31,77.71,58.92,54.78,49.04,43.95,40.76,63.06,60.51,83.44,49.04,82.8,66.24,57.01,90.76,59.87,72.29,57.32,27.39,46.18,30.89,42.68,47.45,20.06,1.27,100.0,12.1,5.1,42.68,96.5,45.86,14.01,12.1,59.24,63.69,68.15,45.86,28.03,23.57,43.95,60.51,68.79,66.24,57.32,54.78,43.95,69.75,47.45,32.8,20.7,39.81,33.44,83.12,37.58,8.28,51.59,74.2,96.18,3.18,7.32,92.04,17.52,18.79,74.52,39.17,3.18,42.04,19.11,4.46,30.25,69.43,82.48,42.99,15.92,40.76,70.06,63.69,76.43,68.79,31.21,63.06,49.36,39.81,80.25,71.97,67.52,73.25,92.36,99.36,22.93,48.09,91.08,92.99,35.67
KF Ballkani Therandë,27.8,6,2.87,3.18,10.83,3.5,7.96,6.69,10.83,2.55,68.15,66.24,52.87,53.5,74.52,77.07,95.54,83.76,13.06,44.59,3.18,4.14,32.48,47.13,33.76,98.09,88.22,97.77,97.45,2.87,98.41,95.54,37.26,5.73,64.33,67.52,52.23,73.89,80.89,92.99,75.16,16.56,3.82,73.89,65.92,30.89,56.05,70.06,11.15,1.27,3.82,68.79,39.49,90.45,80.89,92.68,100.0,45.22,8.28,48.09,81.85,98.41,56.37,28.66,79.94,9.87,9.24,79.3,52.55,65.92,28.98,39.17,23.57,2.55,0.64,5.73,97.13,87.9,86.94,92.99,4.46,66.24,1.27,36.94,8.92,3.82,97.45,24.84,77.71,14.65,23.57,69.43,56.05,51.59,96.82,66.24,2.55,65.61,42.99,76.43,81.85
KÍ,29.9,6,13.06,16.56,2.87,3.5,7.96,6.69,3.82,23.57,4.46,5.1,1.27,2.55,11.46,10.51,61.15,95.54,3.18,2.87,1.91,51.91,2.55,1.59,2.55,19.11,14.65,49.36,7.96,16.24,19.11,20.38,74.52,22.93,68.79,97.45,52.23,5.73,84.71,40.76,12.74,3.18,8.28,5.73,3.18,2.87,5.1,3.18,2.23,1.91,100.0,4.46,6.69,2.23,0.64,50.32,4.78,96.18,8.28,3.18,81.85,24.84,81.53,12.74,51.27,67.52,74.2,79.3,97.45,98.73,28.98,39.17,79.62,82.8,86.94,35.35,90.76,97.45,98.09,36.62,21.02,84.08,42.04,1.91,3.82,5.1,14.97,24.84,8.28,20.06,28.66,2.55,0.64,17.83,9.55,27.39,3.82,93.95,69.75,26.11,17.52
Köln,25.4,34,10.83,32.17,64.33,54.46,65.61,64.01,64.33,10.19,35.67,39.49,34.71,36.94,45.22,47.77,17.83,35.03,56.69,25.48,27.39,81.53,29.3,66.24,29.3,82.17,83.44,87.9,71.97,19.11,95.54,87.9,27.39,98.09,59.87,78.98,69.43,40.76,55.41,65.61,35.67,38.22,40.13,40.76,25.48,28.34,35.67,57.32,50.64,80.89,42.04,35.67,57.64,36.62,18.15,40.13,34.39,63.38,67.83,79.94,81.85,53.5,85.35,26.11,28.03,65.61,57.01,22.61,20.7,32.17,28.98,39.17,78.34,38.85,32.48,66.24,8.6,38.22,69.11,14.97,17.2,83.44,73.25,34.39,56.05,40.13,89.81,24.84,39.49,9.87,67.52,25.48,26.11,35.03,20.06,71.97,60.51,71.97,28.66,50.96,10.19
LASK,26.1,6,26.11,43.95,8.92,8.92,72.61,57.96,9.24,23.57,18.47,29.3,19.75,28.66,17.83,28.66,27.07,63.38,13.06,15.92,53.82,62.42,35.99,3.82,37.58,99.68,99.36,98.73,98.73,98.73,99.36,99.36,9.55,96.5,83.12,88.54,52.23,37.26,77.39,53.5,40.13,28.03,35.67,37.58,43.63,16.24,19.11,6.37,5.73,42.04,29.3,18.47,18.15,90.45,80.89,11.46,64.01,1.27,8.28,3.18,81.85,85.03,74.52,27.39,18.47,57.64,26.43,32.8,97.45,98.73,28.98,39.17,86.62,30.25,61.46,13.38,9.87,95.54,37.9,8.28,81.85,75.8,30.57,26.11,9.55,32.48,99.36,24.84,30.25,18.47,46.18,5.1,3.82,3.18,18.47,90.45,1.27,65.61,5.73,7.01,8.28
Las Palmas,25.6,38,15.92,8.28,12.74,13.06,30.89,43.31,17.2,19.11,91.08,92.36,96.18,95.54,73.89,70.7,4.46,4.46,15.29,80.89,42.68,14.97,75.8,35.67,73.25,71.66,68.15,68.15,72.61,39.17,51.91,57.96,42.99,35.67,20.7,53.5,42.36,92.36,69.43,95.54,93.63,58.6,14.97,92.36,56.69,54.14,78.34,47.13,18.79,16.56,16.56,91.08,48.41,30.57,47.45,73.25,92.99,12.1,33.44,23.25,25.16,46.82,15.92,52.55,72.93,31.85,40.13,48.41,77.39,50.64,91.4,88.54,40.76,36.94,45.22,99.36,88.54,22.29,59.55,49.36,97.45,31.21,8.92,66.88,15.29,16.56,63.69,92.99,92.99,49.68,12.74,83.44,89.81,79.62,26.43,48.09,56.69,79.62,68.79,23.57,44.59
Lazio,28.8,46,42.04,42.99,31.21,25.8,59.55,43.31,33.12,37.9,82.17,81.53,87.9,87.9,68.15,66.88,57.32,26.75,36.62,75.8,59.87,25.8,67.52,65.61,68.15,24.84,31.85,15.92,68.47,24.84,27.39,51.91,31.85,50.32,35.03,26.11,89.81,79.62,32.48,55.41,84.71,60.51,41.4,79.62,30.57,30.89,54.14,66.24,38.85,89.49,97.45,82.8,14.01,42.36,40.45,45.22,54.78,49.36,46.82,84.71,81.85,22.29,12.74,77.07,87.9,23.89,38.54,85.35,15.92,16.24,28.98,80.89,10.83,22.93,14.01,29.94,21.66,44.59,31.21,24.2,20.06,15.29,98.09,67.52,34.39,43.31,26.75,53.18,68.15,38.85,27.39,80.25,82.8,71.97,77.71,12.74,52.23,51.59,86.62,68.15,26.11
Le Havre,26.2,34,21.02,24.2,24.84,19.11,77.71,75.8,35.03,34.71,36.31,35.03,40.76,42.04,37.58,35.03,18.47,25.16,30.89,46.5,22.29,31.53,45.22,21.66,45.22,50.0,48.41,67.52,40.76,30.25,60.51,60.83,44.9,29.3,89.81,46.18,64.65,32.48,23.57,30.57,39.49,31.85,27.39,32.48,46.5,38.22,63.06,58.6,29.3,90.45,48.41,36.31,70.38,15.92,18.15,28.66,37.58,65.29,87.26,66.24,32.17,39.49,68.15,40.13,69.11,56.05,67.83,48.41,34.39,23.25,74.52,88.54,55.1,57.01,54.14,7.01,34.08,31.85,58.6,67.52,22.93,64.33,83.44,39.49,35.03,20.38,54.14,82.17,28.66,28.34,57.96,40.76,15.92,42.04,29.3,49.04,35.67,85.03,82.17,40.13,63.38
Lecce,24.9,38,9.55,28.03,68.79,42.99,30.89,43.31,67.83,9.55,19.75,15.29,14.01,13.38,26.75,22.93,52.23,64.33,67.52,21.66,14.01,69.43,26.75,49.04,26.75,38.22,51.27,42.36,64.33,32.8,39.81,28.03,75.16,43.95,37.58,50.96,81.85,15.29,31.21,19.75,28.03,14.01,22.61,15.29,44.59,44.27,26.75,38.22,45.86,32.48,21.34,20.38,37.9,30.57,33.76,21.66,84.08,75.16,46.82,52.55,48.73,27.39,70.7,21.66,58.6,52.23,53.18,38.85,48.09,50.64,74.52,39.17,39.17,40.13,49.68,7.64,41.72,79.62,49.68,25.16,14.33,77.71,22.93,28.03,56.69,21.34,43.63,63.06,31.85,8.92,28.03,29.3,17.83,40.13,42.04,77.07,50.32,41.72,58.6,25.16,20.7
Legia Warsaw,27.4,8,60.83,20.7,15.92,6.37,50.96,34.39,27.07,62.1,42.04,38.85,42.68,41.4,41.4,40.76,50.32,44.59,25.48,71.34,40.13,89.49,57.32,31.21,59.87,3.18,4.78,3.18,5.73,60.51,3.5,7.64,77.71,0.64,11.46,18.47,19.43,27.39,4.46,5.1,40.76,54.14,39.49,27.39,4.46,14.01,38.85,40.45,40.13,23.25,94.9,42.68,45.54,90.45,80.89,13.38,44.59,9.87,56.05,96.5,81.85,12.74,71.34,60.83,51.27,16.88,5.73,61.15,4.14,5.73,28.98,39.17,57.32,21.02,43.31,41.08,4.46,29.3,2.55,5.1,96.82,54.14,61.78,53.5,33.44,43.95,3.82,24.84,41.72,94.59,89.81,50.32,59.87,50.64,47.77,17.2,91.72,61.46,9.55,10.83,10.83
Lens,27.2,42,54.14,70.06,74.52,70.7,72.61,68.15,75.16,47.77,70.06,71.97,75.16,77.07,59.87,59.87,33.76,12.74,73.25,86.62,83.44,85.67,84.08,54.78,83.76,56.05,62.42,19.11,94.27,56.69,72.93,58.6,57.32,54.78,55.1,29.3,22.93,70.7,15.29,13.38,78.98,81.53,64.33,70.7,15.29,17.2,90.45,91.72,26.75,47.45,19.11,70.06,18.15,36.62,33.76,25.48,85.67,17.52,64.01,23.25,58.92,71.34,61.15,65.61,75.16,42.68,52.23,86.62,77.39,76.43,62.1,80.89,40.76,64.33,38.85,47.13,53.5,17.2,33.12,72.93,57.32,47.13,29.94,81.53,71.34,67.52,71.34,76.75,68.79,25.16,84.08,64.97,45.86,53.18,63.69,85.67,36.94,85.03,82.8,93.63,83.44
Leverkusen,26.2,47,98.09,98.09,98.73,98.73,80.57,68.15,98.73,99.36,98.73,99.36,99.36,100.0,89.17,87.9,29.94,3.82,98.73,98.09,98.73,59.87,98.09,98.09,98.09,12.74,18.15,6.37,19.43,79.62,5.41,4.46,91.72,9.24,4.46,6.37,61.15,98.73,5.1,17.2,100.0,99.36,96.82,98.73,84.08,80.89,97.45,98.73,92.99,74.52,31.85,98.73,83.12,90.45,80.89,94.9,22.29,30.57,67.83,86.62,81.85,76.43,19.11,90.45,97.45,7.01,23.57,92.04,14.01,23.25,28.98,39.17,7.01,5.1,3.82,14.65,82.17,4.46,5.1,49.36,61.15,12.1,57.32,98.73,98.73,96.82,8.92,24.84,97.45,79.3,79.62,98.09,98.73,91.72,93.63,54.78,59.87,94.9,96.82,59.87,86.31
Lille,25.1,44,70.7,78.34,65.61,78.98,62.74,53.82,68.79,67.2,87.26,85.99,85.35,85.35,88.54,88.54,71.97,36.31,62.42,87.26,73.25,22.29,85.99,82.8,85.35,60.19,76.43,36.31,75.8,75.48,46.5,54.46,43.95,5.1,43.63,26.75,61.15,84.71,17.2,38.22,94.27,76.43,72.61,84.71,79.94,83.44,98.73,92.36,79.62,71.02,34.71,87.26,76.43,61.78,57.01,71.97,97.45,76.75,71.66,72.29,37.58,39.49,17.83,89.17,93.63,14.01,29.94,92.04,28.34,27.07,86.94,39.17,11.78,15.29,26.11,59.87,24.84,6.37,14.33,57.96,58.28,14.01,56.69,85.35,67.52,73.89,65.61,76.75,89.49,45.22,71.97,87.26,74.52,85.03,85.99,68.79,73.25,89.49,93.95,21.66,75.16
Liverpool,26.3,48,95.54,100.0,100.0,99.36,87.58,91.08,100.0,92.68,94.9,96.82,93.63,93.63,97.45,97.45,80.25,70.06,100.0,95.54,100.0,54.78,96.18,94.9,96.18,71.66,79.3,26.75,88.54,97.13,73.89,89.17,8.6,71.97,30.89,12.42,15.61,97.45,15.92,56.69,97.45,96.82,98.73,97.45,83.44,74.2,95.54,94.27,94.9,34.39,2.55,95.54,90.13,48.09,40.45,58.92,23.57,11.46,90.76,92.36,32.17,84.08,75.16,73.25,86.62,21.66,35.35,67.83,8.28,11.78,28.98,39.17,13.69,11.46,11.46,94.9,89.17,8.28,8.28,28.34,72.29,52.23,7.64,96.18,99.36,98.73,79.62,24.84,98.73,45.22,96.5,85.35,85.35,82.17,75.8,28.66,42.68,48.09,85.99,35.03,50.96
Lorient,24.7,34,47.77,23.57,19.75,47.45,16.88,13.69,21.66,34.71,55.41,50.32,56.05,57.96,54.78,50.96,41.4,21.02,20.38,54.78,48.41,29.94,56.05,70.7,56.05,35.67,41.4,62.42,24.84,26.75,32.48,40.76,50.96,52.23,80.89,86.62,31.53,50.96,75.16,61.78,56.69,40.13,31.85,50.96,85.99,87.9,84.08,88.54,31.21,40.13,23.57,56.05,72.29,75.8,80.89,52.23,75.16,59.24,17.52,23.25,48.73,52.23,42.04,71.66,22.61,89.49,92.99,22.61,77.39,86.94,28.98,39.17,82.8,43.31,35.03,25.8,66.24,77.39,94.9,40.45,6.05,35.67,28.34,57.96,20.06,31.21,36.62,24.84,37.58,71.66,66.24,71.34,50.32,71.34,64.33,44.27,77.07,51.59,57.96,56.05,24.2
Ludogorets,27.3,8,52.55,64.97,79.3,93.63,50.96,85.99,80.25,43.95,59.87,59.24,47.77,45.86,66.24,65.61,93.63,84.71,76.43,61.15,51.27,19.11,54.14,69.75,54.14,63.06,81.85,59.87,83.76,12.42,64.97,76.11,17.83,23.57,46.18,35.03,10.83,59.24,42.04,75.8,54.78,53.5,37.9,59.24,89.17,97.77,49.68,45.22,53.82,8.28,4.46,61.15,5.73,90.45,80.89,68.79,69.11,99.36,56.05,66.24,10.51,29.94,32.8,64.33,51.27,27.39,22.61,97.45,34.39,43.63,28.98,39.17,33.12,52.55,57.32,41.08,39.49,89.81,36.62,11.78,70.38,34.71,2.55,55.41,75.8,41.08,75.8,24.84,60.83,27.07,49.68,61.78,45.22,62.1,80.25,59.55,98.09,19.11,37.58,28.66,13.38
Lugano,25.5,6,13.06,47.77,93.63,33.44,7.96,6.69,92.36,12.1,66.88,59.87,68.15,63.69,61.15,54.78,85.35,71.97,94.27,74.52,70.7,98.41,63.69,86.62,63.69,42.04,35.35,49.36,51.91,36.62,75.16,84.71,12.1,36.94,28.66,10.19,7.01,52.23,58.6,52.87,57.32,52.23,70.06,52.23,28.98,61.78,64.33,80.25,83.44,92.36,29.3,66.88,5.1,20.06,80.89,69.75,86.62,21.66,8.28,8.6,81.85,75.48,13.38,95.54,9.24,81.21,65.61,32.8,92.04,65.92,28.98,99.36,85.03,24.84,21.34,79.3,25.48,39.49,22.29,21.34,96.18,7.64,79.62,70.7,88.54,77.71,58.92,97.45,73.25,4.46,88.54,78.98,87.9,85.03,81.53,11.78,97.45,16.56,8.28,57.32,27.07
Luton Town,26.7,38,55.1,26.43,26.11,28.66,59.55,43.31,28.03,51.27,14.01,13.38,21.02,17.83,8.92,8.92,19.75,69.43,27.07,12.1,31.85,72.61,17.2,62.74,16.56,68.15,44.59,69.75,45.22,69.43,47.77,49.68,47.45,82.8,49.04,87.9,14.33,15.92,62.42,29.3,8.28,45.86,46.5,15.92,85.03,78.34,15.92,52.23,59.24,52.23,8.28,14.01,75.48,90.45,80.89,56.69,61.78,50.32,23.25,72.29,13.69,50.96,87.9,17.83,10.83,84.08,82.17,12.74,28.34,38.22,28.98,39.17,89.17,89.49,92.99,63.06,34.08,85.99,67.2,16.24,93.63,87.9,21.02,24.84,29.94,48.41,45.54,24.84,16.24,77.07,58.6,12.1,31.21,16.56,3.18,19.11,49.68,31.21,22.93,35.67,12.1
Lyon,26.6,34,63.06,68.79,63.69,79.62,50.96,34.39,60.19,63.69,74.52,74.52,73.89,74.52,70.7,69.43,66.24,34.39,66.24,81.53,84.08,63.69,89.17,83.44,89.17,35.67,47.13,29.94,38.22,89.81,30.25,64.33,19.75,17.2,58.6,23.57,45.54,74.52,44.59,54.14,68.15,82.8,82.17,75.16,92.36,96.18,93.63,89.17,82.17,46.5,5.1,74.52,85.67,15.92,47.45,35.67,36.31,65.29,56.05,40.76,48.73,64.01,34.39,78.98,40.45,66.24,67.83,69.75,59.87,43.63,74.52,88.54,47.77,41.4,36.94,38.85,75.8,30.57,50.96,82.8,41.08,24.84,14.97,87.9,59.24,85.99,37.58,82.17,70.06,45.22,73.89,75.16,63.06,75.8,79.62,13.38,84.71,22.93,49.04,45.86,86.31
Maccabi Haifa,27.1,10,18.15,4.46,3.82,5.1,7.96,6.69,2.87,17.2,12.74,7.01,11.46,8.92,12.1,7.64,39.49,55.1,3.82,1.91,3.82,5.73,1.91,6.37,1.91,67.52,70.38,91.72,35.03,13.69,36.31,57.32,33.12,89.81,74.84,100.0,33.44,8.28,99.36,96.82,2.55,1.91,1.91,8.28,22.29,25.48,19.75,3.82,7.01,36.62,94.27,13.38,4.46,13.69,4.46,12.1,31.21,8.28,8.28,76.11,16.88,23.57,25.48,59.24,51.27,80.25,89.49,71.97,24.52,5.73,94.9,39.17,55.1,81.53,80.89,30.57,45.22,98.73,100.0,51.59,22.29,32.17,74.84,2.55,3.18,1.91,53.18,91.08,4.46,83.44,29.3,33.12,56.69,45.22,31.53,33.76,59.24,56.69,89.17,42.68,18.47
Maccabi Tel Aviv,27.7,8,97.13,50.32,39.81,90.45,50.96,34.39,27.07,88.54,61.78,67.83,59.87,63.06,66.88,71.97,36.94,65.92,52.23,59.24,18.15,1.91,73.25,81.53,74.84,15.92,7.64,20.06,21.66,27.71,26.11,50.32,32.48,62.1,91.72,77.07,19.43,73.25,82.8,77.71,70.06,55.41,37.9,73.25,76.11,89.17,56.69,53.5,89.81,20.38,81.53,61.78,54.46,90.45,80.89,51.59,69.11,18.47,56.05,66.24,81.85,87.26,20.38,60.83,18.47,87.58,88.54,5.73,34.39,43.63,28.98,39.17,87.9,48.41,75.16,65.61,80.89,65.92,81.21,81.53,37.9,28.03,42.04,76.43,43.31,39.49,13.38,24.84,64.01,100.0,25.48,43.31,44.59,49.04,25.16,3.82,90.45,68.79,44.9,8.6,67.83
Mainz 05,26.7,34,37.58,50.32,79.3,45.86,16.88,50.32,74.52,37.9,26.75,34.39,28.66,33.76,24.2,31.85,50.96,80.25,69.11,45.22,44.9,69.43,38.85,26.75,38.54,61.78,42.68,43.95,90.13,37.9,56.05,37.26,73.89,84.39,85.99,61.15,97.45,39.49,19.75,33.12,38.85,49.68,73.89,39.49,52.87,46.5,17.2,12.74,43.63,38.22,46.82,26.11,8.28,52.87,47.45,10.83,71.34,51.91,56.05,66.24,48.73,78.34,94.27,1.27,51.27,39.49,36.94,55.73,34.39,32.17,28.98,88.54,59.55,77.07,78.34,57.96,63.69,10.19,35.03,94.59,79.94,98.73,38.85,35.67,68.79,63.69,49.04,63.06,35.99,23.25,24.2,9.55,7.01,4.46,22.29,59.55,38.85,68.79,36.94,43.31,96.18
Mallorca,28.7,38,15.92,22.29,21.02,23.57,16.88,20.06,24.2,17.2,17.2,17.83,18.47,19.11,15.29,15.92,60.51,86.62,21.66,34.39,22.93,87.58,23.57,15.92,23.57,80.25,61.78,84.08,87.58,18.15,78.34,66.24,47.45,8.28,75.8,58.92,69.43,16.56,21.66,15.29,28.66,22.29,24.84,16.56,10.19,21.97,14.01,22.93,12.1,59.87,49.36,17.2,12.74,42.36,33.76,5.1,39.49,6.37,23.25,60.51,48.73,37.58,98.09,7.01,81.53,23.89,31.53,65.29,40.13,38.22,74.52,39.17,21.34,97.45,95.54,33.12,17.83,75.8,49.04,63.06,26.11,96.82,59.55,20.38,21.02,21.34,73.89,63.06,32.48,20.06,82.17,13.38,22.29,12.74,27.39,47.13,73.89,61.46,71.97,81.53,60.51
Manchester City,26.1,48,99.36,98.73,99.36,100.0,92.68,91.08,99.36,100.0,100.0,100.0,100.0,99.36,99.36,98.73,79.62,15.29,99.36,100.0,98.09,33.12,99.36,100.0,98.73,7.01,7.01,1.27,29.3,91.4,5.41,2.55,97.77,2.55,1.27,2.55,29.3,100.0,7.01,23.57,98.73,100.0,100.0,100.0,79.94,86.94,99.36,100.0,100.0,98.73,20.38,100.0,97.45,72.61,57.01,99.36,49.68,91.08,90.76,86.62,42.04,15.29,6.37,99.36,91.08,1.91,2.55,69.75,14.01,23.25,28.98,39.17,6.37,31.85,10.83,91.08,48.41,1.91,1.27,41.4,85.99,1.91,91.4,100.0,100.0,100.0,5.73,24.84,100.0,79.3,89.17,100.0,100.0,100.0,98.73,53.82,85.99,56.69,47.13,97.45,92.99
Manchester Utd,26.3,44,72.61,74.2,77.71,75.8,68.79,64.01,81.53,70.06,63.69,63.06,81.53,82.17,43.95,42.68,24.2,21.66,83.44,61.78,70.06,10.51,57.96,80.89,57.96,64.65,67.2,64.97,43.31,77.39,71.97,78.98,21.97,94.9,43.63,76.43,35.99,70.06,87.26,74.52,49.04,80.25,86.62,70.06,63.69,56.05,58.6,65.61,91.72,93.63,32.8,63.69,50.32,61.78,33.76,79.3,8.28,19.75,64.01,20.06,58.92,45.86,36.31,75.16,37.26,76.43,83.12,52.23,80.57,78.34,62.1,80.89,70.06,49.68,56.69,71.34,29.3,64.33,78.98,72.93,38.85,30.57,81.53,64.33,80.89,85.35,71.97,76.75,56.69,57.32,63.69,63.69,71.34,49.68,47.13,45.22,37.58,61.46,64.97,24.2,59.87
Marseille,27.3,48,73.25,84.08,75.8,68.47,80.57,68.15,76.43,74.52,69.43,67.83,66.24,66.24,75.16,73.89,54.78,43.95,70.38,85.35,77.71,67.52,84.71,61.78,85.99,66.88,80.57,56.05,80.25,48.41,64.97,53.18,55.41,34.71,82.17,36.31,74.52,69.43,8.28,21.66,72.61,77.71,68.79,69.43,34.39,41.72,91.08,86.31,57.32,79.62,50.64,69.43,80.25,48.09,40.45,71.34,91.08,30.57,81.85,76.11,58.92,51.59,21.34,85.99,70.06,30.57,33.44,48.41,24.52,35.03,28.98,39.17,22.93,23.57,40.13,70.06,19.75,18.47,30.57,33.12,27.71,16.56,78.34,82.8,80.25,72.29,74.52,24.84,71.97,45.22,68.79,70.7,64.33,67.52,56.37,86.62,67.52,25.8,53.18,20.06,38.85
Metz,26.5,34,30.89,14.97,10.19,11.46,50.96,64.01,10.19,28.66,5.1,3.82,1.91,1.27,13.38,11.46,49.68,66.88,8.92,7.01,6.37,35.03,9.87,22.61,10.19,54.14,50.32,83.12,13.69,54.14,22.29,31.85,53.5,68.79,87.9,91.08,69.43,3.18,24.84,9.55,10.19,6.37,6.37,3.18,72.61,58.6,33.12,50.96,10.19,59.24,62.1,5.1,91.4,52.87,80.89,39.49,44.59,82.17,67.83,40.76,81.85,22.93,29.94,25.48,31.53,78.98,84.39,38.85,59.87,73.25,28.98,39.17,61.15,84.08,88.54,8.92,28.66,77.39,92.36,95.86,20.06,58.6,67.52,9.55,10.83,6.37,33.76,24.84,2.55,54.14,3.82,15.29,3.18,23.57,36.94,31.21,33.12,31.21,63.06,27.39,80.89
Milan,26.4,50,83.76,88.54,86.62,89.81,50.96,64.01,88.54,86.94,79.62,75.16,78.34,75.8,82.17,81.53,47.13,6.69,89.17,66.88,74.52,84.08,70.06,93.63,70.06,25.8,22.93,33.76,39.49,42.99,24.52,8.92,94.9,7.01,3.82,13.38,39.17,72.61,22.93,45.22,77.71,67.52,78.98,72.61,87.9,85.35,75.8,92.99,84.08,87.26,77.71,79.62,43.31,23.57,40.45,61.15,33.76,79.94,56.05,26.11,58.92,1.91,28.98,84.71,69.11,37.58,44.59,75.48,74.52,85.99,28.98,39.17,21.34,33.76,13.38,66.88,92.99,29.94,24.2,77.71,64.01,20.7,92.99,78.03,89.81,80.25,21.66,24.84,84.71,66.88,75.8,92.36,81.53,92.36,91.72,64.97,69.75,22.93,65.61,91.08,91.08
Molde,27.1,10,89.17,50.32,35.03,76.43,7.96,6.69,34.39,94.27,46.5,43.95,53.5,54.78,43.31,40.13,7.01,8.28,39.49,13.06,57.96,51.91,21.97,33.12,22.93,20.38,45.22,45.22,14.65,19.75,45.86,49.04,45.86,73.57,57.64,81.53,4.46,43.31,45.22,75.16,38.22,24.84,54.78,43.31,26.75,49.04,36.31,17.83,33.12,47.45,88.54,46.5,56.37,90.45,80.89,64.01,24.2,87.58,8.28,76.11,16.88,40.76,38.85,77.71,25.48,64.33,58.6,17.83,24.52,35.03,28.98,39.17,50.64,16.56,28.66,51.59,68.79,61.78,64.01,72.93,48.73,25.8,77.07,24.2,54.14,52.23,44.59,24.84,24.2,97.45,76.43,50.96,47.13,64.33,26.43,78.98,89.17,11.15,35.03,17.2,66.24
Monaco,25.0,34,87.26,83.44,87.26,94.9,24.52,50.32,85.99,81.53,75.16,77.07,71.97,73.89,77.71,78.34,66.88,42.04,80.89,93.63,92.36,13.38,94.27,64.97,94.27,93.63,94.27,46.82,100.0,86.31,88.22,92.36,7.64,70.06,95.54,30.57,31.53,80.89,14.65,10.19,89.17,89.17,87.26,80.89,49.04,67.52,94.27,93.63,77.07,17.83,17.83,75.16,41.72,12.1,11.78,9.55,60.83,22.93,67.83,40.76,32.17,94.9,37.58,71.66,72.93,48.73,59.87,85.35,59.87,56.37,74.52,39.17,43.95,26.75,31.85,19.75,61.46,20.06,42.04,76.11,26.11,33.12,10.19,92.99,87.26,86.62,92.99,63.06,76.11,88.22,62.42,65.61,35.03,55.41,71.34,50.0,87.26,82.17,87.26,31.21,78.34
