Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Milan,26.4,50,1.88,1.74,15.04,5.28,0.12,0.18,27.34,3.38,450.38,529.78,198.36,219.24,202.92,224.88,38.44,61.5,11.68,31.42,8.88,2.56,40.74,23.4,40.36,15.12,8.76,7.22,6.0,1.9,7.04,13.38,6.34,9.56,6.44,14.94,0.38,629.98,60.2,192.02,297.72,146.18,24.68,629.8,20.42,9.88,405.84,17.34,5.84,13.52,7.42,445.4,2.3,0.16,0.04,11.44,10.7,1.36,0.12,0.22,0.02,41.38,11.38,10.44,1.32,4.24,2.94,0.32,0.22,0.22,0.0,0.0,1.15,3.78,8.92,30.66,5.78,7.3,11.78,1.06,1.18,21.82,20.94,104.5,30.72,41.96,15.8,0.0,55.39,0.08,52.15,85.01,90.48,90.23,62.5,55.44,48.38,-0.15,69.34,42.38,9.0
Molde,27.1,10,2.0,1.31,11.7,4.8,0.0,0.0,20.3,3.8,366.9,463.7,165.9,190.3,155.8,179.5,31.0,62.6,8.8,22.0,7.9,2.0,30.5,15.0,30.3,14.6,9.7,7.6,5.4,1.6,7.8,16.2,8.4,12.5,8.9,22.7,0.7,574.0,65.2,213.3,247.7,118.3,21.3,574.0,15.6,8.0,306.1,9.6,3.5,15.4,6.9,363.7,2.1,0.0,0.0,11.3,10.2,1.2,0.0,0.1,0.1,48.2,11.9,10.9,1.8,4.9,3.2,0.1,0.1,0.1,0.0,0.0,1.44,3.1,10.6,28.0,4.8,8.3,14.6,1.0,1.0,22.8,22.3,75.8,24.1,34.7,17.5,0.0,44.28,0.53,52.19,79.12,87.18,86.8,49.52,56.82,51.28,-0.25,65.31,29.25,6.85
Monaco,25.0,34,1.94,1.62,15.06,5.94,0.06,0.15,26.0,3.15,436.03,539.59,187.12,216.94,192.56,223.21,41.59,71.47,10.88,40.12,10.74,1.35,50.76,18.06,50.38,19.53,12.12,7.62,9.24,2.68,9.47,20.18,10.71,12.29,11.59,17.12,0.41,654.47,58.32,171.68,323.53,166.62,26.26,654.32,17.44,8.85,475.68,17.44,5.26,16.91,9.56,432.12,2.32,0.24,0.12,14.15,11.76,2.15,0.15,0.18,0.06,57.32,11.82,11.59,1.24,4.44,3.24,0.35,0.18,0.15,0.03,0.0,1.37,3.56,10.88,23.91,4.68,6.74,13.0,1.03,0.76,23.41,26.47,119.21,29.15,43.62,21.59,0.03,53.6,0.2,50.49,80.81,86.25,86.27,58.19,54.37,50.75,0.09,72.97,32.72,7.92
Montpellier,26.1,34,1.21,1.35,12.85,4.5,0.21,0.21,22.0,1.94,329.35,429.94,130.24,154.44,141.62,167.79,44.21,82.06,8.94,26.47,6.35,1.88,34.53,16.26,33.97,18.21,11.15,10.35,5.5,2.35,9.12,20.32,11.21,12.56,9.06,22.53,0.15,547.03,66.68,192.94,242.32,119.03,19.76,546.82,18.26,8.62,364.62,14.38,4.88,16.5,8.56,325.76,2.0,0.12,0.0,12.71,13.15,1.62,0.12,0.15,0.09,52.47,12.53,13.21,1.41,5.03,3.68,0.29,0.15,0.12,0.03,0.0,1.4,4.94,14.62,25.03,4.79,8.59,15.5,0.94,0.38,25.74,25.06,84.76,23.94,32.88,20.26,0.03,44.6,-0.1,48.68,76.6,84.33,84.4,53.88,52.61,47.21,-0.01,73.16,33.79,6.06
Monza,26.8,38,1.0,1.04,11.87,3.24,0.11,0.13,21.05,1.79,440.37,522.89,177.42,195.32,209.71,232.37,46.61,74.66,9.16,28.61,6.61,2.42,32.84,19.03,32.53,14.87,8.79,8.08,5.13,1.66,7.0,12.74,5.74,9.95,7.34,16.89,0.21,619.82,74.76,218.32,278.89,127.61,18.74,619.68,12.89,5.68,381.92,14.63,4.34,13.66,6.97,435.89,2.32,0.13,0.11,12.05,10.74,1.05,0.05,0.24,0.0,38.63,11.63,12.16,1.34,5.03,3.63,0.32,0.24,0.18,0.05,0.0,1.57,5.18,12.79,32.18,6.05,8.39,13.97,0.58,0.55,23.79,20.63,84.39,22.84,32.11,15.79,0.05,53.5,-0.04,48.89,84.22,90.84,90.25,62.43,57.19,44.07,0.15,72.17,40.5,4.15
Nantes,26.8,34,0.88,1.11,11.06,3.79,0.12,0.15,19.56,1.41,358.24,452.47,149.53,171.0,159.12,184.65,37.44,73.12,8.09,28.56,6.76,2.29,36.56,16.74,36.15,17.12,10.35,9.03,6.47,1.62,8.76,18.12,9.35,9.97,9.76,20.5,0.12,558.47,66.71,183.56,258.06,122.32,18.79,558.32,13.76,6.47,390.97,12.88,4.15,15.29,7.47,355.24,1.97,0.09,0.0,13.18,11.03,1.5,0.15,0.29,0.0,47.68,11.38,12.47,1.62,4.59,2.97,0.24,0.29,0.26,0.0,0.03,1.62,5.15,15.15,28.38,5.15,7.62,14.85,1.21,0.97,23.85,22.76,89.44,20.97,32.0,19.12,0.03,44.8,-0.21,47.71,79.17,87.44,86.17,51.2,54.23,47.02,0.0,64.71,33.99,8.15
Napoli,27.1,46,1.39,1.56,16.22,4.96,0.15,0.24,29.22,2.26,506.67,597.74,239.48,261.85,207.54,234.28,46.98,73.83,12.63,37.89,10.35,2.09,45.87,21.11,45.52,15.02,8.48,6.37,6.28,2.37,7.02,14.85,7.83,9.57,6.87,14.63,0.13,698.8,57.65,190.28,338.26,176.33,27.07,698.57,19.91,8.83,412.02,16.11,5.13,12.91,7.85,502.13,1.98,0.11,0.07,10.3,11.91,1.87,0.17,0.09,0.02,45.24,12.78,12.93,1.33,3.76,2.41,0.2,0.09,0.04,0.04,0.0,1.24,2.28,6.26,24.74,4.07,6.67,11.74,0.37,1.09,25.72,20.76,112.5,31.48,44.63,15.5,0.04,59.61,-0.11,49.69,84.76,91.46,88.59,63.63,51.89,44.35,-0.07,64.1,36.42,3.15
Newcastle Utd,27.6,44,2.02,1.86,13.73,5.02,0.18,0.2,24.77,3.5,412.2,509.0,195.16,219.57,172.34,199.09,35.73,65.82,10.66,28.39,9.68,1.86,40.66,18.84,40.32,17.3,10.5,8.36,6.57,2.36,8.09,17.98,9.89,13.3,7.32,18.3,0.39,618.68,63.7,206.91,262.8,155.02,27.36,618.5,19.09,8.73,351.05,13.52,5.82,13.36,10.23,409.07,2.05,0.02,0.02,10.27,12.48,1.48,0.2,0.14,0.02,48.34,11.66,10.75,1.57,5.16,3.59,0.25,0.14,0.11,0.02,0.0,1.64,2.84,8.41,20.82,6.11,7.52,12.0,0.82,1.34,22.41,23.59,99.82,28.27,44.73,18.59,0.02,51.29,0.09,52.03,80.98,88.88,86.56,54.28,52.69,45.73,0.04,69.57,33.77,6.83
Nice,25.8,34,1.15,1.47,13.29,4.38,0.18,0.21,23.26,2.03,456.21,540.56,220.79,243.91,189.35,213.18,31.21,57.35,9.59,26.44,7.5,2.0,36.62,19.44,36.06,15.82,9.06,7.26,6.24,2.32,8.38,14.85,6.47,11.44,8.59,14.85,0.29,647.24,66.03,215.91,311.29,128.03,21.79,647.03,22.12,10.91,489.5,18.35,4.5,16.26,10.03,451.59,1.82,0.12,0.0,11.82,10.97,1.53,0.21,0.24,0.03,50.21,11.0,10.59,0.85,3.09,2.18,0.5,0.24,0.15,0.09,0.0,0.9,2.18,5.56,30.15,4.65,6.12,11.06,0.94,0.62,21.59,26.29,92.12,25.29,35.79,17.44,0.09,52.4,-0.22,50.95,84.4,90.52,88.82,54.42,56.86,49.32,0.06,70.55,39.21,8.5
Nordsjælland,24.1,6,2.67,2.1,13.0,5.83,0.33,0.33,21.83,3.67,537.5,623.0,252.83,273.0,225.33,249.33,41.17,69.67,9.33,27.67,7.5,1.0,40.0,15.17,39.83,11.67,6.5,4.5,5.5,1.67,5.5,14.5,9.0,10.17,7.0,13.17,0.17,714.17,69.5,271.17,317.17,131.0,23.17,713.83,19.17,9.17,435.83,11.33,4.67,12.33,7.5,534.0,1.67,0.0,0.0,11.33,12.5,1.17,0.0,0.17,0.0,45.67,9.0,8.67,1.17,4.67,3.5,0.17,0.17,0.17,0.0,0.0,1.15,1.33,4.5,33.5,5.33,9.67,11.83,0.67,1.0,17.67,19.83,95.0,25.5,36.33,12.0,0.0,56.7,0.27,50.93,86.28,92.61,90.37,59.09,45.85,47.84,-0.02,74.95,29.56,5.66
Nott'ham Forest,25.7,38,1.29,1.31,11.84,3.76,0.03,0.03,20.61,2.37,312.55,412.61,145.0,168.87,125.26,154.08,33.29,65.61,8.55,23.82,6.42,1.61,30.03,15.82,29.55,19.16,11.32,11.5,5.76,1.89,8.58,16.03,7.45,12.87,8.71,25.47,0.34,529.63,65.61,193.13,218.95,123.32,20.66,529.61,15.89,7.24,268.87,10.37,4.08,13.87,7.53,310.11,2.16,0.08,0.05,11.26,9.76,2.03,0.03,0.11,0.05,47.55,15.37,14.66,1.76,4.29,2.58,0.11,0.11,0.11,0.0,0.0,1.24,6.03,13.66,21.53,4.5,8.0,16.05,1.16,0.63,30.03,21.39,75.39,22.97,32.76,19.89,0.0,40.6,-0.02,51.18,75.75,85.86,81.3,50.74,56.55,45.56,-0.42,60.14,44.14,7.23
Olimpija,24.5,6,0.67,0.85,12.5,4.0,0.0,0.0,20.5,1.0,391.33,509.33,157.67,184.5,177.0,211.5,45.67,84.17,8.0,33.0,2.67,0.83,33.67,18.5,33.0,16.67,9.67,7.17,7.83,1.67,8.0,14.33,6.33,10.17,7.33,15.67,0.33,614.17,64.17,191.5,288.17,140.67,15.17,614.17,16.67,9.0,387.83,11.5,4.17,20.0,8.83,386.17,2.33,0.0,0.0,14.33,10.5,2.83,0.0,0.5,0.0,54.0,9.17,12.5,1.5,4.67,3.0,0.17,0.5,0.33,0.17,0.0,1.65,1.0,6.83,21.5,6.17,8.67,9.83,0.83,0.83,21.67,28.83,85.17,21.5,22.83,17.67,0.17,55.7,-0.21,42.32,76.83,85.46,83.69,54.26,57.0,53.99,0.09,64.24,14.64,8.44
Olympiacos,27.3,15,1.93,1.31,13.47,4.47,0.13,0.13,23.13,3.27,350.0,469.53,160.6,187.27,136.87,167.27,41.13,86.0,11.0,30.6,7.47,2.2,36.27,16.6,35.67,16.07,10.13,6.93,7.27,1.87,7.53,15.47,7.93,12.73,11.2,19.53,0.27,581.93,56.0,164.2,275.67,149.53,19.6,581.8,17.8,9.0,308.27,13.27,4.47,15.33,7.07,346.33,2.47,0.13,0.07,10.07,11.47,2.73,0.0,0.27,0.0,52.93,19.73,21.4,1.6,4.53,2.93,0.27,0.27,0.2,0.0,0.07,1.44,5.2,20.73,23.73,3.13,8.33,13.07,1.47,1.67,41.13,22.4,88.53,26.4,33.73,17.67,0.07,46.9,0.47,47.97,74.54,85.76,81.83,47.83,55.99,50.56,-0.11,64.68,25.08,11.25
Osasuna,27.7,38,1.18,1.07,11.08,3.26,0.11,0.13,18.79,1.92,338.79,456.18,144.05,168.95,144.39,176.21,43.84,86.24,7.92,29.68,6.92,2.74,34.79,13.18,34.37,13.82,8.18,6.5,5.29,2.03,6.39,13.61,7.21,10.53,6.92,19.89,0.42,557.39,56.5,164.32,250.68,147.0,18.95,557.26,13.95,6.24,276.89,10.74,2.55,14.21,7.45,335.0,2.05,0.13,0.03,13.63,10.32,1.79,0.11,0.05,0.0,47.42,19.74,17.24,1.47,4.0,2.5,0.26,0.05,0.03,0.03,0.0,1.36,8.66,20.29,28.18,3.13,8.11,14.13,0.79,1.53,36.97,21.66,82.34,20.71,31.16,14.58,0.03,47.5,0.1,53.39,74.27,85.26,81.94,50.83,53.12,44.73,-0.08,62.5,42.68,5.59
PAOK,28.2,10,1.9,1.69,12.4,4.4,0.2,0.2,22.8,3.6,414.0,517.6,165.1,188.5,185.2,212.3,53.7,91.6,9.5,31.8,7.6,1.9,41.2,18.4,40.8,12.9,8.4,5.2,5.6,2.1,6.5,13.6,7.1,12.4,8.4,16.6,0.4,618.5,62.2,178.9,283.1,163.5,23.3,618.3,17.5,9.3,351.4,15.4,4.5,14.8,6.7,408.7,1.5,0.1,0.0,9.0,10.4,1.9,0.2,0.3,0.0,48.4,10.9,13.3,1.6,4.4,2.7,0.0,0.3,0.2,0.1,0.0,1.57,3.0,11.2,27.0,3.0,7.9,11.1,0.3,1.2,24.2,21.5,100.4,26.4,37.3,14.9,0.1,53.9,0.12,45.04,79.98,87.59,87.24,58.62,56.23,53.14,-0.02,61.36,26.79,2.7
PSV Eindhoven,25.6,8,1.0,1.38,15.5,5.25,0.25,0.25,29.0,1.88,393.88,492.12,175.88,199.0,161.5,186.12,44.0,75.5,12.88,35.12,8.75,2.5,43.38,21.75,42.88,16.38,10.5,7.25,7.25,1.88,7.88,15.5,7.62,12.38,8.12,13.0,0.12,607.62,61.12,192.5,265.12,155.25,23.62,607.38,22.38,11.62,365.88,14.38,7.12,17.5,8.88,390.12,1.62,0.0,0.0,10.75,10.12,2.0,0.25,0.0,0.0,54.62,12.12,14.12,1.62,4.25,2.62,0.12,0.0,0.0,0.0,0.0,1.36,4.12,10.75,25.62,3.38,8.12,11.12,0.12,0.75,26.25,26.38,108.0,30.88,42.0,18.38,0.0,51.8,-0.28,46.17,80.04,88.38,86.77,58.28,57.65,51.92,-0.19,61.65,38.33,1.08
Panathinaikos,29.3,6,1.17,1.58,13.17,3.0,0.33,0.5,24.67,2.0,426.17,520.17,180.83,202.33,187.83,215.0,45.67,74.83,10.5,37.83,8.17,2.5,47.17,21.83,47.0,16.5,7.5,7.0,6.83,2.67,5.33,11.83,6.5,10.17,6.33,10.0,0.5,613.5,46.67,142.83,311.5,165.5,22.33,613.0,14.67,7.67,401.67,15.83,4.83,15.83,7.83,420.83,1.67,0.0,0.0,11.33,13.0,2.0,0.5,0.17,0.0,53.33,10.67,10.5,1.67,4.83,3.17,0.33,0.17,0.17,0.0,0.0,1.8,3.67,11.67,27.0,4.0,3.33,9.33,0.83,1.5,21.17,23.67,116.0,26.67,37.83,12.83,0.0,53.8,-0.26,50.4,81.93,89.37,87.36,61.03,45.29,52.28,0.07,65.63,31.45,8.9
Paris S-G,24.5,46,2.11,2.02,15.54,5.43,0.22,0.26,28.93,3.83,614.41,699.52,268.02,294.74,283.7,307.91,45.46,66.09,12.96,50.3,11.11,1.59,56.13,26.59,55.76,16.89,10.43,7.54,6.35,3.0,8.24,17.74,9.5,10.0,7.96,14.48,0.63,806.24,66.17,207.7,390.59,215.0,29.98,805.98,24.48,11.85,646.26,22.33,9.07,14.24,8.65,608.91,1.76,0.07,0.02,10.59,10.61,1.85,0.22,0.11,0.0,51.61,8.17,8.54,1.04,4.33,3.26,0.33,0.11,0.09,0.02,0.0,1.21,1.85,4.8,25.07,4.11,6.13,11.09,0.41,1.11,16.72,22.89,138.48,32.76,51.74,18.67,0.02,64.97,0.04,48.86,87.83,90.93,92.14,68.78,53.91,48.41,0.14,75.29,38.54,3.7
Porto,26.4,8,2.0,1.42,12.88,5.62,0.12,0.12,22.75,3.12,381.38,471.38,160.88,183.75,162.88,184.12,42.75,72.62,9.5,24.5,9.5,2.12,36.5,16.5,35.88,20.12,11.62,10.75,6.75,2.62,7.5,16.38,8.88,10.12,8.62,17.75,0.5,584.75,73.38,208.75,256.75,125.12,24.88,584.62,19.75,8.62,374.25,9.12,4.12,15.75,6.25,376.25,1.88,0.0,0.0,11.75,14.62,1.62,0.12,0.0,0.12,47.62,12.0,11.75,1.12,3.5,2.5,0.25,0.0,0.0,0.0,0.0,0.74,4.88,14.75,39.12,4.62,7.62,10.75,1.0,1.75,23.75,22.0,88.88,25.88,40.62,19.12,0.0,47.9,0.41,50.53,80.91,87.55,88.46,58.87,52.38,43.65,-0.51,71.43,33.08,9.3
Qarabağ,27.9,10,1.7,1.27,10.6,3.8,0.2,0.2,18.8,2.9,327.8,422.0,146.2,164.7,134.3,155.9,36.7,74.4,8.3,25.2,7.0,1.2,30.9,18.7,30.6,17.6,11.4,8.9,6.6,2.1,8.6,17.9,9.3,12.5,10.5,21.3,0.4,538.2,71.7,198.2,233.2,115.5,21.9,538.0,19.2,9.2,275.6,11.7,7.3,17.7,8.4,325.0,2.7,0.3,0.1,11.7,11.9,1.9,0.2,0.3,0.1,52.7,10.5,12.8,1.9,5.9,4.1,0.2,0.3,0.3,0.0,0.0,1.76,6.0,20.0,29.5,3.6,10.4,17.4,1.2,0.3,23.3,26.1,80.2,21.7,37.4,20.0,0.0,42.2,0.34,45.06,77.68,88.77,86.14,49.33,56.34,47.92,-0.08,69.49,30.0,6.9
RB Leipzig,25.6,42,2.1,1.85,15.52,6.07,0.1,0.17,27.55,3.64,462.88,558.93,202.64,227.83,212.86,239.24,37.24,63.62,11.98,32.79,9.6,2.17,42.19,20.6,41.9,16.48,9.71,7.71,6.83,1.93,7.71,15.81,8.1,13.05,7.5,18.24,0.43,669.05,61.6,207.95,317.55,149.95,25.71,668.88,17.79,9.12,406.71,15.57,5.1,14.17,9.24,460.24,1.88,0.02,0.02,10.52,11.57,2.02,0.17,0.12,0.05,50.57,11.81,11.24,1.21,3.5,2.33,0.24,0.12,0.1,0.0,0.02,1.1,2.5,6.86,34.93,4.12,7.19,12.29,0.55,1.4,23.05,23.4,104.69,31.19,42.57,17.43,0.02,53.62,0.14,51.24,82.82,88.94,88.97,58.54,53.95,51.26,-0.1,66.57,36.44,4.48
RB Salzburg,22.3,6,0.67,1.23,11.83,3.67,0.17,0.33,20.83,1.17,324.17,425.5,134.83,159.17,140.17,168.67,40.67,74.0,8.33,23.0,7.0,1.5,33.83,19.33,33.5,19.83,12.0,10.67,7.17,2.0,9.67,21.33,11.67,16.33,10.0,22.5,0.17,555.33,76.33,210.67,235.83,117.33,20.33,555.0,18.33,8.67,362.83,13.33,4.33,14.33,11.0,320.33,2.67,0.0,0.0,13.17,9.0,1.67,0.17,0.33,0.0,58.0,13.5,16.67,1.33,5.5,4.17,0.33,0.33,0.33,0.0,0.0,1.62,5.5,14.33,33.67,3.33,9.0,14.5,0.5,1.17,30.17,25.33,86.67,22.0,33.17,21.67,0.0,43.0,-0.46,44.75,76.19,84.71,83.1,54.96,52.65,47.3,0.18,75.82,38.38,3.45
Raków,26.8,6,0.5,1.32,10.17,2.17,0.0,0.0,17.67,0.67,364.5,474.67,156.33,180.17,155.67,188.17,44.83,82.17,8.0,24.83,7.67,2.5,39.17,17.67,38.67,13.5,9.0,7.33,5.17,1.0,6.67,15.5,8.83,11.67,7.5,19.17,0.83,588.17,75.83,202.0,263.17,129.17,17.17,588.17,19.0,8.33,321.17,13.5,2.83,16.5,9.0,358.67,1.5,0.17,0.0,10.0,11.17,1.5,0.0,0.33,0.0,58.17,13.5,14.0,1.67,5.83,4.17,0.17,0.33,0.33,0.0,0.0,2.13,4.17,14.83,30.17,3.5,10.33,14.83,0.5,3.0,27.5,25.5,95.5,18.33,30.17,15.67,0.0,49.2,-0.62,49.09,76.79,86.77,82.73,54.56,54.03,43.84,0.22,71.53,28.12,3.37
Rangers,27.5,8,1.25,1.2,13.38,4.88,0.0,0.0,22.12,1.88,361.62,475.62,139.88,164.38,171.5,202.88,42.25,83.0,9.75,30.88,8.25,2.38,40.0,15.75,39.62,18.12,10.62,9.0,6.75,2.38,10.0,20.38,10.38,13.38,9.38,24.62,0.12,601.88,69.38,192.0,269.38,147.62,23.12,601.88,23.25,10.75,296.88,12.0,3.5,17.25,8.38,359.5,2.38,0.0,0.0,12.25,8.25,1.25,0.0,0.12,0.12,56.88,14.0,13.25,1.12,4.38,3.38,0.25,0.12,0.12,0.0,0.0,1.24,3.88,12.75,24.0,5.25,9.12,14.5,0.62,0.88,27.25,25.62,95.38,24.0,37.25,20.62,0.0,48.9,0.04,51.38,76.03,85.1,84.53,50.9,53.56,46.24,0.1,77.17,30.43,4.28
Rayo Vallecano,29.4,38,0.76,1.11,12.82,4.21,0.16,0.16,21.45,1.05,349.53,459.45,155.74,178.5,146.95,175.18,37.79,80.61,8.26,28.47,6.71,2.13,35.13,13.32,34.92,16.58,9.79,7.34,7.42,1.82,7.11,16.0,8.89,10.79,8.11,20.95,0.32,572.55,60.68,189.74,254.53,133.97,17.61,572.39,17.18,7.45,287.0,9.68,3.05,16.68,9.82,346.61,2.84,0.13,0.08,14.82,13.63,2.53,0.08,0.05,0.05,50.21,13.32,15.21,1.26,3.97,2.74,0.34,0.05,0.03,0.03,0.0,1.26,4.47,16.13,24.08,4.63,8.42,14.05,0.61,1.05,28.53,26.5,83.37,22.5,29.5,16.89,0.03,49.4,-0.32,46.69,76.08,87.25,83.89,46.88,51.87,43.36,0.0,69.02,27.71,4.34
Real Madrid,27.2,51,2.18,1.84,15.78,6.16,0.06,0.14,28.9,3.96,565.82,640.88,299.53,318.57,208.53,228.63,42.55,64.9,12.76,44.1,9.82,1.57,48.92,24.47,48.57,14.82,9.53,7.04,5.53,2.25,6.0,12.47,6.47,10.53,7.67,15.14,0.33,745.76,65.76,207.67,346.9,198.06,29.49,745.63,22.82,10.51,489.57,20.27,8.22,12.27,8.69,561.84,1.78,0.08,0.02,9.75,12.86,1.88,0.08,0.08,0.02,44.88,9.2,7.41,0.8,3.55,2.75,0.49,0.08,0.06,0.02,0.0,1.01,2.33,6.24,25.0,4.84,7.67,12.9,0.98,0.84,16.61,20.96,121.96,32.86,49.1,15.53,0.02,57.65,0.18,55.39,88.29,94.02,91.21,65.56,56.91,46.06,0.21,77.46,37.34,7.6
Real Sociedad,25.9,46,1.22,1.2,12.24,3.93,0.09,0.11,20.91,1.98,401.46,505.54,169.76,195.63,181.85,210.17,41.26,73.63,8.72,29.93,6.54,1.57,38.02,17.96,37.67,17.24,10.65,7.24,7.37,2.63,7.46,14.54,7.09,10.72,6.89,17.93,0.35,613.26,57.76,178.67,294.93,144.89,20.93,613.15,18.65,8.83,350.83,12.28,4.98,15.85,9.39,396.76,2.52,0.04,0.0,15.85,11.13,2.33,0.04,0.15,0.02,48.8,19.8,18.37,0.98,3.48,2.5,0.41,0.15,0.13,0.02,0.0,1.06,5.37,13.24,28.74,2.7,5.11,10.67,0.46,1.39,38.17,25.24,93.65,22.89,34.02,18.11,0.02,54.78,0.02,51.87,79.41,86.78,86.53,56.04,56.99,47.35,0.08,71.84,40.56,4.31
Red Star,26.6,6,1.0,1.45,13.83,4.5,0.0,0.0,23.67,1.67,279.67,372.5,121.83,141.0,117.17,146.5,35.83,65.33,10.5,22.0,6.33,2.17,31.5,15.0,31.5,16.67,7.83,7.0,6.33,3.33,8.17,18.83,10.67,14.83,8.33,20.5,0.67,492.33,69.67,190.67,194.0,113.5,22.5,492.33,20.67,10.0,240.17,9.33,5.5,14.5,8.83,277.33,3.5,0.0,0.0,13.67,9.67,2.83,0.0,0.33,0.17,50.67,13.33,13.33,2.5,7.5,5.17,0.0,0.33,0.33,0.0,0.0,2.52,5.0,10.17,19.33,2.67,10.17,14.0,0.17,0.83,26.67,23.33,78.0,25.33,36.5,16.0,0.0,40.7,-0.31,49.98,75.08,86.4,79.98,54.84,45.07,48.38,0.01,68.93,49.16,1.21
Reims,25.9,34,1.18,1.31,12.09,3.71,0.09,0.12,21.38,2.09,382.21,481.32,145.35,171.47,180.59,206.68,45.68,78.94,9.35,32.29,7.09,2.24,41.91,18.38,41.47,18.82,11.53,8.91,7.24,2.68,9.41,18.79,9.38,11.71,10.06,19.74,0.29,597.06,65.74,191.47,274.44,138.62,20.59,596.94,19.41,9.68,417.62,14.03,4.62,16.97,8.79,378.29,2.06,0.09,0.06,13.06,9.53,2.47,0.12,0.21,0.03,53.68,11.62,11.47,1.38,4.03,2.65,0.24,0.21,0.18,0.03,0.0,1.26,3.65,10.38,30.88,5.26,7.12,15.35,1.12,1.35,23.09,25.76,101.76,23.47,34.53,20.94,0.03,50.4,-0.1,50.32,79.41,84.77,87.38,57.87,55.68,49.87,-0.1,65.76,35.16,7.3
Rennes,25.2,42,1.64,1.58,14.31,4.71,0.31,0.36,26.02,2.83,424.9,514.4,164.57,188.69,202.4,229.02,45.02,72.43,10.79,37.21,9.07,1.93,48.6,18.43,48.12,15.05,9.02,7.07,5.69,2.29,8.07,15.33,7.26,10.9,9.31,16.98,0.24,621.62,59.81,180.5,286.31,161.64,23.76,621.26,19.6,9.93,455.86,18.69,4.64,14.95,9.5,420.19,2.0,0.12,0.0,12.36,12.6,1.02,0.31,0.14,0.07,48.4,10.95,11.9,1.36,4.19,2.9,0.21,0.14,0.14,0.0,0.0,1.2,3.86,11.64,29.14,4.31,6.17,12.69,0.98,1.02,22.86,24.45,115.14,28.86,39.4,17.1,0.0,51.87,0.04,47.9,82.6,87.22,88.38,62.16,56.25,50.66,-0.13,69.21,33.16,7.72
Roma,27.7,52,1.65,1.37,12.0,3.81,0.25,0.27,22.12,2.94,443.98,534.73,197.69,219.19,197.71,223.75,40.0,68.75,9.42,30.31,8.19,2.1,37.37,17.67,37.15,15.15,9.0,7.48,5.75,1.92,7.0,14.58,7.58,10.29,7.1,17.15,0.38,628.62,68.67,207.58,295.27,130.38,20.83,628.35,12.56,5.62,392.21,14.92,4.25,11.56,7.27,439.62,2.37,0.08,0.02,11.62,11.67,1.83,0.15,0.1,0.08,42.9,12.35,11.23,1.12,4.15,3.1,0.31,0.1,0.06,0.02,0.02,1.12,3.54,9.35,25.06,4.31,7.94,13.88,0.92,0.44,23.58,18.83,92.19,25.06,35.37,16.0,0.04,53.58,0.2,52.37,83.03,90.19,88.36,58.18,53.82,44.75,0.0,74.7,37.86,6.63
Salernitana,27.2,38,0.84,0.8,10.47,3.11,0.05,0.05,18.39,1.37,319.05,418.95,148.0,168.87,127.66,155.0,32.45,68.03,8.16,23.29,5.45,1.95,29.45,13.13,29.16,14.11,8.61,7.61,5.21,1.29,6.76,13.66,6.89,10.76,7.34,21.47,0.32,523.82,64.16,178.11,238.82,112.03,15.05,523.76,14.11,5.58,272.37,10.29,3.03,14.74,8.0,316.26,2.39,0.08,0.03,11.84,12.37,1.61,0.03,0.26,0.05,43.0,13.68,17.42,2.13,5.45,3.37,0.05,0.26,0.26,0.0,0.0,1.79,4.82,17.03,22.58,3.34,9.08,16.61,0.39,0.82,31.11,22.74,71.74,19.76,25.47,15.37,0.0,44.5,0.05,43.97,76.15,87.64,82.36,47.7,55.35,39.55,-0.19,61.83,28.3,2.35
