Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Igor,J16,DM,Midfielder,Brighton,English Premier League,32.0,7.1,25,BRA
Wilson Odobert,J16,LM,Midfielder,Burnley,English Premier League,77.0,6.47,19,FRA
Josh Brownhill,J16,CM,Midfielder,Burnley,English Premier League,90.0,6.98,27,ENG
Sander Berge,J16,CM,Midfielder,Burnley,English Premier League,90.0,6.52,25,NOR
Jóhann Berg Guðmundsson,J16,RM,Midfielder,Burnley,English Premier League,57.0,6.65,33,ISL
Aaron Ramsey,J16,RM,Midfielder,Burnley,English Premier League,21.0,5.96,20,ENG
Hugo Bueno,J16,LM,Midfielder,Wolves,English Premier League,68.0,6.15,21,ESP
Matt Doherty,J16,LM,Midfielder,Wolves,English Premier League,22.0,6.28,31,IRL
João Gomes,J16,CM,Midfielder,Wolves,English Premier League,90.0,6.68,22,BRA
Mario Lemina,J16,CM,Midfielder,Wolves,English Premier League,60.0,6.78,30,GAB
Boubacar Traoré,J16,CM,Midfielder,Wolves,English Premier League,30.0,6.54,22,MLI
Nélson Semedo,J16,RM,Midfielder,Wolves,English Premier League,90.0,6.84,30,POR
Cheikhou Kouyaté,J16,CM,Midfielder,Nott'ham Forest,English Premier League,62.0,6.23,33,SEN
Danilo,J16,CM,Midfielder,Nott'ham Forest,English Premier League,28.0,5.41,22,BRA
Orel Mangala,J16,CM,Midfielder,Nott'ham Forest,English Premier League,90.0,6.45,25,BEL
Ryan Yates,J16,CM,Midfielder,Nott'ham Forest,English Premier League,90.0,6.41,26,ENG
Harry Toffolo,J16,WB,Midfielder,Nott'ham Forest,English Premier League,90.0,6.17,28,ENG
Neco Williams,J16,WB,Midfielder,Nott'ham Forest,English Premier League,90.0,7.27,22,WAL
Sofyan Amrabat,J16,DM,Midfielder,Manchester Utd,English Premier League,90.0,6.96,27,MAR
Scott McTominay,J16,DM,Midfielder,Manchester Utd,English Premier League,90.0,6.13,27,SCO
Ryan Christie,J16,DM,Midfielder,Bournemouth,English Premier League,90.0,6.87,28,SCO
Lewis Cook,J16,DM,Midfielder,Bournemouth,English Premier League,87.0,7.22,26,ENG
John McGinn,J16,LM,Midfielder,Aston Villa,English Premier League,90.0,7.21,29,SCO
Douglas Luiz,J16,CM,Midfielder,Aston Villa,English Premier League,90.0,6.45,25,BRA
Boubacar Kamara,J16,CM,Midfielder,Aston Villa,English Premier League,66.0,6.48,24,FRA
Leander Dendoncker,J16,CM,Midfielder,Aston Villa,English Premier League,24.0,5.77,28,BEL
Leon Bailey,J16,RM,Midfielder,Aston Villa,English Premier League,45.0,6.39,26,JAM
Moussa Diaby,J16,RM,Midfielder,Aston Villa,English Premier League,45.0,6.05,24,FRA
Kai Havertz,J16,LM,Midfielder,Arsenal,English Premier League,90.0,7.05,24,GER
Declan Rice,J16,CM,Midfielder,Arsenal,English Premier League,90.0,7.31,24,ENG
Martin Ødegaard,J16,RM,Midfielder,Arsenal,English Premier League,90.0,6.94,24,NOR
Ryan Giles,J16,LM,Midfielder,Luton Town,English Premier League,83.0,6.65,23,ENG
Ross Barkley,J16,CM,Midfielder,Luton Town,English Premier League,90.0,6.82,30,ENG
Marvelous Nakamba,J16,CM,Midfielder,Luton Town,English Premier League,71.0,6.17,29,ZIM
Alfie Doughty,J16,RM,Midfielder,Luton Town,English Premier League,90.0,6.96,23,ENG
Mateo Kovačić,J16,DM,Midfielder,Manchester City,English Premier League,82.0,7.13,29,CRO
Rodri,J16,DM,Midfielder,Manchester City,English Premier League,90.0,7.23,27,ESP
Warren Bondo,J12,CM,Midfielder,Monza,Italian Serie A,57.0,5.76,20,FRA
Dany Mota,J12,CM,Midfielder,Monza,Italian Serie A,33.0,6.3,25,POR
Roberto Gagliardini,J12,CM,Midfielder,Monza,Italian Serie A,90.0,6.51,29,ITA
Giorgos Kyriakopoulos,J12,WB,Midfielder,Monza,Italian Serie A,90.0,6.27,27,GRE
Patrick Ciurria,J12,WB,Midfielder,Monza,Italian Serie A,57.0,5.78,28,ITA
Samuele Birindelli,J12,WB,Midfielder,Monza,Italian Serie A,33.0,6.24,24,ITA
Nikola Vlašić,J12,CM,Midfielder,Torino,Italian Serie A,90.0,6.36,26,CRO
Ivan Ilić,J12,CM,Midfielder,Torino,Italian Serie A,90.0,6.9,22,SRB
Karol Linetty,J12,CM,Midfielder,Torino,Italian Serie A,33.0,6.27,28,POL
Gvidas Gineitis,J12,CM,Midfielder,Torino,Italian Serie A,57.0,5.5,19,LTU
Valentino Lazaro,J12,WB,Midfielder,Torino,Italian Serie A,90.0,6.5,27,AUT
Raoul Bellanova,J12,WB,Midfielder,Torino,Italian Serie A,90.0,6.3,23,ITA
Tom Cairney,J16,DM,Midfielder,Fulham,English Premier League,90.0,7.34,32,SCO
João Palhinha,J16,DM,Midfielder,Fulham,English Premier League,79.0,7.04,28,POR
Pablo Fornals,J16,LM,Midfielder,West Ham,English Premier League,45.0,6.34,27,ESP
Emerson Palmieri,J16,WB,Midfielder,West Ham,English Premier League,45.0,7.35,29,ITA
James Ward-Prowse,J16,CM,Midfielder,West Ham,English Premier League,90.0,6.6,29,ENG
Tomáš Souček,J16,CM,Midfielder,West Ham,English Premier League,90.0,6.44,28,CZE
Mohammed Kudus,J16,RM,Midfielder,West Ham,English Premier League,63.0,6.32,23,GHA
Vladimír Coufal,J16,WB,Midfielder,West Ham,English Premier League,90.0,6.3,31,CZE
Dwight McNeil,J16,LM,Midfielder,Everton,English Premier League,90.0,6.67,24,ENG
James Garner,J16,CM,Midfielder,Everton,English Premier League,90.0,6.47,22,ENG
Idrissa Gana Gueye,J16,CM,Midfielder,Everton,English Premier League,45.0,6.49,34,SEN
Amadou Onana,J16,CM,Midfielder,Everton,English Premier League,45.0,6.66,22,BEL
Jack Harrison,J16,RM,Midfielder,Everton,English Premier League,85.0,6.68,27,ENG
Enzo Fernández,J16,DM,Midfielder,Chelsea,English Premier League,65.0,6.45,22,ARG
Raheem Sterling,J16,DM,Midfielder,Chelsea,English Premier League,25.0,6.53,29,ENG
Moisés Caicedo,J16,DM,Midfielder,Chelsea,English Premier League,90.0,6.7,22,ECU
Yves Bissouma,J16,DM,Midfielder,Tottenham,English Premier League,85.0,6.63,27,MLI
Pape Matar Sarr,J16,DM,Midfielder,Tottenham,English Premier League,72.0,7.27,21,SEN
Sean Longstaff,J16,RM,Midfielder,Newcastle Utd,English Premier League,27.0,6.5,26,ENG
Joelinton,J16,LM,Midfielder,Newcastle Utd,English Premier League,90.0,7.14,27,BRA
Bruno Guimarães,J16,CM,Midfielder,Newcastle Utd,English Premier League,90.0,7.33,26,BRA
Lewis Miley,J16,RM,Midfielder,Newcastle Utd,English Premier League,90.0,6.53,17,ENG
Cheikhou Kouyaté,J17,CM,Midfielder,Nott'ham Forest,English Premier League,66.0,5.73,33,SEN
Danilo,J17,LM,Midfielder,Nott'ham Forest,English Premier League,24.0,6.76,22,BRA
Orel Mangala,J17,CM,Midfielder,Nott'ham Forest,English Premier League,82.0,6.08,25,BEL
Ryan Yates,J17,CM,Midfielder,Nott'ham Forest,English Premier League,90.0,6.5,26,ENG
Harry Toffolo,J17,WB,Midfielder,Nott'ham Forest,English Premier League,90.0,6.19,28,ENG
Neco Williams,J17,WB,Midfielder,Nott'ham Forest,English Premier League,90.0,6.66,22,WAL
Yves Bissouma,J17,DM,Midfielder,Tottenham,English Premier League,69.0,6.27,27,MLI
Pape Matar Sarr,J17,DM,Midfielder,Tottenham,English Premier League,90.0,6.72,21,SEN
Conor Gallagher,J17,DM,Midfielder,Chelsea,English Premier League,90.0,7.38,23,ENG
Moisés Caicedo,J17,DM,Midfielder,Chelsea,English Premier League,90.0,7.11,22,ECU
Cameron Archer,J17,LM,Midfielder,Sheffield Utd,English Premier League,90.0,6.71,22,ENG
Andre Brooks,J17,CM,Midfielder,Sheffield Utd,English Premier League,57.0,5.82,20,ENG
William Osula,J17,CM,Midfielder,Sheffield Utd,English Premier League,33.0,5.33,20,DEN
Gustavo Hamer,J17,CM,Midfielder,Sheffield Utd,English Premier League,79.0,6.02,26,NED
James Mcatee,J17,RM,Midfielder,Sheffield Utd,English Premier League,90.0,6.51,21,ENG
Vinicius Souza,J17,DM,Midfielder,Sheffield Utd,English Premier League,90.0,6.61,24,BRA
Joelinton,J17,LM,Midfielder,Newcastle Utd,English Premier League,35.0,6.51,27,BRA
Lewis Miley,J17,LM,Midfielder,Newcastle Utd,English Premier League,55.0,7.0,17,ENG
Bruno Guimarães,J17,CM,Midfielder,Newcastle Utd,English Premier League,90.0,7.32,26,BRA
Sean Longstaff,J17,RM,Midfielder,Newcastle Utd,English Premier League,90.0,7.04,26,ENG
Tom Cairney,J17,DM,Midfielder,Fulham,English Premier League,75.0,6.64,32,SCO
João Palhinha,J17,DM,Midfielder,Fulham,English Premier League,76.0,5.92,28,POR
Rodri,J17,DM,Midfielder,Manchester City,English Premier League,90.0,7.43,27,ESP
Rico Lewis,J17,DM,Midfielder,Manchester City,English Premier League,89.0,6.38,19,ENG
Jeffrey Schlupp,J17,LM,Midfielder,Crystal Palace,English Premier League,80.0,6.25,30,GHA
Jaïro Riedewald,J17,CM,Midfielder,Crystal Palace,English Premier League,80.0,5.79,27,NED
Michael Olise,J17,RM,Midfielder,Crystal Palace,English Premier League,90.0,7.39,22,FRA
David Ozoh,J17,CM,Midfielder,Crystal Palace,English Premier League,57.0,5.98,18,ENG
Wilson Odobert,J17,LM,Midfielder,Burnley,English Premier League,86.0,6.64,19,FRA
Josh Brownhill,J17,CM,Midfielder,Burnley,English Premier League,90.0,6.48,27,ENG
Sander Berge,J17,CM,Midfielder,Burnley,English Premier League,90.0,6.81,25,NOR
Jacob Bruun Larsen,J17,RM,Midfielder,Burnley,English Premier League,81.0,6.52,25,DEN
James Garner,J17,CM,Midfielder,Everton,English Premier League,90.0,6.18,22,ENG
Amadou Onana,J17,CM,Midfielder,Everton,English Premier League,90.0,6.54,22,BEL
Abdoulaye Doucouré,J17,CM,Midfielder,Everton,English Premier League,45.0,6.48,30,MLI
Lewis Dobbin,J17,RM,Midfielder,Everton,English Premier League,45.0,6.52,20,ENG
Jack Harrison,J17,LM,Midfielder,Everton,English Premier League,90.0,6.81,27,ENG
Edson Álvarez,J17,DM,Midfielder,West Ham,English Premier League,69.0,6.18,26,MEX
Pablo Fornals,J17,DM,Midfielder,West Ham,English Premier League,21.0,6.08,27,ESP
Tomáš Souček,J17,DM,Midfielder,West Ham,English Premier League,90.0,5.92,28,CZE
Jean-Ricner Bellegarde,J17,LM,Midfielder,Wolves,English Premier League,90.0,7.06,25,FRA
João Gomes,J17,CM,Midfielder,Wolves,English Premier League,90.0,7.13,22,BRA
Mario Lemina,J17,CM,Midfielder,Wolves,English Premier League,78.0,6.56,30,GAB
Nélson Semedo,J17,RM,Midfielder,Wolves,English Premier League,79.0,7.28,30,POR
Kai Havertz,J17,LM,Midfielder,Arsenal,English Premier League,88.0,6.97,24,GER
Declan Rice,J17,CM,Midfielder,Arsenal,English Premier League,90.0,7.16,24,ENG
Martin Ødegaard,J17,RM,Midfielder,Arsenal,English Premier League,90.0,6.72,25,NOR
Billy Gilmour,J17,DM,Midfielder,Brighton,English Premier League,90.0,6.34,22,SCO
Pascal Groß,J17,DM,Midfielder,Brighton,English Premier League,90.0,6.95,32,GER
Stanislav Lobotka,J12,DM,Midfielder,Napoli,Italian Serie A,90.0,6.93,28,SVK
Andre-Frank Zambo Anguissa,J12,DM,Midfielder,Napoli,Italian Serie A,71.0,6.58,27,CMR
Youssef Maleh,J12,LM,Midfielder,Empoli,Italian Serie A,90.0,6.98,25,MAR
Filippo Ranocchia,J12,CM,Midfielder,Empoli,Italian Serie A,79.0,5.9,22,ITA
Jacopo Fazzini,J12,RM,Midfielder,Empoli,Italian Serie A,70.0,6.84,20,ITA
Viktor Kovalenko,J12,RM,Midfielder,Empoli,Italian Serie A,20.0,6.16,27,UKR
Vitaly Janelt,J17,CM,Midfielder,Brentford,English Premier League,87.0,5.82,25,GER
Christian Nørgaard,J17,CM,Midfielder,Brentford,English Premier League,90.0,7.22,29,DEN
Mikkel Damsgaard,J17,CM,Midfielder,Brentford,English Premier League,67.0,6.71,23,DEN
Frank Onyeka,J17,CM,Midfielder,Brentford,English Premier League,23.0,5.46,25,NGA
Saman Ghoddos,J17,WB,Midfielder,Brentford,English Premier League,90.0,6.84,30,IRN
Mads Roerslev,J17,WB,Midfielder,Brentford,English Premier League,88.0,6.34,24,DEN
Jacob Ramsey,J17,CM,Midfielder,Aston Villa,English Premier League,89.0,6.95,22,ENG
Boubacar Kamara,J17,CM,Midfielder,Aston Villa,English Premier League,89.0,7.06,24,FRA
John McGinn,J17,CM,Midfielder,Aston Villa,English Premier League,90.0,6.66,29,SCO
Álex Moreno,J17,WB,Midfielder,Aston Villa,English Premier League,90.0,6.84,30,ESP
Matty Cash,J17,WB,Midfielder,Aston Villa,English Premier League,64.0,5.77,26,POL
Leon Bailey,J17,WB,Midfielder,Aston Villa,English Premier League,26.0,6.31,26,JAM
Ryan Gravenberch,J17,LM,Midfielder,Liverpool,English Premier League,60.0,7.11,21,NED
Cody Gakpo,J17,RM,Midfielder,Liverpool,English Premier League,30.0,6.63,24,NED
Wataru Endo,J17,CM,Midfielder,Liverpool,English Premier League,90.0,7.23,30,JPN
Dominik Szoboszlai,J17,RM,Midfielder,Liverpool,English Premier League,60.0,6.91,23,HUN
Sofyan Amrabat,J17,DM,Midfielder,Manchester Utd,English Premier League,90.0,5.7,27,MAR
Kobbie Mainoo,J17,DM,Midfielder,Manchester Utd,English Premier League,81.0,6.17,18,ENG
Will Hughes,J18,LM,Midfielder,Crystal Palace,English Premier League,58.0,6.43,28,ENG
David Ozoh,J18,LM,Midfielder,Crystal Palace,English Premier League,32.0,6.68,18,ENG
Chris Richards,J18,CM,Midfielder,Crystal Palace,English Premier League,90.0,5.93,23,USA
Jefferson Lerma,J18,RM,Midfielder,Crystal Palace,English Premier League,90.0,6.72,29,COL
Billy Gilmour,J18,DM,Midfielder,Brighton,English Premier League,90.0,7.05,22,SCO
Carlos Baleba,J18,DM,Midfielder,Brighton,English Premier League,45.0,6.62,19,CMR
Jacob Ramsey,J18,LM,Midfielder,Aston Villa,English Premier League,90.0,7.05,22,ENG
Douglas Luiz,J18,CM,Midfielder,Aston Villa,English Premier League,90.0,7.36,25,BRA
John McGinn,J18,CM,Midfielder,Aston Villa,English Premier League,90.0,6.96,29,SCO
Leon Bailey,J18,RM,Midfielder,Aston Villa,English Premier League,80.0,6.73,26,JAM
Oliver Norwood,J18,CM,Midfielder,Sheffield Utd,English Premier League,90.0,6.56,32,NIR
Vinicius Souza,J18,CM,Midfielder,Sheffield Utd,English Premier League,90.0,6.38,24,BRA
Yasser Larouci,J18,WB,Midfielder,Sheffield Utd,English Premier League,57.0,6.56,22,ALG
Max Lowe,J18,WB,Midfielder,Sheffield Utd,English Premier League,33.0,6.78,26,ENG
Jayden Bogle,J18,WB,Midfielder,Sheffield Utd,English Premier League,90.0,5.85,23,ENG
Tomáš Souček,J18,DM,Midfielder,West Ham,English Premier League,90.0,6.02,28,CZE
Edson Álvarez,J18,DM,Midfielder,West Ham,English Premier League,90.0,5.97,26,MEX
Kobbie Mainoo,J18,DM,Midfielder,Manchester Utd,English Premier League,90.0,6.43,18,ENG
Scott McTominay,J18,DM,Midfielder,Manchester Utd,English Premier League,90.0,6.32,27,SCO
Tom Cairney,J18,DM,Midfielder,Fulham,English Premier League,90.0,7.09,32,SCO
João Palhinha,J18,DM,Midfielder,Fulham,English Premier League,81.0,6.86,28,POR
Wilson Odobert,J18,LM,Midfielder,Burnley,English Premier League,79.0,7.27,19,FRA
Josh Brownhill,J18,CM,Midfielder,Burnley,English Premier League,90.0,6.48,28,ENG
Sander Berge,J18,CM,Midfielder,Burnley,English Premier League,90.0,6.91,25,NOR
Jacob Bruun Larsen,J18,RM,Midfielder,Burnley,English Premier League,45.0,6.52,25,DEN
Mike Trésor,J18,RM,Midfielder,Burnley,English Premier League,43.0,6.64,24,BEL
Orel Mangala,J18,DM,Midfielder,Nott'ham Forest,English Premier League,45.0,5.72,25,BEL
Callum Hudson-Odoi,J18,DM,Midfielder,Nott'ham Forest,English Premier League,45.0,5.63,23,ENG
Ryan Yates,J18,DM,Midfielder,Nott'ham Forest,English Premier League,90.0,6.49,26,ENG
Ryan Christie,J18,DM,Midfielder,Bournemouth,English Premier League,90.0,7.1,28,SCO
Lewis Cook,J18,DM,Midfielder,Bournemouth,English Premier League,28.0,6.56,26,ENG
Alex Scott,J18,DM,Midfielder,Bournemouth,English Premier League,41.0,6.84,20,ENG
Joe Rothwell,J18,DM,Midfielder,Bournemouth,English Premier League,21.0,6.6,28,ENG
Ross Barkley,J18,CM,Midfielder,Luton Town,English Premier League,90.0,7.21,30,ENG
Albert Sambi Lokonga,J18,CM,Midfielder,Luton Town,English Premier League,79.0,6.43,24,BEL
Alfie Doughty,J18,WB,Midfielder,Luton Town,English Premier League,90.0,7.05,24,ENG
Issa Kaboré,J18,WB,Midfielder,Luton Town,English Premier League,45.0,6.51,22,BFA
Ryan Giles,J18,WB,Midfielder,Luton Town,English Premier League,45.0,6.22,23,ENG
Sean Longstaff,J18,DM,Midfielder,Newcastle Utd,English Premier League,90.0,7.12,26,ENG
Bruno Guimarães,J18,DM,Midfielder,Newcastle Utd,English Premier League,90.0,7.26,26,BRA
Lewis Miley,J18,RM,Midfielder,Newcastle Utd,English Premier League,37.0,7.04,17,ENG
Pierre Højbjerg,J18,DM,Midfielder,Tottenham,English Premier League,28.0,6.97,28,DEN
Oliver Skipp,J18,DM,Midfielder,Tottenham,English Premier League,90.0,6.29,23,ENG
Pape Matar Sarr,J18,DM,Midfielder,Tottenham,English Premier League,72.0,5.99,21,SEN
Arnaut Danjuma,J18,LM,Midfielder,Everton,English Premier League,25.0,5.94,26,NED
James Garner,J18,DM,Midfielder,Everton,English Premier League,90.0,7.33,22,ENG
Amadou Onana,J18,DM,Midfielder,Everton,English Premier League,78.0,6.59,22,BEL
Idrissa Gana Gueye,J18,DM,Midfielder,Everton,English Premier League,23.0,5.86,34,SEN
Curtis Jones,J18,LM,Midfielder,Liverpool,English Premier League,67.0,7.03,22,ENG
Ryan Gravenberch,J18,LM,Midfielder,Liverpool,English Premier League,23.0,7.16,21,NED
Wataru Endo,J18,CM,Midfielder,Liverpool,English Premier League,90.0,6.72,30,JPN
Dominik Szoboszlai,J18,RM,Midfielder,Liverpool,English Premier League,90.0,7.22,23,HUN
Kai Havertz,J18,LM,Midfielder,Arsenal,English Premier League,90.0,6.7,24,GER
Declan Rice,J18,CM,Midfielder,Arsenal,English Premier League,90.0,6.91,24,ENG
Martin Ødegaard,J18,RM,Midfielder,Arsenal,English Premier League,90.0,7.46,25,NOR
Alfred Duncan,J12,DM,Midfielder,Fiorentina,Italian Serie A,90.0,6.37,30,GHA
Arthur Melo,J12,DM,Midfielder,Fiorentina,Italian Serie A,77.0,6.77,27,BRA
Michel Aebischer,J12,DM,Midfielder,Bologna,Italian Serie A,90.0,6.49,26,SUI
Remo Freuler,J12,DM,Midfielder,Bologna,Italian Serie A,69.0,5.29,31,SUI
Nikola Moro,J12,DM,Midfielder,Bologna,Italian Serie A,21.0,6.29,25,CRO
João Gomes,J18,CM,Midfielder,Wolves,English Premier League,90.0,6.71,22,BRA
Mario Lemina,J18,CM,Midfielder,Wolves,English Premier League,90.0,7.02,30,GAB
Rayan Aït-Nouri,J18,WB,Midfielder,Wolves,English Premier League,86.0,6.33,22,ALG
Nélson Semedo,J18,WB,Midfielder,Wolves,English Premier League,90.0,6.95,30,POR
Mykhailo Mudryk,J18,LM,Midfielder,Chelsea,English Premier League,32.0,6.76,22,UKR
Conor Gallagher,J18,DM,Midfielder,Chelsea,English Premier League,90.0,7.03,23,ENG
Lesley Ugochukwu,J18,DM,Midfielder,Chelsea,English Premier League,58.0,6.05,19,FRA
Christopher Nkunku,J18,CM,Midfielder,Chelsea,English Premier League,32.0,6.49,26,FRA
Sean Longstaff,J19,LM,Midfielder,Newcastle Utd,English Premier League,70.0,6.65,26,ENG
Joelinton,J19,LM,Midfielder,Newcastle Utd,English Premier League,20.0,6.69,27,BRA
Bruno Guimarães,J19,CM,Midfielder,Newcastle Utd,English Premier League,90.0,6.56,26,BRA
Lewis Miley,J19,RM,Midfielder,Newcastle Utd,English Premier League,90.0,6.83,17,ENG
Ibrahim Sangaré,J19,DM,Midfielder,Nott'ham Forest,English Premier League,69.0,6.51,26,CIV
Ryan Yates,J19,DM,Midfielder,Nott'ham Forest,English Premier League,21.0,5.58,26,ENG
Danilo,J19,DM,Midfielder,Nott'ham Forest,English Premier League,89.0,6.12,22,BRA
Ryan Christie,J19,DM,Midfielder,Bournemouth,English Premier League,90.0,6.7,28,SCO
Alex Scott,J19,DM,Midfielder,Bournemouth,English Premier League,90.0,7.07,20,ENG
Tom Cairney,J19,DM,Midfielder,Fulham,English Premier League,82.0,7.05,32,SCO
João Palhinha,J19,DM,Midfielder,Fulham,English Premier League,90.0,6.78,28,POR
Gustavo Hamer,J19,LM,Midfielder,Sheffield Utd,English Premier League,71.0,6.56,26,NED
Andre Brooks,J19,CM,Midfielder,Sheffield Utd,English Premier League,45.0,5.92,20,ENG
Vinicius Souza,J19,CM,Midfielder,Sheffield Utd,English Premier League,85.0,6.27,24,BRA
James Mcatee,J19,RM,Midfielder,Sheffield Utd,English Premier League,90.0,7.35,21,ENG
Ross Barkley,J19,CM,Midfielder,Luton Town,English Premier League,90.0,7.28,30,ENG
Albert Sambi Lokonga,J19,CM,Midfielder,Luton Town,English Premier League,90.0,6.85,24,BEL
Ryan Giles,J19,WB,Midfielder,Luton Town,English Premier League,71.0,6.67,23,ENG
Alfie Doughty,J19,WB,Midfielder,Luton Town,English Premier League,77.0,6.8,24,ENG
Mike Trésor,J19,LM,Midfielder,Burnley,English Premier League,60.0,6.75,24,BEL
Jóhann Berg Guðmundsson,J19,LM,Midfielder,Burnley,English Premier League,30.0,6.74,33,ISL
Josh Brownhill,J19,CM,Midfielder,Burnley,English Premier League,89.0,6.24,28,ENG
Sander Berge,J19,CM,Midfielder,Burnley,English Premier League,90.0,6.61,25,NOR
Wilson Odobert,J19,RM,Midfielder,Burnley,English Premier League,90.0,6.87,19,FRA
Dominik Szoboszlai,J19,RM,Midfielder,Liverpool,English Premier League,24.0,6.33,23,HUN
Ryan Gravenberch,J19,LM,Midfielder,Liverpool,English Premier League,65.0,6.96,21,NED
Curtis Jones,J19,LM,Midfielder,Liverpool,English Premier League,25.0,6.07,22,ENG
Wataru Endo,J19,CM,Midfielder,Liverpool,English Premier League,90.0,6.57,30,JPN
Harvey Elliott,J19,RM,Midfielder,Liverpool,English Premier League,66.0,7.33,20,ENG
Christian Eriksen,J19,DM,Midfielder,Manchester Utd,English Premier League,89.0,6.55,31,DEN
Kobbie Mainoo,J19,DM,Midfielder,Manchester Utd,English Premier League,80.0,6.21,18,ENG
Douglas Luiz,J19,DM,Midfielder,Aston Villa,English Premier League,90.0,6.34,25,BRA
Leander Dendoncker,J19,DM,Midfielder,Aston Villa,English Premier League,85.0,6.66,28,BEL
Christian Nørgaard,J19,CM,Midfielder,Brentford,English Premier League,90.0,7.32,29,DEN
Yehor Yarmoliuk,J19,RM,Midfielder,Brentford,English Premier League,45.0,6.49,19,UKR
Mikkel Damsgaard,J19,RM,Midfielder,Brentford,English Premier League,45.0,7.21,23,DEN
Mathias Jensen,J19,RM,Midfielder,Brentford,English Premier League,24.0,7.18,27,DEN
Mario Lemina,J19,CM,Midfielder,Wolves,English Premier League,90.0,6.82,30,GAB
João Gomes,J19,CM,Midfielder,Wolves,English Premier League,90.0,7.01,22,BRA
Rayan Aït-Nouri,J19,WB,Midfielder,Wolves,English Premier League,79.0,6.98,22,ALG
Nélson Semedo,J19,WB,Midfielder,Wolves,English Premier League,63.0,6.52,30,POR
Matt Doherty,J19,WB,Midfielder,Wolves,English Premier League,27.0,6.5,31,IRL
Roméo Lavia,J19,DM,Midfielder,Chelsea,English Premier League,33.0,6.0,19,BEL
Moisés Caicedo,J19,DM,Midfielder,Chelsea,English Premier League,90.0,6.8,22,ECU
Conor Gallagher,J19,DM,Midfielder,Chelsea,English Premier League,90.0,7.37,23,ENG
Eberechi Eze,J19,LM,Midfielder,Crystal Palace,English Premier League,90.0,6.84,25,ENG
Chris Richards,J19,CM,Midfielder,Crystal Palace,English Premier League,90.0,6.69,23,USA
Jefferson Lerma,J19,RM,Midfielder,Crystal Palace,English Premier League,89.0,6.71,29,COL
Amadou Onana,J19,DM,Midfielder,Everton,English Premier League,90.0,6.37,22,BEL
André Gomes,J19,DM,Midfielder,Everton,English Premier League,64.0,5.61,30,POR
Rodri,J19,DM,Midfielder,Manchester City,English Premier League,90.0,7.31,27,ESP
Matheus Nunes,J19,DM,Midfielder,Manchester City,English Premier League,64.0,5.82,25,POR
Mateo Kovačić,J19,DM,Midfielder,Manchester City,English Premier League,26.0,6.45,29,CRO
James Milner,J19,LM,Midfielder,Brighton,English Premier League,68.0,7.04,37,ENG
Jakub Moder,J19,LM,Midfielder,Brighton,English Premier League,22.0,6.98,24,POL
Pascal Groß,J19,RM,Midfielder,Brighton,English Premier League,90.0,7.38,32,GER
Billy Gilmour,J19,DM,Midfielder,Brighton,English Premier League,90.0,6.73,22,SCO
Giovani Lo Celso,J19,DM,Midfielder,Tottenham,English Premier League,26.0,7.4,27,ARG
Pierre Højbjerg,J19,DM,Midfielder,Tottenham,English Premier League,90.0,7.07,28,DEN
Pape Matar Sarr,J19,DM,Midfielder,Tottenham,English Premier League,64.0,6.58,21,SEN
Martín Payero,J12,DM,Midfielder,Udinese,Italian Serie A,70.0,6.46,25,ARG
Sandi Lovrić,J12,DM,Midfielder,Udinese,Italian Serie A,20.0,6.34,25,SVN
Walace,J12,DM,Midfielder,Udinese,Italian Serie A,90.0,6.56,28,BRA
Lazar Samardzic,J12,DM,Midfielder,Udinese,Italian Serie A,82.0,6.42,21,SRB
Jordan Zemura,J12,WB,Midfielder,Udinese,Italian Serie A,82.0,6.36,23,ZIM
Festy Ebosele,J12,WB,Midfielder,Udinese,Italian Serie A,90.0,6.18,21,IRL
Éderson,J12,CM,Midfielder,Atalanta,Italian Serie A,90.0,6.47,24,BRA
Teun Koopmeiners,J12,CM,Midfielder,Atalanta,Italian Serie A,90.0,6.56,25,NED
Mitchel Bakker,J12,WB,Midfielder,Atalanta,Italian Serie A,64.0,6.32,23,NED
Nadir Zortea,J12,WB,Midfielder,Atalanta,Italian Serie A,26.0,6.21,24,ITA
Hans Hateboer,J12,WB,Midfielder,Atalanta,Italian Serie A,50.0,6.03,29,NED
Emil Holm,J12,WB,Midfielder,Atalanta,Italian Serie A,32.0,6.44,23,SWE
Leandro Trossard,J19,LM,Midfielder,Arsenal,English Premier League,78.0,7.09,29,BEL
Declan Rice,J19,CM,Midfielder,Arsenal,English Premier League,90.0,7.46,24,ENG
Martin Ødegaard,J19,RM,Midfielder,Arsenal,English Premier League,90.0,7.28,25,NOR
Tomáš Souček,J19,DM,Midfielder,West Ham,English Premier League,90.0,6.14,28,CZE
Edson Álvarez,J19,DM,Midfielder,West Ham,English Premier League,90.0,6.2,26,MEX
Chiedozie Ogbene,J20,WB,Midfielder,Luton Town,English Premier League,45.0,6.79,26,IRL
Ross Barkley,J20,CM,Midfielder,Luton Town,English Premier League,90.0,7.31,30,ENG
Albert Sambi Lokonga,J20,CM,Midfielder,Luton Town,English Premier League,89.0,6.71,24,BEL
Alfie Doughty,J20,WB,Midfielder,Luton Town,English Premier League,90.0,7.42,24,ENG
Issa Kaboré,J20,WB,Midfielder,Luton Town,English Premier League,45.0,6.83,22,BFA
