Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Peter Abrahamsson,J1,GK,Goalkeeper,Häcken,UEFA Europa League,90,6.04,35,SWE
Jérémy Frick,J1,GK,Goalkeeper,Servette FC,UEFA Europa League,90,5.93,30,SUI
Aleš Mandous,J1,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,7.17,31,CZE
Maduka Okoye,J19,GK,Goalkeeper,Udinese,Italian Serie A,90,5.76,24,NGA
Ivan Provedel,J19,GK,Goalkeeper,Lazio,Italian Serie A,90,6.37,29,ITA
Anthony Moris,J1,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.72,33,LUX
Guillaume Restes,J1,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.28,18,FRA
Steve Mandanda,J1,GK,Goalkeeper,Rennes,UEFA Europa League,90,7.06,38,FRA
Itamar Nitzan,J1,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,6.29,36,ISR
Tobias Lawal,J1,GK,Goalkeeper,LASK,UEFA Europa League,90,6.04,23,AUT
Caoimhín Kelleher,J1,GK,Goalkeeper,Liverpool,UEFA Europa League,90,6.19,24,IRL
Maksym Koval,J1,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,6.63,30,UKR
Mile Svilar,J1,GK,Goalkeeper,Roma,UEFA Europa League,90,6.16,24,SRB
Alberto Brignoli,J1,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.73,32,ITA
Pepe Reina,J1,GK,Goalkeeper,Villarreal,UEFA Europa League,90,5.42,41,ESP
Łukasz Fabiański,J1,GK,Goalkeeper,West Ham,UEFA Europa League,90,6.48,38,POL
Nikola Simić,J1,GK,Goalkeeper,TSC,UEFA Europa League,90,6.19,26,SRB
Jason Steele,J1,GK,Goalkeeper,Brighton,UEFA Europa League,90,5.82,33,ENG
Cican Stankovic,J1,GK,Goalkeeper,AEK Athens,UEFA Europa League,90,6.67,30,AUT
Jack Butland,J1,GK,Goalkeeper,Rangers,UEFA Europa League,90,7.03,30,ENG
Claudio Bravo,J1,GK,Goalkeeper,Betis,UEFA Europa League,90,6.9,40,CHI
Andrey Lunyov,J1,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.89,31,RUS
Jacob Karlstrom,J1,GK,Goalkeeper,Molde,UEFA Europa League,90,6.78,26,NOR
Juan Musso,J1,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.85,29,ARG
Vladan Kovačević,J1,GK,Goalkeeper,Raków,UEFA Europa League,90,6.65,25,BIH
Benoît Costil,J19,GK,Goalkeeper,Salernitana,Italian Serie A,90,5.85,36,FRA
Wojciech Szczęsny,J19,GK,Goalkeeper,Juventus,Italian Serie A,90,6.25,33,POL
Peter Vindahl Jensen,J1,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,5.99,25,DEN
Vaná,J1,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.44,32,BRA
Jay Gorter,J1,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.53,23,NED
Pau López,J1,GK,Goalkeeper,Marseille,UEFA Europa League,90,5.8,28,ESP
Kjell Scherpen,J1,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,6.7,23,NED
Antonio Adán,J1,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.25,36,ESP
Alexandros Paschalakis,J1,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,6.15,34,GRE
Noah Atubolu,J1,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.4,21,GER
Antonio Adán,J2,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.2,36,ESP
Juan Musso,J2,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.74,29,ARG
Noah Atubolu,J2,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.08,21,GER
Łukasz Fabiański,J2,GK,Goalkeeper,West Ham,UEFA Europa League,90,6.55,38,POL
Pau López,J2,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.44,28,ESP
Jason Steele,J2,GK,Goalkeeper,Brighton,UEFA Europa League,90,5.96,33,ENG
Veljko Ilic,J2,GK,Goalkeeper,TSC,UEFA Europa League,90,5.59,20,SRB
Alexandros Paschalakis,J2,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,6.46,34,GRE
Rui Silva,J2,GK,Goalkeeper,Betis,UEFA Europa League,90,6.29,29,POR
Peter Vindahl Jensen,J2,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,6.03,25,DEN
Vladan Kovačević,J2,GK,Goalkeeper,Raków,UEFA Europa League,90,6.86,25,BIH
Kjell Scherpen,J2,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,7.1,23,NED
Guillermo Ochoa,J2,GK,Goalkeeper,Salernitana,Italian Serie A,90,6.57,38,MEX
Marco Silvestri,J2,GK,Goalkeeper,Udinese,Italian Serie A,90,6.65,32,ITA
Rui Patrício,J19,GK,Goalkeeper,Roma,Italian Serie A,90,6.32,35,POR
Marco Carnesecchi,J19,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.91,23,ITA
Cican Stankovic,J2,GK,Goalkeeper,AEK Athens,UEFA Europa League,90,6.9,30,AUT
Jay Gorter,J2,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.71,23,NED
Vaná,J2,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.37,32,BRA
Jack Butland,J2,GK,Goalkeeper,Rangers,UEFA Europa League,90,5.96,30,ENG
Alisson,J2,GK,Goalkeeper,Liverpool,UEFA Europa League,90,6.89,31,BRA
Anthony Moris,J2,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.74,33,LUX
Peter Abrahamsson,J2,GK,Goalkeeper,Häcken,UEFA Europa League,90,6.14,35,SWE
Andrey Lunyov,J2,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.67,31,RUS
Pepe Reina,J2,GK,Goalkeeper,Villarreal,UEFA Europa League,90,7.24,41,ESP
Steve Mandanda,J2,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.0,38,FRA
Guillaume Restes,J2,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.67,18,FRA
Tobias Lawal,J2,GK,Goalkeeper,LASK,UEFA Europa League,90,6.26,23,AUT
Aleš Mandous,J2,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,6.74,31,CZE
Maksym Koval,J2,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,5.6,30,UKR
Mile Svilar,J2,GK,Goalkeeper,Roma,UEFA Europa League,90,6.73,24,SRB
Jérémy Frick,J2,GK,Goalkeeper,Servette FC,UEFA Europa League,90,5.66,30,SUI
Jacob Karlstrom,J2,GK,Goalkeeper,Molde,UEFA Europa League,40,5.19,26,NOR
Oliver Petersen,J2,GK,Goalkeeper,Molde,UEFA Europa League,50,6.63,22,NOR
Matej Kovar,J2,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,6.73,23,CZE
Shareef Keouf,J2,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,6.63,22,ISR
Alberto Brignoli,J2,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,7.34,32,ITA
Josep Martinez,J20,GK,Goalkeeper,Genoa,Italian Serie A,90,6.7,25,ESP
Vanja Milinković-Savić,J20,GK,Goalkeeper,Torino,Italian Serie A,90,7.79,26,SRB
Peter Vindahl Jensen,J3,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,7.15,25,DEN
Jack Butland,J3,GK,Goalkeeper,Rangers,UEFA Europa League,90,7.03,30,ENG
Vladan Kovačević,J3,GK,Goalkeeper,Raków,UEFA Europa League,90,6.54,25,BIH
Franco Israel,J3,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.53,23,URU
Oliver Petersen,J3,GK,Goalkeeper,Molde,UEFA Europa League,90,6.78,22,NOR
Peter Abrahamsson,J3,GK,Goalkeeper,Häcken,UEFA Europa League,90,5.83,35,SWE
Kjell Scherpen,J3,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,6.54,23,NED
Juan Musso,J3,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.38,29,ARG
Veljko Ilic,J3,GK,Goalkeeper,TSC,UEFA Europa League,90,5.86,20,SRB
Noah Atubolu,J3,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.22,21,GER
Rubén Blanco,J3,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.36,28,ESP
Cican Stankovic,J3,GK,Goalkeeper,AEK Athens,UEFA Europa League,56,6.49,30,AUT
Giorgos Athanasiadis,J3,GK,Goalkeeper,AEK Athens,UEFA Europa League,32,6.58,30,GRE
Alexandros Paschalakis,J3,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,6.24,34,GRE
Alphonse Areola,J3,GK,Goalkeeper,West Ham,UEFA Europa League,90,5.96,30,FRA
Vaná,J3,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.74,32,BRA
Rui Silva,J3,GK,Goalkeeper,Betis,UEFA Europa League,90,6.68,29,POR
Jason Steele,J3,GK,Goalkeeper,Brighton,UEFA Europa League,90,6.76,33,ENG
Diant Ramaj,J3,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.28,22,GER
Caoimhín Kelleher,J3,GK,Goalkeeper,Liverpool,UEFA Europa League,90,6.28,24,IRL
Guillaume Restes,J3,GK,Goalkeeper,Toulouse,UEFA Europa League,90,5.87,18,FRA
Pierluigi Gollini,J20,GK,Goalkeeper,Napoli,Italian Serie A,90,6.2,28,ITA
Guillermo Ochoa,J20,GK,Goalkeeper,Salernitana,Italian Serie A,90,6.75,38,MEX
Matej Kovar,J3,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,6.27,23,CZE
Andrey Lunyov,J3,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,5.87,31,RUS
Anthony Moris,J3,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.52,33,LUX
Tobias Lawal,J3,GK,Goalkeeper,LASK,UEFA Europa League,90,6.77,23,AUT
Mile Svilar,J3,GK,Goalkeeper,Roma,UEFA Europa League,90,6.96,24,SRB
Aleš Mandous,J3,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,6.4,31,CZE
Maksym Koval,J3,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,6.48,30,UKR
Jérémy Frick,J3,GK,Goalkeeper,Servette FC,UEFA Europa League,90,6.89,30,SUI
Alberto Brignoli,J3,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.78,32,ITA
Steve Mandanda,J3,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.88,38,FRA
Guillaume Restes,J3,GK,Goalkeeper,Toulouse,UEFA Europa League,90,5.96,18,FRA
Caoimhín Kelleher,J3,GK,Goalkeeper,Liverpool,UEFA Europa League,90,5.57,24,IRL
Tobias Lawal,J4,GK,Goalkeeper,LASK,UEFA Europa League,90,6.65,23,AUT
Anthony Moris,J4,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.05,33,LUX
Diant Ramaj,J4,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.01,22,GER
Bart Verbruggen,J4,GK,Goalkeeper,Brighton,UEFA Europa League,90,6.95,21,NED
Aleš Mandous,J4,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,6.91,31,CZE
Mile Svilar,J4,GK,Goalkeeper,Roma,UEFA Europa League,90,6.21,24,SRB
Gauthier Gallon,J4,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.4,30,FRA
Alberto Brignoli,J4,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,5.43,32,ITA
Lorenzo Montipò,J20,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.17,27,ITA
Elia Caprile,J20,GK,Goalkeeper,Empoli,Italian Serie A,90,6.17,22,ITA
Jérémy Frick,J4,GK,Goalkeeper,Servette FC,UEFA Europa League,90,6.24,30,SUI
Maksym Koval,J4,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,6.83,30,UKR
Shareef Keouf,J4,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,6.78,22,ISR
Pepe Reina,J4,GK,Goalkeeper,Villarreal,UEFA Europa League,90,6.55,41,ESP
Jack Butland,J4,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.26,30,ENG
Peter Vindahl Jensen,J4,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,6.26,25,DEN
Łukasz Fabiański,J4,GK,Goalkeeper,West Ham,UEFA Europa League,90,6.66,38,POL
Alexandros Paschalakis,J4,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,6.82,34,GRE
Antonio Adán,J4,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.09,36,ESP
Vladan Kovačević,J4,GK,Goalkeeper,Raków,UEFA Europa League,90,6.75,25,BIH
Claudio Bravo,J4,GK,Goalkeeper,Betis,UEFA Europa League,90,6.65,40,CHI
Vaná,J4,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.01,32,BRA
Peter Abrahamsson,J4,GK,Goalkeeper,Häcken,UEFA Europa League,90,6.35,35,SWE
Oliver Petersen,J4,GK,Goalkeeper,Molde,UEFA Europa League,90,6.7,22,NOR
Juan Musso,J4,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.56,29,ARG
Kjell Scherpen,J4,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,6.83,23,NED
Noah Atubolu,J4,GK,Goalkeeper,Freiburg,UEFA Europa League,90,7.13,21,GER
Veljko Ilic,J4,GK,Goalkeeper,TSC,UEFA Europa League,90,6.08,20,SRB
Andrey Lunyov,J4,GK,Goalkeeper,Qarabağ,UEFA Europa League,84,6.53,31,RUS
Matej Kovar,J4,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,6.9,23,CZE
Alessandro Sorrentino,J20,GK,Goalkeeper,Monza,Italian Serie A,90,5.71,21,ITA
Yann Sommer,J20,GK,Goalkeeper,Inter,Italian Serie A,90,6.25,35,SUI
Giorgos Athanasiadis,J4,GK,Goalkeeper,AEK Athens,UEFA Europa League,90,6.13,30,GRE
Pau López,J4,GK,Goalkeeper,Marseille,UEFA Europa League,90,7.2,28,ESP
Peter Vindahl Jensen,J4,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,7.16,25,DEN
Rui Silva,J4,GK,Goalkeeper,Betis,UEFA Europa League,90,6.15,29,POR
Veljko Ilic,J5,GK,Goalkeeper,TSC,UEFA Europa League,90,6.47,20,SRB
Łukasz Fabiański,J5,GK,Goalkeeper,West Ham,UEFA Europa League,90,6.87,38,POL
Juan Musso,J5,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.38,29,ARG
Antonio Adán,J5,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.29,36,ESP
Kjell Scherpen,J5,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,6.6,23,NED
Vladan Kovačević,J5,GK,Goalkeeper,Raków,UEFA Europa League,90,7.3,25,BIH
Noah Atubolu,J5,GK,Goalkeeper,Freiburg,UEFA Europa League,90,7.0,21,GER
Alexandros Paschalakis,J5,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,5.03,34,GRE
Cican Stankovic,J5,GK,Goalkeeper,AEK Athens,UEFA Europa League,90,6.48,31,AUT
Bart Verbruggen,J5,GK,Goalkeeper,Brighton,UEFA Europa League,90,7.09,21,NED
Shareef Keouf,J5,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,5.51,22,ISR
Steve Mandanda,J5,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.56,38,FRA
Caoimhín Kelleher,J5,GK,Goalkeeper,Liverpool,UEFA Europa League,90,7.07,25,IRL
Tobias Lawal,J5,GK,Goalkeeper,LASK,UEFA Europa League,90,5.89,23,AUT
Jack Butland,J5,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.32,30,ENG
Vaná,J5,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.66,32,BRA
Ivan Provedel,J20,GK,Goalkeeper,Lazio,Italian Serie A,90,6.97,29,ITA
Wladimiro Falcone,J20,GK,Goalkeeper,Lecce,Italian Serie A,90,6.18,28,ITA
Pau López,J5,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.52,28,ESP
Diant Ramaj,J5,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.0,22,GER
Jérémy Frick,J5,GK,Goalkeeper,Servette FC,UEFA Europa League,90,6.39,30,SUI
Mile Svilar,J5,GK,Goalkeeper,Roma,UEFA Europa League,90,6.51,24,SRB
Peter Abrahamsson,J5,GK,Goalkeeper,Häcken,UEFA Europa League,90,6.0,35,SWE
Matej Kovar,J5,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,7.12,23,CZE
Pepe Reina,J5,GK,Goalkeeper,Villarreal,UEFA Europa League,90,5.86,41,ESP
Alberto Brignoli,J5,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.21,32,ITA
Guillaume Restes,J5,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.93,18,FRA
Anthony Moris,J5,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.83,33,LUX
Oliver Petersen,J5,GK,Goalkeeper,Molde,UEFA Europa League,90,5.89,22,NOR
Andrey Lunyov,J5,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.51,32,RUS
Maksym Koval,J5,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,6.29,30,UKR
Aleš Mandous,J5,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,5.8,31,CZE
Pepe Reina,J5,GK,Goalkeeper,Villarreal,UEFA Europa League,90,6.63,41,ESP
Shareef Keouf,J5,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,7.21,22,ISR
Anthony Moris,J6,GK,Goalkeeper,Union SG,UEFA Europa League,90,6.22,33,LUX
Caoimhín Kelleher,J6,GK,Goalkeeper,Liverpool,UEFA Europa League,90,6.51,25,IRL
Mile Svilar,J6,GK,Goalkeeper,Roma,UEFA Europa League,90,6.91,24,SRB
Maksym Koval,J6,GK,Goalkeeper,Sheriff Tiraspol,UEFA Europa League,90,6.08,31,UKR
Simone Scuffet,J20,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.38,27,ITA
Łukasz Skorupski,J20,GK,Goalkeeper,Bologna,Italian Serie A,90,5.76,32,POL
Tobias Lawal,J6,GK,Goalkeeper,LASK,UEFA Europa League,90,6.45,23,AUT
Guillaume Restes,J6,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.55,18,FRA
Steve Mandanda,J6,GK,Goalkeeper,Rennes,UEFA Europa League,90,5.8,38,FRA
Pepe Reina,J6,GK,Goalkeeper,Villarreal,UEFA Europa League,90,6.24,41,ESP
Niklas Lomb,J6,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,6.17,30,GER
Oliver Petersen,J6,GK,Goalkeeper,Molde,UEFA Europa League,90,5.9,22,NOR
Aleš Mandous,J6,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,6.74,31,CZE
Jérémy Frick,J6,GK,Goalkeeper,Servette FC,UEFA Europa League,90,5.94,30,SUI
Yuri Lodygin,J6,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.19,33,RUS
Shareef Keouf,J6,GK,Goalkeeper,Maccabi Haifa,UEFA Europa League,90,6.77,22,ISR
Łukasz Fabiański,J6,GK,Goalkeeper,West Ham,UEFA Europa League,90,7.09,38,POL
Noah Atubolu,J6,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.1,21,GER
Franco Israel,J6,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.74,23,URU
Kjell Scherpen,J6,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,5.8,23,NED
Jason Steele,J6,GK,Goalkeeper,Brighton,UEFA Europa League,90,6.64,33,ENG
Pau López,J6,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.28,29,ESP
Diant Ramaj,J6,GK,Goalkeeper,Ajax,UEFA Europa League,90,6.43,22,GER
Giorgos Athanasiadis,J6,GK,Goalkeeper,AEK Athens,UEFA Europa League,90,6.71,30,GRE
Vladan Kovačević,J6,GK,Goalkeeper,Raków,UEFA Europa League,90,5.76,25,BIH
Marco Carnesecchi,J6,GK,Goalkeeper,Atalanta,UEFA Europa League,83,6.55,23,ITA
Pietro Terracciano,J20,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.14,33,ITA
Maduka Okoye,J20,GK,Goalkeeper,Udinese,Italian Serie A,90,5.92,24,NGA
Rui Silva,J6,GK,Goalkeeper,Betis,UEFA Europa League,90,5.59,29,POR
Jack Butland,J6,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.69,30,ENG
Andrey Lunyov,J6,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.61,32,RUS
Peter Abrahamsson,J6,GK,Goalkeeper,Häcken,UEFA Europa League,90,5.64,35,SWE
Alexandros Paschalakis,J6,GK,Goalkeeper,Olympiacos,UEFA Europa League,90,5.93,34,GRE
Veljko Ilic,J6,GK,Goalkeeper,TSC,UEFA Europa League,90,5.77,20,SRB
Vaná,J6,GK,Goalkeeper,Aris Limassol FC,UEFA Europa League,90,6.43,32,BRA
Peter Vindahl Jensen,J6,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,6.4,25,DEN
Timon Wellenreuther,J9,GK,Goalkeeper,Feyenoord,UEFA Europa League,90,6.55,28,GER
Mile Svilar,J9,GK,Goalkeeper,Roma,UEFA Europa League,90,6.6,24,SRB
David von Ballmoos,J9,GK,Goalkeeper,Young Boys,UEFA Europa League,90,6.23,29,SUI
Antonio Adán,J9,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.55,36,ESP
Dmytro Riznyk,J9,GK,Goalkeeper,Shakhtar,UEFA Europa League,90,5.99,25,UKR
Pau López,J9,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.26,29,ESP
Matheus,J9,GK,Goalkeeper,Braga,UEFA Europa League,90,5.72,31,BRA
Andrey Lunyov,J9,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.67,32,RUS
Anatolii Trubin,J9,GK,Goalkeeper,Benfica,UEFA Europa League,90,6.25,22,UKR
Guillaume Restes,J9,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.51,18,FRA
Fernando Muslera,J9,GK,Goalkeeper,Galatasaray,UEFA Europa League,90,6.47,37,URU
Peter Vindahl Jensen,J9,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,5.92,25,DEN
Mike Maignan,J20,GK,Goalkeeper,Milan,Italian Serie A,90,6.73,28,FRA
Mile Svilar,J20,GK,Goalkeeper,Roma,Italian Serie A,90,5.57,24,SRB
Mike Maignan,J9,GK,Goalkeeper,Milan,UEFA Europa League,90,7.01,28,FRA
Steve Mandanda,J9,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.03,38,FRA
Brice Samba,J9,GK,Goalkeeper,Lens,UEFA Europa League,90,7.02,29,FRA
Noah Atubolu,J9,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.69,21,GER
Steve Mandanda,J10,GK,Goalkeeper,Rennes,UEFA Europa League,90,6.49,38,FRA
Mike Maignan,J10,GK,Goalkeeper,Milan,UEFA Europa League,90,6.46,28,FRA
Noah Atubolu,J10,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.4,21,GER
Brice Samba,J10,GK,Goalkeeper,Lens,UEFA Europa League,90,6.28,29,FRA
Guillaume Restes,J10,GK,Goalkeeper,Toulouse,UEFA Europa League,90,6.87,18,FRA
Anatolii Trubin,J10,GK,Goalkeeper,Benfica,UEFA Europa League,90,7.1,22,UKR
Antonio Adán,J10,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.54,36,ESP
David von Ballmoos,J10,GK,Goalkeeper,Young Boys,UEFA Europa League,90,6.92,29,SUI
Mile Svilar,J10,GK,Goalkeeper,Roma,UEFA Europa League,90,6.41,24,SRB
Timon Wellenreuther,J10,GK,Goalkeeper,Feyenoord,UEFA Europa League,90,6.42,28,GER
Pau López,J10,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.85,29,ESP
Dmytro Riznyk,J10,GK,Goalkeeper,Shakhtar,UEFA Europa League,90,5.7,25,UKR
Peter Vindahl Jensen,J10,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,6.31,26,DEN
Fernando Muslera,J10,GK,Goalkeeper,Galatasaray,UEFA Europa League,90,6.47,37,URU
Andrey Lunyov,J10,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.37,32,RUS
Matheus,J10,GK,Goalkeeper,Braga,UEFA Europa League,90,6.3,31,BRA
Marco Carnesecchi,J20,GK,Goalkeeper,Atalanta,Italian Serie A,90,7.14,23,ITA
Stefano Turati,J20,GK,Goalkeeper,Frosinone,Italian Serie A,90,5.74,22,ITA
Franco Israel,J11,GK,Goalkeeper,Sporting CP,UEFA Europa League,90,6.6,23,URU
Juan Musso,J11,GK,Goalkeeper,Atalanta,UEFA Europa League,90,6.19,29,ARG
Mile Svilar,J11,GK,Goalkeeper,Roma,UEFA Europa League,90,7.19,24,SRB
Jason Steele,J11,GK,Goalkeeper,Brighton,UEFA Europa League,90,5.98,33,ENG
Peter Vindahl Jensen,J11,GK,Goalkeeper,Sparta Prague,UEFA Europa League,90,5.87,26,DEN
Caoimhín Kelleher,J11,GK,Goalkeeper,Liverpool,UEFA Europa League,90,6.79,25,IRL
Anatolii Trubin,J11,GK,Goalkeeper,Benfica,UEFA Europa League,90,6.17,22,UKR
Jack Butland,J11,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.37,30,ENG
Noah Atubolu,J11,GK,Goalkeeper,Freiburg,UEFA Europa League,90,7.03,21,GER
Łukasz Fabiański,J11,GK,Goalkeeper,West Ham,UEFA Europa League,90,6.6,38,POL
Pau López,J11,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.51,29,ESP
Pepe Reina,J11,GK,Goalkeeper,Villarreal,UEFA Europa League,90,6.22,41,ESP
Mike Maignan,J11,GK,Goalkeeper,Milan,UEFA Europa League,90,5.55,28,FRA
Jindřich Staněk,J11,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,6.15,27,CZE
Andrey Lunyov,J11,GK,Goalkeeper,Qarabağ,UEFA Europa League,90,6.02,32,RUS
Matej Kovar,J11,GK,Goalkeeper,Leverkusen,UEFA Europa League,90,6.49,23,CZE
Łukasz Fabiański,J12,GK,Goalkeeper,West Ham,UEFA Europa League,90,7.18,38,POL
Noah Atubolu,J12,GK,Goalkeeper,Freiburg,UEFA Europa League,90,5.61,21,GER
Jack Butland,J12,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.62,31,ENG
Anatolii Trubin,J12,GK,Goalkeeper,Benfica,UEFA Europa League,90,7.19,22,UKR
Stefano Turati,J1,GK,Goalkeeper,Frosinone,Italian Serie A,90,5.95,21,ITA
Alex Meret,J1,GK,Goalkeeper,Napoli,Italian Serie A,90,6.22,26,ITA
Boris Radunović,J2,GK,Goalkeeper,Cagliari,Italian Serie A,90,5.91,27,SRB
Yann Sommer,J2,GK,Goalkeeper,Inter,Italian Serie A,90,6.96,34,SUI
Wojciech Szczęsny,J20,GK,Goalkeeper,Juventus,Italian Serie A,90,6.99,33,POL
Andrea Consigli,J20,GK,Goalkeeper,Sassuolo,Italian Serie A,90,5.44,36,ITA
Filip Jørgensen,J12,GK,Goalkeeper,Villarreal,UEFA Europa League,90,6.43,21,DEN
Pau López,J12,GK,Goalkeeper,Marseille,UEFA Europa League,90,6.1,29,ESP
Jindřich Staněk,J12,GK,Goalkeeper,Slavia Prague,UEFA Europa League,90,5.9,27,CZE
