Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Andri Rafn Yeoman,Breiðablik,UEFA Europa Conference League,LB,Defender,ISL,31,28.49,277,5,5.7
Andrija Balić,Zrinjski Mostar,UEFA Europa Conference League,CM,Midfielder,CRO,26,11.57,53,2,5.78
Andrija Živković,PAOK,UEFA Europa Conference League,RW,Forward,SRB,27,55.67,652,9,6.19
Andros Townsend,Luton Town,English Premier League,AM,Forward,ENG,32,175.66,1210,27,6.51
András Schäfer,Union Berlin,German Bundesliga,CM,Midfielder,HUN,25,128.03,1214,20,6.4
André Ayew,Le Havre,French Ligue 1,AM,Forward,GHA,34,118.93,1104,19,6.26
André Castro,Braga,UEFA Champions League,DM,Midfielder,POR,35,6.96,5,1,6.96
André Franco,Porto,UEFA Champions League,RM,Forward,POR,25,29.14,236,4,7.28
André Gomes,Everton,English Premier League,AM,Forward,POR,30,79.89,508,12,6.66
André Horta,"Braga, Olympiacos","UEFA Champions League, UEFA Europa Conference League",AM,Forward,POR,27,77.25,403,12,6.44
André Ramalho,PSV Eindhoven,UEFA Champions League,CB,Defender,BRA,31,43.92,423,6,7.32
André Silva,Real Sociedad,"Spanish La Liga, UEFA Champions League",AM,Forward,POR,28,133.84,821,21,6.37
Andrés Andrade Cedeño,LASK,UEFA Europa League,CB,Defender,PAN,25,38.22,465,6,6.37
Andrés Guardado,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,MEX,37,111.58,721,17,6.56
Andy Diouf,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",CM,Midfielder,FRA,20,185.18,1433,29,6.39
Andy Pelmard,Clermont Foot,French Ligue 1,CB,Defender,FRA,24,212.88,2989,34,6.26
Anel Ahmedhodžić,Sheffield Utd,English Premier League,CB,Defender,BIH,25,196.98,2649,31,6.35
Angel Gomes,Lille,"French Ligue 1, UEFA Europa Conference League",AM,Midfielder,ENG,23,263.21,3054,40,6.58
Angeliño,"Galatasaray, Roma","Italian Serie A, UEFA Champions League, UEFA Europa League",LB,Defender,ESP,27,168.27,1698,26,6.47
Angelo Fulgini,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",AM,Forward,FRA,27,248.89,1725,37,6.73
Angelo Ogbonna,West Ham,"English Premier League, UEFA Europa League",CB,Defender,ITA,35,83.23,861,14,5.94
Angelo Stiller,"Hoffenheim, Stuttgart",German Bundesliga,DM,Midfielder,GER,23,214.25,2778,32,6.7
Angus MacDonald,Aberdeen,UEFA Europa Conference League,CB,Defender,ENG,31,11.67,180,2,5.84
Anis Ben Slimane,Sheffield Utd,English Premier League,CM,Midfielder,TUN,23,95.04,419,15,6.34
Anouar Ait El Hadj,Genk,UEFA Europa Conference League,LW,Forward,BEL,21,17.7,17,3,5.9
Ansgar Knauff,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,22,240.97,2449,38,6.34
Ansu Fati,"Barcelona, Brighton","English Premier League, Spanish La Liga, UEFA Europa League",AM,Forward,ESP,21,187.89,936,28,6.71
Antal Yaakobishvili,Girona,Spanish La Liga,CB,Defender,HUN,19,6.85,61,1,6.85
Ante Budimir,Osasuna,Spanish La Liga,AM,Forward,CRO,32,220.37,2435,33,6.68
Ante Crnac,Raków,UEFA Europa League,AM,Forward,CRO,19,37.43,291,6,6.24
Ante Rebić,Beşiktaş,UEFA Europa Conference League,LW,Forward,CRO,30,18.09,102,3,6.03
Anthony Baron,Servette FC,"UEFA Europa Conference League, UEFA Europa League",AM,Defender,GLP,31,41.59,142,7,5.94
Anthony Caci,Mainz 05,German Bundesliga,WB,Midfielder,FRA,26,203.6,2486,31,6.57
Anthony Elanga,Nott'ham Forest,English Premier League,RM,Forward,SWE,22,240.02,2433,36,6.67
Anthony Gordon,Newcastle Utd,"English Premier League, UEFA Champions League",LW,Forward,ENG,23,284.08,3327,41,6.93
Anthony Jung,Werder Bremen,German Bundesliga,CB,Defender,GER,32,199.02,2579,31,6.42
Anthony Losilla,Bochum,German Bundesliga,CM,Midfielder,FRA,38,194.11,2576,31,6.26
Anthony Lozano,"Almería, Getafe",Spanish La Liga,AM,Forward,HON,31,120.99,864,19,6.37
Anthony Martial,Manchester Utd,"English Premier League, UEFA Champions League",AM,Forward,FRA,28,110.11,498,17,6.48
Anthony Olusanya,HJK,UEFA Europa Conference League,AM,Forward,FIN,23,17.48,35,3,5.83
Anthony Oyono,Frosinone,Italian Serie A,RB,Defender,GAB,22,103.52,1198,16,6.47
Anthony Rouault,Stuttgart,German Bundesliga,CB,Defender,FRA,22,136.59,1010,22,6.21
Anthony Valencia,Antwerp,UEFA Champions League,LM,Forward,ECU,20,19.4,38,3,6.47
Anto Grgić,Lugano,UEFA Europa Conference League,CM,Midfielder,SUI,26,18.23,239,3,6.08
Antoine Griezmann,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,FRA,33,306.47,3462,43,7.13
Antoine Joujou,Le Havre,French Ligue 1,AM,Forward,FRA,21,145.5,779,23,6.33
Antoine Makoumbou,Cagliari,Italian Serie A,CM,Midfielder,CGO,25,201.77,2702,32,6.31
Antoine Mendy,Nice,French Ligue 1,RB,Defender,SEN,19,62.33,418,10,6.23
Antoine Semenyo,Bournemouth,English Premier League,RW,Forward,GHA,24,221.88,2105,33,6.72
Anton Bol,Zorya Luhansk,UEFA Europa Conference League,CB,Defender,UKR,20,24.33,286,4,6.08
Anton Gaaei,Ajax,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,DEN,21,48.1,447,8,6.01
Anton Logi Lúðvíksson,Breiðablik,UEFA Europa Conference League,CM,Defender,ISL,20,36.81,524,6,6.14
Anton Nedyalkov,Ludogorets,UEFA Europa Conference League,LB,Defender,BUL,30,19.4,270,3,6.47
Anton Stach,"Hoffenheim, Mainz 05",German Bundesliga,CM,Midfielder,GER,25,219.6,2491,33,6.65
Antonee Robinson,Fulham,English Premier League,LB,Defender,USA,26,264.81,3265,37,7.16
Antoni Milambo,Feyenoord,"UEFA Champions League, UEFA Europa League",AM,Defender,NED,18,19.58,50,3,6.53
Antonin Cartillier,Monaco,French Ligue 1,WB,Midfielder,FRA,19,6.01,8,1,6.01
Antonino Gallo,Lecce,Italian Serie A,LB,Defender,ITA,24,226.57,2490,35,6.47
Antonio Blanco,Alavés,Spanish La Liga,DM,Midfielder,ESP,23,217.93,2426,33,6.6
Antonio Candreva,Salernitana,Italian Serie A,AM,Forward,ITA,37,222.56,2750,34,6.55
Antonio Ivancic,Zrinjski Mostar,UEFA Europa Conference League,CM,Midfielder,CRO,28,35.17,483,6,5.86
Antonio Marin,Dinamo Zagreb,UEFA Europa Conference League,LB,Forward,CRO,22,18.85,32,3,6.28
Antonio Nusa,Club Brugge,UEFA Europa Conference League,DM,Forward,NOR,19,43.92,223,7,6.27
Antonio Puertas,Granada,Spanish La Liga,AM,Forward,ESP,32,172.34,730,27,6.38
Antonio Raillo,Mallorca,Spanish La Liga,CB,Defender,ESP,32,173.65,2195,26,6.68
Antonio Rüdiger,Real Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,GER,31,300.42,3749,45,6.68
Antonio Sanabria,Torino,Italian Serie A,AM,Forward,PAR,28,220.17,2133,35,6.29
Antonio Sánchez,Mallorca,Spanish La Liga,CM,Midfielder,ESP,27,190.92,1452,29,6.58
Antonio Tikvić,Udinese,Italian Serie A,WB,Midfielder,CRO,19,5.11,1,1,5.11
Antonios Papadopoulos,Dortmund,German Bundesliga,CB,Defender,GER,24,13.48,117,2,6.74
Antony,Manchester Utd,"English Premier League, UEFA Champions League",RW,Forward,BRA,24,217.28,1556,33,6.58
Antonín Barák,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,CZE,29,194.34,1256,31,6.27
Antwoine Hackford,Sheffield Utd,English Premier League,AM,Forward,ENG,19,11.55,13,2,5.78
António Silva,Benfica,"UEFA Champions League, UEFA Europa League",CB,Defender,POR,20,67.4,847,10,6.74
Anwar El Ghazi,Mainz 05,German Bundesliga,AM,Forward,NED,28,18.84,54,3,6.28
Apostolos Apostolopoulos,Olympiacos,UEFA Europa Conference League,LB,Defender,GRE,21,5.6,14,1,5.6
Ar'jany Martha,Ajax,UEFA Europa League,AM,Defender,NED,20,11.8,59,2,5.9
Arb Manaj,KF Ballkani Therandë,UEFA Europa Conference League,CM,Defender,KVX,25,16.57,33,3,5.52
Arbnor Muja,Antwerp,UEFA Champions League,RW,Forward,ALB,24,35.63,357,5,7.13
Arbër Hoxha,Dinamo Zagreb,UEFA Europa Conference League,LW,Forward,ALB,25,24.47,271,4,6.12
Arbër Potoku,KF Ballkani Therandë,UEFA Europa Conference League,WB,Midfielder,KVX,29,18.03,142,3,6.01
Archie Brown,Gent,UEFA Europa Conference League,LB,Defender,ENG,21,37.7,475,6,6.28
Arda Güler,Real Madrid,Spanish La Liga,AM,Forward,TUR,19,66.85,377,10,6.68
Ardian Ismajli,Empoli,Italian Serie A,CB,Defender,ALB,27,162.19,2045,26,6.24
Aridane Hernández,Rayo Vallecano,Spanish La Liga,CB,Defender,ESP,35,120.17,1690,19,6.32
Arijon Ibrahimović,Frosinone,Italian Serie A,AM,Forward,GER,18,95.96,474,16,6.0
Aritz Elustondo,Real Sociedad,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,30,131.08,984,20,6.55
Arkadiusz Milik,Juventus,Italian Serie A,AM,Forward,POL,30,201.32,919,32,6.29
Armand Lauriente,Sassuolo,Italian Serie A,LW,Forward,FRA,25,243.24,2908,37,6.57
Armando Broja,"Chelsea, Fulham",English Premier League,AM,Forward,ALB,22,135.17,542,21,6.44
Armando Izzo,Monza,Italian Serie A,CB,Defender,ITA,32,145.28,1650,23,6.32
Armando Obispo,PSV Eindhoven,UEFA Champions League,CB,Defender,NED,24,14.18,91,2,7.09
Armel Bella Kotchap,PSV Eindhoven,UEFA Champions League,CB,Defender,GER,21,13.0,84,2,6.5
Armel Junior Zohouri,Sheriff Tiraspol,UEFA Europa League,RB,Defender,CIV,22,32.73,414,5,6.55
Armend Thaqi,KF Ballkani Therandë,UEFA Europa Conference League,RB,Defender,KVX,31,36.84,451,6,6.14
Arnau Martinez,Girona,Spanish La Liga,RB,Defender,ESP,21,141.58,1241,21,6.74
Arnau Puigmal,Almería,Spanish La Liga,AM,Forward,ESP,22,67.79,255,11,6.16
Arnaud Kalimuendo,Rennes,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,22,231.72,2442,36,6.44
Arnaud Nordin,Montpellier,French Ligue 1,RW,Forward,FRA,25,130.28,1246,20,6.51
Arnaut Danjuma,Everton,English Premier League,LM,Midfielder,NED,26,89.99,595,14,6.43
Arne Engels,Augsburg,German Bundesliga,RB,Defender,BEL,20,200.24,1405,32,6.26
Arne Maier,Augsburg,German Bundesliga,AM,Midfielder,GER,25,142.41,1003,22,6.47
Arnór Sveinn Aðalsteinsson,Breiðablik,UEFA Europa Conference League,LM,Midfielder,ISL,37,5.8,9,1,5.8
Aron Dønnum,Toulouse,"French Ligue 1, UEFA Europa League",RW,Forward,NOR,26,223.96,2214,35,6.4
Arouna Sangante,Le Havre,French Ligue 1,CB,Defender,SEN,22,193.73,2687,30,6.46
Arsen Zakharyan,Real Sociedad,"Spanish La Liga, UEFA Champions League",LM,Midfielder,RUS,20,222.96,1447,34,6.56
Arsenii Batahov,Zorya Luhansk,UEFA Europa Conference League,CB,Defender,UKR,21,23.91,360,4,5.98
Artem Bondarenko,Shakhtar,"UEFA Champions League, UEFA Europa League",CM,Midfielder,UKR,23,41.04,393,6,6.84
Artem Dovbyk,Girona,Spanish La Liga,AM,Forward,UKR,26,243.11,2587,36,6.75
Arthur,Leverkusen,German Bundesliga,WB,Midfielder,BRA,21,26.91,184,4,6.73
Arthur Atta,Metz,French Ligue 1,AM,Forward,FRA,21,132.85,924,21,6.33
Arthur Cabral,Benfica,"UEFA Champions League, UEFA Europa League",AM,Forward,BRA,25,51.09,334,8,6.39
Arthur Masuaku,Beşiktaş,UEFA Europa Conference League,LB,Defender,COD,29,19.49,270,3,6.5
Arthur Melo,Fiorentina,"Italian Serie A, UEFA Europa Conference League",DM,Midfielder,BRA,27,270.71,2504,42,6.45
Arthur Theate,Rennes,"French Ligue 1, UEFA Europa League",CB,Defender,BEL,23,230.71,2937,36,6.41
Arthur Vermeeren,"Antwerp, Atlético Madrid","Spanish La Liga, UEFA Champions League",CM,Midfielder,BEL,19,77.13,702,11,7.01
Artur Jędrzejczyk,Legia Warsaw,UEFA Europa Conference League,CB,Defender,POL,36,29.9,377,5,5.98
Asaf Arania,Darmstadt 98,German Bundesliga,CM,Midfielder,ISR,18,5.74,6,1,5.74
Asger Sørensen,Sparta Prague,UEFA Europa League,CB,Defender,DEN,27,50.52,647,8,6.32
Ashley Young,Everton,English Premier League,RB,Defender,ENG,38,204.99,2280,31,6.61
Asier Osambela,Osasuna,Spanish La Liga,LM,Midfielder,ESP,20,6.42,9,1,6.42
Asier Villalibre,Athletic Club,Spanish La Liga,AM,Forward,ESP,26,116.68,513,18,6.48
Aslak Witry,Ludogorets,UEFA Europa Conference League,RB,Defender,NOR,27,50.95,715,8,6.37
Assane Diao,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",RW,Forward,SEN,18,160.76,1390,25,6.43
Aster Vranckx,Wolfsburg,German Bundesliga,CM,Midfielder,BEL,21,148.63,1153,24,6.19
Atakan Karazor,Stuttgart,German Bundesliga,DM,Midfielder,NAN,27,214.84,2623,33,6.51
Atomu Tanaka,HJK,UEFA Europa Conference League,AM,Forward,JPN,36,11.82,43,2,5.91
Attila Szalai,"Freiburg, Hoffenheim",German Bundesliga,CB,Defender,HUN,26,43.97,391,7,6.28
Aurele Amenda,Young Boys,"UEFA Champions League, UEFA Europa League",CB,Defender,SUI,20,40.11,494,6,6.68
Aurélien Pelon,Lorient,French Ligue 1,CB,Defender,FRA,19,6.07,90,1,6.07
Aurélien Tchouaméni,Real Madrid,"Spanish La Liga, UEFA Champions League",CB,Midfielder,FRA,24,240.6,2590,35,6.87
Aurélio Buta,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",RB,Midfielder,POR,27,227.46,2056,36,6.32
Auston Trusty,Sheffield Utd,English Premier League,CB,Defender,USA,25,201.6,2572,32,6.3
Avishay Cohen,Maccabi Tel Aviv,UEFA Europa Conference League,RB,Defender,ISR,28,44.93,432,7,6.42
Axel Camblan,Brest,French Ligue 1,AM,Forward,FRA,20,41.5,90,7,5.93
Axel Disasi,Chelsea,English Premier League,CB,Defender,FRA,26,213.02,2579,31,6.87
Axel Gueguin,Montpellier,French Ligue 1,AM,Defender,FRA,18,18.92,132,3,6.31
Axel Guessand,Udinese,Italian Serie A,CB,Defender,FRA,18,6.11,45,1,6.11
Axel Witsel,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,BEL,35,299.94,3668,45,6.67
Ayanda Sishuba,Lens,French Ligue 1,AM,Forward,BEL,19,43.57,62,7,6.22
Ayase Ueda,Feyenoord,"UEFA Champions League, UEFA Europa League",AM,Forward,JPN,25,46.21,256,7,6.6
Ayman Aourir,Leverkusen,UEFA Europa League,DM,Midfielder,GER,19,5.76,3,1,5.76
Ayman El Wafi,Lugano,UEFA Europa Conference League,CB,Defender,MAR,19,21.74,16,4,5.44
Ayman Kari,Lorient,French Ligue 1,AM,Forward,FRA,19,90.34,893,14,6.45
Aymen Barkok,Mainz 05,German Bundesliga,AM,Forward,MAR,25,80.65,321,13,6.2
Aymeric Laporte,Manchester City,English Premier League,CB,Defender,ESP,29,6.84,12,1,6.84
Ayoub El Kaabi,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,MAR,30,93.24,1275,15,6.22
Ayoze Pérez,Betis,"Spanish La Liga, UEFA Europa League",LW,Forward,ESP,30,250.81,2579,37,6.78
Aytuğ Kömeç,Beşiktaş,UEFA Europa Conference League,CB,Defender,TUR,19,10.6,8,2,5.3
Ayyoub Bouaddi,Lille,"French Ligue 1, UEFA Europa Conference League",DM,Midfielder,FRA,16,91.23,582,15,6.08
Azor Matusiwa,"Reims, Rennes","French Ligue 1, UEFA Europa League",CM,Midfielder,NED,26,193.14,2287,30,6.44
Azzedine Ounahi,Marseille,"French Ligue 1, UEFA Europa League",CM,Midfielder,MAR,24,212.9,1841,33,6.45
Aïman Maurer,Clermont Foot,French Ligue 1,AM,Forward,MAR,19,30.13,56,5,6.03
Aïssa Laïdouni,Union Berlin,"German Bundesliga, UEFA Champions League",CM,Midfielder,TUN,27,188.89,1347,29,6.51
Aïssa Mandi,Villarreal,"Spanish La Liga, UEFA Europa League",CB,Defender,ALG,32,135.88,1518,21,6.47
Baba Rahman,PAOK,UEFA Europa Conference League,LB,Defender,GHA,29,56.9,672,9,6.32
Badavi Huseynov,Qarabağ,UEFA Europa League,CB,Defender,AZE,32,53.89,570,9,5.99
Badredine Bouanani,"Lorient, Nice",French Ligue 1,AM,Forward,ALG,19,115.52,604,18,6.42
Bafodé Diakité,Lille,"French Ligue 1, UEFA Europa Conference League",CB,Defender,FRA,23,166.22,2117,26,6.39
Bajram Jashanica,KF Ballkani Therandë,UEFA Europa Conference League,CB,Defender,KVX,33,38.92,540,6,6.49
Baktiyor Zainutdinov,Beşiktaş,UEFA Europa Conference League,LB,Defender,KAZ,25,29.03,270,5,5.81
Bamba Dieng,Lorient,French Ligue 1,AM,Forward,SEN,24,99.56,549,16,6.22
Bambasé Conté,Hoffenheim,German Bundesliga,AM,Forward,GER,20,43.19,48,7,6.17
Bamo Meïté,"Lorient, Marseille","French Ligue 1, UEFA Europa League",CB,Defender,CIV,22,154.54,1089,25,6.18
Baptiste Santamaria,Rennes,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,29,235.54,2284,37,6.37
Barnabás Varga,Ferencváros,UEFA Europa Conference League,AM,Forward,HUN,30,31.08,368,5,6.22
Bart Nieuwkoop,Feyenoord,"UEFA Champions League, UEFA Europa League",RB,Defender,NED,27,32.24,228,5,6.45
Bart Schenkeveld,Panathinaikos,UEFA Europa League,CB,Defender,NED,32,36.79,540,6,6.13
Bartol Franjić,Darmstadt 98,German Bundesliga,CM,Midfielder,CRO,24,121.55,1229,20,6.08
Bartosz Bereszyński,Empoli,Italian Serie A,CB,Defender,POL,31,146.63,1762,24,6.11
Bartosz Kapustka,Legia Warsaw,UEFA Europa Conference League,CM,Forward,POL,27,22.84,94,4,5.71
Bartosz Nowak,Raków,UEFA Europa League,LW,Forward,POL,30,30.61,194,5,6.12
Bartosz Slisz,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,POL,24,37.69,462,6,6.28
Barış Alper Yılmaz,Galatasaray,"UEFA Champions League, UEFA Europa League",RW,Forward,TUR,23,52.17,307,8,6.52
Bassirou Ndiaye,Lorient,French Ligue 1,AM,Forward,SEN,21,29.73,152,5,5.95
Bastien Meupiyou,Nantes,French Ligue 1,CB,Defender,FRA,17,6.1,8,1,6.1
Bebé,Rayo Vallecano,Spanish La Liga,LM,Midfielder,CPV,33,121.63,212,19,6.4
Becir Omeragic,Montpellier,French Ligue 1,CB,Defender,SUI,22,172.09,2312,28,6.15
Ben Brereton,"Sheffield Utd, Villarreal","English Premier League, Spanish La Liga, UEFA Europa League",AM,Forward,CHI,25,214.13,1593,33,6.49
Ben Chilwell,Chelsea,English Premier League,LB,Defender,ENG,27,88.03,756,13,6.77
Ben Davies,Rangers,UEFA Europa League,CB,Defender,ENG,28,39.38,540,6,6.56
Ben Davies,Tottenham,English Premier League,CB,Defender,WAL,31,117.24,1090,17,6.9
Ben Doak,Liverpool,"English Premier League, UEFA Europa League",LW,Forward,SCO,18,23.84,181,4,5.96
Ben Godfrey,Everton,English Premier League,CB,Defender,ENG,26,100.31,1120,15,6.69
Ben Johnson,West Ham,"English Premier League, UEFA Europa League",RB,Defender,ENG,24,112.83,646,18,6.27
Ben Lederman,Raków,UEFA Europa League,CM,Midfielder,POL,23,30.74,87,5,6.15
Ben Mee,Brentford,English Premier League,CB,Defender,ENG,34,105.84,1272,16,6.62
Ben Osborn,Sheffield Utd,English Premier League,WB,Midfielder,ENG,29,156.53,1367,24,6.52
Ben Parkinson,Newcastle Utd,English Premier League,AM,Forward,ENG,18,5.84,25,1,5.84
Ben White,Arsenal,"English Premier League, UEFA Champions League",RB,Defender,ENG,26,323.99,3742,47,6.89
Bence Sós,TSC,UEFA Europa League,AM,Forward,HUN,29,23.98,57,4,6.0
Bendegúz Bolla,Servette FC,"UEFA Europa Conference League, UEFA Europa League",LM,Defender,HUN,24,63.7,701,10,6.37
Benedict Hollerbach,Union Berlin,German Bundesliga,AM,Forward,GER,23,180.25,1282,28,6.44
Benedikt Gimber,Heidenheim,German Bundesliga,CB,Defender,GER,27,145.47,2021,24,6.06
Benicio Boaitey,Brighton,English Premier League,CB,Defender,ENG,20,30.04,40,5,6.01
Benito Ramírez,Las Palmas,Spanish La Liga,LW,Forward,ESP,28,125.58,384,20,6.28
Benjamin André,Lille,"French Ligue 1, UEFA Europa Conference League",DM,Midfielder,FRA,33,262.55,3359,40,6.56
Benjamin Bourigeaud,Rennes,"French Ligue 1, UEFA Europa League",RM,Midfielder,FRA,30,259.0,2894,39,6.64
Benjamin Henrichs,RB Leipzig,"German Bundesliga, UEFA Champions League",RB,Defender,GER,27,263.93,3017,39,6.77
Benjamin Mendy,Lorient,French Ligue 1,WB,Midfielder,FRA,29,96.21,711,15,6.41
Benjamin Nygren,Nordsjælland,UEFA Europa Conference League,RM,Midfielder,SWE,22,32.41,366,5,6.48
Benjamin Pavard,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,FRA,28,184.65,2152,28,6.59
Benjamin Stambouli,Reims,French Ligue 1,CM,Midfielder,FRA,33,43.23,286,7,6.18
Benjamin Tahirovic,Ajax,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,BIH,21,48.86,507,8,6.11
Benjamin Tetteh,Metz,French Ligue 1,AM,Forward,GHA,26,71.66,278,12,5.97
Benjamin Šeško,RB Leipzig,"German Bundesliga, UEFA Champions League",AM,Forward,SVN,20,254.91,1930,39,6.54
Bennit Bröger,Wolfsburg,German Bundesliga,LW,Forward,GER,17,5.56,11,1,5.56
Benno Schmitz,Köln,German Bundesliga,RB,Defender,GER,29,144.27,1155,22,6.56
Benoît Badiashile,Chelsea,English Premier League,CB,Defender,FRA,23,123.02,1338,18,6.83
Benson Manuel,Burnley,English Premier League,RM,Midfielder,ANG,27,51.57,116,8,6.45
Berat Djimsiti,Atalanta,"Italian Serie A, UEFA Europa League",CB,Defender,ALB,31,310.5,3875,49,6.34
Berkan Kutlu,"Galatasaray, Genoa","Italian Serie A, UEFA Europa League",CM,Defender,TUR,26,50.33,379,8,6.29
Berkay Vardar,Sheriff Tiraspol,UEFA Europa League,CM,Midfielder,AZE,20,16.93,51,3,5.64
Bernard,Panathinaikos,UEFA Europa League,AM,Forward,BRA,31,38.76,446,6,6.46
Bernard Karrica,KF Ballkani Therandë,UEFA Europa Conference League,CM,Forward,ALB,22,11.12,78,2,5.56
Bernard Tekpetey,Ludogorets,UEFA Europa Conference League,RW,Forward,GHA,26,50.61,603,8,6.33
Bernardo,Bochum,German Bundesliga,LB,Defender,BRA,29,219.89,2924,33,6.66
Bernardo Espinosa,Girona,Spanish La Liga,RB,Defender,COL,34,13.05,2,2,6.52
Bernardo Silva,Manchester City,"English Premier League, UEFA Champions League",RW,Midfielder,POR,29,290.4,3112,41,7.08
Bertrand Traoré,"Aston Villa, Villarreal","English Premier League, Spanish La Liga, UEFA Europa Conference League",RM,Midfielder,BFA,28,100.5,594,16,6.28
Bertuğ Yıldırım,Rennes,"French Ligue 1, UEFA Europa League",AM,Forward,TUR,21,157.53,746,26,6.06
Beto,"Everton, Udinese","English Premier League, Italian Serie A",AM,Forward,GNB,26,199.15,1025,31,6.42
Beñat Prados,Athletic Club,Spanish La Liga,DM,Midfielder,ESP,23,171.63,1449,26,6.6
Beñat Turrientes,Real Sociedad,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,22,232.35,1879,35,6.64
Bilal Boutobba,Clermont Foot,French Ligue 1,AM,Forward,FRA,25,168.92,926,27,6.26
Bilal Brahimi,"Brest, Nice",French Ligue 1,AM,Forward,ALG,24,122.33,232,20,6.12
Bilal El Khannouss,Genk,UEFA Europa Conference League,AM,Forward,MAR,19,38.94,444,6,6.49
Bilal Nadir,Marseille,"French Ligue 1, UEFA Europa League",AM,Defender,MAR,20,41.42,116,7,5.92
Billy Gilmour,Brighton,"English Premier League, UEFA Europa League",DM,Midfielder,SCO,22,255.35,2715,38,6.72
Birger Meling,"FC Copenhagen, Rennes","French Ligue 1, UEFA Champions League",LB,Defender,NOR,29,28.11,209,4,7.03
Bjorn Meijer,Club Brugge,UEFA Europa Conference League,LB,Defender,NED,21,48.71,543,8,6.09
Blaž Kramer,Legia Warsaw,UEFA Europa Conference League,AM,Forward,SVN,27,39.77,219,7,5.68
Bleart Tolaj,KF Ballkani Therandë,UEFA Europa Conference League,AM,Forward,KVX,23,27.76,108,5,5.55
Bobby Clark,Liverpool,"English Premier League, UEFA Europa League",LM,Midfielder,ENG,19,45.71,187,7,6.53
Bobby De Cordova-Reid,Fulham,English Premier League,RW,Forward,JAM,31,211.53,1423,33,6.41
Bogdan Racovitan,Raków,UEFA Europa League,CB,Defender,ROU,23,31.89,371,5,6.38
Bohdan Mykhaylychenko,Dinamo Zagreb,UEFA Europa Conference League,LB,Defender,UKR,26,12.27,86,2,6.14
