Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Thomas Delaine,FRA,Strasbourg,French Ligue 1,LB,Defender,33,9,1,31,17,52,51
Thomas Delaney,DEN,FC Copenhagen,UEFA Europa Conference League,DM,Midfielder,33,475,1,30,56,34,56
Thomas Foket,BEL,Anderlecht,UEFA Europa League,RB,Defender,30,396,1,45,58,51,39
Thomas Keller,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CB,Defender,25,283,1,77,23,19,69
Thomas Kristensen,DEN,Udinese,Italian Serie A,CB,Defender,23,1754,1,62,49,57,64
Thomas Lemar,FRA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,29,95,1,51,67,55,36
Thomas Meunier,BEL,Lille,"French Ligue 1, UEFA Champions League",RB,Defender,33,2544,1,73,81,89,67
Thomas Müller,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,35,1596,1,61,88,60,59
Thomas Partey,GHA,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,31,3514,1,68,64,52,52
Thorgan Hazard,BEL,Anderlecht,UEFA Europa League,AM,Forward,31,191,1,35,79,71,42
Théo Chennahi,FRA,Montpellier,French Ligue 1,LB,Defender,20,181,1,22,23,26,47
Théo Pellenard,FRA,Auxerre,French Ligue 1,CB,Defender,30,45,1,49,62,42,55
Théo Sainte-Luce,FRA,Montpellier,French Ligue 1,LB,Defender,26,973,1,68,57,71,58
Tiago Araújo,POR,Gent,UEFA Europa Conference League,LB,Defender,23,453,1,49,92,84,45
Tiago Djaló,POR,Porto,UEFA Europa League,CB,Defender,24,534,1,72,26,47,44
Tiago Gabriel,POR,Lecce,Italian Serie A,CB,Defender,20,96,1,39,32,10,49
Tiago Santos,POR,Lille,"French Ligue 1, UEFA Champions League",RB,Defender,22,521,1,55,74,96,45
Tiago Silva,POR,Vitória,UEFA Europa Conference League,RM,Midfielder,31,578,1,85,77,59,23
Tiago Tomás,POR,Wolfsburg,German Bundesliga,AM,Forward,22,1884,1,64,46,46,52
Tibe De Vlieger,BEL,Gent,UEFA Europa Conference League,AM,Forward,19,99,1,17,40,41,55
Tidiam Gomis,FRA,RB Leipzig,German Bundesliga,AM,Midfielder,18,152,1,51,77,85,18
Tiemoué Bakayoko,FRA,PAOK,UEFA Europa League,DM,Midfielder,30,115,1,37,35,54,72
Tigran Barseghyan,ARM,Slovan Bratislava,UEFA Champions League,RW,Forward,31,549,1,47,63,61,55
Tijjani Noslin,NED,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,25,1184,1,58,62,46,62
Tijjani Reijnders,NED,Milan,"Italian Serie A, UEFA Champions League",DM,Midfielder,26,3905,1,88,75,83,26
Tim Breithaupt,GER,Augsburg,German Bundesliga,DM,Midfielder,22,120,1,34,78,43,62
Tim Drexler,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",CB,Defender,19,404,1,59,53,30,36
Tim Iroegbunam,ENG,Everton,English Premier League,DM,Midfielder,21,536,1,29,36,54,77
Tim Kleindienst,GER,Gladbach,German Bundesliga,AM,Forward,29,2737,1,74,58,34,72
Tim Oermann,GER,Bochum,German Bundesliga,CB,Defender,21,2213,1,39,52,43,44
Tim Siersleben,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",CB,Defender,25,1842,1,66,62,44,65
Tim Skarke,GER,Union Berlin,German Bundesliga,AM,Forward,28,1164,1,31,55,52,54
Timi Elšnik,SVN,Red Star,UEFA Champions League,DM,Midfielder,26,720,1,52,88,69,59
Timo Becker,GER,Holstein Kiel,German Bundesliga,CB,Defender,28,2445,1,41,52,55,42
Timo Werner,GER,Tottenham,"English Premier League, UEFA Europa League",LW,Forward,28,641,1,38,87,92,48
Timothee Pembele,FRA,Le Havre,French Ligue 1,LB,Defender,22,1113,1,63,51,79,51
Timothy Castagne,BEL,Fulham,English Premier League,RB,Defender,29,1631,1,47,56,60,60
Timothy Chandler,USA,Eint Frankfurt,German Bundesliga,WB,Midfielder,35,24,1,46,29,72,49
Timothy Ouma,KEN,Elfsborg,UEFA Europa League,CM,Midfielder,20,482,1,68,52,35,63
Timothy Weah,USA,Juventus,"Italian Serie A, UEFA Champions League",RB,Forward,25,2106,1,52,55,58,66
Tin Jedvaj,CRO,Panathinaikos,UEFA Europa Conference League,CB,Defender,29,315,1,41,37,31,41
Tino Kadewere,ZIM,Nantes,French Ligue 1,AM,Forward,29,512,1,50,61,30,76
Tobias Børkeeiet,NOR,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,25,54,1,28,20,13,43
Tobias Gulliksen,NOR,Djurgården,UEFA Europa Conference League,AM,Forward,21,1047,1,77,79,74,56
Tobias Hedl,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,21,7,1,23,19,19,23
Toby Collyer,ENG,Manchester Utd,"English Premier League, UEFA Europa League",CM,Midfielder,21,271,1,33,49,48,58
Tochi Chukwuani,DEN,Sturm Graz,UEFA Champions League,DM,Midfielder,21,604,1,29,50,22,67
Tokmac Nguen,NOR,Djurgården,UEFA Europa Conference League,LW,Forward,31,919,1,67,81,60,47
Tom Bischof,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",CM,Midfielder,19,3184,1,87,80,71,55
Tom Cairney,SCO,Fulham,English Premier League,DM,Midfielder,34,614,1,90,69,80,27
Tom Krauß,GER,Bochum,German Bundesliga,CM,Midfielder,23,1077,1,43,60,63,65
Tom Lawrence,WAL,Rangers,UEFA Europa League,AM,Forward,31,198,1,81,46,53,62
Tom Louchet,FRA,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,22,1355,1,64,59,70,65
Tom Pouilly,FRA,Lens,French Ligue 1,RB,Midfielder,21,273,1,46,69,88,55
Tom Rothe,GER,Union Berlin,German Bundesliga,WB,Midfielder,20,1670,1,75,54,49,72
Tom Slončík,CZE,Viktoria Plzeň,UEFA Europa League,AM,Forward,19,6,1,26,13,67,38
Tomas Cosgrove,NIR,Larne FC,UEFA Europa Conference League,RB,Defender,32,391,1,81,56,47,38
Tomasz Kędziora,POL,PAOK,UEFA Europa League,CB,Defender,30,900,1,31,54,34,45
Tomi Horvat,SVN,Sturm Graz,UEFA Champions League,AM,Forward,25,194,1,25,61,28,61
Tommaso Augello,ITA,Cagliari,Italian Serie A,WB,Midfielder,30,2713,1,42,76,66,53
Tommaso Baldanzi,ITA,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,22,1290,1,41,50,71,47
Tommaso Corazza,ITA,Bologna,UEFA Champions League,RB,Defender,20,3,1,31,33,38,17
Tommaso Gabellini,ITA,Torino,Italian Serie A,LW,Forward,18,10,1,9,13,55,8
Tommaso Pobega,ITA,Bologna,"Italian Serie A, UEFA Champions League",DM,Midfielder,25,1427,1,74,46,36,50
Tommaso Rubino,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,18,24,1,37,68,38,38
Tommy Doyle,ENG,Wolves,English Premier League,CM,Midfielder,23,382,1,47,69,45,47
Tomás Araújo,POR,Benfica,UEFA Champions League,RB,Defender,22,924,1,43,47,44,64
Tomás Conechny,ARG,Alavés,Spanish La Liga,LW,Forward,27,847,1,39,43,47,84
Tomás Costa Silva,POR,Jagiellonia,UEFA Europa Conference League,CM,Midfielder,25,211,1,43,34,58,67
Tomás Händel,POR,Vitória,UEFA Europa Conference League,CM,Midfielder,24,355,1,30,48,56,42
Tomás Král,NAN,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,20,449,1,24,18,14,68
Tomás Palacios,ARG,"Inter, Monza",Italian Serie A,CB,Defender,22,457,1,41,35,49,54
Tomás Pérez,ARG,Porto,UEFA Europa League,CM,Midfielder,19,9,1,47,39,40,33
Tomás Ribeiro,POR,Vitória,UEFA Europa Conference League,CB,Defender,25,90,1,32,32,11,14
Tomáš Chorý,CZE,Slavia Prague,UEFA Europa League,AM,Forward,30,389,1,81,40,32,46
Tomáš Holeš,CZE,Slavia Prague,UEFA Europa League,CB,Defender,31,562,1,49,80,67,41
Tomáš Ladra,CZE,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,27,536,1,47,76,55,67
Tomáš Pekhart,CZE,Legia Warsaw,UEFA Europa Conference League,AM,Forward,35,191,1,51,21,15,66
Tomáš Souček,CZE,West Ham,English Premier League,CM,Midfielder,30,2522,1,77,37,28,54
Tomáš Suslov,SVK,Hellas Verona,Italian Serie A,AM,Forward,22,2080,1,33,52,43,62
Tomáš Wiesner,CZE,Sparta Prague,UEFA Champions League,WB,Midfielder,27,505,1,28,35,51,57
Tomáš Čvančara,CZE,Gladbach,German Bundesliga,RW,Forward,24,831,1,41,38,39,58
Toni Borevkovic,CRO,Vitória,UEFA Europa Conference League,CB,Defender,27,540,1,36,22,33,42
Toni Lato,ESP,Mallorca,Spanish La Liga,LB,Defender,27,621,1,49,72,67,48
Toni Martínez,ESP,Alavés,Spanish La Liga,AM,Forward,27,1012,1,69,35,35,59
Toral Bayramov,AZE,Qarabağ,UEFA Europa League,LB,Defender,23,301,1,93,82,89,47
Tosin Adarabioyo,ENG,Chelsea,"English Premier League, UEFA Europa Conference League",CB,Defender,27,2083,1,74,47,34,51
Tosin Kehinde,NGA,Ferencváros,UEFA Europa League,LW,Forward,26,45,1,12,13,65,68
Toti Gomes,POR,Wolves,English Premier League,CB,Defender,26,2164,1,37,52,51,59
Trafim Mielničenka,BLR,Dinamo Minsk,UEFA Europa Conference League,AM,Forward,18,136,1,34,17,58,60
Trent Alexander-Arnold,ENG,Liverpool,"English Premier League, UEFA Champions League",RB,Defender,26,2705,1,85,96,80,51
Trevoh Chalobah,ENG,"Chelsea, Crystal Palace","English Premier League, UEFA Europa Conference League",CB,Defender,25,2046,1,80,54,52,60
Trevor Clarke,IRL,Shamrock Rov,UEFA Europa Conference League,WB,Midfielder,26,45,1,47,13,47,58
Trey Nyoni,ENG,Liverpool,UEFA Champions League,LM,Midfielder,17,27,1,27,20,20,5
Tristan Degreef,BEL,Anderlecht,UEFA Europa League,RW,Forward,20,476,1,46,38,63,48
Troy Parrott,IRL,AZ Alkmaar,UEFA Europa League,AM,Forward,23,854,1,59,75,44,50
Tsuyoshi Watanabe,JPN,Gent,UEFA Europa Conference League,CB,Defender,28,720,1,76,47,30,55
Tuta,BRA,Eint Frankfurt,"German Bundesliga, UEFA Europa League",CB,Defender,25,3199,1,70,53,46,54
Tygo Land,NED,PSV Eindhoven,UEFA Champions League,CM,Midfielder,19,90,1,27,18,25,47
Tyler Adams,USA,Bournemouth,English Premier League,DM,Midfielder,26,1643,1,29,42,23,78
Tyler Dibling,ENG,Southampton,English Premier League,AM,Forward,19,1861,1,42,45,68,47
Tyler Fredricson,ENG,Manchester Utd,English Premier League,CB,Defender,20,165,1,45,29,50,56
Tyler Morton,ENG,Liverpool,UEFA Champions League,RM,Midfielder,22,39,1,46,22,50,23
Tymoteusz Puchacz,POL,Holstein Kiel,German Bundesliga,WB,Midfielder,25,396,1,52,72,80,42
Tyrell Malacia,NED,"Manchester Utd, PSV Eindhoven","English Premier League, UEFA Champions League, UEFA Europa League",LB,Defender,25,508,1,49,73,81,66
Tyrese Asante,NED,Maccabi Tel Aviv,UEFA Europa League,RB,Defender,22,339,1,33,23,49,58
Tyrick Mitchell,ENG,Crystal Palace,English Premier League,WB,Midfielder,25,2912,1,37,61,59,51
Tyrique George,ENG,Chelsea,"English Premier League, UEFA Europa Conference League",AM,Forward,19,948,1,55,78,82,35
Tyrone Mings,ENG,Aston Villa,"English Premier League, UEFA Champions League",CB,Defender,32,1340,1,39,40,46,36
Tyronne Ebuehi,NGA,Empoli,Italian Serie A,WB,Midfielder,29,74,1,33,36,75,63
Téji Savanier,FRA,Montpellier,French Ligue 1,AM,Forward,33,2273,1,45,86,45,66
Téo Barisic,FRA,Lyon,French Ligue 1,CB,Defender,20,2,1,31,17,9,10
Tïmwr Dosmagambetov,KAZ,Astana FK,UEFA Europa Conference League,LB,Defender,35,180,1,35,25,48,76
Uladzimir Khvashchynski,BLR,Dinamo Minsk,UEFA Europa Conference League,AM,Forward,34,7,1,23,13,6,8
Uladzislaŭ Kalinin,BLR,Dinamo Minsk,UEFA Europa Conference League,CM,Midfielder,22,372,1,25,16,22,67
Ulisses Garcia,SUI,Marseille,French Ligue 1,LB,Defender,29,930,1,87,84,81,60
Ulrik Saltnes,NOR,Bodø/Glimt,UEFA Europa League,LM,Midfielder,32,1094,1,68,69,56,46
Umar Sadiq,NGA,"Real Sociedad, Valencia","Spanish La Liga, UEFA Europa League",AM,Forward,28,1191,1,60,35,38,50
Umut Tohumcu,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",CM,Midfielder,20,638,1,79,60,43,29
Unai García,ESP,Osasuna,Spanish La Liga,CB,Defender,33,65,1,33,25,17,16
Unai Gómez,ESP,Athletic Club,"Spanish La Liga, UEFA Europa League",AM,Forward,22,1750,1,34,42,32,57
Unai López,ESP,Rayo Vallecano,Spanish La Liga,DM,Midfielder,29,1707,1,80,58,58,47
Unai Núñez,ESP,Athletic Club,"Spanish La Liga, UEFA Europa League",CB,Defender,28,926,1,38,62,37,55
Uran Bislimi,SUI,Lugano,UEFA Europa Conference League,AM,Forward,25,568,1,32,87,58,57
Urko González,ESP,"Espanyol, Real Sociedad","Spanish La Liga, UEFA Europa League",CM,Midfielder,24,1496,1,31,52,36,68
Uroš Spajić,SRB,Red Star,UEFA Champions League,CB,Defender,31,630,1,33,20,20,39
Vadzim Pihas,BLR,Dinamo Minsk,UEFA Europa Conference League,RB,Defender,23,540,1,46,78,92,49
Valdemar Andreasen,DEN,Midtjylland,UEFA Europa League,LM,Midfielder,20,211,1,97,73,81,75
Valdemar Lund,DEN,Molde,UEFA Europa Conference League,CB,Defender,21,564,1,37,39,48,51
Valdimar Þór Ingimundarson,ISL,KV,UEFA Europa Conference League,AM,Forward,25,476,1,20,41,46,57
Valentin Atangana Edoa,FRA,Reims,French Ligue 1,CM,Midfielder,19,2854,1,41,27,41,58
Valentin Carboni,ARG,Marseille,French Ligue 1,AM,Forward,19,103,1,51,65,57,81
Valentin Crețu,ROU,FCSB,UEFA Europa League,RB,Defender,36,740,1,48,52,62,65
Valentin Gendrey,FRA,"Hoffenheim, Lecce","German Bundesliga, Italian Serie A, UEFA Europa League",RB,Defender,24,1985,1,84,76,72,41
Valentin Mihaila,ROU,Parma,Italian Serie A,LW,Forward,24,1224,1,35,60,48,51
Valentin Rongier,FRA,Marseille,French Ligue 1,CM,Midfielder,30,1562,1,75,59,61,62
Valentin Rosier,FRA,Leganés,Spanish La Liga,RB,Defender,28,2595,1,65,58,69,68
Valentino Lazaro,AUT,Torino,Italian Serie A,WB,Midfielder,29,2199,1,35,69,63,35
Valentino Livramento,ENG,Newcastle Utd,English Premier League,RB,Defender,22,2480,1,46,77,84,44
Valentyn Rubchynskyi,UKR,Dynamo Kyiv,UEFA Europa League,CM,Midfielder,22,336,1,38,36,72,49
Valentín Barco,ARG,"Sevilla, Strasbourg","French Ligue 1, Spanish La Liga",CM,Defender,20,1445,1,43,82,77,41
Valentín Castellanos,ARG,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,26,3069,1,64,53,40,55
Valentín Pezzolesi,ESP,Las Palmas,Spanish La Liga,RB,Defender,17,6,1,31,17,9,10
Valerii Bondar,UKR,Shakhtar,UEFA Champions League,CB,Defender,25,720,1,22,20,12,33
Valery Fernández,ESP,Mallorca,Spanish La Liga,LM,Midfielder,25,309,1,87,22,37,42
Valon Berisha,KVX,LASK,UEFA Europa Conference League,LW,Forward,31,365,1,69,51,63,74
Vanderson,BRA,Monaco,"French Ligue 1, UEFA Champions League",RB,Defender,23,2842,1,68,83,86,57
Vangelis Pavlidis,GRE,Benfica,UEFA Champions League,AM,Forward,26,895,1,70,55,48,50
Vanja Drkušič,SVN,Red Star,UEFA Champions League,CB,Defender,25,178,1,31,17,14,39
Vanja Vlahović,SRB,Atalanta,Italian Serie A,AM,Forward,20,60,1,48,44,17,28
Vasco Sousa,POR,Porto,UEFA Europa League,CM,Midfielder,21,32,1,40,13,6,35
Vasil Kušej,CZE,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,24,539,1,70,52,73,52
Vasile Jardan,MDA,Petrocub,UEFA Europa Conference League,CM,Midfielder,31,148,1,42,22,18,51
Vasilije Adžić,MNE,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,19,65,1,49,31,20,61
Vedat Muriqi,KVX,Mallorca,Spanish La Liga,AM,Forward,31,2058,1,45,42,25,60
Veljko Birmančević,SRB,Sparta Prague,UEFA Champions League,AM,Forward,26,491,1,36,35,50,67
Veljko Simić,SRB,AC Omonia,UEFA Europa Conference League,AM,Forward,29,422,1,27,41,48,65
Victor Bernth Kristiansen,DEN,Leicester City,English Premier League,LB,Defender,22,2167,1,41,68,63,53
Victor Boniface,NGA,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,24,1248,1,70,47,59,46
Victor Froholdt,DEN,FC Copenhagen,UEFA Europa Conference League,DM,Midfielder,19,562,1,38,43,80,59
Victor Gomez,ESP,Braga,UEFA Europa League,RB,Defender,24,312,1,54,94,86,27
Victor Jensen,DEN,Midtjylland,UEFA Europa League,LB,Defender,21,270,1,25,54,74,60
Victor Lind,DEN,Midtjylland,UEFA Europa League,LM,Midfielder,21,26,1,45,53,14,5
Victor Lindelöf,SWE,Manchester Utd,"English Premier League, UEFA Europa League",CB,Defender,30,842,1,27,34,46,42
Victor Mudrac,MDA,Petrocub,UEFA Europa Conference League,CB,Defender,30,450,1,65,36,37,56
Victor Nelsson,DEN,"Galatasaray, Roma","Italian Serie A, UEFA Europa League",CB,Defender,26,253,1,32,21,33,73
Victor Olatunji,NGA,Sparta Prague,UEFA Champions League,AM,Forward,25,422,1,60,47,27,58
Victor Orakpo,NGA,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,18,53,1,23,28,78,21
Victor Osimhen,NGA,Galatasaray,UEFA Europa League,AM,Forward,26,590,1,70,37,47,62
Victor Osuagwu,NGA,FK Rīgas FS,UEFA Europa League,AM,Forward,20,36,1,31,13,59,67
Victor Ozhianvuna,IRL,Shamrock Rov,UEFA Europa Conference League,WB,Midfielder,16,16,1,46,18,90,19
Viggo Gebel,GER,RB Leipzig,"German Bundesliga, UEFA Champions League",RB,Defender,17,20,1,53,21,46,24
Viktor Andrason,ISL,KV,UEFA Europa Conference League,CB,Midfielder,25,448,1,43,64,34,68
Viktor Bergh,SWE,Djurgården,UEFA Europa Conference League,LB,Defender,25,237,1,63,66,65,49
Viktor Claesson,SWE,FC Copenhagen,UEFA Europa Conference League,AM,Forward,33,639,1,31,57,34,62
Viktor Gyökeres,SWE,Sporting CP,UEFA Champions League,AM,Forward,26,608,1,88,65,75,22
Viktor Kovalenko,UKR,Empoli,Italian Serie A,CM,Midfielder,29,77,1,34,24,52,46
Viktor Radojevic,SRB,TSC Bačka Top,UEFA Europa Conference League,LB,Defender,20,180,1,37,38,56,79
Viktor Rogan,SRB,Borac Banja Luka,UEFA Europa Conference League,RB,Defender,22,176,1,42,46,35,66
Viktor Tsyhankov,UKR,Girona,"Spanish La Liga, UEFA Champions League",RW,Forward,27,2238,1,41,74,69,52
Villads Nielsen,DEN,Bodø/Glimt,UEFA Europa League,CB,Defender,20,604,1,84,63,56,35
Vincent Sierro,SUI,Toulouse,French Ligue 1,CM,Midfielder,29,2402,1,71,69,36,56
Vincenzo Grifo,ITA,Freiburg,German Bundesliga,LW,Forward,32,2432,1,71,89,55,62
Vinicius Júnior,BRA,Real Madrid,"Spanish La Liga, UEFA Champions League",LW,Forward,24,3356,1,83,81,92,34
Vinicius Tobias,BRA,Shakhtar,UEFA Champions League,RB,Defender,20,210,1,39,23,78,52
Virgil Misidjan,SUR,Ferencváros,UEFA Europa League,LW,Forward,31,25,1,29,13,25,8
Virgil van Dijk,NED,Liverpool,"English Premier League, UEFA Champions League",CB,Defender,33,3810,1,76,55,43,48
Virgile Pinson,FRA,FC Noah,UEFA Europa Conference League,LW,Forward,28,432,1,61,73,94,61
Vitaliy Buyalskyi,UKR,Dynamo Kyiv,UEFA Europa League,RM,Midfielder,32,208,1,47,91,65,36
Vitaliy Mykolenko,UKR,Everton,English Premier League,LB,Defender,25,2902,1,66,73,57,56
Vitaly Janelt,GER,Brentford,English Premier League,DM,Midfielder,26,1882,1,30,58,27,54
Viti,ESP,Las Palmas,Spanish La Liga,RB,Defender,27,1982,1,51,62,65,49
Vitinha,POR,Paris S-G,"French Ligue 1, UEFA Champions League",CM,Midfielder,25,3489,1,80,81,78,32
Vitor Carvalho,BRA,Braga,UEFA Europa League,CM,Midfielder,27,310,1,76,36,22,59
Vitor Roque,BRA,Betis,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,19,1520,1,50,31,39,39
Vlad Chiricheș,ROU,FCSB,UEFA Europa League,DM,Midfielder,35,441,1,29,69,28,66
Vlad Dragomir,ROU,Pafos FC,UEFA Europa Conference League,AM,Forward,25,863,1,48,61,35,52
Vladimir Ambros,MDA,Petrocub,UEFA Europa Conference League,AM,Forward,30,380,1,29,64,49,44
Vladimír Coufal,CZE,West Ham,English Premier League,RB,Defender,32,1067,1,49,67,69,62
Vladimír Weiss,SVK,Slovan Bratislava,UEFA Champions League,LW,Forward,35,145,1,18,38,72,53
Vladyslav Dubinchak,UKR,Dynamo Kyiv,UEFA Europa League,LB,Defender,26,286,1,35,44,90,52
Vladyslav Kabayev,UKR,Dynamo Kyiv,UEFA Europa League,LW,Forward,29,469,1,51,53,84,59
Vladyslav Vanat,UKR,Dynamo Kyiv,UEFA Europa League,AM,Forward,23,541,1,47,30,24,49
Vojtech Stransky,CZE,Mladá Boleslav,UEFA Europa Conference League,CM,Midfielder,21,309,1,40,68,44,38
Volodymyr Brazhko,UKR,Dynamo Kyiv,UEFA Europa League,CM,Midfielder,22,441,1,46,66,42,67
Volodymyr Shepelyev,UKR,Dynamo Kyiv,UEFA Europa League,LM,Midfielder,27,1,1,27,13,6,5
Vsevolod Nihaev,MDA,Petrocub,UEFA Europa Conference League,AM,Forward,25,101,1,36,22,42,17
Vukašin Krstić,SRB,TSC Bačka Top,UEFA Europa Conference League,CB,Defender,21,108,1,44,32,28,46
Václav Jemelka,CZE,Viktoria Plzeň,UEFA Europa League,CB,Defender,29,1080,1,80,61,49,54
Václav Černý,CZE,Rangers,UEFA Europa League,RW,Forward,27,854,1,86,59,76,51
Víctor Meseguer,ESP,Valladolid,Spanish La Liga,CM,Midfielder,25,418,1,24,33,37,63
Víctor Muñoz,ESP,Real Madrid,Spanish La Liga,RM,Midfielder,21,36,1,35,58,79,5
Víctor Ruiz,ESP,St. Gallen,UEFA Europa Conference League,CM,Midfielder,31,36,1,29,23,42,18
Vítor Vitinha,POR,Genoa,Italian Serie A,AM,Forward,25,1328,1,49,55,54,70
Wahan Biczachczian,ARM,Legia Warsaw,UEFA Europa Conference League,CM,Forward,25,110,1,32,66,67,50
Wahbi Khazri,TUN,Montpellier,French Ligue 1,AM,Forward,34,1073,1,39,61,41,60
Waldemar Anton,GER,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,28,2542,1,74,71,64,56
Walid Cheddira,MAR,"Espanyol, Napoli","Italian Serie A, Spanish La Liga",AM,Forward,27,652,1,51,41,33,36
Waren Kamanzi,NOR,Toulouse,French Ligue 1,WB,Midfielder,24,1022,1,52,46,82,56
Warmed Omari,COM,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,24,188,1,31,19,10,72
Warren Bondo,FRA,"Milan, Monza",Italian Serie A,CM,Midfielder,21,1694,1,31,28,46,30
Warren Zaïre-Emery,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",RM,Midfielder,19,2655,1,57,53,78,39
Wataru Endo,JPN,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,32,394,1,34,30,43,60
Welington,BRA,Southampton,English Premier League,WB,Midfielder,24,482,1,33,34,48,63
Wes Burns,WAL,Ipswich Town,English Premier League,RW,Forward,30,708,1,25,54,68,55
Wesley Fofana,FRA,Chelsea,English Premier League,CB,Defender,24,1082,1,33,41,60,65
Wesley Saïd,FRA,Lens,French Ligue 1,AM,Forward,30,905,1,53,47,44,55
Weslley Patati,BRA,Maccabi Tel Aviv,UEFA Europa League,RW,Forward,21,395,1,66,77,74,45
Wessel Kuhn,NED,PSV Eindhoven,UEFA Champions League,LW,Forward,18,17,1,23,23,7,20
Weston McKennie,USA,Juventus,"Italian Serie A, UEFA Champions League",AM,Midfielder,26,2860,1,76,70,65,34
Wilfred Ndidi,NGA,Leicester City,English Premier League,DM,Midfielder,28,1984,1,32,47,37,76
Wilfried Ndollo,CMR,Montpellier,French Ligue 1,RB,Defender,19,401,1,38,32,56,48
Wilfried Singo,CIV,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,24,2603,1,74,71,61,59
Wilfried Zaha,CIV,Lyon,"French Ligue 1, UEFA Europa League",LW,Forward,32,116,1,28,72,79,83
Will Alves,ENG,Leicester City,English Premier League,LW,Forward,19,1,1,23,13,45,8
Will Hughes,ENG,Crystal Palace,English Premier League,CM,Midfielder,30,1961,1,38,66,32,59
Will Lankshear,ENG,Tottenham,"English Premier League, UEFA Europa League",AM,Forward,19,145,1,51,16,47,44
Willem Geubbels,FRA,St. Gallen,UEFA Europa Conference League,AM,Forward,23,246,1,25,35,37,35
Willi Orban,HUN,RB Leipzig,"German Bundesliga, UEFA Champions League",CB,Defender,32,2942,1,76,47,41,62
William Baeten,BEL,FCSB,UEFA Europa League,RW,Forward,27,29,1,23,23,26,53
William Carvalho,POR,Betis,Spanish La Liga,DM,Midfielder,33,484,1,41,65,56,46
William Clem,DEN,FC Copenhagen,UEFA Europa Conference League,CM,Midfielder,20,515,1,40,64,24,52
William Gomes,BRA,Porto,UEFA Europa League,LB,Defender,18,9,1,54,72,85,10
William Osula,DEN,Newcastle Utd,English Premier League,AM,Forward,21,132,1,74,34,74,59
William Saliba,FRA,Arsenal,"English Premier League, UEFA Champions League",CB,Defender,24,3820,1,50,46,42,42
