Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
David Min,NED,Forward,Utrecht,0.0,1999,27,16,1249,44,22,26,50
David Mindombe,BEL,Defender,Sint-Truiden,0.0,2001,1,1,90,29,15,9,23
David Møller Wolfe,NOR,Defender,AZ Alkmaar,0.0,2002,31,30,2500,82,75,87,34
David Ochoa,USA,Goalkeeper,LAFC,24.0,2001,1,1,90,40,40,45,48
David Ospina,COL,Goalkeeper,co Nacional,36.0,1988,5,5,450,40,42,45,42
David Ozoh,ENG,Midfielder,Derby County,0.0,2005,10,9,699,62,32,45,80
David Pastor,BRA,Midfielder,Farense,0.0,2000,31,30,2602,37,48,62,66
David Rodriguez,USA,Midfielder,Atlético,0.0,2002,2,0,22,52,55,88,55
David Romney,USA,Defender,SJ Earthquakes,32.0,1993,24,22,2015,35,55,51,39
David Ruíz,HON,Forward,Inter Miami,21.0,2004,3,1,75,21,30,41,76
David Schnegg,AUT,Midfielder,D.C. United,26.0,1998,24,23,2090,44,59,75,81
David Simão,POR,Midfielder,Arouca,0.0,1990,24,23,1772,67,72,47,60
David Sotelo,ARG,Midfielder,Newell's OB,22.0,2003,14,6,626,35,48,46,78
David Terans,URU,Forward,uy Peñarol,30.0,1994,1,0,8,24,9,46,8
David Turnbull,SCO,Midfielder,Cardiff City,0.0,1999,19,10,826,69,74,44,51
David Vazquez,USA,Midfielder,Philadelphia Union,19.0,2006,1,0,20,42,24,76,22
David Vélez Cedeño,ECU,Midfielder,pe Universitario,30.0,1995,6,2,205,58,75,88,74
David Wieser,ITA,Midfielder,Mantova,0.0,2002,29,7,849,44,73,71,43
David Zalazar,ARG,Forward,Cen. Córdoba–SdE,23.0,2002,8,2,188,39,75,78,73
David van der Werff,NED,Midfielder,Groningen,0.0,2004,2,0,20,59,59,59,6
Davide Adorni,ITA,Defender,Brescia,0.0,1992,36,36,3220,61,34,25,42
Davide Bettella,ITA,Defender,Frosinone,0.0,2000,18,12,1143,28,32,38,54
Davide Biraschi,ITA,Defender,Frosinone,0.0,1994,19,18,1444,30,55,49,64
Davide Bragantini,ITA,Forward,Mantova,0.0,2003,35,17,1515,72,75,67,48
Davide Buglio,ITA,Midfielder,Juve Stabia,0.0,1998,30,26,2238,34,56,33,36
Davide Diaw,ITA,Forward,Cittadella,0.0,1992,4,0,83,15,28,23,23
Davide Gentile,ITA,Midfielder,Salernitana,0.0,2003,9,2,223,34,15,49,32
Davide Veroli,ITA,Defender,Sampdoria,0.0,2003,14,12,1096,68,64,55,40
Davide Voltan,ITA,Midfielder,Cittadella,0.0,1995,9,0,134,51,59,81,34
Davis Mensah,GHA,Forward,Mantova,0.0,1991,35,31,2370,44,48,48,33
Davis Opoku,BEL,Forward,OH Leuven,0.0,2007,1,0,2,24,40,44,8
Davor Matijas,CRO,Goalkeeper,Beerschot,0.0,1999,10,9,852,55,58,62,82
Davy Klaassen,NED,Midfielder,Ajax,0.0,1993,31,24,2177,74,60,36,34
Davy Roef,BEL,Goalkeeper,Gent,0.0,1994,26,26,2340,49,40,45,73
Dawid Bugaj,POL,Defender,CF Montréal,21.0,2004,16,14,1295,41,52,54,46
Dayne St. Clair,CAN,Goalkeeper,Minnesota Utd,28.0,1997,21,21,1890,58,51,59,40
DeAndre Yedlin,USA,Defender,FC Cincinnati,32.0,1993,25,20,1795,51,71,73,43
DeJuan Jones,USA,Defender,Columbus Crew,28.0,1997,16,12,1057,90,85,90,29
Dean Huiberts,NED,Midfielder,Beerschot,0.0,2000,10,4,345,24,20,26,63
Dean James,IDN,Defender,Go Ahead Eag,0.0,2000,25,19,1700,85,74,79,23
Deandre Kerr,CAN,Forward,Toronto FC,22.0,2002,12,4,535,57,16,28,51
Deivid Washington,BRA,Forward,Santos,20.0,2005,15,5,511,45,38,25,44
Dejan Joveljić,SRB,Forward,Sporting KC,25.0,1999,22,21,1863,75,38,29,38
Delano Burgzorg,SUR,Forward,Middlesbrough,0.0,1998,42,23,2187,57,51,68,49
Demba Seck,SEN,Midfielder,Catanzaro,0.0,2001,18,2,400,53,51,95,20
Demba Thiam,SEN,Goalkeeper,Juve Stabia,0.0,1998,38,38,3420,62,77,59,53
Dembo Sylla,GUI,Defender,Dender,0.0,2002,13,7,672,36,32,70,51
Demir Ege Tıknaz,TUR,Midfielder,Rio Ave,0.0,2004,28,24,1976,68,54,43,78
Denilho Cleonise,NED,Forward,RKC Waalwijk,0.0,2001,25,10,1102,60,63,67,39
Denilson Paz,MEX,Midfielder,Puebla,0.0,2005,2,0,40,28,23,28,23
Denis Bouanga,GAB,Forward,LAFC,30.0,1994,21,20,1809,84,76,93,32
Denis Odoi,GHA,Midfielder,Antwerp,0.0,1988,18,16,1438,52,54,57,54
Deniz Gül,TUR,Forward,Porto,0.0,2004,14,5,444,38,33,37,26
Dennis Cirkin,ENG,Defender,Sunderland,0.0,2002,36,30,2740,85,70,83,66
Dennis Eckert,GER,Forward,Standard Liège,0.0,1997,26,23,1994,63,44,55,56
Dennis Gjengaar,NOR,Forward,NY Red Bulls,21.0,2004,17,6,590,53,53,54,51
Dennis Johnsen,NOR,Forward,Cremonese,0.0,1998,31,12,1481,77,78,82,50
Dennis Kaygin,GER,Midfielder,Willem II,0.0,2004,9,1,232,48,54,45,35
Dennis Praet,BEL,Midfielder,Antwerp,0.0,1994,16,9,830,43,64,62,67
Denso Kasius,NED,Defender,AZ Alkmaar,0.0,2002,30,13,1356,92,73,93,62
Denzel Hall,NED,Defender,Heerenveen,0.0,2001,18,5,564,54,72,56,54
Denzell García,MEX,Midfielder,FC Juárez,0.0,2003,20,16,1498,32,58,45,84
Depú,ANG,Forward,Gil Vicente FC,0.0,2000,3,0,43,49,12,14,19
Derek Dodson,USA,Midfielder,D.C. United,26.0,1998,13,5,544,40,55,52,69
Derick,BRA,Midfielder,Farense,0.0,1993,23,17,1417,68,45,55,42
Derik Lacerda,BRA,Forward,Sport Recife,25.0,1999,3,3,209,67,38,56,50
Derlis González,PAR,Forward,py Olimpia,31.0,1994,4,2,216,75,64,64,32
Derlis Rodríguez,PAR,Forward,py Cerro Porteño,27.0,1997,2,0,36,30,45,58,90
Dermane Karim,TOG,Forward,Kortrijk,0.0,2003,9,8,686,45,63,54,70
Derrick Etienne,HAI,Forward,Toronto FC,28.0,1996,17,6,692,25,54,68,46
Derrick Jones,USA,Midfielder,Columbus Crew,28.0,1997,3,0,5,66,29,44,11
Derrick Tshimanga,BEL,Defender,Beerschot,0.0,1988,14,11,1033,64,42,47,51
Derrick Williams,IRL,Defender,Atlanta Utd,32.0,1993,16,15,1304,59,56,35,46
Desmond Acquah,BEL,Midfielder,Dender,0.0,2002,13,0,231,60,49,69,69
Devante Cole,ENG,Forward,West Brom,0.0,1995,14,0,163,22,21,52,59
Devid Bouah,ITA,Defender,Carrarese,0.0,2001,30,12,1350,86,48,86,57
Devin Padelford,USA,Defender,Minnesota Utd,22.0,2003,5,2,167,55,45,72,82
Devyne Rensch,NED,Defender,Ajax,0.0,2003,14,13,1113,74,77,73,65
Deybi Flores,HON,Midfielder,Toronto FC,29.0,1996,18,15,1270,63,51,24,75
Deyverson,BRA,Forward,Fortaleza,34.0,1991,19,10,946,70,44,25,56
Di'Shon Bernard,JAM,Defender,Sheffield Weds,0.0,2000,27,26,2235,57,38,30,53
Diant Ramaj,GER,Goalkeeper,Ajax,0.0,2001,1,1,90,40,50,56,33
Diber Cambindo,COL,Forward,Necaxa,0.0,1996,30,25,2159,72,22,46,44
Didier Lamkel Zé,CMR,Forward,Sint-Truiden,0.0,1996,9,7,641,70,43,60,42
Diederrick Joel,CMR,Forward,Nacional,0.0,1993,14,8,860,42,40,18,43
Diego Abitia,MEX,Forward,Atlético,0.0,2003,11,3,320,27,19,36,31
Diego Araujo,MEX,Midfielder,Querétaro,0.0,2003,2,1,108,28,26,25,71
Diego Arriaga,MEX,Forward,América,0.0,2004,4,2,146,24,23,43,33
Diego Barbosa,MEX,Defender,Toluca,0.0,1996,20,12,1208,44,60,71,69
Diego Barrera,ARG,Forward,Cen. Córdoba–SdE,21.0,2004,15,1,431,58,58,82,70
Diego Campillo,MEX,Midfielder,FC Juárez,0.0,2001,32,24,2209,57,49,53,41
Diego Chará,COL,Midfielder,Portland Timbers,39.0,1986,19,9,962,27,60,37,74
Diego Churín,ARG,Forward,pe Universitario,35.0,1989,4,1,108,34,47,15,45
Diego Chávez,ARG,Midfielder,co CA Bucaramanga,27.0,1997,6,1,194,26,43,40,48
Diego Collado,ESP,Forward,Gil Vicente FC,0.0,2001,5,0,24,52,13,47,69
Diego De Buen,MEX,Midfielder,Puebla,0.0,1991,27,25,2154,56,29,24,48
Diego Delgadillo,MEX,Forward,Guadalajara,0.0,2004,1,0,6,24,9,5,21
Diego Díaz,ARG,Forward,Unión,23.0,2002,8,0,144,78,42,62,61
Diego Enriquez,PER,Goalkeeper,pe Sporting Cristal,23.0,2002,6,6,540,50,45,45,44
Diego Fagúndez,URU,Forward,LA Galaxy,30.0,1995,23,20,1703,66,77,49,42
Diego Falcinelli,ITA,Forward,Spezia,0.0,1991,22,5,586,54,54,63,48
Diego García,URU,Forward,uy Peñarol,28.0,1996,5,1,176,28,51,54,79
Diego González,ARG,Midfielder,San Martín de San Juan,37.0,1988,8,7,564,30,48,37,54
Diego González,PAR,Forward,Atlas,0.0,2003,15,7,773,62,77,59,72
Diego Gómez,MEX,Forward,Necaxa,0.0,2003,14,5,463,25,27,11,74
Diego Herazo,COL,Forward,uy Nacional,29.0,1996,4,2,195,27,30,34,20
Diego Hernández,URU,Forward,León,0.0,2000,13,8,773,71,75,55,54
Diego Lainez,MEX,Forward,UANL,0.0,2000,25,18,1600,57,77,73,67
Diego León,PAR,Defender,py Cerro Porteño,18.0,2007,1,1,88,40,13,18,79
Diego Luna,USA,Forward,Real Salt Lake,21.0,2003,20,20,1692,76,73,72,46
Diego Mastrángelo,ARG,Midfielder,Gimnasia–LP,22.0,2002,1,1,62,43,30,64,61
Diego Matías Rodríguez,ARG,Goalkeeper,Arg Juniors,36.0,1989,19,19,1710,45,46,45,41
Diego Medina,MEX,Forward,Santos,0.0,2001,10,7,564,24,37,82,84
Diego Ochoa,MEX,Defender,Guadalajara,0.0,2005,1,1,45,29,17,49,66
Diego Ortegoza,CHI,Midfielder,Talleres,28.0,1997,23,14,1299,69,62,67,62
Diego Pituca,BRA,Midfielder,Santos,32.0,1992,10,4,392,74,33,40,32
Diego Porcel,ARG,Forward,Arg Juniors,20.0,2005,2,0,26,23,32,44,30
Diego Ramirez,MEX,Forward,UANL,0.0,2007,1,0,1,24,9,5,8
Diego Reyes,MEX,Defender,UANL,0.0,1992,18,12,1140,35,42,38,51
Diego Reyes,MEX,Midfielder,América,0.0,2007,2,0,3,28,15,46,31
Diego Rodrigues,POR,Midfielder,Braga,0.0,2005,8,0,162,56,92,88,59
Diego Romero,URU,Forward,uy Nacional,25.0,2000,2,1,75,18,32,48,12
Diego Rosa,BRA,Midfielder,Internacional,22.0,2002,7,1,199,43,45,43,64
Diego Rossi,URU,Forward,Columbus Crew,27.0,1998,24,24,2122,78,78,78,25
Diego Rubio,CHI,Forward,Austin,32.0,1993,16,4,414,67,85,53,68
Diego Sosa,ARG,Defender,Tigre,28.0,1997,7,5,505,71,52,63,55
Diego Sánchez,MEX,Forward,UANL,0.0,2005,5,4,221,40,76,74,66
Diego Tarzia,ARG,Forward,Independiente,22.0,2003,18,14,1033,26,49,41,73
Diego Tonetto,ARG,Midfielder,Ind. Rivadavia,36.0,1988,9,3,288,32,30,19,59
Diego Valdés,CHI,Forward,América,0.0,1994,22,9,940,49,95,78,39
Diego Valencia,CHI,Forward,Salernitana,0.0,2000,4,4,248,56,45,30,57
Diego Valoyes,COL,Forward,FC Juárez,0.0,1996,11,7,630,47,55,75,67
Diego Viera,PAR,Defender,py Libertad,34.0,1991,5,5,450,35,23,18,49
Diego van Oorschot,NED,Forward,Heracles Almelo,0.0,2005,3,0,24,55,20,74,70
Dieguinho,BRA,Midfielder,Ceará,29.0,1995,16,16,1392,30,48,31,45
Dieguinho,BRA,Forward,Corinthians,18.0,2007,2,0,26,24,23,29,17
Dies Janse,NED,Defender,Ajax,0.0,2006,5,3,330,54,81,83,27
Dieter Villalpando,MEX,Forward,FC Juárez,0.0,1991,32,24,1946,47,72,62,54
Dieu-Merci Michel,CAN,Forward,Vitória,0.0,2004,9,4,371,55,14,28,25
Dimitri Bisoli,ITA,Midfielder,Brescia,0.0,1994,30,29,2512,61,77,47,63
Dimitri Payet,FRA,Midfielder,Vasco da Gama,38.0,1987,4,2,191,51,84,70,46
Dimitris Goutas,GRE,Defender,Cardiff City,0.0,1994,34,33,2919,47,43,26,45
Dimitris Nikolaou,GRE,Defender,Palermo,0.0,1998,29,27,2394,55,48,34,41
Dimitris Rallis,NED,Forward,Heerenveen,0.0,2005,23,12,871,45,40,49,33
Dinis Pinto,POR,Defender,Moreirense,0.0,2000,27,24,2171,79,61,76,59
Diogo Barbosa,BRA,Forward,Fortaleza,32.0,1992,12,9,807,45,41,35,64
Diogo Calila,POR,Midfielder,Santa Clara,0.0,1998,31,21,1750,59,41,59,52
Diogo Costa,POR,Goalkeeper,Porto,0.0,1999,32,32,2880,48,48,45,40
Diogo Gonçalves,POR,Forward,Real Salt Lake,28.0,1997,20,19,1588,54,74,56,37
Diogo Hereda,BRA,Defender,Sport Recife,26.0,1998,11,10,848,54,80,88,58
Diogo Pereira,POR,Midfielder,Gil Vicente FC,0.0,2003,2,0,76,28,14,7,22
Diogo Prioste,POR,Midfielder,Benfica,0.0,2004,1,0,8,28,43,50,6
Diogo Travassos,POR,Midfielder,Estrela,0.0,2004,24,18,1726,67,39,74,44
Diomar Díaz,VEN,Midfielder,ve Dep Táchira,35.0,1990,1,0,14,59,86,90,6
Dion De Neve,BEL,Defender,Kortrijk,0.0,2002,26,20,1835,87,71,86,45
Dion Sanderson,ENG,Defender,Blackburn,0.0,1999,12,4,567,32,25,32,31
Dion Versluis,NED,Forward,NAC Breda,0.0,2003,1,0,18,39,40,53,8
Dire Mebude,SCO,Forward,Westerlo,0.0,2004,17,7,680,63,67,72,42
Dirk Proper,NED,Midfielder,NEC Nijmegen,0.0,2002,26,25,2159,33,53,30,54
Dixon Arroyo,ECU,Midfielder,ec Barcelona,33.0,1992,6,4,364,23,40,33,44
Djeidi Gassama,FRA,Forward,Sheffield Weds,0.0,2003,43,36,2975,68,47,68,56
Djevencio van der Kust,SUR,Defender,Sparta R'dam,0.0,2001,16,13,1120,45,53,72,50
Djibril Diani,FRA,Midfielder,Charlotte,27.0,1998,16,5,493,44,52,55,75
Djibril Soumaré,SEN,Midfielder,Nacional,0.0,2003,23,21,1882,54,42,45,75
Djomar Giersthove,NED,Defender,Feyenoord,0.0,2005,1,0,9,67,31,33,4
Djordje Mihailovic,USA,Forward,Colorado Rapids,26.0,1998,24,24,2055,77,87,57,41
Dodi,BRA,Midfielder,Grêmio,29.0,1996,13,11,1022,20,26,28,54
Dogucan Haspolat,TUR,Midfielder,Westerlo,0.0,2000,29,29,2605,71,74,42,70
Domagoj Bradarić,CRO,Defender,Salernitana,0.0,1999,2,1,81,52,70,89,41
Domenico Berardi,ITA,Forward,Sassuolo,0.0,1994,29,25,2254,75,89,66,61
Domingo Blanco,ARG,Forward,Tijuana,0.0,1995,26,16,1501,68,60,76,62
Dominic Hyam,SCO,Defender,Blackburn,0.0,1995,46,46,4140,50,42,22,42
Dominic Iorfa,ENG,Defender,Sheffield Weds,0.0,1995,22,17,1435,56,36,39,48
Dominik Chong Qui,USA,Defender,Atlanta Utd,17.0,2007,2,1,60,52,63,60,47
Dominik Janošek,CZE,Midfielder,NAC Breda,0.0,1998,28,11,1159,71,81,61,18
Dominik Marczuk,POL,Forward,Real Salt Lake,21.0,2003,17,10,868,40,60,75,53
Dominik Yankov,BUL,Midfielder,CF Montréal,25.0,2000,3,0,31,53,70,58,6
Dominique Badji,SEN,Forward,D.C. United,32.0,1992,18,6,706,32,25,33,40
Don-Angelo Konadu,NED,Forward,Ajax,0.0,2006,3,1,62,60,75,68,12
Dorny Romero,DOM,Forward,bo Bolívar,27.0,1998,5,2,183,52,9,20,85
Drake Callender,USA,Goalkeeper,Inter Miami,27.0,1997,3,2,185,40,45,45,37
Du Queiroz,BRA,Midfielder,Sport Recife,25.0,2000,11,8,615,40,68,63,28
Duane Holmes,USA,Forward,Preston,30.0,1994,38,7,1028,63,77,69,66
Duccio Degl'Innocenti,ITA,Midfielder,Spezia,0.0,2003,17,6,703,57,53,84,55
Dudu,BRA,Forward,Cruzeiro,33.0,1992,7,4,352,59,47,50,39
Dudu,BRA,Forward,Nacional,0.0,1999,21,17,1338,44,35,38,69
Duncan McGuire,USA,Forward,Orlando City,24.0,2001,12,3,354,58,59,46,30
Duncan Watmore,ENG,Forward,Millwall,0.0,1994,26,19,1578,67,46,53,49
Duplexe Tchamba,CMR,Defender,Casa Pia,0.0,1998,21,21,1814,72,49,34,56
Duván Vergara,COL,Midfielder,Racing Club,28.0,1996,3,3,237,85,68,85,47
Dyaln Lawlor,WAL,Defender,Cardiff City,0.0,2006,1,0,58,45,17,26,66
Dyego Sousa,POR,Forward,Nacional,0.0,1989,7,0,149,15,20,6,28
Dylan Aquino,ARG,Forward,Lanús,20.0,2005,18,5,649,33,64,86,74
Dylan Borrero,COL,Forward,br Fortaleza,23.0,2002,1,0,25,47,19,5,12
Dylan Bronn,TUN,Defender,Salernitana,0.0,1995,24,22,1916,43,55,48,56
Dylan Chambost,FRA,Midfielder,Columbus Crew,27.0,1997,25,22,1952,65,92,73,43
Dylan Glaby,ARG,Midfielder,Barracas Central,29.0,1996,15,7,749,32,33,18,41
Dylan Mbayo,BEL,Forward,Zwolle,0.0,2001,34,25,2104,62,60,86,49
Dylan Nandín,URU,Forward,Arouca,0.0,2002,15,5,657,61,32,50,53
Dylan Nealis,USA,Defender,NY Red Bulls,27.0,1998,10,7,633,56,64,85,55
Dylan Torres,MEX,Midfielder,Puebla,0.0,2004,1,0,9,28,10,7,6
Dylan Vente,NED,Forward,Zwolle,0.0,1999,30,29,2518,58,31,25,41
Dániel Gazdag,HUN,Forward,Philadelphia Union,29.0,1996,23,22,1928,49,77,55,47
Dániel Sallói,HUN,Forward,Sporting KC,29.0,1996,24,17,1558,70,59,56,37
Dávid Hancko,SVK,Defender,Feyenoord,0.0,1997,32,32,2880,73,84,75,42
Dória,BRA,Defender,Atlas,0.0,1994,30,29,2613,60,37,35,46
EDU,BRA,Defender,Vitória,25.0,2000,8,5,468,37,23,11,65
Earl Edwards Jr.,USA,Goalkeeper,SJ Earthquakes,33.0,1992,6,4,475,40,53,62,51
Ebenezer Akinsanmiro,NGA,Forward,Sampdoria,0.0,2004,35,14,1530,51,75,68,76
Ebou Adams,GAM,Midfielder,Derby County,0.0,1996,44,42,3789,60,34,36,84
Ebrima Darboe,GAM,Midfielder,Frosinone,0.0,2001,26,21,1715,73,66,51,49
Eddie Segura,COL,Defender,LAFC,28.0,1997,19,16,1450,61,62,48,47
Edenílson,BRA,Forward,Grêmio,35.0,1989,11,7,544,55,72,30,44
Eder,BRA,Defender,Ceará,30.0,1995,1,1,90,23,14,9,13
Eder López,MEX,Defender,FC Juárez,0.0,2006,11,0,258,46,47,72,66
Ederson Castillo,ECU,Midfielder,ec LDU de Quito,16.0,2008,1,0,4,28,10,7,6
Edgar Elizalde,URU,Defender,Platense,25.0,2000,1,1,77,63,70,26,75
Edgar Guerra,COL,Midfielder,León,0.0,2001,22,10,1070,50,54,85,57
Edgar López,MEX,Forward,Toluca,0.0,1999,20,6,612,33,47,40,41
Edgar Zaldívar,MEX,Defender,Atlas,0.0,1996,16,13,1003,75,50,55,58
Edgaras Dubickas,LTU,Forward,Juve Stabia,0.0,1998,5,0,90,17,47,32,58
Edgaras Utkus,LTU,Defender,Cercle Brugge,0.0,2000,18,11,976,44,51,45,83
Edicson Tamiche,VEN,Defender,ve Dep Táchira,20.0,2005,4,4,214,37,16,57,49
Edinson Cavani,URU,Forward,Boca Juniors,38.0,1987,12,11,928,39,34,18,48
Edison Flores,PER,Forward,pe Universitario,31.0,1994,6,6,460,53,69,48,53
Edisson Jordanov,BUL,Defender,Westerlo,0.0,1993,4,0,73,62,57,73,65
Edo Kayembe,COD,Forward,Watford,0.0,1998,44,37,3196,51,51,31,52
Edoardo Contiero,ITA,Midfielder,Cosenza,0.0,2006,1,0,3,52,43,36,6
Edoardo Duca,ITA,Midfielder,Modena,0.0,1997,18,4,575,52,75,89,47
Edoardo Iannoni,ITA,Midfielder,Sassuolo,0.0,2001,22,10,989,65,70,58,71
Edoardo Masciangelo,ITA,Defender,Cittadella,0.0,1996,35,30,2677,81,84,90,41
Edoardo Motta,ITA,Goalkeeper,Reggiana,0.0,2005,2,2,180,59,36,45,47
Edoardo Pieragnolo,ITA,Defender,Sassuolo,0.0,2003,20,13,1195,53,78,81,31
Edoardo Soleri,ITA,Forward,Spezia,0.0,1997,20,9,867,47,36,21,49
Edoardo Sottini,ITA,Defender,Cittadella,0.0,2002,2,1,74,29,34,18,43
Edoardo Vergani,ITA,Forward,Südtirol,0.0,2001,1,1,45,42,28,17,12
Edouard Michut,FRA,Forward,Fortuna Sittard,0.0,2003,18,12,1028,32,33,23,83
Edson,BRA,Defender,FC Juárez,0.0,1998,13,6,523,48,57,71,68
Edson Carioca,BRA,Forward,Mirassol,28.0,1997,14,10,811,68,65,59,52
Edson Gutiérrez,MEX,Defender,Santos,0.0,1996,20,19,1641,71,55,44,57
Edson Tortolero,VEN,Forward,ve Carabobo,27.0,1998,5,4,331,45,37,64,69
Eduard Atuesta,COL,Midfielder,Orlando City,28.0,1997,19,17,1532,54,90,67,40
Eduard Löwen,GER,Midfielder,St. Louis,28.0,1997,10,7,602,84,88,63,51
Eduardo Aguirre,MEX,Forward,Atlas,0.0,1998,30,25,2195,61,39,26,43
Eduardo Armenta,MEX,Midfielder,Querétaro,0.0,2001,6,3,206,32,21,38,63
Eduardo Felicíssimo,POR,Midfielder,Sporting CP,0.0,2007,6,2,195,20,24,25,86
Eduardo Gabriel,BRA,Defender,Pachuca,0.0,1996,15,14,1292,32,48,27,57
Eduardo García,MEX,Goalkeeper,Guadalajara,0.0,2002,2,2,180,40,45,45,33
Eduardo Quaresma,POR,Defender,Sporting CP,0.0,2002,20,18,1391,70,65,81,59
Eduardo Salvio,ARG,Forward,Lanús,35.0,1990,19,17,1357,56,62,70,68
Eduardo Santos,BRA,Defender,RB Bragantino,27.0,1997,7,2,300,43,28,26,76
Eduardo Sasha,BRA,Forward,RB Bragantino,33.0,1992,16,15,1143,53,51,37,39
Eduardo Tercero,MEX,Defender,UANL,0.0,1996,1,0,39,29,15,9,22
Eduardo Vargas,CHI,Forward,uy Nacional,35.0,1989,4,3,212,18,28,19,67
Eduardo Águila,MEX,Defender,Atlético,0.0,2002,31,30,2701,32,31,38,48
Edvard Sandvik Tagseth,NOR,Midfielder,Nashville SC,24.0,2001,24,23,1979,37,63,38,55
Edward Davis,USA,Forward,Philadelphia Union,19.0,2006,1,0,3,24,9,44,8
Edwin Cardona,COL,Forward,co Nacional,32.0,1992,5,4,350,36,71,54,35
Edwin Cerrillo,USA,Midfielder,LA Galaxy,24.0,2000,22,22,1817,30,58,54,25
Edwin Fabricio Castro Barros,COL,Midfielder,co CA Bucaramanga,33.0,1992,6,6,540,32,34,36,62
Edwin Mosquera,COL,Forward,Atlanta Utd,24.0,2001,10,0,156,69,50,91,60
Edwuin Cetré,COL,Forward,Estudiantes–LP,27.0,1998,20,6,773,84,73,80,55
Edwuin Pernía,VEN,Forward,San Martín de San Juan,30.0,1995,6,1,167,30,15,50,23
Efrain Alvarez,MEX,Forward,Tijuana,0.0,2002,30,26,2239,75,88,77,45
Efrain Morales,BOL,Defender,Atlanta Utd,21.0,2004,5,5,405,36,64,50,66
Efraín Orona,MEX,Defender,Puebla,0.0,1999,34,31,2803,53,35,41,56
Egil Selvik,NOR,Goalkeeper,Watford,0.0,1997,16,16,1440,48,50,70,76
Eiran Cashin,IRL,Defender,Derby County,0.0,2001,21,21,1786,56,44,43,83
Elayis Tavsan,NED,Forward,Cesena,0.0,2001,28,8,1141,75,63,79,50
Elhan Kastrati,ALB,Goalkeeper,Cittadella,0.0,1997,29,29,2565,49,41,54,47
Elian Irala,ARG,Midfielder,San Lorenzo,21.0,2004,15,15,1126,25,39,37,58
Eliano Reijnders,IDN,Defender,Zwolle,0.0,2000,21,11,1207,82,62,76,49
Eliaquim Mangala,FRA,Defender,Estoril,0.0,1991,9,4,424,34,17,27,64
Elias Manoel,BRA,Forward,Botafogo (RJ),23.0,2001,5,0,77,46,42,38,24
Elias Montiel,MEX,Midfielder,Pachuca,0.0,2005,27,25,2217,66,78,77,62
Elias Sørensen,DEN,Forward,Portsmouth,0.0,1999,12,4,322,40,23,16,66
Eliezer Mayenda,ESP,Forward,Sunderland,0.0,2005,37,22,2155,62,48,68,28
Elijah Adebayo,ENG,Forward,Luton Town,0.0,1998,39,31,2425,47,22,36,47
Elijah Dijkstra,NED,Defender,AZ Alkmaar,0.0,2006,2,1,92,43,62,72,24
Elijah Dixon-Bonner,ENG,Forward,QPR,0.0,2001,3,0,10,24,39,39,8
Elijah Morrison,ENG,Defender,Bristol City,0.0,2006,3,0,39,43,18,80,70
Elijah Wynder,USA,Midfielder,LA Galaxy,22.0,2003,9,3,343,47,52,41,57
Elio Capradossi,UGA,Defender,Cittadella,0.0,1996,16,13,1107,28,30,42,61
Eliot Matazo,BEL,Midfielder,Hull City,0.0,2002,6,4,300,88,66,59,40
Elián Giménez,ARG,Midfielder,Sarmiento,21.0,2004,13,12,973,68,38,39,73
Elkin Rivero,COL,Midfielder,co Nacional,19.0,2006,4,1,153,44,16,31,54
Elliot Myles,WAL,Midfielder,Norwich City,0.0,2007,3,0,45,28,14,58,25
Elliott Moore,ENG,Defender,Oxford United,0.0,1997,26,24,2057,55,35,18,40
Ellis Simms,ENG,Forward,Coventry City,0.0,2001,43,26,2286,45,28,25,33
Elton Kabangu,BEL,Forward,Union SG,0.0,1998,7,1,122,29,25,46,8
Elton Yeboah,BEL,Midfielder,Mechelen,0.0,2005,2,0,12,28,15,7,11
Elves Baldé,GNB,Forward,Farense,0.0,1999,20,12,1045,44,59,55,52
Elvis Kabashi,ALB,Midfielder,Reggiana,0.0,1994,16,8,678,38,64,44,74
Elyess Dao,MAR,Forward,Anderlecht,0.0,2006,2,0,5,26,9,66,26
Elías Brito,ARG,Defender,Lanús,19.0,2005,1,0,3,44,36,52,4
Elías Báez,ARG,Defender,San Lorenzo,20.0,2004,19,19,1638,48,70,77,66
Elías Cabrera,ARG,Forward,Tigre,22.0,2003,17,17,1197,36,80,36,55
Elías Gómez,ARG,Defender,Vélez Sarsfield,31.0,1994,24,22,1982,51,78,87,42
Elías López,ARG,Defender,Belgrano,25.0,2000,7,3,313,63,53,61,63
Elías Már Ómarsson,ISL,Forward,NAC Breda,0.0,1995,32,29,2299,45,30,21,40
Elías Pereyra,ARG,Defender,Instituto,26.0,1999,12,9,811,43,56,64,59
Elías Torres,ARG,Defender,Racing Club,24.0,2001,17,15,1332,90,64,80,46
Emanuel Aguilera,ARG,Defender,Defensa y Just,36.0,1989,13,12,998,24,37,25,30
Emanuel Brítez,ARG,Defender,Fortaleza,33.0,1992,4,4,337,48,59,43,40
Emanuel Cecchini,ARG,Midfielder,San Lorenzo,28.0,1996,14,5,588,58,33,38,39
Emanuel Coronel,ARG,Defender,Rosario Central,28.0,1997,17,13,1223,55,64,74,67
Emanuel Gularte,URU,Defender,Puebla,0.0,1997,29,28,2509,48,39,43,51
