Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Geoffrey Kondogbia,Marseille,"French Ligue 1, UEFA Champions League",DM,Midfielder,CTA,32,19.71,171,3,6.57
George Ilenikhena,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,NGA,19,57.8,188,9,6.42
Georges Mikautadze,"Lyon, Villarreal","French Ligue 1, Spanish La Liga, UEFA Champions League",AM,Forward,GEO,24,66.99,716,10,6.7
Georginio Rutter,Brighton,English Premier League,AM,Forward,FRA,23,47.78,438,7,6.83
Geovany Quenda,Sporting CP,UEFA Champions League,RW,Forward,POR,18,21.85,243,3,7.28
Gerard Gumbau,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Midfielder,ESP,30,41.81,229,7,5.97
Gerard Martín,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,23,68.59,545,10,6.86
Gerard Moreno,Villarreal,Spanish La Liga,AM,Forward,ESP,33,13.42,108,2,6.71
Germán Valera,Elche,Spanish La Liga,LW,Forward,ESP,23,54.71,617,8,6.84
Gerrit Nauber,Go Ahead Eag,UEFA Europa League,CB,Defender,GER,33,18.14,149,3,6.05
Ghali Ahmad,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,NGA,25,11.97,161,2,5.98
Giacomo Raspadori,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,ITA,25,53.77,243,8,6.72
Gianluca Gaetano,Cagliari,Italian Serie A,AM,Forward,ITA,25,37.44,182,6,6.24
Gianluca Mancini,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,ITA,29,61.93,846,10,6.19
Gianluca Prestianni,Benfica,UEFA Champions League,AM,Forward,ARG,19,7.29,21,1,7.29
Gianluca Scamacca,Atalanta,"Italian Serie A, UEFA Champions League",AM,Forward,ITA,26,20.61,163,3,6.87
Giannis Konstantelias,PAOK,UEFA Europa League,AM,Forward,GRE,22,20.48,265,3,6.83
Giannis Kotsiras,Panathinaikos,UEFA Europa League,RB,Defender,GRE,32,20.77,251,3,6.92
Giannis Masouras,AC Omonia,UEFA Europa Conference League,RB,Defender,GRE,29,12.4,149,2,6.2
Giannis Michailidis,PAOK,UEFA Europa League,CB,Defender,GRE,25,19.19,270,3,6.4
Gideon Mensah,Auxerre,French Ligue 1,LB,Defender,GHA,27,50.83,694,8,6.35
Gift Orban,Hellas Verona,Italian Serie A,AM,Forward,NGA,23,32.59,414,5,6.52
Gijs Smal,Feyenoord,UEFA Europa League,LB,Defender,NED,28,20.07,270,3,6.69
Gio Reyna,Gladbach,German Bundesliga,AM,Midfielder,USA,22,18.81,115,3,6.27
Giorgi Abuashvili,Metz,French Ligue 1,LW,Forward,GEO,22,31.19,195,5,6.24
Giorgi Gocholeishvili,Hamburger SV,German Bundesliga,RM,Midfielder,GEO,24,31.8,417,5,6.36
Giorgi Kochorashvili,Sporting CP,UEFA Champions League,DM,Midfielder,GEO,26,7.48,60,1,7.48
Giorgi Zaria,Qaırat Almaty,UEFA Champions League,LM,Midfielder,GEO,28,15.01,41,2,7.5
Giorgio Scalvini,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,ITA,21,32.05,298,5,6.41
Giorgos Giakoumakis,PAOK,UEFA Europa League,AM,Forward,GRE,30,18.77,156,3,6.26
Giorgos Kyriakopoulos,Panathinaikos,UEFA Europa League,LB,Defender,GRE,29,20.25,196,3,6.75
Giorgos Naoum,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,CYP,24,6.15,19,1,6.15
Giovane,Hellas Verona,Italian Serie A,AM,Forward,BRA,21,46.66,556,7,6.67
Giovani Lo Celso,Betis,"Spanish La Liga, UEFA Europa League",AM,Forward,ARG,29,75.66,808,11,6.88
Giovanni Bonfanti,Pisa,Italian Serie A,CB,Defender,ITA,22,29.82,279,5,5.96
Giovanni Di Lorenzo,Napoli,"Italian Serie A, UEFA Champions League",RB,Defender,ITA,32,58.76,740,9,6.53
Giovanni Fabbian,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,22,42.7,258,7,6.1
Giovanni Simeone,Torino,Italian Serie A,AM,Forward,ARG,30,45.51,481,7,6.5
Giulian Biancone,Olympiacos,UEFA Champions League,CB,Defender,FRA,25,13.85,21,2,6.92
Giuliano Simeone,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RM,Midfielder,ARG,22,84.45,891,12,7.04
Giuseppe Ambrosino,Napoli,Italian Serie A,AM,Forward,ITA,22,11.9,33,2,5.95
Giuseppe Pezzella,Cremonese,Italian Serie A,WB,Midfielder,ITA,27,43.41,630,7,6.2
Givairo Read,Feyenoord,UEFA Europa League,RB,Defender,NED,19,12.71,147,2,6.36
Gjivai Zechiël,Utrecht,UEFA Europa League,LM,Midfielder,NED,21,19.66,245,3,6.55
Gleison Bremer,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,BRA,28,31.94,436,5,6.39
Godson Kyeremeh,Le Havre,French Ligue 1,CM,Midfielder,FRA,25,24.23,55,4,6.06
Godswill Ekpolo,AÉK Lárnaka,UEFA Europa Conference League,RB,Defender,NGA,30,6.09,57,1,6.09
Goduine Koyalipou,Levante,Spanish La Liga,AM,Forward,CTA,25,38.73,97,6,6.45
Gonzalo García,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,21,50.85,110,8,6.36
Gonzalo Villar,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,ESP,27,6.78,1,1,6.78
Gonçalo Borges,Feyenoord,UEFA Europa League,RW,Forward,POR,24,6.21,90,1,6.21
Gonçalo Guedes,Real Sociedad,Spanish La Liga,RM,Midfielder,POR,28,57.01,293,9,6.33
Gonçalo Inácio,Sporting CP,UEFA Champions League,CB,Defender,POR,24,22.04,270,3,7.35
Gonçalo Ramos,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,POR,24,65.18,622,10,6.52
Gor Manvelyan,FC Noah,UEFA Europa Conference League,CM,Midfielder,ARM,23,11.69,19,2,5.85
Gorka Guruzeta,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,29,67.91,516,10,6.79
Grady Diangana,Elche,Spanish La Liga,CM,Midfielder,COD,27,24.78,141,4,6.2
Graeme Shinnie,Aberdeen,UEFA Europa Conference League,CM,Midfielder,SCO,34,11.62,72,2,5.81
Graeme Torilla,Red Imps,UEFA Europa Conference League,CM,Midfielder,GIB,28,5.97,73,1,5.97
Graham Burke,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,IRL,32,12.16,63,2,6.08
Granit Xhaka,Sunderland,English Premier League,CM,Midfielder,SUI,33,55.19,720,8,6.9
Grant Ranos,Gladbach,German Bundesliga,AM,Forward,ARM,22,29.58,46,5,5.92
Grigoris Kastanos,Hellas Verona,Italian Serie A,RM,Midfielder,CYP,27,11.62,19,2,5.81
Grischa Prömel,Hoffenheim,German Bundesliga,DM,Midfielder,GER,30,42.9,137,7,6.13
Guela Doué,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CB,Defender,CIV,23,38.53,408,6,6.42
Guido Rodríguez,West Ham,English Premier League,CM,Midfielder,ARG,31,12.49,90,2,6.24
Guilherme Ramos,Hamburger SV,German Bundesliga,CB,Defender,POR,28,13.31,15,2,6.66
Guillermo Maripán,Torino,Italian Serie A,CB,Defender,CHI,31,38.08,495,6,6.35
Guimissongui Ouattara,Strasbourg,French Ligue 1,WB,Midfielder,FRA,19,18.4,189,3,6.13
Guram Kashia,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,GEO,38,12.18,172,2,6.09
Gustaf Lagerbielke,Braga,UEFA Europa League,CB,Defender,SWE,25,18.47,270,3,6.16
Gustav Isaksen,Lazio,Italian Serie A,RW,Forward,DEN,24,17.16,104,3,5.72
Gustavo Sangaré,FC Noah,UEFA Europa Conference League,CM,Midfielder,BFA,28,12.61,176,2,6.3
Guus Til,PSV Eindhoven,UEFA Champions League,AM,Forward,NED,27,21.81,218,3,7.27
Guðmundur Þórarinsson,FC Noah,UEFA Europa Conference League,LM,Midfielder,ISL,33,11.73,22,2,5.86
Gvidas Gineitis,Torino,Italian Serie A,LM,Midfielder,LTU,21,23.95,133,4,5.99
Gísli Þórðarson,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,ISL,21,6.1,71,1,6.1
Habib Diallo,Metz,French Ligue 1,AM,Forward,SEN,30,31.21,431,5,6.24
Habib Diarra,Sunderland,English Premier League,RM,Midfielder,SEN,21,26.53,345,4,6.63
Haissem Hassan,Oviedo,Spanish La Liga,RW,Forward,FRA,23,60.87,602,9,6.76
Haitam Aleesami,Bodø/Glimt,UEFA Champions League,CB,Defender,NOR,34,21.27,241,3,7.09
Hakan Çalhanoğlu,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,TUR,31,55.76,597,8,6.97
Hamari Traoré,Paris FC,French Ligue 1,RB,Defender,MLI,33,26.74,315,4,6.68
Hamed Junior Traorè,"Bournemouth, Marseille","English Premier League, French Ligue 1",LM,Midfielder,CIV,25,13.08,102,2,6.54
Hamidou Makalou,Brest,French Ligue 1,RW,Forward,MLI,19,35.27,122,6,5.88
Hamza Abdallah,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,FRA,22,5.36,5,1,5.36
Hamza Igamane,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,MAR,22,61.87,314,9,6.87
Hamza Koutoune,Nice,French Ligue 1,WB,Midfielder,MAR,18,5.8,1,1,5.8
Han-Noah Massengo,Augsburg,German Bundesliga,CM,Midfielder,FRA,24,45.8,616,7,6.54
Hannibal Mejbri,Burnley,English Premier League,RM,Midfielder,TUN,22,43.8,256,7,6.26
Hans Hateboer,Rennes,French Ligue 1,WB,Midfielder,NED,31,5.89,22,1,5.89
Hans Nicolussi Caviglia,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,ITA,25,39.05,428,6,6.51
Hans Vanaken,Club Brugge,UEFA Champions League,AM,Forward,BEL,33,21.74,270,3,7.25
Haris Belkebla,Angers,French Ligue 1,CM,Midfielder,ALG,31,49.26,711,8,6.16
Haris Tabakovic,Gladbach,German Bundesliga,AM,Forward,BIH,31,37.53,334,6,6.26
Harold Moukoudi,AEK Athens,UEFA Europa Conference League,CB,Defender,CMR,27,5.78,90,1,5.78
Harouna Djibrin,Angers,French Ligue 1,RW,Forward,CMR,18,6.57,12,1,6.57
Harrison Armstrong,Everton,English Premier League,LW,Forward,ENG,18,5.4,1,1,5.4
Harry Hilvenius,Häcken,UEFA Europa Conference League,RB,Defender,SWE,17,6.7,45,1,6.7
Harry Kane,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,ENG,32,72.99,800,10,7.3
Harry Maguire,Manchester Utd,English Premier League,CB,Defender,ENG,32,43.23,275,7,6.18
Harry Wilson,Fulham,English Premier League,RW,Forward,WAL,28,51.32,521,8,6.42
Harry Wood,Shelbourne FC,UEFA Europa Conference League,AM,Forward,ENG,23,12.86,133,2,6.43
Harvey Barnes,Newcastle Utd,"English Premier League, UEFA Champions League",LW,Forward,ENG,27,68.34,445,10,6.83
Harvey Elliott,"Aston Villa, Liverpool","English Premier League, UEFA Europa League",AM,Forward,ENG,22,32.26,104,5,6.45
Hassane Kamara,Udinese,Italian Serie A,WB,Midfielder,CIV,31,25.8,266,4,6.45
Hauke Wahl,St. Pauli,German Bundesliga,CB,Defender,GER,31,38.18,540,6,6.36
Heitor,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,BRA,25,6.37,62,1,6.37
Henrik Meister,Pisa,Italian Serie A,AM,Forward,DEN,21,36.02,330,6,6.0
Henrikh Mkhitaryan,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,ARM,36,47.49,519,7,6.78
Henrique Araújo,Benfica,UEFA Champions League,AM,Forward,POR,23,13.69,13,2,6.85
Heorhii Tsitaishvili,Metz,French Ligue 1,RW,Forward,GEO,24,48.07,361,8,6.01
Heorhiy Sudakov,Benfica,UEFA Champions League,AM,Forward,UKR,23,21.39,256,3,7.13
Hicham Boudaoui,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,ALG,26,57.27,676,9,6.36
Hidemasa Morita,Sporting CP,UEFA Champions League,DM,Midfielder,JPN,30,15.02,43,2,7.51
Himad Abdelli,Angers,French Ligue 1,LM,Midfielder,ALG,25,33.37,261,5,6.67
Hjalmar Ekdal,Burnley,English Premier League,CB,Defender,SWE,26,37.89,532,6,6.32
Honest Ahanor,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,ITA,17,38.54,406,6,6.42
Hong Hyunseok,Nantes,French Ligue 1,CM,Midfielder,KOR,26,37.39,283,6,6.23
Hovhannes Hambardzumyan,FC Noah,UEFA Europa Conference League,RB,Defender,ARM,35,6.8,18,1,6.8
Hovhannes Harutyunyan,FC Noah,UEFA Europa Conference League,CM,Midfielder,ARM,26,11.12,4,2,5.56
Hrvoje Miličević,AÉK Lárnaka,UEFA Europa Conference League,CB,Defender,BIH,32,12.62,180,2,6.31
Hugo Bolin,Malmö,UEFA Europa League,LM,Midfielder,SWE,22,19.78,270,3,6.59
Hugo Bueno,Wolves,English Premier League,LB,Defender,ESP,23,54.89,529,8,6.86
Hugo Duro,Valencia,Spanish La Liga,AM,Forward,ESP,25,57.67,509,9,6.41
Hugo Ekitike,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,FRA,23,70.87,584,10,7.09
Hugo Larsson,Eint Frankfurt,"German Bundesliga, UEFA Champions League",DM,Midfielder,SWE,21,52.0,577,8,6.5
Hugo Magnetti,Brest,French Ligue 1,DM,Midfielder,FRA,27,44.5,611,7,6.36
Hugo Rincón,Girona,Spanish La Liga,RB,Defender,ESP,22,53.13,507,8,6.64
Hugo Siquet,Club Brugge,UEFA Champions League,WB,Midfielder,BEL,23,7.11,45,1,7.11
Hugo Sotelo,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,ESP,21,69.07,608,10,6.91
Hugo Vetlesen,Club Brugge,UEFA Champions League,LW,Forward,NOR,25,6.72,16,1,6.72
Hugo Álvarez,Celta Vigo,"Spanish La Liga, UEFA Europa League",RW,Forward,ESP,22,51.17,388,8,6.4
Hwang Hee-chan,Wolves,English Premier League,AM,Forward,KOR,29,38.47,277,6,6.41
Hwang In-beom,Feyenoord,UEFA Europa League,CM,Midfielder,KOR,29,13.83,90,2,6.92
Hákon Arnar Haraldsson,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,ISL,22,67.08,717,10,6.71
Håkon Evjen,Bodø/Glimt,UEFA Champions League,RM,Midfielder,NOR,25,22.0,263,3,7.33
Héctor Bellerín,Betis,Spanish La Liga,RB,Defender,ESP,30,61.0,709,9,6.78
Héctor Fort,Elche,Spanish La Liga,CB,Defender,ESP,19,18.33,92,3,6.11
Hélder Ferreira,FC Noah,UEFA Europa Conference League,RM,Midfielder,POR,28,12.74,164,2,6.37
Hélio Varela,Maccabi Tel Aviv,UEFA Europa League,RW,Forward,CPV,23,19.24,107,3,6.41
Höskuldur Gunnlaugsson,Breiðablik,UEFA Europa Conference League,CM,Midfielder,ISL,31,12.68,180,2,6.34
Iago Aspas,Celta Vigo,"Spanish La Liga, UEFA Europa League",RW,Forward,ESP,38,68.14,578,10,6.81
Ian Maatsen,Aston Villa,"English Premier League, UEFA Europa League",LB,Defender,NED,23,53.56,393,8,6.7
Ibon Sánchez,Athletic Club,UEFA Champions League,AM,Forward,ESP,21,6.95,11,1,6.95
Ibou Sané,Metz,French Ligue 1,AM,Forward,SEN,20,36.18,166,6,6.03
Ibrahim Ayew,Red Imps,UEFA Europa Conference League,RB,Defender,GHA,37,5.99,32,1,5.99
Ibrahim Cissé,KuPS,UEFA Europa Conference League,CB,Defender,CIV,26,13.34,180,2,6.67
Ibrahim Cissé,Ferencváros,UEFA Europa League,CB,Defender,SEN,29,18.41,270,3,6.14
Ibrahim Maza,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,ALG,19,52.55,336,8,6.57
Ibrahim Mbaye,Paris S-G,"French Ligue 1, UEFA Champions League",RW,Forward,FRA,17,71.79,490,11,6.53
Ibrahim Osman,Auxerre,French Ligue 1,CM,Midfielder,GHA,20,44.9,320,7,6.41
Ibrahim Sadiq,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,GHA,25,6.42,63,1,6.42
Ibrahim Salah,"Basel, Rennes","French Ligue 1, UEFA Europa League",AM,Forward,MAR,24,30.2,151,5,6.04
Ibrahim Sangaré,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,CIV,27,58.39,614,9,6.49
Ibrahima Konaté,Liverpool,"English Premier League, UEFA Champions League",CB,Defender,FRA,26,75.42,907,11,6.86
Ibrahima Sory Bangoura,Genk,UEFA Europa League,DM,Midfielder,GUI,21,18.5,171,3,6.17
Ido Shahar,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,ISR,24,11.83,5,2,5.92
Idrissa Gana Gueye,Everton,English Premier League,DM,Midfielder,SEN,36,53.06,684,8,6.63
Idrissa Guèye,"Metz, Udinese","French Ligue 1, Italian Serie A",AM,Forward,SEN,19,23.0,146,4,5.75
Idrissa Touré,Pisa,Italian Serie A,WB,Midfielder,GER,27,32.02,395,5,6.4
Iglesias,Getafe,Spanish La Liga,CB,Defender,ESP,27,51.09,654,8,6.39
Ignace Van Der Brempt,Como,Italian Serie A,RB,Defender,BEL,23,18.47,96,3,6.16
Igor Carioca,Lorient,French Ligue 1,CB,Defender,BRA,29,18.63,270,3,6.21
Igor Jesus,Nott'ham Forest,"English Premier League, UEFA Europa League",AM,Forward,BRA,24,64.22,378,10,6.42
Igor Matanovic,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,CRO,22,50.46,128,8,6.31
Igor Paixão,Marseille,"French Ligue 1, UEFA Champions League",LW,Forward,BRA,25,54.73,449,8,6.84
Igor Savić,Zrinjski Mostar,UEFA Europa Conference League,DM,Midfielder,BIH,25,11.54,126,2,5.77
Igor Zubeldia,Real Sociedad,Spanish La Liga,CB,Defender,ESP,28,58.77,810,9,6.53
Ihlas Bebou,Hoffenheim,German Bundesliga,AM,Forward,TOG,31,23.74,50,4,5.94
Iker Benito,Osasuna,Spanish La Liga,RW,Forward,ESP,23,25.51,148,4,6.38
Iker Bravo,Udinese,Italian Serie A,AM,Forward,ESP,20,19.28,165,3,6.43
Iker Losada,Levante,Spanish La Liga,AM,Midfielder,ESP,24,18.98,40,3,6.33
Iker Muñoz,Osasuna,Spanish La Liga,CM,Midfielder,ESP,22,12.28,30,2,6.14
Ilaix Moriba,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,GUI,22,73.63,723,11,6.69
Ilan Kebbal,Paris FC,French Ligue 1,RW,Forward,ALG,27,55.18,693,8,6.9
Ilay Ben Simon,Maccabi Tel Aviv,UEFA Europa League,RM,Midfielder,ISR,16,5.84,4,1,5.84
Ilia Gruev,Leeds United,English Premier League,CM,Midfielder,BUL,25,25.26,194,4,6.32
Ilias Akhomach,Villarreal,"Spanish La Liga, UEFA Champions League",RM,Midfielder,MAR,21,40.86,162,6,6.81
Ilija Mašić,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,BIH,26,6.23,90,1,6.23
Iliman Ndiaye,Everton,English Premier League,RW,Forward,SEN,25,53.81,672,8,6.73
Ilir Mustafa,KF Drita,UEFA Europa Conference League,AM,Forward,KVX,29,5.27,18,1,5.27
Illia Zabarnyi,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,UKR,23,66.43,705,10,6.64
Ilyas Ansah,Union Berlin,German Bundesliga,AM,Forward,GER,20,45.81,478,7,6.54
Ilyas Chaira,Oviedo,Spanish La Liga,LW,Forward,MAR,24,51.1,430,8,6.39
Imad Rondić,Raków,UEFA Europa Conference League,AM,Forward,BIH,26,5.34,10,1,5.34
Immanuel Pherai,Hamburger SV,German Bundesliga,CM,Midfielder,SUR,24,6.75,15,1,6.75
Imran Fetai,Shkëndija 79,UEFA Europa Conference League,CB,Defender,MKD,23,12.48,180,2,6.24
Ioannis Kousoulos,AC Omonia,UEFA Europa Conference League,CM,Midfielder,CYP,29,12.13,168,2,6.06
Irakli Azarov,Shakhtar,UEFA Europa Conference League,LB,Defender,GEO,23,6.47,90,1,6.47
Isaac Palazón Camacho,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,ESP,30,72.29,755,11,6.57
Isaac Romero,Sevilla,Spanish La Liga,AM,Forward,ESP,25,53.46,485,8,6.68
Isaac Schmidt,Werder Bremen,German Bundesliga,LB,Defender,SUI,25,26.74,107,4,6.68
Isak Brusberg,Häcken,UEFA Europa Conference League,AM,Forward,SWE,19,12.33,119,2,6.16
Isak Hansen-Aarøen,Werder Bremen,German Bundesliga,LW,Forward,NOR,21,6.24,2,1,6.24
Isak Hien,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,SWE,26,52.51,656,8,6.56
Isak Jansson,Nice,French Ligue 1,AM,Forward,SWE,23,38.37,262,6,6.4
Isak Jensen,AZ Alkmaar,UEFA Europa Conference League,LM,Forward,DEN,21,12.36,99,2,6.18
Isak Määttä,Bodø/Glimt,UEFA Champions League,LB,Defender,NOR,24,6.6,10,1,6.6
Isaque,Shakhtar,UEFA Europa Conference League,CM,Midfielder,BRA,18,11.72,106,2,5.86
Ismael Bekhoucha,Getafe,Spanish La Liga,RB,Defender,MAR,20,18.39,109,3,6.13
Ismael Saibari,PSV Eindhoven,UEFA Champions League,AM,Forward,MAR,24,22.2,250,3,7.4
Ismail Jakobs,Galatasaray,UEFA Champions League,LB,Defender,SEN,26,20.7,204,3,6.9
Ismaila Sarr,Crystal Palace,"English Premier League, UEFA Europa Conference League",AM,Forward,SEN,27,53.21,631,8,6.65
Ismaël Doukouré,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CB,Defender,FRA,22,50.26,674,8,6.28
Ismaël Gharbi,Augsburg,German Bundesliga,AM,Forward,TUN,21,5.91,7,1,5.91
Ismaël Guerti,Metz,French Ligue 1,CM,Midfielder,FRA,21,6.41,16,1,6.41
Ismaël Koné,Sassuolo,Italian Serie A,LM,Midfielder,CAN,23,32.26,395,5,6.45
Ismaëlo Ganiou,Lens,French Ligue 1,CB,Defender,BFA,20,6.5,72,1,6.5
Issa Diop,Fulham,English Premier League,CB,Defender,FRA,28,11.93,134,2,5.96
Issa Soumaré,Le Havre,French Ligue 1,AM,Forward,SEN,25,52.03,720,8,6.5
Issouf Sissokho,Maccabi Tel Aviv,UEFA Europa League,DM,Midfielder,MLI,23,19.78,252,3,6.59
Itamar Noy,Maccabi Tel Aviv,UEFA Europa League,CM,Midfielder,ISR,24,12.25,85,2,6.12
Ivan Ilić,Torino,Italian Serie A,CM,Midfielder,SRB,24,17.95,147,3,5.98
Ivan Perišić,PSV Eindhoven,UEFA Champions League,LW,Forward,CRO,36,21.59,245,3,7.2
Ivan Schranz,Slavia Prague,UEFA Champions League,AM,Forward,SVK,32,13.41,46,2,6.7
Ivan Smolčić,Como,Italian Serie A,RB,Defender,CRO,25,32.02,346,5,6.4
Ivan Yordanov,Ludogorets,UEFA Europa League,AM,Forward,BUL,24,6.06,13,1,6.06
Ivan Šunjić,Pafos FC,UEFA Champions League,CM,Midfielder,BIH,29,19.88,270,3,6.63
Ivaylo Chochev,Ludogorets,UEFA Europa League,CM,Midfielder,BUL,32,17.59,41,3,5.86
Ivi,Raków,UEFA Europa Conference League,LW,Forward,ESP,31,5.9,21,1,5.9
Ivica Vidovic,NK Celje,UEFA Europa Conference League,WB,Midfielder,CRO,23,5.24,8,1,5.24
Iván Balliu,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",RB,Defender,ALB,33,26.69,293,4,6.67
Iván Fresneda,Sporting CP,UEFA Champions League,RB,Defender,ESP,21,21.62,259,3,7.21
Iván Martín,Girona,Spanish La Liga,CM,Midfielder,ESP,26,47.12,540,7,6.73
Iván Romero,Levante,Spanish La Liga,AM,Forward,ESP,24,61.43,697,9,6.83
Iñaki Williams,Athletic Club,"Spanish La Liga, UEFA Champions League",RW,Forward,GHA,31,79.4,845,12,6.62
Iñigo Lekue,Athletic Club,"Spanish La Liga, UEFA Champions League",RB,Defender,ESP,32,20.07,189,3,6.69
Iñigo Ruiz de Galarreta,Athletic Club,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,32,68.55,599,10,6.86
Jaakko Oksanen,KuPS,UEFA Europa Conference League,LM,Midfielder,FIN,24,13.04,180,2,6.52
Jack Grealish,Everton,English Premier League,LW,Forward,ENG,30,49.42,556,7,7.06
Jack Harrison,Leeds United,English Premier League,LW,Forward,ENG,28,44.49,200,7,6.36
Jack Henry-Francis,Shelbourne FC,UEFA Europa Conference League,AM,Forward,IRL,22,12.25,113,2,6.12
Jack Hinshelwood,Brighton,English Premier League,DM,Midfielder,ENG,20,18.31,107,3,6.1
Jack Milne,Aberdeen,UEFA Europa Conference League,CB,Defender,SCO,22,11.32,180,2,5.66
Jackson Tchatchoua,Wolves,English Premier League,RB,Defender,CMR,24,47.16,371,7,6.74
Jacob Bruun Larsen,Burnley,English Premier League,RW,Forward,DEN,27,36.92,294,6,6.15
Jacob Hodl,Sturm Graz,UEFA Europa League,RW,Forward,AUT,18,18.4,109,3,6.13
Jacob Murphy,Newcastle Utd,"English Premier League, UEFA Champions League",RW,Forward,ENG,30,61.45,447,9,6.83
Jacob Ramsey,Newcastle Utd,"English Premier League, UEFA Champions League",LM,Midfielder,ENG,24,27.83,143,4,6.96
Jacob Rasmussen,RB Salzburg,UEFA Europa League,CB,Defender,DEN,28,19.09,270,3,6.36
Jacobo Ramón,Como,Italian Serie A,CB,Defender,ESP,20,38.75,447,6,6.46
Jacopo Fazzini,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ITA,22,50.5,368,8,6.31
Jacques Ekomie,Angers,French Ligue 1,LB,Defender,GAB,22,50.24,480,8,6.28
Jadon Sancho,Aston Villa,"English Premier League, UEFA Europa League",LW,Forward,ENG,25,19.89,108,3,6.63
Jaidon Anthony,Burnley,English Premier League,LM,Midfielder,ENG,25,53.21,670,8,6.65
Jaime Suárez Juesas,AÉK Lárnaka,UEFA Europa Conference League,CM,Midfielder,ESP,28,5.42,11,1,5.42
Jair Cunha,Nott'ham Forest,English Premier League,CB,Defender,BRA,20,6.61,90,1,6.61
Jairo Izquierdo,Elche,Spanish La Liga,CM,Midfielder,ESP,31,6.22,26,1,6.22
Jajá,Pafos FC,UEFA Champions League,RM,Forward,BRA,24,14.18,134,2,7.09
Jake O'Brien,Everton,English Premier League,RB,Defender,IRL,24,53.28,720,8,6.66
Jakob Breum,Go Ahead Eag,UEFA Europa League,AM,Forward,DEN,21,19.67,218,3,6.56
Jakob Sørensen,Brann,UEFA Europa League,CM,Midfielder,DEN,27,19.64,257,3,6.55
