Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Pablo Barrios,J6,CM,Midfielder,Atlético Madrid,Spanish La Liga,90.0,6.74,22,ESP
Francisco Perez,J6,LM,Midfielder,Rayo Vallecano,Spanish La Liga,65.0,6.53,23,ESP
Unai López,J6,CM,Midfielder,Rayo Vallecano,Spanish La Liga,78.0,6.79,29,ESP
Óscar Valentín,J6,CM,Midfielder,Rayo Vallecano,Spanish La Liga,65.0,6.35,31,ESP
Pathé Ciss,J6,CM,Midfielder,Rayo Vallecano,Spanish La Liga,25.0,7.1,31,SEN
Andrei Ratiu,J6,RM,Midfielder,Rayo Vallecano,Spanish La Liga,90.0,6.9,27,ROU
Carlos Soler,J6,LM,Midfielder,Real Sociedad,Spanish La Liga,63.0,6.71,28,ESP
Beñat Turrientes,J6,LM,Midfielder,Real Sociedad,Spanish La Liga,27.0,6.8,23,ESP
Jon Gorrotxategi,J6,CM,Midfielder,Real Sociedad,Spanish La Liga,90.0,6.31,23,ESP
Brais Méndez,J6,RM,Midfielder,Real Sociedad,Spanish La Liga,74.0,7.1,28,ESP
Pablo Torre,J6,CM,Midfielder,Mallorca,Spanish La Liga,90.0,6.49,22,ESP
Omar Mascarell,J6,CM,Midfielder,Mallorca,Spanish La Liga,43.0,5.78,32,EQG
Samu Costa,J6,CM,Midfielder,Mallorca,Spanish La Liga,47.0,6.36,24,POR
Antonio Sánchez,J6,CM,Midfielder,Mallorca,Spanish La Liga,62.0,5.88,28,ESP
Sergi Darder,J6,CM,Midfielder,Mallorca,Spanish La Liga,28.0,6.89,31,ESP
Marc Domenech,J6,RM,Midfielder,Mallorca,Spanish La Liga,29.0,5.87,19,ESP
Abel Bretones,J6,WB,Midfielder,Osasuna,Spanish La Liga,90.0,6.38,25,ESP
Moi Gómez,J6,CM,Midfielder,Osasuna,Spanish La Liga,85.0,6.71,31,ESP
Jon Moncayola,J6,CM,Midfielder,Osasuna,Spanish La Liga,90.0,6.97,27,ESP
Lucas Torró,J6,CM,Midfielder,Osasuna,Spanish La Liga,90.0,6.89,31,ESP
Marc Aguado,J6,CM,Midfielder,Elche,Spanish La Liga,90.0,6.7,25,ESP
Aleix Febas,J6,CM,Midfielder,Elche,Spanish La Liga,90.0,7.05,29,ESP
Grady Diangana,J6,CM,Midfielder,Elche,Spanish La Liga,68.0,6.44,27,COD
Germán Valera,J6,CM,Midfielder,Elche,Spanish La Liga,22.0,6.47,23,ESP
Luka Ilić,J6,LM,Midfielder,Oviedo,Spanish La Liga,26.0,5.75,26,SRB
Ilyas Chaira,J6,LM,Midfielder,Oviedo,Spanish La Liga,74.0,6.09,24,MAR
Alberto Reina,J6,CM,Midfielder,Oviedo,Spanish La Liga,75.0,6.1,28,ESP
Leander Dendoncker,J6,CM,Midfielder,Oviedo,Spanish La Liga,88.0,6.03,30,BEL
Haissem Hassan,J6,RM,Midfielder,Oviedo,Spanish La Liga,64.0,6.6,23,FRA
Kwasi Sibo,J6,CM,Midfielder,Oviedo,Spanish La Liga,26.0,5.88,27,GHA
Pedri,J6,DM,Midfielder,Barcelona,Spanish La Liga,89.0,7.23,22,ESP
Marc Casado,J6,DM,Midfielder,Barcelona,Spanish La Liga,45.0,6.96,22,ESP
Frenkie de Jong,J6,DM,Midfielder,Barcelona,Spanish La Liga,45.0,7.44,28,NED
Scott McTominay,J2,LM,Midfielder,Napoli,Italian Serie A,90.0,5.46,28,SCO
Kevin De Bruyne,J2,CM,Midfielder,Napoli,Italian Serie A,80.0,6.55,34,BEL
Andre-Frank Zambo Anguissa,J2,CM,Midfielder,Napoli,Italian Serie A,90.0,6.63,29,CMR
Matteo Politano,J2,RM,Midfielder,Napoli,Italian Serie A,90.0,6.93,32,ITA
Stanislav Lobotka,J2,DM,Midfielder,Napoli,Italian Serie A,90.0,6.4,30,SVK
Alessandro Deiola,J2,DM,Midfielder,Cagliari,Italian Serie A,90.0,5.92,30,ITA
Matteo Prati,J2,DM,Midfielder,Cagliari,Italian Serie A,64.0,5.88,21,ITA
Gianluca Gaetano,J2,DM,Midfielder,Cagliari,Italian Serie A,26.0,5.36,25,ITA
Michel Ndary Adopo,J2,DM,Midfielder,Cagliari,Italian Serie A,90.0,5.91,25,FRA
Adam Obert,J2,WB,Midfielder,Cagliari,Italian Serie A,90.0,6.19,23,SVK
Marco Palestra,J2,WB,Midfielder,Cagliari,Italian Serie A,82.0,5.73,20,ITA
Zito Luvumbo,J2,WB,Midfielder,Cagliari,Italian Serie A,33.0,5.63,23,ANG
Mattéo Tramoni,J2,CM,Midfielder,Pisa,Italian Serie A,63.0,5.81,25,FRA
Juan Cuadrado,J2,CM,Midfielder,Pisa,Italian Serie A,27.0,6.4,37,COL
Michel Aebischer,J2,CM,Midfielder,Pisa,Italian Serie A,90.0,6.89,28,SUI
Marius Marin,J2,CM,Midfielder,Pisa,Italian Serie A,82.0,5.71,27,ROU
Samuele Angori,J2,WB,Midfielder,Pisa,Italian Serie A,82.0,5.69,21,ITA
Idrissa Touré,J2,WB,Midfielder,Pisa,Italian Serie A,90.0,6.66,27,GER
Angeliño,J2,LM,Midfielder,Roma,Italian Serie A,89.0,6.82,28,ESP
Manu Koné,J2,CM,Midfielder,Roma,Italian Serie A,90.0,7.0,24,FRA
Bryan Cristante,J2,CM,Midfielder,Roma,Italian Serie A,90.0,6.91,30,ITA
Wesley,J2,RM,Midfielder,Roma,Italian Serie A,90.0,6.64,21,BRA
Ruslan Malinovskyi,J2,CM,Midfielder,Genoa,Italian Serie A,26.0,5.84,32,UKR
Morten Frendrup,J2,DM,Midfielder,Genoa,Italian Serie A,77.0,5.76,24,DEN
Patrizio Masini,J2,DM,Midfielder,Genoa,Italian Serie A,90.0,6.29,24,ITA
Khéphren Thuram,J2,CM,Midfielder,Juventus,Italian Serie A,90.0,6.55,24,FRA
Manuel Locatelli,J2,CM,Midfielder,Juventus,Italian Serie A,61.0,6.48,27,ITA
Teun Koopmeiners,J2,CM,Midfielder,Juventus,Italian Serie A,29.0,6.02,27,NED
João Mário Lopes,J2,WB,Midfielder,Juventus,Italian Serie A,61.0,6.54,25,POR
Filip Kostić,J2,WB,Midfielder,Juventus,Italian Serie A,29.0,6.51,32,SRB
Pierre Kalulu,J2,WB,Midfielder,Juventus,Italian Serie A,90.0,6.27,25,FRA
Ruben van Bommel,J1,LM,Midfielder,PSV Eindhoven,UEFA Champions League,90.0,7.45,21,NED
Ivan Perišić,J1,RM,Midfielder,PSV Eindhoven,UEFA Champions League,90.0,7.45,36,CRO
Joey Veerman,J1,DM,Midfielder,PSV Eindhoven,UEFA Champions League,90.0,7.45,26,NED
Jerdy Schouten,J1,DM,Midfielder,PSV Eindhoven,UEFA Champions League,45.0,7.34,28,NED
Guus Til,J1,CM,Midfielder,PSV Eindhoven,UEFA Champions League,45.0,6.73,27,NED
Mathias Rasmussen,J1,CM,Midfielder,Union SG,UEFA Champions League,90.0,7.45,27,NOR
Adem Zorgane,J1,CM,Midfielder,Union SG,UEFA Champions League,90.0,7.08,25,ALG
Ousseynou Niang,J1,WB,Midfielder,Union SG,UEFA Champions League,90.0,7.31,23,SEN
Anan Khalaili,J1,WB,Midfielder,Union SG,UEFA Champions League,90.0,7.37,21,ISR
Mikel Vesga,J1,DM,Midfielder,Athletic Club,UEFA Champions League,80.0,6.74,32,ESP
Mikel Jauregizar,J1,DM,Midfielder,Athletic Club,UEFA Champions League,90.0,7.23,21,ESP
Declan Rice,J1,LM,Midfielder,Arsenal,UEFA Champions League,90.0,7.46,26,ENG
Martín Zubimendi,J1,CM,Midfielder,Arsenal,UEFA Champions League,90.0,7.2,26,ESP
Mikel Merino,J1,RM,Midfielder,Arsenal,UEFA Champions League,90.0,7.05,29,ESP
Pape Matar Sarr,J1,LM,Midfielder,Tottenham,UEFA Champions League,68.0,6.83,23,SEN
João Palhinha,J1,LM,Midfielder,Tottenham,UEFA Champions League,22.0,7.2,30,POR
Rodrigo Bentancur,J1,CM,Midfielder,Tottenham,UEFA Champions League,90.0,7.3,28,URU
Lucas Bergvall,J1,RM,Midfielder,Tottenham,UEFA Champions League,89.0,6.98,19,SWE
Tajon Buchanan,J1,LM,Midfielder,Villarreal,UEFA Champions League,81.0,6.45,26,CAN
Pape Gueye,J1,CM,Midfielder,Villarreal,UEFA Champions League,77.0,7.46,26,SEN
Santi Comesaña,J1,CM,Midfielder,Villarreal,UEFA Champions League,77.0,7.33,28,ESP
Nicolas Pépé,J1,RM,Midfielder,Villarreal,UEFA Champions League,90.0,7.47,30,CIV
Gianluca Prestianni,J1,RM,Midfielder,Benfica,UEFA Champions League,21.0,7.47,19,ARG
Enzo Barrenechea,J1,DM,Midfielder,Benfica,UEFA Champions League,90.0,7.48,24,ARG
Richard Ríos,J1,DM,Midfielder,Benfica,UEFA Champions League,78.0,7.35,25,COL
Marko Janković,J1,DM,Midfielder,Qarabağ,UEFA Champions League,76.0,7.48,30,MNE
Pedro Bicalho,J1,DM,Midfielder,Qarabağ,UEFA Champions League,90.0,7.12,24,BRA
Khéphren Thuram,J1,CM,Midfielder,Juventus,UEFA Champions League,90.0,7.49,24,FRA
Teun Koopmeiners,J1,CM,Midfielder,Juventus,UEFA Champions League,68.0,7.34,27,NED
Manuel Locatelli,J1,CM,Midfielder,Juventus,UEFA Champions League,22.0,7.27,27,ITA
Andrea Cambiaso,J1,WB,Midfielder,Juventus,UEFA Champions League,90.0,7.49,25,ITA
Weston McKennie,J1,WB,Midfielder,Juventus,UEFA Champions League,59.0,7.5,27,USA
João Mário Lopes,J1,WB,Midfielder,Juventus,UEFA Champions League,31.0,7.5,25,POR
Felix Nmecha,J1,CM,Midfielder,Dortmund,UEFA Champions League,70.0,7.16,24,GER
Jobe Bellingham,J1,CM,Midfielder,Dortmund,UEFA Champions League,20.0,6.07,19,ENG
Marcel Sabitzer,J1,CM,Midfielder,Dortmund,UEFA Champions League,90.0,7.51,31,AUT
Daniel Svensson,J1,WB,Midfielder,Dortmund,UEFA Champions League,90.0,6.12,23,SWE
Yan Couto,J1,WB,Midfielder,Dortmund,UEFA Champions League,90.0,7.52,23,BRA
Aurélien Tchouaméni,J1,DM,Midfielder,Real Madrid,UEFA Champions League,90.0,7.52,25,FRA
Federico Valverde,J1,DM,Midfielder,Real Madrid,UEFA Champions League,90.0,7.3,27,URU
Pierre Højbjerg,J1,DM,Midfielder,Marseille,UEFA Champions League,90.0,7.52,30,DEN
Geoffrey Kondogbia,J1,DM,Midfielder,Marseille,UEFA Champions League,66.0,6.37,32,CTA
Arthur Vermeeren,J1,DM,Midfielder,Marseille,UEFA Champions League,24.0,6.75,20,BEL
Oscar Dorley,J1,DM,Midfielder,Slavia Prague,UEFA Champions League,90.0,7.31,27,LBR
Christos Zafeiris,J1,DM,Midfielder,Slavia Prague,UEFA Champions League,90.0,7.16,22,GRE
Sondre Auklend,J1,LM,Midfielder,Bodø/Glimt,UEFA Champions League,73.0,6.69,22,NOR
Patrick Berg,J1,CM,Midfielder,Bodø/Glimt,UEFA Champions League,90.0,7.29,27,NOR
Håkon Evjen,J1,RM,Midfielder,Bodø/Glimt,UEFA Champions League,90.0,7.53,25,NOR
Dani García,J1,DM,Midfielder,Olympiacos,UEFA Champions League,45.0,6.96,35,ESP
Christos Mouzakitis,J1,CM,Midfielder,Olympiacos,UEFA Champions League,45.0,7.53,18,GRE
Santiago Hezze,J1,DM,Midfielder,Olympiacos,UEFA Champions League,74.0,7.53,23,ARG
Mislav Oršić,J1,LM,Midfielder,Pafos FC,UEFA Champions League,58.0,7.25,32,CRO
Pedro Rodrigues,J1,CM,Midfielder,Pafos FC,UEFA Champions League,90.0,7.17,28,POR
Ivan Šunjić,J1,CM,Midfielder,Pafos FC,UEFA Champions League,90.0,6.93,28,BIH
Jajá,J1,RM,Midfielder,Pafos FC,UEFA Champions League,76.0,7.36,24,BRA
Dominik Szoboszlai,J1,DM,Midfielder,Liverpool,UEFA Champions League,90.0,7.53,24,HUN
Ryan Gravenberch,J1,DM,Midfielder,Liverpool,UEFA Champions League,90.0,7.53,23,NED
Koke,J1,CM,Midfielder,Atlético Madrid,UEFA Champions League,38.0,7.54,33,ESP
Nicolás González,J1,LM,Midfielder,Atlético Madrid,UEFA Champions League,76.0,7.15,27,ARG
Conor Gallagher,J1,CM,Midfielder,Atlético Madrid,UEFA Champions League,60.0,7.62,25,ENG
Pablo Barrios,J1,CM,Midfielder,Atlético Madrid,UEFA Champions League,90.0,7.63,22,ESP
Giuliano Simeone,J1,RM,Midfielder,Atlético Madrid,UEFA Champions League,90.0,7.63,22,ARG
Kenneth Taylor,J1,LM,Midfielder,Ajax,UEFA Champions League,62.0,7.25,23,NED
James McConnell,J1,LM,Midfielder,Ajax,UEFA Champions League,28.0,7.27,21,ENG
Youri Regeer,J1,CM,Midfielder,Ajax,UEFA Champions League,75.0,7.0,22,NED
Davy Klaassen,J1,RM,Midfielder,Ajax,UEFA Champions League,90.0,7.37,32,NED
Henrikh Mkhitaryan,J1,CM,Midfielder,Inter,UEFA Champions League,68.0,7.11,36,ARM
Davide Frattesi,J1,CM,Midfielder,Inter,UEFA Champions League,22.0,6.99,25,ITA
Hakan Çalhanoğlu,J1,CM,Midfielder,Inter,UEFA Champions League,86.0,7.64,31,TUR
Nicolò Barella,J1,CM,Midfielder,Inter,UEFA Champions League,79.0,7.65,28,ITA
Federico Dimarco,J1,WB,Midfielder,Inter,UEFA Champions League,79.0,6.91,27,ITA
Denzel Dumfries,J1,WB,Midfielder,Inter,UEFA Champions League,90.0,7.65,29,NED
Aleksandar Pavlovic,J1,DM,Midfielder,Bayern Munich,UEFA Champions League,63.0,7.02,21,GER
Leon Goretzka,J1,DM,Midfielder,Bayern Munich,UEFA Champions League,27.0,7.66,30,GER
Joshua Kimmich,J1,DM,Midfielder,Bayern Munich,UEFA Champions League,90.0,6.74,30,GER
Moisés Caicedo,J1,DM,Midfielder,Chelsea,UEFA Champions League,90.0,7.27,23,ECU
Reece James,J1,DM,Midfielder,Chelsea,UEFA Champions League,67.0,6.43,25,ENG
Andrey Santos,J1,DM,Midfielder,Chelsea,UEFA Champions League,23.0,6.82,21,BRA
Lee Kang-in,J1,RM,Midfielder,Paris S-G,UEFA Champions League,36.0,6.95,24,KOR
Fabián Ruiz Peña,J1,LM,Midfielder,Paris S-G,UEFA Champions League,54.0,7.66,29,ESP
Warren Zaïre-Emery,J1,LM,Midfielder,Paris S-G,UEFA Champions League,36.0,7.36,19,FRA
Vitinha,J1,CM,Midfielder,Paris S-G,UEFA Champions League,90.0,7.33,25,POR
João Neves,J1,RM,Midfielder,Paris S-G,UEFA Champions League,57.0,7.37,20,POR
Yunus Musah,J1,CM,Midfielder,Atalanta,UEFA Champions League,74.0,6.51,22,USA
Marten de Roon,J1,CM,Midfielder,Atalanta,UEFA Champions League,90.0,7.14,34,NED
Lorenzo Bernasconi,J1,WB,Midfielder,Atalanta,UEFA Champions League,90.0,6.74,21,ITA
Raoul Bellanova,J1,WB,Midfielder,Atalanta,UEFA Champions League,90.0,7.18,25,ITA
Raphael Onyedika,J1,DM,Midfielder,Club Brugge,UEFA Champions League,80.0,7.68,24,NGA
Aleksandar Stanković,J1,DM,Midfielder,Club Brugge,UEFA Champions League,90.0,7.69,20,SRB
Lamine Camara,J1,DM,Midfielder,Monaco,UEFA Champions League,90.0,7.69,21,SEN
Aladji Bamba,J1,DM,Midfielder,Monaco,UEFA Champions League,45.0,6.72,19,FRA
Mamadou Coulibaly,J1,DM,Midfielder,Monaco,UEFA Champions League,45.0,7.1,21,FRA
Elias Achouri,J1,LM,Midfielder,FC Copenhagen,UEFA Champions League,78.0,7.69,26,TUN
Thomas Delaney,J1,CM,Midfielder,FC Copenhagen,UEFA Champions League,54.0,7.38,34,DEN
Mads Emil Madsen,J1,CM,Midfielder,FC Copenhagen,UEFA Champions League,36.0,6.63,27,DEN
Lukas Lerager,J1,CM,Midfielder,FC Copenhagen,UEFA Champions League,90.0,7.72,32,DEN
Jordan Larsson,J1,RM,Midfielder,FC Copenhagen,UEFA Champions League,78.0,7.73,28,SWE
Ezequiél Fernández,J1,CM,Midfielder,Leverkusen,UEFA Champions League,50.0,7.15,23,ARG
Aleix García,J1,DM,Midfielder,Leverkusen,UEFA Champions League,40.0,7.31,28,ESP
Robert Andrich,J1,CM,Midfielder,Leverkusen,UEFA Champions League,87.0,7.23,30,GER
Álex Grimaldo,J1,WB,Midfielder,Leverkusen,UEFA Champions League,90.0,7.73,29,ESP
Lucas Vázquez,J1,WB,Midfielder,Leverkusen,UEFA Champions League,90.0,7.35,34,ESP
Jeremy Doku,J1,LM,Midfielder,Manchester City,UEFA Champions League,68.0,7.73,23,BEL
Sávio,J1,LM,Midfielder,Manchester City,UEFA Champions League,22.0,7.77,21,BRA
Tijjani Reijnders,J1,CM,Midfielder,Manchester City,UEFA Champions League,79.0,7.77,27,NED
Phil Foden,J1,CM,Midfielder,Manchester City,UEFA Champions League,90.0,7.8,25,ENG
Bernardo Silva,J1,RM,Midfielder,Manchester City,UEFA Champions League,90.0,7.81,31,POR
Rodri,J1,DM,Midfielder,Manchester City,UEFA Champions League,59.0,7.83,29,ESP
Nicolás González,J1,DM,Midfielder,Manchester City,UEFA Champions League,31.0,7.88,23,ESP
Scott McTominay,J1,LM,Midfielder,Napoli,UEFA Champions League,90.0,7.04,28,SCO
Kevin De Bruyne,J1,CM,Midfielder,Napoli,UEFA Champions League,25.0,6.47,34,BEL
Andre-Frank Zambo Anguissa,J1,CM,Midfielder,Napoli,UEFA Champions League,70.0,6.59,29,CMR
Elif Elmas,J1,CM,Midfielder,Napoli,UEFA Champions League,20.0,6.55,25,MKD
Stanislav Lobotka,J1,CM,Midfielder,Napoli,UEFA Champions League,71.0,6.7,30,SVK
Giorgi Kochorashvili,J1,DM,Midfielder,Sporting CP,UEFA Champions League,60.0,7.91,26,GEO
Hidemasa Morita,J1,DM,Midfielder,Sporting CP,UEFA Champions League,30.0,7.38,30,JPN
Morten Hjulmand,J1,DM,Midfielder,Sporting CP,UEFA Champions League,69.0,7.36,26,DEN
Zeno Debast,J1,DM,Midfielder,Sporting CP,UEFA Champions League,21.0,7.13,21,BEL
Ofri Arad,J1,DM,Midfielder,Qaırat Almaty,UEFA Champions League,69.0,7.06,27,ISR
Damir Kasabulat,J1,DM,Midfielder,Qaırat Almaty,UEFA Champions League,74.0,6.89,23,KAZ
Joelinton,J1,LM,Midfielder,Newcastle Utd,UEFA Champions League,61.0,7.07,29,BRA
Joe Willock,J1,RM,Midfielder,Newcastle Utd,UEFA Champions League,29.0,7.95,26,ENG
Sandro Tonali,J1,CM,Midfielder,Newcastle Utd,UEFA Champions League,90.0,7.32,25,ITA
Bruno Guimarães,J1,RM,Midfielder,Newcastle Utd,UEFA Champions League,90.0,7.99,27,BRA
Pedri,J1,DM,Midfielder,Barcelona,UEFA Champions League,90.0,8.01,22,ESP
Frenkie de Jong,J1,DM,Midfielder,Barcelona,UEFA Champions League,90.0,8.01,28,NED
Hugo Larsson,J1,DM,Midfielder,Eint Frankfurt,UEFA Champions League,79.0,6.28,21,SWE
Fares Chaïbi,J1,DM,Midfielder,Eint Frankfurt,UEFA Champions League,90.0,7.2,22,ALG
Gabriel Sara,J1,DM,Midfielder,Galatasaray,UEFA Champions League,24.0,6.71,26,BRA
Mario Lemina,J1,DM,Midfielder,Galatasaray,UEFA Champions League,54.0,6.24,32,GAB
Mauro Icardi,J1,DM,Midfielder,Galatasaray,UEFA Champions League,36.0,5.65,32,ARG
Lucas Torreira,J1,DM,Midfielder,Galatasaray,UEFA Champions League,90.0,7.37,29,URU
Ivan Ilić,J2,LM,Midfielder,Torino,Italian Serie A,75.0,6.67,24,SRB
Kristjan Asllani,J2,CM,Midfielder,Torino,Italian Serie A,80.0,6.23,23,ALB
Cesare Casadei,J2,RM,Midfielder,Torino,Italian Serie A,90.0,6.19,22,ITA
Simon Sohm,J2,CM,Midfielder,Fiorentina,Italian Serie A,45.0,6.62,24,SUI
Nicolò Fagioli,J2,CM,Midfielder,Fiorentina,Italian Serie A,45.0,6.39,24,ITA
Rolando Mandragora,J2,CM,Midfielder,Fiorentina,Italian Serie A,65.0,6.29,28,ITA
Cher Ndour,J2,CM,Midfielder,Fiorentina,Italian Serie A,25.0,5.63,21,ITA
Robin Gosens,J2,WB,Midfielder,Fiorentina,Italian Serie A,90.0,5.97,31,GER
Dodô,J2,WB,Midfielder,Fiorentina,Italian Serie A,90.0,6.05,26,BRA
Denil Castillo,J1,LM,Midfielder,Midtjylland,UEFA Europa League,90.0,7.07,21,ECU
Philip Billing,J1,RM,Midfielder,Midtjylland,UEFA Europa League,90.0,6.59,29,DEN
Pedro Bravo,J1,DM,Midfielder,Midtjylland,UEFA Europa League,90.0,6.01,20,COL
Tochi Chukwuani,J1,DM,Midfielder,Sturm Graz,UEFA Europa League,83.0,6.04,22,DEN
Jon Gorenc Stanković,J1,DM,Midfielder,Sturm Graz,UEFA Europa League,90.0,6.33,29,SVN
Magomed Ozdoyev,J1,DM,Midfielder,PAOK,UEFA Europa League,65.0,6.06,32,RUS
Mohamed Camara,J1,DM,Midfielder,PAOK,UEFA Europa League,25.0,6.36,28,GUI
Soualiho Meïté,J1,DM,Midfielder,PAOK,UEFA Europa League,90.0,6.28,31,FRA
Kristijan Belic,J1,DM,Midfielder,Maccabi Tel Aviv,UEFA Europa League,90.0,6.1,24,SRB
Issouf Sissokho,J1,DM,Midfielder,Maccabi Tel Aviv,UEFA Europa League,72.0,6.12,23,MLI
João Moutinho,J1,CM,Midfielder,Braga,UEFA Europa League,61.0,6.58,39,POR
Jean Gorby,J1,CM,Midfielder,Braga,UEFA Europa League,29.0,6.02,23,FRA
Gabriel Moscardo,J1,CM,Midfielder,Braga,UEFA Europa League,90.0,6.2,19,BRA
Leonardo Lelo,J1,WB,Midfielder,Braga,UEFA Europa League,90.0,6.86,25,POR
Victor Gomez,J1,WB,Midfielder,Braga,UEFA Europa League,90.0,6.58,25,ESP
Quinten Timber,J1,DM,Midfielder,Feyenoord,UEFA Europa League,45.0,6.63,24,NED
Luciano Valente,J1,DM,Midfielder,Feyenoord,UEFA Europa League,45.0,6.37,21,NED
Oussama Targhalline,J1,DM,Midfielder,Feyenoord,UEFA Europa League,90.0,6.62,23,MAR
Petar Sucic,J2,CM,Midfielder,Inter,Italian Serie A,61.0,6.07,21,CRO
Henrikh Mkhitaryan,J2,CM,Midfielder,Inter,Italian Serie A,29.0,6.67,36,ARM
Hakan Çalhanoğlu,J2,CM,Midfielder,Inter,Italian Serie A,67.0,5.5,31,TUR
Nicolò Barella,J2,CM,Midfielder,Inter,Italian Serie A,82.0,6.58,28,ITA
Federico Dimarco,J2,WB,Midfielder,Inter,Italian Serie A,82.0,6.1,27,ITA
Denzel Dumfries,J2,WB,Midfielder,Inter,Italian Serie A,90.0,6.05,29,NED
Jurgen Ekkelenkamp,J2,RM,Midfielder,Udinese,Italian Serie A,21.0,5.38,25,NED
Arthur Atta,J2,CM,Midfielder,Udinese,Italian Serie A,90.0,6.32,22,FRA
Jesper Karlström,J2,CM,Midfielder,Udinese,Italian Serie A,90.0,5.9,30,SWE
Jakub Piotrowski,J2,CM,Midfielder,Udinese,Italian Serie A,69.0,5.87,27,POL
Oier Zarraga,J2,CM,Midfielder,Udinese,Italian Serie A,21.0,5.86,26,ESP
Jordan Zemura,J2,WB,Midfielder,Udinese,Italian Serie A,90.0,6.02,25,ZIM
Kingsley Ehizibue,J2,WB,Midfielder,Udinese,Italian Serie A,79.0,5.64,30,NED
Patrick Osterhage,J1,DM,Midfielder,Freiburg,UEFA Europa League,90.0,6.47,25,GER
Maximilian Eggestein,J1,DM,Midfielder,Freiburg,UEFA Europa League,90.0,6.8,28,GER
Léo Leroy,J1,DM,Midfielder,Basel,UEFA Europa League,90.0,6.63,25,FRA
Metinho,J1,DM,Midfielder,Basel,UEFA Europa League,90.0,6.82,22,BRA
Tomás Händel,J1,DM,Midfielder,Red Star,UEFA Europa League,90.0,6.43,24,POR
Timi Elšnik,J1,DM,Midfielder,Red Star,UEFA Europa League,90.0,6.26,27,SVN
Reo Hatate,J1,LM,Midfielder,Celtic,UEFA Europa League,67.0,6.13,27,JPN
Arne Engels,J1,LM,Midfielder,Celtic,UEFA Europa League,23.0,5.65,22,BEL
Callum McGregor,J1,CM,Midfielder,Celtic,UEFA Europa League,90.0,6.13,32,SCO
Benjamin Nygren,J1,RM,Midfielder,Celtic,UEFA Europa League,90.0,6.63,24,SWE
Morgan Sanson,J1,CM,Midfielder,Nice,UEFA Europa League,61.0,6.01,31,FRA
Charles Vanhoutte,J1,CM,Midfielder,Nice,UEFA Europa League,90.0,6.55,27,BEL
Hicham Boudaoui,J1,CM,Midfielder,Nice,UEFA Europa League,61.0,6.21,26,ALG
Jonathan Clauss,J1,WB,Midfielder,Nice,UEFA Europa League,29.0,6.6,32,FRA
Melvin Bard,J1,WB,Midfielder,Nice,UEFA Europa League,79.0,6.65,24,FRA
Tom Louchet,J1,WB,Midfielder,Nice,UEFA Europa League,90.0,6.48,22,FRA
Manu Koné,J1,CM,Midfielder,Roma,UEFA Europa League,68.0,6.54,24,FRA
Bryan Cristante,J1,CM,Midfielder,Roma,UEFA Europa League,22.0,5.39,30,ITA
Neil El Aynaoui,J1,CM,Midfielder,Roma,UEFA Europa League,90.0,7.07,24,MAR
Kostas Tsimikas,J1,WB,Midfielder,Roma,UEFA Europa League,90.0,6.9,29,GRE
Devyne Rensch,J1,WB,Midfielder,Roma,UEFA Europa League,82.0,6.49,22,NED
Sofyan Amrabat,J1,DM,Midfielder,Betis,UEFA Europa League,90.0,6.47,29,MAR
Sergi Altimira,J1,DM,Midfielder,Betis,UEFA Europa League,45.0,5.79,24,ESP
Marc Roca,J1,DM,Midfielder,Betis,UEFA Europa League,45.0,6.78,28,ESP
Callum Hudson-Odoi,J1,LM,Midfielder,Nott'ham Forest,UEFA Europa League,63.0,6.61,24,ENG
Dan Ndoye,J1,LM,Midfielder,Nott'ham Forest,UEFA Europa League,27.0,5.93,24,SUI
Elliot Anderson,J1,CM,Midfielder,Nott'ham Forest,UEFA Europa League,90.0,6.8,22,ENG
Douglas Luiz,J1,CM,Midfielder,Nott'ham Forest,UEFA Europa League,45.0,6.52,27,BRA
Dilane Bakwa,J1,RM,Midfielder,Nott'ham Forest,UEFA Europa League,45.0,6.47,23,FRA
Morgan Gibbs-White,J1,CM,Midfielder,Nott'ham Forest,UEFA Europa League,90.0,6.0,25,ENG
Ibrahim Sangaré,J1,DM,Midfielder,Nott'ham Forest,UEFA Europa League,81.0,5.75,27,CIV
Lasse Berg Johnsen,J1,CM,Midfielder,Malmö,UEFA Europa League,31.0,6.46,26,NOR
Sead Haksabanović,J1,LM,Midfielder,Malmö,UEFA Europa League,75.0,6.75,26,MNE
Adrian Skogmar,J1,CM,Midfielder,Malmö,UEFA Europa League,75.0,6.21,19,SWE
Otto Rosengren,J1,CM,Midfielder,Malmö,UEFA Europa League,90.0,6.56,22,SWE
Hugo Bolin,J1,RM,Midfielder,Malmö,UEFA Europa League,90.0,6.83,22,SWE
Petar Stanic,J1,LM,Midfielder,Ludogorets,UEFA Europa League,62.0,6.31,24,SRB
Filip Kaloč,J1,LM,Midfielder,Ludogorets,UEFA Europa League,28.0,6.25,25,CZE
Pedrinho,J1,CM,Midfielder,Ludogorets,UEFA Europa League,90.0,6.74,27,BRA
Deroy Duarte,J1,RM,Midfielder,Ludogorets,UEFA Europa League,87.0,6.57,26,CPV
Arbër Hoxha,J1,LM,Midfielder,Dinamo Zagreb,UEFA Europa League,89.0,6.83,26,ALB
Miha Zajc,J1,CM,Midfielder,Dinamo Zagreb,UEFA Europa League,89.0,6.56,31,SVN
