Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J29,Juventus,Genoa,0–0,"40,098",Allianz Stadium,Antonio Giua,2024-03-17,https://fbref.com/en/matches/4406f8bc/Juventus-Genoa-March-17-2024-Serie-A
J29,Hellas Verona,Milan,1–3,"26,165",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,2024-03-17,https://fbref.com/en/matches/73d4a95b/Hellas-Verona-Milan-March-17-2024-Serie-A
J29,Roma,Sassuolo,1–0,"66,871",Stadio Olimpico,Gianluca Manganiello,2024-03-17,https://fbref.com/en/matches/a59ffc20/Roma-Sassuolo-March-17-2024-Serie-A
J29,Inter,Napoli,1–1,"71,551",Stadio Giuseppe Meazza,Federico La Penna,2024-03-17,https://fbref.com/en/matches/3ea9e35f/Internazionale-Napoli-March-17-2024-Serie-A
J30,Napoli,Atalanta,0–3,"50,000",Stadio Diego Armando Maradona,Luca Pairetto,2024-03-30,https://fbref.com/en/matches/45e6d215/Napoli-Atalanta-March-30-2024-Serie-A
J30,Torino,Monza,1–0,"24,286",Stadio Olimpico di Torino,Gianluca Aureliano,2024-03-30,https://fbref.com/en/matches/a797c77d/Torino-Monza-March-30-2024-Serie-A
J30,Genoa,Frosinone,1–1,"31,462",Stadio Comunale Luigi Ferraris,Juan Sacchi,2024-03-30,https://fbref.com/en/matches/949865c6/Genoa-Frosinone-March-30-2024-Serie-A
J30,Lazio,Juventus,1–0,"53,000",Stadio Olimpico,Andrea Colombo,2024-03-30,https://fbref.com/en/matches/2b4a58d1/Lazio-Juventus-March-30-2024-Serie-A
J30,Fiorentina,Milan,1–2,"34,273",Stadio Artemio Franchi,Fabio Maresca,2024-03-30,https://fbref.com/en/matches/a9ac1dd4/Fiorentina-Milan-March-30-2024-Serie-A
J30,Bologna,Salernitana,3–0,"27,255",Stadio Renato Dall'Ara,Ermanno Feliciani,2024-04-01,https://fbref.com/en/matches/b2dfb23d/Bologna-Salernitana-April-1-2024-Serie-A
J30,Sassuolo,Udinese,1–1,"11,512",Mapei Stadium - Città del Tricolore,Michael Fabbri,2024-04-01,https://fbref.com/en/matches/f6e582c5/Sassuolo-Udinese-April-1-2024-Serie-A
J30,Cagliari,Hellas Verona,1–1,"16,285",Unipol Domus,Daniele Doveri,2024-04-01,https://fbref.com/en/matches/f7d8a40e/Cagliari-Hellas-Verona-April-1-2024-Serie-A
J30,Lecce,Roma,0–0,"29,031",Stadio Comunale Via Del Mare,Matteo Marcenaro,2024-04-01,https://fbref.com/en/matches/e48fdc60/Lecce-Roma-April-1-2024-Serie-A
J30,Inter,Empoli,2–0,"71,551",Stadio Giuseppe Meazza,Federico Dionisi,2024-04-01,https://fbref.com/en/matches/58bfb9d7/Internazionale-Empoli-April-1-2024-Serie-A
J31,Salernitana,Sassuolo,2–2,"14,036",Stadio Arechi,Simone Sozza,2024-04-05,https://fbref.com/en/matches/093991c7/Salernitana-Sassuolo-April-5-2024-Serie-A
J31,Milan,Lecce,3–0,"71,576",Stadio Giuseppe Meazza,Luca Massimi,2024-04-06,https://fbref.com/en/matches/43765d2c/Milan-Lecce-April-6-2024-Serie-A
J31,Roma,Lazio,1–0,"64,513",Stadio Olimpico,Marco Guida,2024-04-06,https://fbref.com/en/matches/c6904d7c/Roma-Lazio-April-6-2024-Serie-A
J31,Empoli,Torino,3–2,"8,374",Stadio Carlo Castellani,Davide Massa,2024-04-06,https://fbref.com/en/matches/4b35fb0d/Empoli-Torino-April-6-2024-Serie-A
J31,Frosinone,Bologna,0–0,"14,986",Stadio Benito Stirpe,Daniele Orsato,2024-04-07,https://fbref.com/en/matches/9e8b48ec/Frosinone-Bologna-April-7-2024-Serie-A
J31,Monza,Napoli,2–4,"13,169",U-Power Stadium,Daniele Doveri,2024-04-07,https://fbref.com/en/matches/9bd21fb8/Monza-Napoli-April-7-2024-Serie-A
J31,Hellas Verona,Genoa,1–2,"20,342",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,2024-04-07,https://fbref.com/en/matches/b266d1c5/Hellas-Verona-Genoa-April-7-2024-Serie-A
J31,Cagliari,Atalanta,2–1,"16,342",Unipol Domus,Antonio Rapuano,2024-04-07,https://fbref.com/en/matches/3a4f86ae/Cagliari-Atalanta-April-7-2024-Serie-A
J31,Juventus,Fiorentina,1–0,"37,994",Allianz Stadium,Federico La Penna,2024-04-07,https://fbref.com/en/matches/186d535c/Juventus-Fiorentina-April-7-2024-Serie-A
J31,Udinese,Inter,1–2,"24,993",Bluenergy Stadium,Marco Piccinini,2024-04-08,https://fbref.com/en/matches/13a593d3/Udinese-Internazionale-April-8-2024-Serie-A
J32,Lazio,Salernitana,4–1,"34,000",Stadio Olimpico,Luca Zufferli,2024-04-12,https://fbref.com/en/matches/500cf804/Lazio-Salernitana-April-12-2024-Serie-A
J32,Lecce,Empoli,1–0,"25,957",Stadio Comunale Via Del Mare,Maurizio Mariani,2024-04-13,https://fbref.com/en/matches/e1660e90/Lecce-Empoli-April-13-2024-Serie-A
J32,Torino,Juventus,0–0,"27,788",Stadio Olimpico di Torino,Fabio Maresca,2024-04-13,https://fbref.com/en/matches/df4af29b/Torino-Juventus-April-13-2024-Serie-A
J32,Bologna,Monza,0–0,"26,903",Stadio Renato Dall'Ara,Federico La Penna,2024-04-13,https://fbref.com/en/matches/7ae9f1cb/Bologna-Monza-April-13-2024-Serie-A
J32,Napoli,Frosinone,2–2,"51,177",Stadio Diego Armando Maradona,Michael Fabbri,2024-04-14,https://fbref.com/en/matches/4cd52f7a/Napoli-Frosinone-April-14-2024-Serie-A
J32,Sassuolo,Milan,3–3,"19,199",Mapei Stadium - Città del Tricolore,Davide Massa,2024-04-14,https://fbref.com/en/matches/55d35708/Sassuolo-Milan-April-14-2024-Serie-A
J32,Inter,Cagliari,2–2,"72,559",Stadio Giuseppe Meazza,Francesco Fourneau,2024-04-14,https://fbref.com/en/matches/6fa3136b/Internazionale-Cagliari-April-14-2024-Serie-A
J32,Fiorentina,Genoa,1–1,"25,120",Stadio Artemio Franchi,Davide Di Marco,2024-04-15,https://fbref.com/en/matches/f4f2aa58/Fiorentina-Genoa-April-15-2024-Serie-A
J32,Atalanta,Hellas Verona,2–2,"14,666",Gewiss Stadium,Juan Sacchi,2024-04-15,https://fbref.com/en/matches/6a69ffd2/Atalanta-Hellas-Verona-April-15-2024-Serie-A
J33,Genoa,Lazio,0–1,"30,697",Stadio Comunale Luigi Ferraris,Ermanno Feliciani,2024-04-19,https://fbref.com/en/matches/a83ed0d9/Genoa-Lazio-April-19-2024-Serie-A
J33,Cagliari,Juventus,2–2,"16,179",Unipol Domus,Marco Piccinini,2024-04-19,https://fbref.com/en/matches/9886fa0c/Cagliari-Juventus-April-19-2024-Serie-A
J33,Empoli,Napoli,1–0,"12,500",Stadio Carlo Castellani,Gianluca Manganiello,2024-04-20,https://fbref.com/en/matches/08b10a76/Empoli-Napoli-April-20-2024-Serie-A
J33,Hellas Verona,Udinese,1–0,"27,662",Stadio Marc'Antonio Bentegodi,Marco Guida,2024-04-20,https://fbref.com/en/matches/e1ddfae8/Hellas-Verona-Udinese-April-20-2024-Serie-A
J33,Sassuolo,Lecce,0–3,"16,210",Mapei Stadium - Città del Tricolore,Daniele Doveri,2024-04-21,https://fbref.com/en/matches/d1e0f970/Sassuolo-Lecce-April-21-2024-Serie-A
J33,Torino,Frosinone,0–0,"23,728",Stadio Olimpico di Torino,Antonio Rapuano,2024-04-21,https://fbref.com/en/matches/ee365788/Torino-Frosinone-April-21-2024-Serie-A
J33,Salernitana,Fiorentina,0–2,"14,597",Stadio Arechi,Matteo Marchetti,2024-04-21,https://fbref.com/en/matches/fcfc5c95/Salernitana-Fiorentina-April-21-2024-Serie-A
J33,Monza,Atalanta,1–2,"13,983",U-Power Stadium,Antonio Giua,2024-04-21,https://fbref.com/en/matches/8959e7b1/Monza-Atalanta-April-21-2024-Serie-A
J33,Roma,Bologna,1–3,"63,850",Stadio Olimpico,Fabio Maresca,2024-04-22,https://fbref.com/en/matches/483d3341/Roma-Bologna-April-22-2024-Serie-A
