Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Rapid Wien,24.9,10,56.85,94.64,98.21,94.05,11.01,5.95,97.62,56.85,82.74,86.9,83.33,85.12,73.81,74.4,80.36,64.88,97.02,89.88,88.69,75.0,89.88,91.07,89.88,97.62,92.56,91.07,91.67,96.43,98.81,90.48,49.4,94.05,88.1,45.24,24.4,92.86,12.5,34.52,89.29,96.43,98.21,92.86,85.71,83.33,90.48,93.45,85.71,7.14,53.57,82.74,68.45,10.42,79.46,41.07,27.98,80.36,9.23,30.65,80.65,95.24,41.96,67.26,89.58,41.07,59.52,92.86,69.94,86.01,24.4,43.75,20.24,11.9,14.88,36.9,55.65,48.21,36.31,19.94,93.45,39.29,15.77,89.88,97.02,97.02,97.02,21.13,75.6,8.33,62.5,62.5,47.02,48.21,75.6,84.52,52.68,78.57,92.86,33.33,19.05
Rayo Vallecano,29.3,38,26.79,38.39,72.62,58.33,11.01,11.9,70.24,20.83,44.05,48.81,56.55,55.36,35.12,35.12,53.57,88.69,70.24,52.98,32.44,65.18,54.17,44.94,55.06,38.69,53.57,67.86,21.43,37.2,46.73,68.15,13.69,61.9,48.51,61.9,56.85,50.0,60.12,63.69,41.07,64.29,35.71,50.0,56.55,52.38,48.21,50.89,39.29,14.29,56.55,45.24,17.26,60.12,79.46,11.9,28.87,15.48,20.54,27.38,52.08,68.45,42.86,36.61,83.93,28.87,35.71,61.31,73.21,69.35,73.21,43.75,17.86,72.02,80.95,49.4,40.48,79.76,51.49,72.02,56.85,57.74,22.02,51.19,61.31,36.31,49.7,69.64,67.26,19.94,22.62,31.55,52.98,37.5,17.26,23.21,52.68,58.93,64.29,31.55,71.43
Real Madrid,26.8,52,96.73,96.43,92.26,95.83,90.77,96.73,94.64,94.94,97.02,95.83,97.02,96.43,92.86,92.26,89.88,44.64,95.83,95.83,77.08,7.74,94.64,98.21,94.64,29.46,42.86,46.73,16.37,65.18,18.45,13.1,90.18,11.31,52.98,3.57,88.1,95.83,48.21,61.9,94.05,97.02,93.45,95.83,97.02,95.83,97.62,96.43,98.81,80.36,75.6,97.02,80.65,47.32,54.76,94.05,83.93,27.98,96.73,48.81,58.63,29.17,2.38,100.0,87.2,26.79,38.99,77.68,51.79,55.95,51.79,88.69,14.88,4.76,6.55,39.29,92.26,45.83,13.69,45.54,19.05,0.6,87.5,97.62,95.83,92.86,26.79,64.58,95.83,62.5,94.05,98.81,100.0,98.81,98.81,88.1,84.82,58.93,72.62,16.96,73.21
Real Sociedad,25.2,50,37.8,49.11,35.12,36.31,78.87,73.21,36.31,35.71,57.14,59.52,63.69,64.29,48.81,51.79,52.38,54.17,34.52,48.21,36.9,34.23,50.6,63.69,50.6,55.95,52.08,55.95,39.88,73.81,51.19,38.69,66.07,42.86,17.26,53.57,59.82,57.14,26.79,29.76,66.67,58.33,48.21,57.14,48.21,55.36,54.76,50.89,59.52,40.48,71.73,55.95,26.79,35.12,54.76,18.15,40.48,25.3,72.62,24.7,80.65,44.64,73.81,18.45,72.02,17.26,16.67,80.06,75.89,69.35,77.68,43.75,10.12,57.74,47.62,55.36,13.1,38.69,26.19,46.73,64.29,81.55,54.17,54.17,34.52,47.62,52.98,74.4,75.0,26.79,29.17,48.21,57.14,34.52,50.6,66.37,69.64,20.83,38.69,68.75,60.42
Red Star,26.5,8,77.98,36.61,42.26,40.77,58.04,38.99,35.12,80.06,26.79,24.4,22.62,18.45,31.55,33.93,41.07,26.49,32.74,34.52,33.93,27.98,51.49,68.75,52.98,23.81,8.33,85.12,3.57,3.57,41.07,46.13,51.19,32.44,79.76,23.81,0.89,17.86,28.57,13.1,27.98,32.74,37.5,17.86,63.1,91.37,25.6,58.04,50.89,15.18,30.95,26.79,87.5,91.96,79.46,93.45,88.1,8.63,63.1,59.82,80.65,21.73,8.33,34.23,2.98,89.29,54.46,15.77,40.77,55.95,24.4,43.75,94.35,72.62,66.67,7.74,15.18,96.43,31.55,14.29,2.38,28.27,15.77,55.95,41.07,37.2,22.02,21.13,26.49,98.81,1.79,43.45,56.55,29.17,61.31,10.71,99.4,10.71,1.19,63.69,13.69
Reims,24.5,34,22.32,27.68,41.67,25.89,22.92,16.96,42.86,26.79,35.12,30.36,44.05,41.67,23.81,20.24,25.3,24.4,35.71,28.57,38.1,71.43,46.73,65.48,45.24,36.9,58.93,76.19,7.44,34.82,53.27,52.38,47.92,57.74,40.48,80.36,54.46,31.55,75.3,65.48,22.62,35.71,39.29,31.55,76.19,71.73,29.17,62.5,49.4,10.42,46.43,35.12,63.99,13.1,29.76,56.25,47.02,44.64,20.54,48.81,80.65,43.75,22.92,57.14,58.93,75.0,85.12,41.37,51.79,55.95,61.31,43.75,77.08,54.17,62.5,50.6,69.35,78.87,84.82,63.99,70.54,29.17,17.56,47.02,39.29,42.56,57.74,55.95,22.92,21.13,20.24,52.08,57.74,50.0,36.9,83.33,55.95,95.24,85.71,36.9,42.56
Rennes,25.1,34,65.18,59.82,57.14,72.62,75.3,84.82,60.12,58.33,64.29,61.9,62.5,62.2,69.05,68.45,51.79,22.62,58.33,69.05,57.74,36.61,77.98,80.36,77.38,61.31,60.12,56.85,63.69,57.14,61.61,30.06,87.5,27.38,79.17,27.38,84.52,62.5,19.64,25.0,71.43,67.86,61.31,62.5,77.98,65.48,57.74,65.18,81.55,41.07,16.07,64.29,62.2,69.35,79.46,25.0,52.68,78.57,63.1,35.12,33.04,56.55,48.81,75.6,50.6,30.65,22.32,80.06,65.48,40.48,84.82,43.75,36.9,29.46,32.14,57.14,36.61,25.6,23.81,31.85,60.12,36.31,24.4,79.17,60.71,61.31,63.69,82.74,62.2,66.96,88.69,73.81,59.52,70.24,82.74,94.05,25.3,28.87,26.79,42.26,47.62
Roma,26.5,50,60.12,62.5,80.06,65.77,88.1,79.46,79.76,62.8,84.52,82.74,75.0,74.4,89.88,88.1,86.9,72.62,77.98,79.17,67.26,64.29,66.67,69.64,66.67,15.48,15.48,9.52,35.42,61.31,5.95,2.98,97.02,4.76,22.02,17.26,77.98,80.36,36.9,35.71,85.71,77.38,68.45,80.36,29.76,15.48,86.31,92.86,56.55,57.74,85.71,84.52,73.81,69.35,41.96,80.36,82.14,30.95,79.76,59.82,44.64,16.96,41.07,70.24,95.54,17.26,39.88,89.58,40.77,55.95,24.4,43.75,11.01,32.14,34.52,74.4,67.26,41.07,39.88,58.63,44.64,35.71,78.57,66.07,79.17,66.67,7.14,21.13,80.36,50.0,63.69,85.71,73.81,90.48,82.14,64.29,6.55,85.71,95.24,36.31,67.26
Saint-Étienne,25.9,34,41.96,25.6,29.76,28.57,41.67,38.99,27.38,41.37,52.98,47.62,64.29,63.1,46.43,42.86,10.12,13.1,30.95,60.71,41.96,6.55,58.93,46.73,58.93,52.68,73.81,63.69,44.94,45.83,61.61,68.15,25.89,67.86,72.02,59.52,27.98,46.43,75.3,58.93,44.05,52.08,27.38,46.43,39.29,36.9,38.69,26.49,48.51,18.45,42.26,54.76,67.26,52.98,47.62,19.94,37.8,83.63,63.1,2.98,33.04,47.62,15.48,79.17,9.23,91.67,86.31,20.83,97.62,99.11,77.68,43.75,89.88,36.9,63.69,48.21,59.52,64.29,66.96,37.8,50.0,13.1,21.13,57.14,27.38,29.17,70.83,74.4,40.77,72.32,21.43,66.67,75.0,64.29,20.83,77.38,35.12,41.37,27.38,13.1,23.81
Sevilla,26.1,38,30.95,29.46,56.25,42.86,26.79,22.02,54.76,37.2,51.19,50.6,60.71,58.33,47.02,45.83,30.65,65.48,60.71,50.6,16.67,24.4,29.17,50.0,30.95,50.6,48.81,61.01,42.26,53.57,50.6,25.0,80.95,17.26,72.62,52.08,78.87,51.79,35.71,75.0,51.79,40.48,26.49,51.79,78.57,85.12,29.76,37.5,52.98,16.07,52.68,51.19,14.58,8.63,22.32,26.19,35.71,34.82,20.54,44.94,52.08,36.31,64.29,75.0,53.57,22.62,16.07,61.31,55.65,63.69,61.31,43.75,24.4,43.15,70.24,54.17,35.71,39.88,43.15,37.8,63.1,45.24,22.62,37.5,53.57,25.6,47.62,55.95,58.63,36.61,93.45,53.57,79.76,53.57,14.29,82.74,82.14,18.15,26.19,10.12,33.33
Shakhtar,24.2,8,26.79,24.11,12.2,4.46,58.04,88.39,8.04,17.86,47.62,39.88,54.76,48.21,39.88,27.98,69.05,57.14,8.93,16.37,21.13,33.33,5.95,17.86,5.95,33.33,35.12,85.12,1.19,40.18,27.08,85.12,4.17,70.83,86.9,47.02,10.12,38.1,95.83,98.21,15.48,11.9,23.21,38.1,86.31,94.05,45.83,8.93,50.89,94.94,89.29,46.43,87.5,35.12,79.46,75.89,6.85,89.88,95.24,17.26,9.82,41.96,9.82,52.38,17.56,93.75,94.94,55.06,83.33,55.95,94.05,43.75,88.99,80.65,77.38,95.83,58.33,92.86,93.45,100.0,13.1,19.64,95.83,7.14,8.93,23.81,29.17,91.96,28.27,44.64,5.36,71.43,91.07,75.6,68.45,2.98,95.83,72.02,58.93,55.95,97.62
Shamrock Rov,26.6,8,65.18,34.23,12.2,48.21,11.01,5.95,12.5,54.76,46.43,46.43,77.38,76.19,14.88,16.67,10.71,21.43,27.38,65.77,21.13,13.99,33.04,32.74,34.82,36.31,44.94,36.31,38.39,58.04,63.1,69.35,26.79,39.58,18.45,92.26,0.89,47.62,63.1,77.98,44.64,41.07,10.12,47.62,25.0,12.2,47.02,41.07,24.11,13.69,12.5,47.62,9.52,35.12,10.42,70.54,34.23,94.64,9.23,95.83,80.65,63.99,28.57,66.37,75.6,11.01,8.33,55.06,4.76,7.74,24.4,43.75,8.63,13.69,22.92,2.98,79.17,27.68,87.5,14.29,85.71,29.76,8.93,35.71,16.07,10.71,56.85,21.13,16.07,97.02,35.71,47.02,83.33,13.69,11.31,43.15,4.46,15.77,33.33,14.29,7.14
Slavia Prague,25.1,8,17.26,55.36,97.02,91.67,11.01,5.95,95.24,29.17,42.86,51.79,46.43,48.81,27.98,41.07,94.64,95.83,93.45,51.19,99.4,100.0,82.74,75.89,82.74,16.07,12.5,8.93,46.43,66.67,27.08,7.14,99.4,29.17,84.52,0.6,17.86,51.19,10.12,15.48,21.73,94.05,97.02,51.19,28.57,26.79,15.48,65.18,38.1,3.27,19.05,41.67,9.52,91.96,79.46,4.17,86.01,8.63,9.23,4.76,80.65,97.02,94.64,3.87,58.93,14.58,8.33,15.77,95.83,93.15,94.05,43.75,31.85,55.65,28.87,91.67,36.61,3.87,1.19,7.44,78.57,94.05,4.17,80.95,92.56,98.21,17.86,91.96,92.86,5.06,25.0,15.48,15.48,5.36,77.38,87.5,33.33,41.37,13.69,99.4,29.17
Slovan Bratislava,28.5,8,17.26,10.12,2.38,2.68,58.04,38.99,2.98,17.86,11.31,8.33,30.36,27.98,5.95,5.36,5.36,6.55,2.38,10.42,1.19,0.6,7.14,12.5,7.14,40.18,57.14,90.48,6.55,6.55,41.07,72.02,12.5,93.45,97.62,99.4,17.86,10.12,99.4,94.05,5.95,1.79,3.57,10.12,84.52,73.21,16.07,1.19,34.52,87.2,86.9,11.31,48.21,35.12,10.42,97.62,82.74,69.64,63.1,17.26,80.65,41.96,4.46,95.24,0.89,98.81,94.94,3.87,83.33,55.95,94.05,43.75,100.0,47.62,47.02,5.36,81.85,99.11,98.81,93.75,0.89,4.76,91.67,5.36,2.98,1.79,48.51,91.96,3.87,52.38,34.23,26.79,34.52,23.21,19.05,17.86,26.79,15.77,4.76,48.21,69.64
Southampton,25.2,38,5.95,8.33,8.93,11.31,11.01,13.99,10.71,6.25,63.69,57.74,72.62,69.64,63.1,58.33,18.45,15.48,14.58,39.29,20.24,24.4,20.83,63.1,20.83,54.76,39.88,49.4,67.26,30.95,23.81,36.61,44.05,50.0,27.38,64.88,1.79,54.76,89.88,87.5,50.0,38.69,30.95,54.76,83.93,71.73,55.95,60.12,55.95,88.1,35.12,63.69,29.76,60.12,79.46,41.96,50.0,87.8,25.3,21.73,80.65,11.31,37.5,81.55,9.23,92.86,91.07,10.42,78.87,81.25,73.21,43.75,91.67,86.9,92.86,80.36,72.02,65.48,72.62,66.67,27.68,23.81,72.62,29.76,9.52,29.76,31.55,69.64,47.62,12.5,84.23,83.93,89.88,87.8,38.1,11.31,30.36,48.21,30.95,44.64,51.19
Sparta Prague,26.2,8,11.9,4.46,13.99,8.04,11.01,5.95,8.04,8.04,2.98,2.38,3.57,2.38,5.36,3.57,16.67,41.67,5.06,2.38,1.79,13.99,4.17,3.27,4.17,13.69,12.5,58.93,1.19,40.18,16.07,51.79,18.75,87.8,63.99,72.92,2.68,1.79,69.64,21.43,2.38,2.38,9.23,1.79,7.14,8.33,5.95,1.79,9.82,100.0,92.56,2.98,87.5,91.96,79.46,88.69,0.6,94.64,9.23,59.82,9.82,21.73,29.76,63.69,4.17,97.62,97.62,15.77,40.77,55.95,24.4,43.75,87.5,70.24,91.96,60.71,79.17,58.93,66.96,58.63,41.07,32.44,99.4,3.57,6.55,5.95,11.9,21.13,1.79,41.96,37.8,7.74,8.93,13.1,8.93,3.57,43.75,4.76,47.02,17.86,49.7
Sporting CP,23.8,10,50.0,49.11,51.19,52.38,88.1,79.46,59.52,50.0,76.49,64.29,70.83,69.05,82.74,77.38,31.55,4.76,63.99,50.0,15.48,4.76,46.73,72.62,46.73,57.14,50.0,66.07,69.94,14.29,73.21,61.31,44.05,17.86,37.5,11.31,10.12,60.71,76.19,88.69,56.55,32.14,28.57,60.71,91.67,75.3,79.17,64.29,89.29,95.83,19.05,76.79,83.63,91.96,79.46,82.74,96.43,86.61,89.88,9.23,13.39,36.9,1.19,97.62,44.35,73.81,79.17,74.4,91.37,43.75,87.5,98.51,74.7,6.55,7.74,33.33,48.51,76.19,21.43,34.52,19.05,1.19,77.38,49.4,58.63,33.33,62.5,96.43,50.6,58.04,24.4,91.67,86.31,92.86,90.48,53.27,8.93,83.33,68.45,26.19,53.87
St. Gallen,25.9,6,80.36,68.45,75.0,69.35,11.01,5.95,71.13,91.07,36.31,41.07,36.61,39.58,26.49,39.88,82.14,81.55,65.77,69.64,83.04,51.19,72.92,58.93,73.81,31.55,57.14,50.6,56.25,5.95,73.21,82.74,17.56,81.25,73.81,33.63,21.73,42.26,61.31,48.81,38.1,55.95,82.74,42.26,55.65,61.61,40.48,15.48,62.5,56.25,59.23,36.9,20.24,91.96,79.46,30.65,6.85,3.87,9.23,40.77,5.65,82.74,61.9,14.29,2.08,100.0,99.4,3.87,59.82,74.7,24.4,43.75,98.21,53.27,20.24,65.48,69.35,77.38,43.15,75.6,76.79,79.17,57.74,69.64,73.81,79.17,65.48,21.13,60.71,83.63,13.1,10.71,14.29,3.57,61.9,64.88,77.08,15.77,41.67,100.0,76.79
St. Pauli,26.9,34,12.5,24.11,36.31,22.32,22.92,16.96,33.93,13.1,36.9,37.2,37.5,35.71,39.29,41.67,25.3,60.12,36.9,40.48,25.3,59.23,30.36,13.69,30.36,25.0,19.05,30.06,46.43,24.7,35.12,31.55,67.56,55.95,17.86,69.64,50.0,36.31,54.17,53.27,35.71,36.31,38.69,36.31,5.36,4.76,17.86,23.81,36.61,64.88,79.46,36.31,91.96,35.12,17.86,83.93,30.36,24.4,29.17,48.81,52.08,25.6,82.74,6.55,80.06,33.04,35.71,61.31,51.79,17.86,94.05,43.75,51.49,64.58,69.05,92.26,13.99,47.62,29.17,37.8,32.44,89.88,79.46,26.19,29.76,34.82,25.0,91.96,24.11,8.33,10.71,24.4,35.42,22.32,11.9,34.82,21.43,89.58,54.76,40.48,45.24
Strasbourg,21.4,34,76.19,62.5,27.38,53.57,29.76,16.96,25.6,72.02,78.57,70.24,68.45,67.26,88.69,89.29,13.69,5.36,33.93,41.07,31.25,19.64,52.38,59.52,51.19,25.0,38.69,30.06,39.88,30.95,29.17,15.48,93.45,44.64,35.71,66.67,70.24,69.64,83.93,99.11,57.14,20.83,29.46,69.64,76.19,74.4,67.86,40.18,71.43,37.5,78.27,78.57,52.68,52.98,47.62,55.36,77.38,78.57,29.17,13.69,33.04,49.4,14.29,93.45,69.94,68.45,82.74,69.35,86.9,90.77,61.31,43.75,59.23,32.74,36.9,99.4,63.69,46.73,78.57,90.18,82.74,8.04,57.14,52.38,32.14,35.71,32.14,55.95,56.25,80.36,67.26,86.31,88.1,83.93,49.4,92.26,63.69,87.8,93.45,35.71,82.14
Sturm Graz,23.5,8,2.38,3.57,4.76,16.67,11.01,5.95,3.57,2.08,5.95,4.76,16.67,15.48,4.76,5.95,1.19,19.05,4.17,6.55,9.82,3.57,5.06,1.79,5.36,85.12,95.24,96.43,38.39,30.95,87.2,91.96,10.71,72.92,69.94,86.01,29.76,5.95,82.14,69.64,7.74,4.76,2.68,5.95,10.71,10.12,20.83,5.06,4.17,61.01,30.95,5.36,48.21,35.12,10.42,23.21,41.07,11.31,9.23,95.83,80.65,54.76,10.71,35.42,24.11,83.93,86.31,55.06,4.76,7.74,24.4,43.75,80.95,55.65,78.87,22.02,20.83,98.21,90.77,97.02,21.13,30.65,40.77,2.98,3.57,3.57,94.35,21.13,3.87,3.87,2.98,11.9,27.98,7.14,1.79,86.9,28.57,74.11,57.74,15.48,88.69
Stuttgart,25.2,42,84.23,89.88,85.71,84.82,26.79,66.67,85.71,83.33,92.86,94.05,95.83,95.83,80.36,80.36,40.48,32.74,86.9,91.67,95.24,91.37,87.5,58.33,86.9,11.31,7.14,6.25,37.2,59.52,36.31,30.06,70.83,63.1,46.73,26.79,41.07,94.05,52.98,50.6,95.24,88.1,89.29,94.05,44.64,63.1,87.5,70.24,76.19,64.88,44.05,92.86,56.85,35.12,26.19,74.4,72.62,30.95,63.1,84.82,58.63,47.02,50.0,61.61,28.57,26.79,11.9,35.12,15.77,22.92,51.79,43.75,33.93,52.38,40.18,83.33,41.37,14.88,19.64,23.51,83.63,44.64,53.57,83.33,85.12,89.88,18.75,45.54,94.05,44.64,68.45,82.14,92.86,72.02,55.36,31.55,85.71,3.57,7.74,77.38,37.2
TSC,26.0,8,65.18,72.32,94.05,76.49,11.01,38.99,91.67,68.75,71.43,79.17,71.43,78.57,66.07,65.48,59.52,45.24,84.52,83.63,56.85,16.67,71.73,44.94,70.83,53.87,67.56,2.98,93.15,88.39,63.1,88.39,7.44,20.24,90.18,21.43,70.24,78.57,37.8,45.83,77.98,77.98,71.43,78.57,92.26,98.21,75.0,58.04,68.15,8.33,2.38,72.02,3.27,91.96,79.46,2.38,80.06,55.06,63.1,59.82,9.82,83.93,31.85,73.81,5.65,80.65,63.39,3.87,40.77,55.95,24.4,43.75,93.45,75.3,80.36,98.21,58.33,8.04,5.95,7.44,87.5,28.27,2.98,64.88,91.67,64.88,67.86,21.13,93.45,47.62,58.93,54.17,25.6,57.74,69.64,19.64,98.21,38.99,10.12,41.07,15.48
The New Saints,29.2,6,15.18,10.12,3.87,4.46,82.74,66.67,5.36,17.86,8.93,6.55,8.63,6.55,11.31,11.31,39.58,66.67,3.27,0.6,2.98,92.86,0.6,17.26,0.6,94.64,96.43,100.0,61.61,0.6,73.21,73.81,28.27,95.83,62.8,96.13,70.24,6.55,94.64,94.64,1.79,2.98,5.36,6.55,18.75,61.61,22.02,56.55,2.38,98.21,73.51,8.93,97.02,91.96,79.46,90.18,6.85,100.0,9.23,40.77,80.65,24.4,7.14,83.93,28.57,95.83,98.21,26.49,59.82,74.7,24.4,43.75,95.24,71.43,71.13,71.73,1.79,93.75,85.71,53.27,3.87,10.12,97.92,1.19,7.14,4.76,93.45,21.13,2.38,39.88,16.67,25.6,45.24,16.67,22.62,90.48,97.02,97.62,94.64,50.6,30.36
Torino,26.7,38,23.21,13.99,21.13,23.81,26.79,31.25,20.83,19.94,38.69,35.12,35.71,33.93,49.4,46.43,61.9,61.9,16.37,36.9,37.5,67.26,19.64,29.17,19.64,0.6,0.6,3.57,4.17,21.73,2.38,1.19,98.81,5.36,10.71,39.88,62.8,29.17,34.52,20.24,43.45,27.98,16.07,29.17,2.38,1.19,48.81,33.33,15.48,86.31,91.67,38.69,50.0,60.12,47.62,29.76,27.38,69.64,25.3,35.12,38.39,0.6,66.67,27.08,83.93,57.74,74.7,61.31,65.48,34.82,90.48,43.75,43.75,85.42,94.05,90.48,89.29,74.7,76.49,72.02,77.68,71.43,94.05,19.05,17.86,20.24,0.6,88.39,42.86,62.5,38.99,52.08,40.18,64.88,54.17,21.13,1.19,87.8,89.29,38.1,58.33
Tottenham,25.0,53,81.85,74.4,64.88,75.0,68.45,54.76,65.48,80.95,77.98,76.19,76.79,76.79,79.76,77.98,13.1,4.17,66.67,75.0,81.25,57.44,75.6,94.64,75.6,45.24,55.95,27.38,59.52,69.05,30.95,34.52,56.55,64.29,51.49,38.1,12.5,77.98,67.86,74.4,61.31,76.79,83.33,77.98,95.24,79.46,85.12,86.01,91.67,39.29,3.57,77.98,78.27,69.35,41.96,60.12,71.13,61.61,75.6,80.65,17.56,76.19,26.19,80.95,50.6,50.0,56.25,44.94,19.94,26.49,24.4,88.69,63.99,3.87,1.19,48.81,82.74,43.15,56.55,91.67,61.61,20.24,11.31,80.36,67.86,86.31,42.26,45.54,77.38,75.6,56.55,76.79,71.43,81.55,46.43,59.52,5.36,67.86,60.71,32.74,91.67
Toulouse,25.2,34,45.24,61.01,44.64,58.33,41.67,38.99,45.24,48.81,35.71,32.14,41.07,38.69,40.48,38.1,8.93,14.29,46.43,38.1,63.69,47.02,54.76,52.08,53.57,65.48,61.31,37.2,79.17,70.24,82.74,79.46,31.85,20.83,34.23,34.52,80.06,29.76,13.1,13.69,42.86,41.67,66.67,30.36,72.02,69.64,41.07,45.24,58.93,29.17,40.77,35.71,90.18,52.98,79.46,26.79,75.6,83.63,63.1,87.2,17.56,72.62,40.18,51.19,72.02,4.76,3.57,69.35,13.39,17.86,61.31,43.75,5.95,16.07,30.36,8.63,8.33,38.1,35.71,2.98,60.12,44.05,30.95,52.98,45.24,63.1,72.62,55.95,29.76,22.62,42.86,37.5,33.93,39.88,15.48,52.38,64.88,4.76,22.02,14.88,2.98
Twente,25.9,10,35.12,44.94,36.9,34.52,97.92,99.4,30.06,33.33,40.48,44.64,39.88,44.64,44.64,44.64,72.62,77.38,22.62,42.26,44.05,75.0,41.37,38.1,41.67,99.4,99.7,97.02,95.54,91.96,99.4,96.43,16.67,63.69,66.96,70.83,91.67,48.21,87.5,90.77,36.31,34.52,50.6,48.21,64.29,55.36,46.43,42.56,64.29,79.17,28.57,40.48,13.39,10.42,14.88,44.05,25.0,80.36,89.88,30.65,2.68,65.48,27.08,37.5,44.35,48.51,52.68,37.2,69.94,43.75,87.5,43.75,50.3,83.04,74.4,57.74,37.8,58.93,43.15,14.29,74.7,46.13,55.65,39.88,31.55,52.98,99.4,85.71,36.01,26.79,11.31,28.57,17.86,32.14,45.83,95.83,36.31,44.64,57.14,63.1,11.9
Udinese,26.4,38,33.33,21.43,38.39,35.42,26.79,31.25,39.88,23.21,32.14,29.76,28.87,23.81,33.33,29.76,81.55,73.21,37.5,32.44,32.44,87.5,23.51,37.5,22.62,11.31,16.07,23.81,20.54,20.24,23.21,13.69,91.96,30.65,24.11,46.43,33.93,25.6,36.31,24.11,33.93,25.6,32.14,25.6,38.69,47.62,30.95,49.11,32.74,47.32,76.19,31.55,35.12,27.38,22.32,9.52,21.73,85.71,25.3,27.38,8.33,6.55,68.45,53.57,50.6,41.96,44.64,48.21,73.21,81.25,24.4,93.75,39.29,51.19,40.18,47.02,7.74,43.15,49.4,14.29,48.21,60.71,62.8,27.98,35.71,34.82,18.75,55.95,41.67,72.32,85.12,48.81,51.79,44.64,70.83,86.31,65.48,34.52,56.55,71.43,10.71
Union Berlin,27.2,34,32.74,26.79,50.6,32.44,41.67,25.89,47.02,34.23,9.52,14.88,16.07,19.64,7.74,10.12,35.71,61.31,42.86,19.64,46.13,63.39,25.0,9.52,25.0,25.0,21.43,39.88,50.6,7.14,39.29,27.38,73.21,69.35,59.23,91.07,88.1,16.67,39.29,25.6,23.21,26.79,46.43,16.67,2.98,4.17,13.69,2.98,25.6,67.86,62.2,9.52,48.21,78.27,79.46,35.71,10.12,23.21,41.67,35.12,52.08,30.65,95.83,2.98,50.6,31.55,20.24,48.21,65.48,26.49,94.05,43.75,48.51,64.58,57.14,30.95,77.98,61.9,88.1,85.12,63.69,96.43,67.56,20.24,43.45,44.64,30.95,91.96,7.74,47.62,45.83,5.36,11.61,2.38,18.45,54.76,15.18,48.21,20.83,64.88,73.81
Union SG,25.3,10,26.79,90.48,95.24,89.88,46.13,79.46,95.83,27.68,48.21,58.93,50.6,56.55,42.26,50.0,77.68,87.5,96.43,88.1,73.81,45.83,88.1,82.74,87.5,100.0,98.21,38.99,100.0,100.0,100.0,100.0,4.76,90.77,83.63,56.85,97.32,76.19,1.79,12.5,76.19,90.48,95.83,76.19,98.81,100.0,60.12,92.26,95.24,0.6,1.19,48.21,0.6,2.68,3.57,3.57,69.64,10.12,47.32,72.92,13.39,100.0,96.43,7.44,89.58,13.69,30.95,37.2,27.68,43.75,24.4,43.75,23.51,96.43,86.61,63.1,5.36,2.98,17.86,48.81,13.1,95.83,0.6,86.31,92.56,91.37,100.0,21.13,57.14,1.79,75.0,16.37,13.1,8.93,39.88,75.0,94.05,81.55,84.52,93.45,72.62
Valencia,24.7,38,40.48,32.14,19.35,19.05,68.45,47.32,21.43,37.2,44.64,45.24,51.19,49.4,45.24,44.05,33.33,56.55,19.35,55.36,38.69,73.21,49.4,39.88,50.0,50.0,69.35,70.24,29.17,33.33,54.76,32.74,79.46,16.67,24.11,58.93,70.24,42.86,26.19,33.33,52.38,47.02,23.81,42.86,41.07,16.67,33.93,46.43,27.98,61.9,45.83,44.05,39.58,78.27,79.46,52.68,63.69,28.57,53.57,21.73,24.4,35.71,30.36,36.61,54.76,22.62,18.45,41.37,78.87,69.35,73.21,93.75,33.93,44.05,55.36,24.7,54.17,60.71,47.62,69.64,80.95,48.81,52.98,48.21,22.62,27.98,63.1,79.46,46.13,50.0,14.29,39.88,67.86,42.26,21.43,96.43,1.79,34.52,32.74,24.4,70.83
