Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Mallorca,28.7,38,0.89,1.02,10.05,2.82,0.11,0.13,18.0,1.58,331.92,426.95,145.74,165.61,140.76,166.05,38.58,73.76,7.42,25.61,6.29,2.95,31.16,12.61,30.76,15.37,9.5,8.03,5.55,1.79,6.76,13.16,6.39,10.24,8.58,30.55,0.45,543.39,68.37,188.63,244.71,115.55,16.71,543.26,15.34,6.71,288.03,10.76,2.24,14.92,9.92,328.45,2.13,0.16,0.03,12.26,11.37,2.05,0.11,0.08,0.03,40.08,17.68,16.03,1.16,4.34,3.21,0.24,0.08,0.08,0.0,0.0,1.25,6.29,16.16,24.34,3.79,9.34,16.79,0.61,0.71,33.71,24.84,74.53,19.58,28.18,16.26,0.0,46.8,-0.13,52.45,77.74,88.0,84.77,52.3,56.99,43.74,0.07,73.96,38.92,3.63
Malmö,27.0,8,1.25,1.5,12.88,3.88,0.12,0.25,22.62,2.0,399.38,503.75,220.25,244.0,135.38,163.75,27.0,56.12,9.38,29.25,10.62,2.75,38.25,13.62,38.0,15.62,8.88,6.88,5.5,3.25,6.88,13.5,6.62,10.5,5.62,21.25,1.0,607.5,60.25,194.62,252.75,164.75,24.0,607.25,17.88,8.0,352.62,10.25,4.25,15.38,10.5,395.62,2.75,0.12,0.12,11.5,11.62,1.5,0.12,0.5,0.0,40.5,11.62,13.12,2.12,4.62,2.5,0.0,0.5,0.38,0.0,0.12,1.56,1.62,9.88,19.12,3.75,7.88,14.0,0.75,0.5,24.75,25.88,89.88,24.62,41.62,15.75,0.12,53.1,-0.17,46.95,79.28,90.27,82.67,48.11,54.12,44.74,-0.36,54.11,16.4,5.36
Manchester City,26.7,48,1.9,1.86,16.04,5.62,0.12,0.17,29.08,3.29,573.62,648.44,295.08,317.0,239.04,260.31,32.33,51.33,12.54,45.35,12.17,1.6,53.17,30.44,52.52,12.9,7.73,4.54,5.52,2.83,5.92,12.04,6.12,8.67,5.83,15.19,0.94,743.08,53.23,162.96,323.04,262.79,35.96,742.92,20.42,9.5,481.17,23.5,10.33,12.06,10.19,565.81,1.46,0.04,0.02,7.62,9.44,1.15,0.15,0.12,0.04,37.83,7.79,8.0,1.33,3.67,2.38,0.33,0.12,0.12,0.0,0.0,1.31,2.71,6.54,30.06,4.15,4.81,8.77,0.5,1.67,15.79,22.25,136.12,32.38,60.06,13.65,0.0,61.74,0.02,49.34,88.46,93.09,91.83,62.98,54.73,46.52,-0.02,64.85,41.44,5.7
Manchester Utd,25.5,53,1.43,1.6,14.77,4.85,0.15,0.15,26.49,2.42,454.87,548.32,221.4,245.74,185.68,209.32,34.06,63.87,11.53,31.55,9.23,1.87,40.81,19.51,40.42,20.51,12.57,9.6,7.83,3.08,9.92,17.66,7.74,10.7,8.98,20.32,0.83,663.09,64.49,220.38,284.47,164.11,28.04,662.94,16.81,7.36,405.02,13.21,6.77,13.83,9.08,450.38,2.23,0.08,0.04,10.45,10.49,1.72,0.15,0.13,0.04,45.72,13.57,12.6,1.38,3.91,2.55,0.25,0.13,0.11,0.02,0.0,1.37,3.53,12.51,30.68,3.74,6.04,11.66,0.64,0.85,26.17,22.91,100.74,28.91,45.91,22.49,0.02,54.8,-0.11,51.85,82.96,90.1,88.71,53.33,58.92,43.78,-0.01,65.22,28.22,5.49
Marseille,26.7,34,2.06,1.88,14.15,5.44,0.24,0.29,25.82,3.79,600.79,683.53,300.85,323.03,251.26,275.0,31.24,52.74,11.21,44.5,9.56,2.03,50.41,19.53,50.09,16.24,10.53,7.18,6.74,2.32,8.06,13.88,5.82,8.0,8.24,15.38,0.91,782.41,56.71,203.82,399.41,184.44,25.0,782.12,17.85,8.18,478.24,14.68,5.79,13.85,9.21,594.82,1.88,0.18,0.12,11.59,10.91,1.56,0.15,0.18,0.06,43.68,9.18,7.32,1.38,3.97,2.56,0.15,0.18,0.09,0.09,0.0,1.4,2.71,5.94,30.09,3.91,5.26,9.09,0.82,1.74,16.5,23.06,120.03,29.62,42.38,18.59,0.09,63.3,0.1,55.64,87.9,93.13,91.37,59.23,61.72,45.83,0.01,64.48,45.62,9.02
Midtjylland,24.3,10,1.1,1.4,10.9,4.2,0.1,0.1,17.8,1.9,318.9,427.7,126.1,149.5,151.3,179.6,37.2,77.6,8.5,23.3,7.6,2.5,34.1,15.5,33.7,17.0,9.8,7.7,6.7,2.6,8.5,17.8,9.3,10.4,11.2,21.9,1.0,547.4,63.1,193.1,221.0,141.2,22.6,547.3,26.0,10.0,265.8,12.2,3.8,14.2,9.3,316.3,1.2,0.1,0.0,11.8,13.4,1.0,0.1,0.3,0.0,47.3,17.6,17.5,1.6,5.4,3.8,0.3,0.3,0.3,0.0,0.0,1.56,6.2,17.6,29.4,4.5,8.4,11.8,0.8,1.7,35.1,23.5,83.3,19.7,36.5,18.3,0.0,47.1,-0.21,50.14,74.56,84.35,84.24,47.94,52.59,38.46,-0.03,70.37,35.23,6.78
Milan,26.1,48,1.54,1.61,14.67,5.08,0.08,0.17,26.6,2.75,433.62,506.17,185.58,205.06,204.81,225.56,35.96,57.62,11.52,33.04,8.92,1.98,42.94,24.15,42.5,14.6,9.19,6.58,5.83,2.19,6.54,13.06,6.52,7.85,6.54,18.12,0.6,606.12,55.5,188.04,276.25,148.31,25.71,605.94,20.35,9.58,378.19,17.35,7.44,13.04,7.58,428.65,2.04,0.17,0.06,10.88,11.25,1.54,0.15,0.06,0.06,37.21,11.31,9.79,1.17,4.06,2.94,0.29,0.06,0.04,0.02,0.0,1.06,3.1,8.17,33.98,4.58,7.21,11.71,0.71,1.83,21.1,20.62,109.58,29.35,44.04,15.73,0.02,53.71,-0.04,53.6,85.67,90.5,90.8,62.41,56.87,47.08,-0.1,72.41,37.94,6.06
Mladá Boleslav,25.9,6,1.17,1.33,13.33,5.67,0.0,0.17,21.83,1.67,316.33,415.17,122.83,146.67,153.67,178.83,32.83,67.33,9.67,21.5,5.5,1.0,31.67,12.33,31.33,13.0,8.67,6.67,4.67,1.67,6.17,13.67,7.5,15.83,9.67,23.67,0.17,530.33,80.67,208.83,211.17,116.5,16.0,530.17,17.5,7.17,260.83,10.83,2.67,13.5,9.83,312.33,1.83,0.0,0.0,11.0,8.83,1.67,0.17,0.17,0.17,44.83,12.83,13.83,1.67,6.5,5.0,0.17,0.17,0.17,0.0,0.0,1.75,3.17,13.83,31.0,5.5,9.0,14.67,1.17,1.0,26.67,23.33,75.33,23.5,25.17,14.83,0.0,41.0,-0.12,48.11,76.19,83.75,85.93,48.76,55.64,40.97,0.05,76.92,22.92,7.98
Molde,26.2,10,1.3,1.29,12.0,4.0,0.0,0.0,21.5,1.9,530.2,639.0,237.3,265.0,242.6,273.3,39.0,71.4,9.3,41.2,12.2,1.7,51.7,17.0,51.3,18.0,10.8,8.5,6.8,2.7,8.6,16.6,8.0,13.1,8.8,23.7,0.4,761.9,59.3,217.3,356.3,194.1,29.8,761.9,18.5,7.6,429.7,13.1,5.1,16.0,9.8,525.5,2.3,0.3,0.2,12.8,11.5,0.9,0.0,0.0,0.0,51.7,15.4,11.3,1.6,3.5,1.9,0.2,0.0,0.0,0.0,0.0,1.51,3.2,9.9,36.7,4.1,6.0,14.0,0.9,2.0,26.7,25.8,120.0,23.4,48.8,19.4,0.0,56.2,0.01,57.68,82.97,89.55,88.77,54.62,56.07,41.08,-0.06,54.29,32.32,6.43
Monaco,24.7,44,1.8,1.96,13.89,5.07,0.16,0.18,24.5,3.05,417.91,516.82,197.48,223.61,178.3,205.39,33.34,63.0,10.93,35.75,10.16,1.64,45.41,19.09,45.14,19.09,12.2,8.27,8.18,2.64,9.34,17.57,8.23,10.59,11.0,20.0,0.68,632.95,51.95,169.2,310.66,159.39,26.61,632.77,17.82,7.89,345.59,14.7,5.34,17.41,10.02,414.5,1.89,0.16,0.09,13.18,12.91,2.2,0.09,0.14,0.0,50.61,12.39,12.66,1.32,4.02,2.7,0.3,0.14,0.14,0.0,0.0,1.29,2.16,8.09,21.8,4.73,6.55,11.0,0.84,0.93,25.05,27.43,109.64,27.55,43.75,21.55,0.0,54.11,-0.08,49.46,80.86,88.31,86.81,52.92,58.76,44.28,-0.02,67.16,26.7,7.64
Montpellier,26.1,34,0.68,0.99,10.91,3.26,0.09,0.12,18.06,1.15,336.53,424.12,142.47,162.65,144.03,166.91,40.71,71.32,7.5,25.74,4.97,2.21,30.56,15.56,30.29,18.56,11.44,8.88,7.76,1.91,9.12,17.88,8.76,10.82,8.03,21.56,0.74,533.32,60.94,177.53,243.03,118.59,15.88,533.21,17.91,7.71,282.79,10.65,4.06,14.06,8.71,333.76,2.56,0.21,0.06,12.56,12.88,1.91,0.09,0.26,0.09,39.68,11.0,13.0,2.32,5.71,3.44,0.03,0.26,0.24,0.03,0.0,1.95,5.79,14.59,24.71,3.94,7.97,13.62,0.82,0.85,24.0,22.76,76.41,19.21,27.12,20.56,0.03,45.3,-0.31,45.83,79.35,87.59,86.29,57.08,56.42,43.05,-0.19,60.25,39.68,6.02
Monza,26.8,38,0.71,0.79,8.76,2.61,0.08,0.08,15.47,1.13,374.95,460.92,157.42,176.24,172.66,195.32,37.16,67.39,6.45,23.55,5.16,1.89,28.84,14.03,28.45,14.79,8.29,8.0,5.32,1.47,7.16,13.18,6.03,10.05,8.03,23.0,1.0,561.53,75.05,217.66,241.61,106.74,12.63,561.45,13.34,5.79,340.89,10.87,2.34,13.42,8.79,371.21,2.37,0.08,0.05,13.47,13.92,1.42,0.0,0.11,0.08,34.18,14.92,15.92,1.82,4.82,3.03,0.08,0.11,0.05,0.05,0.0,1.57,5.71,14.66,28.13,4.13,8.76,14.05,0.68,0.87,30.84,22.21,71.32,16.61,22.03,15.45,0.05,48.5,-0.1,48.38,81.35,89.32,88.4,55.14,55.24,43.4,-0.16,62.86,38.95,4.84
NK Celje,26.0,12,2.0,1.79,12.42,4.5,0.17,0.33,23.08,3.5,405.75,489.08,158.5,177.42,190.75,212.08,48.67,76.25,9.33,30.17,8.17,2.0,36.0,18.58,35.42,15.0,8.08,7.42,6.17,1.42,6.58,15.67,9.08,9.25,9.42,22.17,0.25,593.17,62.25,196.42,257.67,144.58,23.08,592.83,15.67,7.58,351.17,14.08,5.08,13.92,7.75,401.25,1.92,0.0,0.0,13.42,12.83,1.33,0.33,0.17,0.0,38.92,11.17,10.5,2.0,4.92,2.83,0.17,0.17,0.08,0.08,0.0,1.62,5.17,11.92,26.67,5.25,7.25,14.0,0.92,0.75,21.67,21.67,90.0,26.58,38.33,14.67,0.08,52.1,0.12,51.55,82.96,89.34,89.94,63.83,47.8,48.37,-0.23,57.52,43.37,6.57
Nantes,26.7,34,1.15,1.15,10.15,3.5,0.15,0.15,18.12,1.88,323.5,410.47,139.44,158.21,143.71,164.91,32.82,65.76,7.56,25.82,6.35,2.5,30.97,14.76,30.71,18.97,11.06,9.94,6.59,2.44,9.44,16.62,7.18,11.82,8.32,29.62,0.29,525.71,62.85,180.0,237.91,112.91,18.94,525.56,15.44,6.68,279.18,10.12,4.15,14.26,8.41,321.53,2.09,0.12,0.0,12.15,11.44,0.91,0.09,0.24,0.09,37.91,12.53,12.91,1.53,4.35,2.91,0.18,0.24,0.21,0.0,0.03,1.49,4.44,13.62,23.79,4.09,7.06,17.29,0.97,0.44,25.44,22.68,76.44,20.0,31.94,20.5,0.03,40.4,0.0,49.25,78.81,88.14,87.14,49.91,57.6,43.26,-0.03,66.9,32.6,5.61
Napoli,28.6,38,1.47,1.39,13.13,3.95,0.11,0.13,23.21,2.63,444.58,527.18,192.0,212.47,201.71,224.47,41.63,65.71,10.29,32.5,8.37,2.0,40.68,19.45,40.26,14.08,8.5,6.24,6.26,1.58,6.79,12.34,5.55,8.34,7.11,21.39,0.29,628.74,59.42,196.61,297.63,139.34,22.87,628.61,16.08,6.42,348.53,11.66,5.45,12.45,8.58,440.39,1.24,0.0,0.0,10.92,11.71,1.45,0.11,0.11,0.05,37.76,13.95,12.11,0.71,2.53,1.82,0.5,0.11,0.03,0.05,0.03,0.77,2.68,6.61,29.03,3.45,6.84,11.53,0.66,1.32,26.05,21.03,100.39,25.84,38.68,15.29,0.08,54.6,0.06,53.55,84.33,90.37,89.86,63.35,57.87,39.93,0.08,71.94,40.54,5.72
Newcastle Utd,27.4,38,1.74,1.68,13.66,4.29,0.13,0.16,24.68,3.03,405.68,497.32,195.16,217.97,170.39,194.03,31.39,60.87,10.5,30.24,10.5,1.84,41.97,19.97,41.66,15.87,9.76,7.24,6.18,2.45,8.05,15.89,7.84,10.82,7.11,23.26,0.89,606.11,60.11,196.53,254.5,161.16,28.47,605.95,17.29,7.42,342.53,12.47,6.92,12.92,11.53,402.47,1.79,0.03,0.0,10.37,11.84,1.87,0.11,0.05,0.05,42.95,12.82,12.26,1.24,4.24,3.03,0.34,0.05,0.03,0.03,0.0,1.26,2.37,8.87,22.71,6.47,6.61,12.79,1.29,1.97,25.08,24.45,103.61,27.71,47.74,17.82,0.03,51.3,0.04,51.12,81.57,89.54,87.82,51.57,56.08,42.91,0.02,71.46,26.72,10.09
Nice,26.4,42,1.64,1.72,14.4,5.12,0.14,0.17,25.67,2.81,392.26,482.24,189.9,212.67,163.26,188.48,30.33,56.9,10.6,28.6,9.43,2.07,39.07,21.02,38.81,18.55,11.71,8.43,7.45,2.67,8.81,15.74,6.93,12.29,10.79,22.38,1.07,603.95,62.69,189.86,277.33,143.98,24.67,603.79,20.98,9.14,338.95,13.21,4.88,16.4,9.86,388.6,1.83,0.17,0.05,10.83,12.24,1.62,0.14,0.1,0.05,48.21,12.9,11.69,1.36,4.88,3.55,0.19,0.1,0.07,0.02,0.0,1.35,3.17,7.64,25.98,5.12,6.9,13.21,1.12,1.21,24.6,26.26,98.9,28.48,41.05,20.52,0.02,48.81,-0.05,52.44,81.34,89.29,86.62,53.3,59.84,43.57,-0.01,72.75,41.49,8.48
Nott'ham Forest,26.1,38,1.5,1.2,12.11,4.26,0.08,0.08,21.0,2.39,284.79,378.05,140.05,160.37,106.97,131.87,27.32,61.55,8.76,25.63,6.34,1.68,29.61,16.66,29.39,18.37,11.03,10.68,5.92,1.76,9.03,17.63,8.61,11.24,8.47,32.11,0.63,499.89,64.82,170.45,202.34,133.24,20.66,499.82,15.29,6.82,230.74,10.11,4.92,14.82,8.53,282.45,2.37,0.05,0.05,10.55,11.03,2.39,0.08,0.08,0.0,41.79,15.0,14.71,1.21,4.34,3.13,0.34,0.08,0.08,0.0,0.0,1.29,6.42,18.37,17.42,2.18,8.5,18.68,0.5,0.32,29.71,23.34,75.66,23.39,33.61,20.05,0.0,41.2,0.25,50.49,75.33,87.33,81.12,44.39,55.72,44.6,0.06,72.12,34.95,2.68
Olimpija,24.7,8,0.88,1.21,11.38,3.0,0.0,0.12,19.88,1.62,354.75,451.75,126.0,147.88,172.62,198.5,46.62,81.75,7.5,27.62,6.75,2.12,36.0,16.25,35.5,17.38,11.12,9.0,6.0,2.38,6.12,13.0,6.88,9.75,9.75,32.5,0.62,580.5,65.75,205.75,261.38,120.12,19.25,580.38,19.12,8.5,325.12,11.25,3.0,17.38,10.12,350.5,2.75,0.25,0.0,15.0,13.75,1.25,0.12,0.25,0.0,42.25,16.25,15.0,0.88,4.25,3.12,0.62,0.25,0.0,0.25,0.0,1.49,4.25,10.0,24.38,4.25,6.75,17.12,1.12,0.75,31.25,27.5,87.75,21.5,31.12,17.25,0.25,51.0,-0.27,52.0,78.53,85.2,86.96,57.03,56.75,44.46,0.41,73.41,42.5,6.54
Olympiacos,25.9,10,1.1,1.72,14.7,4.3,0.0,0.3,27.2,1.7,336.7,459.8,145.5,174.9,143.7,177.6,39.0,75.9,12.3,37.8,10.4,4.0,44.5,16.2,44.2,22.4,15.0,7.9,10.1,4.4,10.9,21.3,10.4,14.9,13.2,19.9,0.6,588.3,40.7,125.0,292.9,177.8,25.8,588.0,18.0,7.3,297.1,14.0,3.3,17.6,10.3,333.2,1.9,0.1,0.0,12.8,10.4,3.7,0.3,0.1,0.1,53.1,21.0,18.7,0.7,3.4,2.7,0.6,0.1,0.0,0.1,0.0,1.01,5.8,17.1,22.5,4.5,4.4,8.1,1.1,3.4,39.7,27.9,104.9,28.9,43.5,25.9,0.1,49.5,-0.36,52.9,73.23,83.19,80.91,51.38,59.27,40.56,0.31,79.41,33.92,13.58
Osasuna,27.4,38,1.21,1.16,10.76,3.24,0.24,0.24,19.11,2.16,320.63,421.79,132.16,154.16,142.18,170.71,39.18,74.61,7.89,25.34,6.97,3.34,32.13,14.92,31.68,16.16,9.61,7.79,6.29,2.08,8.18,16.26,8.08,10.21,7.0,24.16,0.42,527.26,59.55,166.26,234.32,131.76,19.39,527.03,15.58,6.84,274.71,11.16,3.53,14.0,7.71,317.18,2.32,0.0,0.0,13.37,9.97,1.74,0.24,0.18,0.03,38.45,16.24,13.55,1.37,4.92,3.58,0.24,0.18,0.18,0.0,0.0,1.51,7.79,17.08,25.74,3.76,8.13,14.16,0.87,2.26,29.79,21.71,78.74,21.26,33.24,17.79,0.0,46.1,0.04,54.51,76.02,85.73,83.29,52.51,54.87,43.9,0.09,72.76,45.61,6.14
PAOK,28.8,10,1.3,1.5,12.8,5.0,0.2,0.2,22.7,2.5,419.5,515.6,168.4,187.9,200.6,226.7,42.4,75.5,9.8,33.3,9.5,1.8,38.5,14.8,37.9,16.7,9.4,8.2,6.2,2.3,7.8,15.0,7.2,12.6,8.8,24.9,0.5,634.6,69.3,209.3,286.0,145.1,24.6,634.4,17.5,7.7,376.0,13.7,3.1,15.8,8.2,414.1,2.0,0.1,0.1,10.3,12.6,1.8,0.2,0.0,0.1,43.4,12.2,15.2,1.4,4.5,3.2,0.3,0.0,0.0,0.0,0.0,1.68,3.8,13.2,32.3,3.4,6.8,13.5,0.3,0.8,27.4,24.0,91.2,25.2,39.0,17.2,0.0,52.7,-0.13,44.53,81.36,89.62,88.49,56.16,54.26,44.0,0.17,71.11,28.79,2.22
PSV Eindhoven,25.9,12,1.83,1.61,17.17,6.33,0.08,0.08,30.92,3.17,464.5,558.0,195.67,216.5,205.25,230.08,49.5,78.25,13.42,38.92,9.67,2.42,47.58,18.75,46.92,20.17,12.83,8.17,9.25,2.75,9.75,18.83,9.08,10.75,10.83,19.58,0.92,674.42,72.25,202.75,307.25,170.08,27.92,674.33,17.25,7.25,371.33,12.33,6.08,12.67,7.42,460.0,2.0,0.08,0.0,10.58,9.75,1.33,0.08,0.08,0.0,46.67,13.08,13.0,2.0,5.42,3.42,0.08,0.08,0.08,0.0,0.0,1.87,6.08,13.58,35.75,4.42,6.42,13.17,1.08,0.92,26.08,20.08,113.25,34.08,46.08,22.58,0.0,54.8,0.14,50.15,83.24,90.38,89.21,63.26,57.9,42.03,-0.07,63.1,44.77,8.2
Pafos FC,28.5,10,1.4,1.69,16.1,5.6,0.0,0.1,28.9,2.7,402.6,500.7,155.3,177.7,185.0,213.2,48.7,80.5,11.6,36.9,12.0,4.1,47.8,19.0,47.6,15.4,9.6,6.6,6.0,2.8,7.9,15.7,7.8,9.1,6.2,17.2,0.2,603.6,51.7,181.5,266.2,162.6,29.8,603.5,15.5,7.1,349.4,12.1,4.3,15.3,6.7,399.4,2.7,0.0,0.0,13.4,11.4,1.4,0.1,0.3,0.1,45.1,13.2,12.6,1.2,2.9,1.7,0.3,0.3,0.2,0.1,0.0,1.18,2.9,8.7,23.5,4.2,5.3,9.2,0.5,1.0,25.8,22.0,114.4,31.6,50.2,17.5,0.1,56.3,-0.17,51.16,80.41,87.39,86.77,60.5,56.27,45.81,-0.02,58.62,33.33,5.43
Panathinaikos,28.9,10,1.6,1.76,14.4,4.5,0.3,0.4,25.7,2.4,480.3,568.3,233.5,256.6,191.8,218.1,35.8,59.7,10.6,42.4,9.9,1.4,48.4,18.3,48.0,15.3,9.7,6.6,6.4,2.3,8.6,14.7,6.1,8.1,8.0,23.2,0.5,674.9,53.8,178.2,314.8,187.8,28.1,674.5,19.1,8.7,428.1,17.7,4.7,11.6,9.9,476.7,2.4,0.1,0.1,11.2,15.4,1.1,0.4,0.1,0.0,39.9,11.6,12.1,1.4,4.7,3.3,0.4,0.1,0.1,0.0,0.0,1.54,1.8,6.9,25.6,3.8,4.4,9.8,0.7,1.4,23.7,21.5,114.7,28.1,44.1,18.3,0.0,58.3,-0.09,48.95,84.52,91.0,87.94,59.97,61.0,45.55,0.09,70.21,26.09,7.14
Paris S-G,24.2,51,2.47,2.44,18.57,7.59,0.14,0.18,33.96,4.29,647.49,726.76,302.55,324.14,282.1,303.2,46.39,66.67,15.27,50.92,12.14,1.73,58.59,28.0,58.24,18.73,11.55,7.9,7.65,3.18,9.45,17.78,8.33,10.69,8.04,17.04,0.65,839.82,61.18,201.24,410.61,234.25,35.2,839.65,24.14,11.12,504.22,21.14,10.65,13.61,10.0,643.57,1.1,0.02,0.02,9.06,9.96,1.59,0.12,0.06,0.04,48.76,8.39,7.31,0.98,3.12,2.18,0.27,0.06,0.06,0.0,0.0,0.93,2.35,6.82,23.88,3.98,5.04,9.33,0.63,1.02,15.71,23.61,144.82,38.25,59.71,21.0,0.0,65.8,0.01,53.41,89.09,93.34,93.04,69.58,57.52,46.06,-0.05,69.87,34.46,6.75
Parma,23.8,38,1.13,1.13,11.0,3.68,0.16,0.18,19.71,1.92,329.18,415.92,137.84,157.71,148.5,171.34,33.92,65.89,8.32,23.42,5.71,1.55,27.87,15.21,27.61,13.76,7.71,7.03,5.29,1.45,6.37,12.74,6.37,11.42,7.34,25.71,0.55,523.76,71.21,189.58,222.5,117.58,17.24,523.58,15.45,6.55,297.5,10.95,4.42,14.42,7.82,324.71,2.05,0.16,0.08,10.66,12.05,0.82,0.13,0.13,0.05,35.92,13.13,13.21,1.53,4.16,2.68,0.18,0.13,0.13,0.0,0.0,1.43,5.45,18.34,32.55,5.0,8.47,16.92,1.76,1.05,26.34,22.24,70.68,21.63,28.92,14.08,0.0,44.2,0.0,49.85,79.15,87.4,86.67,51.48,53.13,42.39,-0.07,64.42,29.72,10.4
Petrocub,27.6,6,0.67,0.73,6.17,1.5,0.33,0.33,11.33,1.0,314.33,406.83,139.17,163.83,132.5,158.0,28.83,58.33,4.0,18.83,4.83,1.83,28.83,11.17,28.5,18.17,11.0,10.67,6.33,1.17,10.0,21.17,11.17,12.67,10.17,33.67,0.33,530.33,80.83,253.33,198.33,83.33,11.67,530.0,14.0,6.5,249.83,8.5,1.67,19.0,12.0,311.33,1.83,0.0,0.0,12.17,10.67,1.5,0.0,0.17,0.0,46.17,10.33,14.17,2.17,5.67,3.5,0.0,0.17,0.17,0.0,0.0,1.92,3.33,13.83,26.0,5.5,7.5,17.5,1.67,0.5,24.5,31.0,68.5,12.33,20.0,21.0,0.0,38.5,-0.08,42.16,77.26,84.95,83.86,49.43,53.38,46.43,-0.13,61.73,24.08,9.54
Porto,24.0,10,1.5,1.27,13.0,3.9,0.1,0.1,23.5,2.7,414.5,502.7,164.8,186.7,192.2,215.4,48.2,77.8,9.6,30.7,10.4,2.1,39.5,18.9,39.3,16.9,10.7,7.9,7.5,1.5,8.4,16.1,7.7,11.4,7.8,21.9,0.5,614.0,73.0,220.0,253.6,147.0,28.3,613.9,16.2,7.4,390.9,15.7,5.1,15.1,9.2,409.9,2.6,0.1,0.0,11.9,10.5,1.7,0.1,0.0,0.0,40.0,12.7,15.5,1.5,3.8,2.3,0.3,0.0,0.0,0.0,0.0,1.23,5.0,12.8,36.2,3.9,6.3,14.6,0.9,1.3,28.2,24.3,97.7,26.2,45.9,19.1,0.0,52.1,0.18,45.04,82.45,88.27,89.23,61.95,57.88,45.68,-0.22,60.53,39.06,6.16
Qarabağ,27.9,8,0.62,1.15,9.88,2.5,0.12,0.25,18.62,0.88,417.25,515.62,184.12,207.25,191.88,221.5,35.62,67.12,7.12,36.12,9.62,2.62,44.88,20.5,44.88,23.25,13.75,9.38,9.75,4.12,10.62,19.5,8.88,12.38,10.75,16.75,1.0,631.88,61.62,193.38,281.0,165.0,24.12,631.62,19.12,9.25,393.0,17.38,6.12,15.62,9.88,414.25,2.5,0.25,0.12,9.88,15.25,1.88,0.25,0.12,0.0,48.75,9.5,13.62,2.5,6.62,4.12,0.0,0.12,0.12,0.0,0.0,2.66,2.88,11.12,27.0,3.5,5.25,10.5,0.5,1.0,23.12,25.5,110.25,19.5,42.5,24.38,0.0,54.8,-0.46,41.09,80.92,88.84,86.63,53.07,57.01,48.38,0.06,62.24,25.9,4.76
RB Leipzig,25.3,42,1.4,1.4,12.07,4.29,0.1,0.12,21.07,2.31,425.9,526.95,199.07,225.57,185.67,215.36,31.14,57.76,9.17,32.36,8.86,1.64,38.1,14.57,37.88,16.33,10.17,7.24,6.62,2.48,7.4,15.64,8.24,14.26,7.95,27.95,0.86,647.64,68.02,205.33,309.05,139.31,21.67,647.52,16.67,7.4,339.93,10.81,3.76,14.45,9.4,423.5,1.98,0.12,0.05,11.07,9.6,2.43,0.1,0.07,0.02,44.07,13.64,12.26,1.5,4.69,3.19,0.33,0.07,0.05,0.02,0.0,1.47,2.67,7.43,25.36,4.88,7.64,14.86,0.86,1.19,25.9,23.86,90.55,23.38,35.93,17.57,0.02,51.3,0.0,52.66,80.82,88.25,86.21,53.91,54.96,44.39,-0.02,68.02,35.94,5.79
RB Salzburg,22.5,8,0.62,0.82,9.25,2.75,0.0,0.12,16.38,1.12,394.62,482.75,176.75,203.38,171.12,193.38,33.0,57.25,7.0,30.0,6.38,0.62,35.38,22.0,35.38,21.12,12.5,11.5,7.12,2.5,11.25,23.12,11.88,13.75,9.12,19.62,1.25,601.0,70.5,205.25,257.75,146.12,18.5,600.88,22.88,11.12,423.88,18.38,4.62,14.75,9.5,391.38,2.0,0.12,0.0,11.5,10.12,1.75,0.12,0.12,0.0,44.12,7.12,11.5,3.38,7.0,3.62,0.0,0.12,0.12,0.0,0.0,2.58,3.5,11.62,23.25,3.38,7.88,13.12,0.62,2.12,18.62,24.25,92.75,17.5,30.12,23.75,0.0,45.1,-0.24,38.24,81.74,86.91,88.49,57.64,53.68,48.6,-0.31,51.71,30.12,4.73
