Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Jalal Abdulai,J8,AM,Forward,Elfsborg,UEFA Europa League,79.0,5.84,20,GHA
Ahmed Qasem,J8,RW,Forward,Elfsborg,UEFA Europa League,90.0,5.16,21,SWE
Gottfrid Rapp,J8,LW,Forward,Elfsborg,UEFA Europa League,80.0,5.83,19,SWE
Artem Dovbyk,J8,AM,Forward,Roma,UEFA Europa League,66.0,5.86,27,UKR
Eldor Shomurodov,J8,AM,Forward,Roma,UEFA Europa League,24.0,6.74,29,UZB
Lorenzo Pellegrini,J8,AM,Forward,Roma,UEFA Europa League,79.0,6.51,28,ITA
Paulo Dybala,J8,AM,Forward,Roma,UEFA Europa League,79.0,6.97,31,ARG
Fares Chaïbi,J8,AM,Forward,Eint Frankfurt,UEFA Europa League,83.0,6.23,22,ALG
Hugo Ekitike,J8,AM,Forward,Eint Frankfurt,UEFA Europa League,71.0,6.0,22,FRA
Can Uzun,J8,AM,Forward,Eint Frankfurt,UEFA Europa League,27.0,5.86,19,TUR
Mehdi Taremi,J21,AM,Forward,Inter,Italian Serie A,68.0,6.15,32,IRN
Marcus Thuram,J21,AM,Forward,Inter,Italian Serie A,22.0,6.55,27,FRA
Lautaro Martínez,J21,AM,Forward,Inter,Italian Serie A,77.0,6.85,27,ARG
Lorenzo Colombo,J21,AM,Forward,Empoli,Italian Serie A,90.0,5.79,22,ITA
Jacopo Fazzini,J21,AM,Forward,Empoli,Italian Serie A,65.0,5.96,21,ITA
Sebastiano Esposito,J21,AM,Forward,Empoli,Italian Serie A,25.0,6.55,22,ITA
Barnabás Varga,J8,AM,Forward,Ferencváros,UEFA Europa League,83.0,6.51,31,HUN
Mohamed Ali Ben Romdhane,J8,LW,Forward,Ferencváros,UEFA Europa League,83.0,6.73,25,TUN
Adama Traoré,J8,RW,Forward,Ferencváros,UEFA Europa League,72.0,6.52,29,MLI
Alex Tóth,J8,AM,Forward,Ferencváros,UEFA Europa League,90.0,6.32,19,HUN
Ernest Poku,J8,AM,Forward,AZ Alkmaar,UEFA Europa League,62.0,5.5,21,NED
Sven Mijnans,J8,AM,Forward,AZ Alkmaar,UEFA Europa League,28.0,6.92,24,NED
Mayckel Lahdo,J8,LW,Forward,AZ Alkmaar,UEFA Europa League,62.0,5.65,22,SWE
Troy Parrott,J8,LW,Forward,AZ Alkmaar,UEFA Europa League,28.0,6.3,22,IRL
Jayden Addai,J8,RW,Forward,AZ Alkmaar,UEFA Europa League,90.0,6.63,19,NED
Brian Brobbey,J8,AM,Forward,Ajax,UEFA Europa League,72.0,6.39,22,NED
Chuba Akpom,J8,LW,Forward,Ajax,UEFA Europa League,79.0,6.35,29,ENG
Bertrand Traoré,J8,RW,Forward,Ajax,UEFA Europa League,72.0,6.56,29,BFA
Victor Osimhen,J8,AM,Forward,Galatasaray,UEFA Europa League,90.0,6.62,26,NGA
Barış Alper Yılmaz,J8,LW,Forward,Galatasaray,UEFA Europa League,88.0,6.81,24,TUR
Yunus Akgün,J8,RW,Forward,Galatasaray,UEFA Europa League,60.0,6.13,24,TUR
Dries Mertens,J8,AM,Forward,Galatasaray,UEFA Europa League,68.0,6.64,37,BEL
Yusuf Demir,J8,AM,Forward,Galatasaray,UEFA Europa League,22.0,6.57,21,AUT
Michy Batshuayi,J8,AM,Forward,Galatasaray,UEFA Europa League,30.0,6.31,31,BEL
Luis Vázquez,J8,AM,Forward,Anderlecht,UEFA Europa League,77.0,6.45,24,ARG
Max Moerstedt,J8,AM,Forward,Hoffenheim,UEFA Europa League,90.0,6.21,0,GER
Adam Hložek,J8,LW,Forward,Hoffenheim,UEFA Europa League,69.0,6.6,22,CZE
Marius Bülter,J8,LW,Forward,Hoffenheim,UEFA Europa League,21.0,5.76,31,GER
David Mokwa,J8,RW,Forward,Hoffenheim,UEFA Europa League,89.0,6.3,20,FRA
Adam Buksa,J8,AM,Forward,Midtjylland,UEFA Europa League,90.0,6.16,28,POL
Aral Şimşir,J8,LW,Forward,Midtjylland,UEFA Europa League,70.0,7.01,22,DEN
Mikel Johnsen,J8,LW,Forward,Midtjylland,UEFA Europa League,20.0,6.01,18,DEN
Darío Osorio,J8,RW,Forward,Midtjylland,UEFA Europa League,84.0,6.35,21,CHI
Edin Džeko,J8,AM,Forward,Fenerbahçe,UEFA Europa League,90.0,7.05,38,BIH
Youssef En-Nesyri,J8,AM,Forward,Fenerbahçe,UEFA Europa League,89.0,6.61,27,MAR
Dušan Tadić,J8,AM,Forward,Fenerbahçe,UEFA Europa League,89.0,6.38,36,SRB
Mojmir Chytil,J8,AM,Forward,Slavia Prague,UEFA Europa League,45.0,6.71,25,CZE
Daniel Fila,J8,AM,Forward,Slavia Prague,UEFA Europa League,90.0,6.47,22,CZE
Tomáš Chorý,J8,AM,Forward,Slavia Prague,UEFA Europa League,45.0,6.73,30,CZE
Erik Botheim,J8,AM,Forward,Malmö,UEFA Europa League,81.0,6.06,25,NOR
Taha Abdi Ali,J8,LW,Forward,Malmö,UEFA Europa League,90.0,6.7,26,SWE
Hugo Bolin,J8,RW,Forward,Malmö,UEFA Europa League,88.0,6.98,21,SWE
Oliver Berg,J8,AM,Forward,Malmö,UEFA Europa League,63.0,6.15,31,NOR
Zakaria Loukili,J8,AM,Forward,Malmö,UEFA Europa League,27.0,5.66,19,SWE
Ricky van Wolfswinkel,J8,AM,Forward,Twente,UEFA Europa League,90.0,6.01,36,NED
Sayfallah Ltaief,J8,LW,Forward,Twente,UEFA Europa League,80.0,6.93,24,TUN
Daan Rots,J8,RW,Forward,Twente,UEFA Europa League,89.0,6.39,23,NED
Sem Steijn,J8,AM,Forward,Twente,UEFA Europa League,86.0,6.55,23,NED
Ciro Immobile,J8,AM,Forward,Beşiktaş,UEFA Europa League,45.0,6.14,34,ITA
Semih Kılıçsoy,J8,AM,Forward,Beşiktaş,UEFA Europa League,45.0,5.92,19,TUR
Ernest Muçi,J8,LW,Forward,Beşiktaş,UEFA Europa League,68.0,5.94,23,ALB
Milot Rashica,J8,RW,Forward,Beşiktaş,UEFA Europa League,80.0,6.08,28,KVX
Rafa Silva,J8,AM,Forward,Beşiktaş,UEFA Europa League,59.0,5.8,31,POR
Youssoufa Moukoko,J8,AM,Forward,Nice,UEFA Europa League,77.0,6.47,20,GER
Farès Bousnina,J8,AM,Forward,Nice,UEFA Europa League,45.0,5.87,18,TUN
Gaëtan Laborde,J8,AM,Forward,Nice,UEFA Europa League,45.0,6.8,30,FRA
Badredine Bouanani,J8,AM,Forward,Nice,UEFA Europa League,90.0,6.82,20,ALG
Kasper Waarst Høgh,J8,AM,Forward,Bodø/Glimt,UEFA Europa League,80.0,5.96,24,DEN
Jens Petter Hauge,J8,LW,Forward,Bodø/Glimt,UEFA Europa League,81.0,6.79,25,NOR
Isak Määttä,J8,RW,Forward,Bodø/Glimt,UEFA Europa League,88.0,6.48,23,NOR
Georges Mikautadze,J8,AM,Forward,Lyon,UEFA Europa League,90.0,6.9,24,GEO
Ernest Nuamah,J8,LW,Forward,Lyon,UEFA Europa League,83.0,6.65,21,GHA
Rayan Cherki,J8,RW,Forward,Lyon,UEFA Europa League,90.0,7.07,21,FRA
Alexandre Lacazette,J8,AM,Forward,Lyon,UEFA Europa League,27.0,6.21,33,FRA
Rwan,J8,AM,Forward,Ludogorets,UEFA Europa League,89.0,6.73,23,BRA
Caio Vidal,J8,LW,Forward,Ludogorets,UEFA Europa League,73.0,6.35,24,BRA
Erick Marcus,J8,RW,Forward,Ludogorets,UEFA Europa League,78.0,6.62,20,BRA
Aguibou Camara,J8,AM,Forward,Ludogorets,UEFA Europa League,90.0,6.43,23,GUI
Gorka Guruzeta,J8,AM,Forward,Athletic Club,UEFA Europa League,88.0,6.11,28,ESP
Nico Williams,J8,LW,Forward,Athletic Club,UEFA Europa League,88.0,7.17,22,ESP
Iñaki Williams,J8,RW,Forward,Athletic Club,UEFA Europa League,69.0,6.82,30,GHA
Álvaro djaló,J8,RW,Forward,Athletic Club,UEFA Europa League,21.0,6.12,25,ESP
Álex Berenguer,J8,AM,Forward,Athletic Club,UEFA Europa League,65.0,6.74,29,ESP
Oihan Sancet,J8,AM,Forward,Athletic Club,UEFA Europa League,25.0,7.18,24,ESP
Prince Adu Kwabena,J8,AM,Forward,Viktoria Plzeň,UEFA Europa League,61.0,6.04,21,GHA
Matěj Vydra,J8,AM,Forward,Viktoria Plzeň,UEFA Europa League,90.0,6.37,32,CZE
Orri Steinn Óskarsson,J8,AM,Forward,Real Sociedad,UEFA Europa League,72.0,6.46,20,ISL
Brais Méndez,J8,AM,Forward,Real Sociedad,UEFA Europa League,90.0,6.96,28,ESP
Brandon,J8,AM,Forward,PAOK,UEFA Europa League,70.0,6.53,29,ESP
Fyodor Chalov,J8,AM,Forward,PAOK,UEFA Europa League,20.0,6.66,26,RUS
Taison,J8,LW,Forward,PAOK,UEFA Europa League,90.0,6.11,37,BRA
Kiril Despodov,J8,RW,Forward,PAOK,UEFA Europa League,70.0,6.54,28,BUL
Shola Shoretire,J8,RW,Forward,PAOK,UEFA Europa League,20.0,6.63,20,ENG
Mohamed Camara,J8,AM,Forward,PAOK,UEFA Europa League,90.0,6.1,27,GUI
Giannis Konstantelias,J8,AM,Forward,PAOK,UEFA Europa League,28.0,6.56,21,GRE
Patrick Cutrone,J21,AM,Forward,Como,Italian Serie A,79.0,6.25,27,ITA
Alieu Fadera,J21,LW,Forward,Como,Italian Serie A,90.0,6.43,23,GAM
Assane Diao,J21,RW,Forward,Como,Italian Serie A,90.0,6.43,19,SEN
Gabriel Strefezza,J21,AM,Forward,Como,Italian Serie A,61.0,6.73,27,BRA
Alexis Sánchez,J21,AM,Forward,Udinese,Italian Serie A,45.0,5.95,36,CHI
Lorenzo Lucca,J21,AM,Forward,Udinese,Italian Serie A,45.0,5.48,24,ITA
Florian Thauvin,J21,AM,Forward,Udinese,Italian Serie A,78.0,6.77,31,FRA
Dor Turgeman,J8,AM,Forward,Maccabi Tel Aviv,UEFA Europa League,69.0,5.96,21,ISR
Elad Madmon,J8,AM,Forward,Maccabi Tel Aviv,UEFA Europa League,21.0,5.62,20,ISR
Weslley Patati,J8,LW,Forward,Maccabi Tel Aviv,UEFA Europa League,90.0,6.25,21,BRA
Osher Davida,J8,RW,Forward,Maccabi Tel Aviv,UEFA Europa League,80.0,6.31,23,ISR
Ido Shahar,J8,AM,Forward,Maccabi Tel Aviv,UEFA Europa League,68.0,5.98,23,ISR
Danny Loader,J8,AM,Forward,Porto,UEFA Europa League,66.0,6.16,24,CMR
Deniz Gül,J8,AM,Forward,Porto,UEFA Europa League,24.0,5.62,20,TUR
Fabio Vieira,J8,LW,Forward,Porto,UEFA Europa League,66.0,6.0,24,POR
Pepê,J8,RW,Forward,Porto,UEFA Europa League,74.0,5.78,27,BRA
Ayoub El Kaabi,J8,AM,Forward,Olympiacos,UEFA Europa League,76.0,7.09,31,MAR
Kristoffer Velde,J8,LW,Forward,Olympiacos,UEFA Europa League,69.0,6.7,25,NOR
Chiquinho,J8,AM,Forward,Olympiacos,UEFA Europa League,21.0,6.1,29,POR
Gelson Martins,J8,RW,Forward,Olympiacos,UEFA Europa League,90.0,6.43,29,POR
Charalampos Kostoulas,J8,AM,Forward,Olympiacos,UEFA Europa League,90.0,6.97,17,GRE
Nəriman Axundzadə,J8,AM,Forward,Qarabağ,UEFA Europa League,71.0,5.75,20,AZE
Abdellah Zoubir,J8,LW,Forward,Qarabağ,UEFA Europa League,78.0,6.61,33,FRA
Leandro Andrade,J8,RW,Forward,Qarabağ,UEFA Europa League,71.0,5.67,25,CPV
Yassine Benzia,J8,AM,Forward,Qarabağ,UEFA Europa League,90.0,6.28,30,ALG
Daniel Birligea,J8,AM,Forward,FCSB,UEFA Europa League,90.0,6.37,24,ROU
Florin Tănase,J8,AM,Forward,FCSB,UEFA Europa League,76.0,5.97,30,ROU
Alexandru Băluță,J8,AM,Forward,FCSB,UEFA Europa League,25.0,6.11,31,ROU
Rasmus Højlund,J8,AM,Forward,Manchester Utd,UEFA Europa League,79.0,6.44,21,DEN
Kobbie Mainoo,J8,AM,Forward,Manchester Utd,UEFA Europa League,90.0,7.74,19,ENG
Christian Eriksen,J8,AM,Forward,Manchester Utd,UEFA Europa League,71.0,6.68,32,DEN
Alejandro Garnacho,J8,AM,Forward,Manchester Utd,UEFA Europa League,45.0,7.11,20,ARG
Vladyslav Vanat,J8,AM,Forward,Dynamo Kyiv,UEFA Europa League,90.0,6.18,23,UKR
Vladyslav Kabayev,J8,LW,Forward,Dynamo Kyiv,UEFA Europa League,85.0,6.61,29,UKR
Andriy Yarmolenko,J8,RW,Forward,Dynamo Kyiv,UEFA Europa League,89.0,6.08,35,UKR
Jānis Ikaunieks,J8,AM,Forward,FK Rīgas FS,UEFA Europa League,90.0,6.06,29,LVA
Rostand Ndjiki,J8,AM,Forward,FK Rīgas FS,UEFA Europa League,45.0,5.85,21,CMR
Cedric Kouadio,J8,AM,Forward,FK Rīgas FS,UEFA Europa League,45.0,6.22,28,CIV
Barnabás Varga,J9,AM,Forward,Ferencváros,UEFA Europa League,90.0,6.73,31,HUN
Saldanha,J9,AM,Forward,Ferencváros,UEFA Europa League,63.0,6.39,25,BRA
Adama Traoré,J9,AM,Forward,Ferencváros,UEFA Europa League,27.0,6.52,29,MLI
Prince Adu Kwabena,J9,AM,Forward,Viktoria Plzeň,UEFA Europa League,90.0,6.25,21,GHA
Matěj Vydra,J9,AM,Forward,Viktoria Plzeň,UEFA Europa League,65.0,6.51,32,CZE
Rafiu Durosinmi,J9,AM,Forward,Viktoria Plzeň,UEFA Europa League,25.0,6.17,22,NGA
Cadu,J9,LW,Forward,Viktoria Plzeň,UEFA Europa League,76.0,5.7,27,BRA
Milan Havel,J9,RW,Forward,Viktoria Plzeň,UEFA Europa League,55.0,5.68,30,CZE
Amar Memić,J9,RW,Forward,Viktoria Plzeň,UEFA Europa League,35.0,5.32,24,BIH
Promise David,J9,AM,Forward,Union SG,UEFA Europa League,62.0,6.25,23,CAN
Kevin Rodríguez,J9,AM,Forward,Union SG,UEFA Europa League,28.0,6.57,24,ECU
Anouar Ait El Hadj,J9,AM,Forward,Union SG,UEFA Europa League,61.0,6.12,22,BEL
Mohammed Fuseini,J9,AM,Forward,Union SG,UEFA Europa League,29.0,5.91,22,GHA
Franjo Ivanović,J9,AM,Forward,Union SG,UEFA Europa League,90.0,6.77,21,CRO
Steven Berghuis,J9,AM,Forward,Ajax,UEFA Europa League,82.0,6.7,33,NED
Oliver Edvardsen,J9,LW,Forward,Ajax,UEFA Europa League,90.0,6.46,25,NOR
Christian Rasmussen,J9,RW,Forward,Ajax,UEFA Europa League,82.0,6.35,22,DEN
Adam Buksa,J9,AM,Forward,Midtjylland,UEFA Europa League,90.0,6.48,28,POL
Aral Şimşir,J9,LW,Forward,Midtjylland,UEFA Europa League,65.0,6.95,22,DEN
Mikel Johnsen,J9,LW,Forward,Midtjylland,UEFA Europa League,25.0,6.55,18,DEN
Darío Osorio,J9,RW,Forward,Midtjylland,UEFA Europa League,90.0,6.15,21,CHI
Franculino Djú,J9,RW,Forward,Midtjylland,UEFA Europa League,25.0,6.3,20,GNB
Orri Steinn Óskarsson,J9,AM,Forward,Real Sociedad,UEFA Europa League,73.0,6.01,20,ISL
Ander Barrenetxea,J9,LW,Forward,Real Sociedad,UEFA Europa League,45.0,6.15,23,ESP
Sergio Gómez,J9,LW,Forward,Real Sociedad,UEFA Europa League,45.0,6.14,24,ESP
Takefusa Kubo,J9,RW,Forward,Real Sociedad,UEFA Europa League,90.0,6.31,23,JPN
Brais Méndez,J9,AM,Forward,Real Sociedad,UEFA Europa League,90.0,6.99,28,ESP
Samu Omorodion,J9,AM,Forward,Porto,UEFA Europa League,84.0,6.01,20,ESP
Rodrigo Mora,J9,AM,Forward,Porto,UEFA Europa League,62.0,6.32,17,POR
Gonçalo Borges,J9,AM,Forward,Porto,UEFA Europa League,90.0,6.86,23,POR
Artem Dovbyk,J9,AM,Forward,Roma,UEFA Europa League,74.0,6.35,27,UKR
Paulo Dybala,J9,AM,Forward,Roma,UEFA Europa League,39.0,6.37,31,ARG
Tommaso Baldanzi,J9,AM,Forward,Roma,UEFA Europa League,51.0,6.56,21,ITA
Edin Džeko,J9,AM,Forward,Fenerbahçe,UEFA Europa League,74.0,6.67,38,BIH
Youssef En-Nesyri,J9,AM,Forward,Fenerbahçe,UEFA Europa League,89.0,6.38,27,MAR
Dušan Tadić,J9,AM,Forward,Fenerbahçe,UEFA Europa League,85.0,6.66,36,SRB
Luis Vázquez,J9,AM,Forward,Anderlecht,UEFA Europa League,62.0,5.91,24,ARG
Kasper Dolberg,J9,AM,Forward,Anderlecht,UEFA Europa League,28.0,5.88,27,DEN
César Huerta,J9,LW,Forward,Anderlecht,UEFA Europa League,72.0,6.34,24,MEX
Tristan Degreef,J9,RW,Forward,Anderlecht,UEFA Europa League,85.0,6.12,20,BEL
Mario Stroeykens,J9,AM,Forward,Anderlecht,UEFA Europa League,62.0,6.07,20,BEL
Thorgan Hazard,J9,AM,Forward,Anderlecht,UEFA Europa League,28.0,6.41,31,BEL
Troy Parrott,J9,AM,Forward,AZ Alkmaar,UEFA Europa League,89.0,6.8,23,IRL
Mayckel Lahdo,J9,LW,Forward,AZ Alkmaar,UEFA Europa League,82.0,6.73,22,SWE
Ernest Poku,J9,RW,Forward,AZ Alkmaar,UEFA Europa League,82.0,6.75,21,NED
Sven Mijnans,J9,AM,Forward,AZ Alkmaar,UEFA Europa League,90.0,6.95,24,NED
Barış Alper Yılmaz,J9,AM,Forward,Galatasaray,UEFA Europa League,90.0,6.48,24,TUR
Álvaro Morata,J9,AM,Forward,Galatasaray,UEFA Europa League,89.0,6.15,32,ESP
Dries Mertens,J9,AM,Forward,Galatasaray,UEFA Europa League,55.0,6.13,37,BEL
Kerem Demirbay,J9,AM,Forward,Galatasaray,UEFA Europa League,35.0,5.87,31,GER
Che Adams,J22,AM,Forward,Torino,Italian Serie A,90.0,6.89,28,SCO
Nikola Vlašić,J22,AM,Forward,Torino,Italian Serie A,90.0,6.85,27,CRO
Roberto Piccoli,J22,AM,Forward,Cagliari,Italian Serie A,75.0,5.95,23,ITA
Gianluca Gaetano,J22,AM,Forward,Cagliari,Italian Serie A,57.0,5.95,24,ITA
Leonardo Pavoletti,J22,AM,Forward,Cagliari,Italian Serie A,33.0,6.19,36,ITA
Ricky van Wolfswinkel,J9,AM,Forward,Twente,UEFA Europa League,90.0,6.0,36,NED
Sayfallah Ltaief,J9,LW,Forward,Twente,UEFA Europa League,68.0,6.59,24,TUN
Naci Ünüvar,J9,LW,Forward,Twente,UEFA Europa League,22.0,6.21,21,NED
Daan Rots,J9,RW,Forward,Twente,UEFA Europa League,90.0,6.61,23,NED
Sem Steijn,J9,AM,Forward,Twente,UEFA Europa League,81.0,6.44,23,NED
Kasper Waarst Høgh,J9,AM,Forward,Bodø/Glimt,UEFA Europa League,66.0,5.69,24,DEN
Isak Määttä,J9,AM,Forward,Bodø/Glimt,UEFA Europa League,24.0,6.34,23,NOR
Jens Petter Hauge,J9,LW,Forward,Bodø/Glimt,UEFA Europa League,86.0,6.43,25,NOR
Ole Didrik Blomberg,J9,RW,Forward,Bodø/Glimt,UEFA Europa League,90.0,6.55,24,NOR
Mbwana Samatta,J9,AM,Forward,PAOK,UEFA Europa League,60.0,6.15,32,TAN
Brandon,J9,AM,Forward,PAOK,UEFA Europa League,30.0,6.05,30,ESP
Taison,J9,LW,Forward,PAOK,UEFA Europa League,44.0,5.99,37,BRA
Dimitris Pelkas,J9,RW,Forward,PAOK,UEFA Europa League,60.0,5.53,31,GRE
Kiril Despodov,J9,RW,Forward,PAOK,UEFA Europa League,30.0,6.11,28,BUL
Giannis Konstantelias,J9,LW,Forward,PAOK,UEFA Europa League,90.0,6.11,21,GRE
Daniel Birligea,J9,AM,Forward,FCSB,UEFA Europa League,67.0,6.76,24,ROU
Florin Tănase,J9,LW,Forward,FCSB,UEFA Europa League,90.0,6.92,30,ROU
David Miculescu,J9,RW,Forward,FCSB,UEFA Europa League,45.0,5.72,23,ROU
Juri Cisotti,J9,AM,Forward,FCSB,UEFA Europa League,82.0,6.22,31,ITA
Kasper Waarst Høgh,J10,AM,Forward,Bodø/Glimt,UEFA Europa League,86.0,6.43,24,DEN
Andreas Helmersen,J10,AM,Forward,Bodø/Glimt,UEFA Europa League,34.0,6.19,26,NOR
Jens Petter Hauge,J10,LW,Forward,Bodø/Glimt,UEFA Europa League,120.0,6.49,25,NOR
Ole Didrik Blomberg,J10,RW,Forward,Bodø/Glimt,UEFA Europa League,71.0,6.43,24,NOR
Isak Määttä,J10,RW,Forward,Bodø/Glimt,UEFA Europa League,30.0,6.02,23,NOR
Ricky van Wolfswinkel,J10,AM,Forward,Twente,UEFA Europa League,104.0,5.95,36,NED
Sayfallah Ltaief,J10,LW,Forward,Twente,UEFA Europa League,90.0,5.67,24,TUN
Mathias Kjølø,J10,LW,Forward,Twente,UEFA Europa League,30.0,5.44,23,NOR
Daan Rots,J10,RW,Forward,Twente,UEFA Europa League,104.0,5.59,23,NED
Sem Steijn,J10,AM,Forward,Twente,UEFA Europa League,120.0,6.09,23,NED
Eldor Shomurodov,J10,AM,Forward,Roma,UEFA Europa League,77.0,6.81,29,UZB
Lorenzo Pellegrini,J10,AM,Forward,Roma,UEFA Europa League,77.0,6.73,28,ITA
Paulo Dybala,J10,AM,Forward,Roma,UEFA Europa League,86.0,7.74,31,ARG
Samu Omorodion,J10,AM,Forward,Porto,UEFA Europa League,90.0,6.16,20,ESP
Pepê,J10,LW,Forward,Porto,UEFA Europa League,55.0,5.62,27,BRA
Fabio Vieira,J10,RW,Forward,Porto,UEFA Europa League,81.0,6.42,24,POR
Daniel Birligea,J10,AM,Forward,FCSB,UEFA Europa League,45.0,6.02,24,ROU
Andrei Gheorghiță,J10,AM,Forward,FCSB,UEFA Europa League,45.0,6.28,22,ROU
Juri Cisotti,J10,LW,Forward,FCSB,UEFA Europa League,90.0,6.22,31,ITA
David Miculescu,J10,RW,Forward,FCSB,UEFA Europa League,86.0,6.99,23,ROU
Florin Tănase,J10,AM,Forward,FCSB,UEFA Europa League,77.0,6.66,30,ROU
Mbwana Samatta,J10,AM,Forward,PAOK,UEFA Europa League,54.0,5.72,32,TAN
Fyodor Chalov,J10,AM,Forward,PAOK,UEFA Europa League,36.0,5.78,26,RUS
Giannis Konstantelias,J10,LW,Forward,PAOK,UEFA Europa League,90.0,6.29,21,GRE
Andrija Živković,J10,RW,Forward,PAOK,UEFA Europa League,78.0,5.87,28,SRB
Dimitris Pelkas,J10,AM,Forward,PAOK,UEFA Europa League,62.0,6.27,31,GRE
Kiril Despodov,J10,AM,Forward,PAOK,UEFA Europa League,28.0,6.81,28,BUL
Victor Osimhen,J10,AM,Forward,Galatasaray,UEFA Europa League,79.0,6.69,26,NGA
Dries Mertens,J10,AM,Forward,Galatasaray,UEFA Europa League,45.0,6.38,37,BEL
Roland Sallai,J10,RW,Forward,Galatasaray,UEFA Europa League,90.0,6.77,27,HUN
Barış Alper Yılmaz,J10,LW,Forward,Galatasaray,UEFA Europa League,90.0,6.98,24,TUR
Troy Parrott,J10,AM,Forward,AZ Alkmaar,UEFA Europa League,86.0,6.9,23,IRL
Mayckel Lahdo,J10,LW,Forward,AZ Alkmaar,UEFA Europa League,45.0,6.58,22,SWE
Denso Kasius,J10,RW,Forward,AZ Alkmaar,UEFA Europa League,45.0,6.97,22,NED
Ernest Poku,J10,LW,Forward,AZ Alkmaar,UEFA Europa League,90.0,7.02,21,NED
Zico Buurmeester,J10,AM,Forward,AZ Alkmaar,UEFA Europa League,79.0,6.6,22,NED
Mikel Oyarzabal,J10,AM,Forward,Real Sociedad,UEFA Europa League,82.0,6.62,27,ESP
Ander Barrenetxea,J10,LW,Forward,Real Sociedad,UEFA Europa League,82.0,6.97,23,ESP
Takefusa Kubo,J10,RW,Forward,Real Sociedad,UEFA Europa League,66.0,6.51,23,JPN
Sheraldo Becker,J10,RW,Forward,Real Sociedad,UEFA Europa League,24.0,6.13,30,SUR
Adam Buksa,J10,AM,Forward,Midtjylland,UEFA Europa League,90.0,6.79,28,POL
Aral Şimşir,J10,LW,Forward,Midtjylland,UEFA Europa League,74.0,6.11,22,DEN
Darío Osorio,J10,RW,Forward,Midtjylland,UEFA Europa League,73.0,6.5,21,CHI
Luis Vázquez,J10,AM,Forward,Anderlecht,UEFA Europa League,81.0,6.7,24,ARG
César Huerta,J10,AM,Forward,Anderlecht,UEFA Europa League,65.0,6.84,24,MEX
Nilson Angulo,J10,AM,Forward,Anderlecht,UEFA Europa League,25.0,6.1,21,ECU
Thorgan Hazard,J10,AM,Forward,Anderlecht,UEFA Europa League,77.0,6.68,31,BEL
Edin Džeko,J10,AM,Forward,Fenerbahçe,UEFA Europa League,83.0,6.5,38,BIH
Youssef En-Nesyri,J10,AM,Forward,Fenerbahçe,UEFA Europa League,66.0,6.32,27,MAR
Talisca,J10,AM,Forward,Fenerbahçe,UEFA Europa League,24.0,6.29,31,BRA
Dušan Tadić,J10,AM,Forward,Fenerbahçe,UEFA Europa League,77.0,6.28,36,SRB
Rafiu Durosinmi,J10,AM,Forward,Viktoria Plzeň,UEFA Europa League,54.0,6.9,22,NGA
Prince Adu Kwabena,J10,AM,Forward,Viktoria Plzeň,UEFA Europa League,36.0,6.45,21,GHA
Matěj Vydra,J10,AM,Forward,Viktoria Plzeň,UEFA Europa League,82.0,6.75,32,CZE
Pavel Šulc,J10,AM,Forward,Viktoria Plzeň,UEFA Europa League,90.0,7.17,24,CZE
Saldanha,J10,AM,Forward,Ferencváros,UEFA Europa League,90.0,6.46,25,BRA
Kristoffer Zachariassen,J10,AM,Forward,Ferencváros,UEFA Europa League,57.0,5.82,30,NOR
Aleksandar Pešić,J10,AM,Forward,Ferencváros,UEFA Europa League,33.0,6.04,32,SRB
Tosin Kehinde,J10,LW,Forward,Ferencváros,UEFA Europa League,45.0,5.92,26,NGA
Adama Traoré,J10,RW,Forward,Ferencváros,UEFA Europa League,45.0,6.29,29,MLI
Oliver Edvardsen,J10,AM,Forward,Ajax,UEFA Europa League,45.0,5.98,25,NOR
Bertrand Traoré,J10,AM,Forward,Ajax,UEFA Europa League,75.0,6.25,29,BFA
Christian Rasmussen,J10,AM,Forward,Ajax,UEFA Europa League,40.0,6.05,22,DEN
Steven Berghuis,J10,AM,Forward,Ajax,UEFA Europa League,45.0,6.96,33,NED
Promise David,J10,AM,Forward,Union SG,UEFA Europa League,72.0,6.69,23,CAN
Kevin Rodríguez,J10,AM,Forward,Union SG,UEFA Europa League,48.0,6.27,24,ECU
Franjo Ivanović,J10,AM,Forward,Union SG,UEFA Europa League,120.0,6.43,21,CRO
Sofiane Boufal,J10,AM,Forward,Union SG,UEFA Europa League,60.0,6.9,31,MAR
Anouar Ait El Hadj,J10,AM,Forward,Union SG,UEFA Europa League,60.0,6.88,22,BEL
Joel Pohjanpalo,J3,AM,Forward,Venezia,Italian Serie A,76.0,6.41,29,FIN
Mikael Ellertsson,J3,AM,Forward,Venezia,Italian Serie A,90.0,6.18,22,ISL
Gaetano Oristanio,J3,AM,Forward,Venezia,Italian Serie A,75.0,6.43,21,ITA
Duván Zapata,J3,AM,Forward,Torino,Italian Serie A,90.0,6.5,33,COL
Che Adams,J3,AM,Forward,Torino,Italian Serie A,76.0,6.06,28,SCO
Gabriel Strefezza,J22,AM,Forward,Como,Italian Serie A,67.0,6.5,27,BRA
Patrick Cutrone,J22,AM,Forward,Como,Italian Serie A,23.0,5.93,27,ITA
Alieu Fadera,J22,LW,Forward,Como,Italian Serie A,90.0,6.75,23,GAM
