Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Marcus Thuram,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,FRA,27,313.85,3239,46,6.82
Marcão,Sevilla,Spanish La Liga,CB,Defender,BRA,28,78.39,552,12,6.53
Marek Matějovský,Mladá Boleslav,UEFA Europa Conference League,AM,Forward,CZE,42,10.78,3,2,5.39
Marek Suchý,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,CZE,36,35.5,533,6,5.92
Marin Căruntu,Petrocub,UEFA Europa Conference League,AM,Forward,MDA,27,33.07,234,6,5.51
Marin Ljubicic,"LASK, Union Berlin","German Bundesliga, UEFA Europa Conference League",AM,Forward,CRO,23,114.41,676,19,6.02
Marin Pongračić,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,CRO,27,158.98,1921,26,6.11
Marin Tomasov,Astana FK,UEFA Europa Conference League,RM,Forward,CRO,37,24.62,356,4,6.16
Marin Šverko,Venezia,Italian Serie A,CB,Defender,CRO,27,98.26,1117,16,6.14
Mario Balotelli,Genoa,Italian Serie A,AM,Forward,ITA,34,34.66,62,6,5.78
Mario Gila,Lazio,"Italian Serie A, UEFA Europa League",CB,Defender,ESP,24,269.77,3270,42,6.42
Mario Götze,Eint Frankfurt,"German Bundesliga, UEFA Europa League",AM,Forward,GER,32,207.34,2090,32,6.48
Mario Hermoso,"Leverkusen, Roma","German Bundesliga, Italian Serie A, UEFA Champions League, UEFA Europa League",CB,Defender,ESP,29,113.71,958,18,6.32
Mario Kvesić,NK Celje,UEFA Europa Conference League,AM,Forward,BIH,33,62.59,590,10,6.26
Mario Lemina,Wolves,English Premier League,CM,Midfielder,GAB,31,115.47,1364,17,6.79
Mario Maroto,Valladolid,Spanish La Liga,CM,Midfielder,ESP,21,13.22,64,2,6.61
Mario Martín,Valladolid,Spanish La Liga,CM,Midfielder,ESP,21,197.08,1748,30,6.57
Mario Pašalić,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,CRO,30,298.44,2570,44,6.78
Mario Stroeykens,Anderlecht,UEFA Europa League,AM,Forward,BEL,20,47.02,427,7,6.72
Marios Elia,Pafos FC,UEFA Europa Conference League,RM,Forward,CYP,28,10.8,10,2,5.4
Marius Bülter,Hoffenheim,"German Bundesliga, UEFA Europa League",AM,Forward,GER,32,186.92,1863,29,6.45
Marius Corbu,APOEL,UEFA Europa Conference League,LW,Forward,ROU,22,17.28,33,3,5.76
Marius Courcoul,Angers,French Ligue 1,CM,Midfielder,FRA,18,49.58,309,8,6.2
Marius Wolf,Augsburg,German Bundesliga,WB,Midfielder,GER,29,203.9,2144,32,6.37
Marius Ştefănescu,FCSB,UEFA Europa League,RW,Forward,ROU,26,48.48,314,8,6.06
Mariusz Stępiński,AC Omonia,UEFA Europa Conference League,AM,Forward,POL,29,35.34,241,6,5.89
Mark McKenzie,Toulouse,French Ligue 1,CB,Defender,USA,26,187.04,2496,30,6.23
Mark Randall,Larne FC,UEFA Europa Conference League,CM,Midfielder,ENG,35,35.7,219,6,5.95
Mark Zabukovnik,NK Celje,UEFA Europa Conference League,CM,Midfielder,SVN,24,67.37,1002,11,6.12
Marko Arnautović,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,AUT,36,159.91,755,25,6.4
Marko Brest,Olimpija,UEFA Europa Conference League,AM,Midfielder,SVN,22,49.48,460,8,6.18
Marko Grujić,Porto,UEFA Europa League,CM,Midfielder,SRB,28,12.02,81,2,6.01
Marko Ivezić,Holstein Kiel,German Bundesliga,CB,Defender,SRB,23,143.25,1657,23,6.23
Marko Janković,Qarabağ,UEFA Europa League,DM,Midfielder,MNE,29,53.01,562,8,6.63
Marko Lazetić,TSC,UEFA Europa Conference League,AM,Forward,SRB,21,33.81,191,6,5.64
Marko Pjaca,Dinamo Zagreb,UEFA Champions League,LW,Forward,CRO,29,43.62,341,6,7.27
Marko Ristić,Olimpija,UEFA Europa Conference League,AM,Defender,SVN,20,23.01,272,4,5.75
Marko Rog,Dinamo Zagreb,UEFA Champions League,CM,Midfielder,CRO,29,48.48,364,7,6.93
Marko Stamenic,Olympiacos,UEFA Europa League,CM,Forward,NZL,22,22.59,40,4,5.65
Marko Tolić,Slovan Bratislava,UEFA Champions League,AM,Forward,CRO,28,49.88,458,7,7.13
Marko Vešović,Qarabağ,UEFA Europa League,RB,Defender,MNE,33,30.38,169,5,6.08
Marko Vukčević,Borac Banja Luka,UEFA Europa Conference League,RB,Defender,MNE,31,30.15,320,5,6.03
Markus Andreas Kaasa,Molde,UEFA Europa Conference League,CM,Midfielder,NOR,27,36.71,374,6,6.12
Markus Poom,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,EST,25,36.44,442,6,6.07
Markus Solbakken,Sparta Prague,UEFA Champions League,CM,Midfielder,NOR,24,26.57,87,4,6.64
Marlon Gomes,Shakhtar,UEFA Champions League,CM,Midfielder,BRA,21,48.85,288,7,6.98
Marnon Busch,Heidenheim,"German Bundesliga, UEFA Europa Conference League",RB,Defender,GER,30,184.58,1772,29,6.36
Maroan Sannadi,Athletic Club,"Spanish La Liga, UEFA Europa League",AM,Forward,MAR,24,145.17,1206,22,6.6
Marquinhos,APOEL,UEFA Europa Conference League,LW,Forward,BRA,28,24.62,236,4,6.16
Marquinhos,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,BRA,31,266.67,3164,38,7.02
Marshall Munetsi,"Reims, Wolves","English Premier League, French Ligue 1",AM,Forward,ZIM,28,210.68,2770,33,6.38
Marten de Roon,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,NED,34,312.79,3931,46,6.8
Martial Godo,Fulham,English Premier League,LB,Defender,ENG,22,12.44,24,2,6.22
Martim Fernandes,Porto,UEFA Europa League,RB,Defender,POR,18,31.65,312,5,6.33
Martim Marques,Lugano,UEFA Europa Conference League,LB,Defender,POR,21,30.08,259,5,6.02
Martin Adeline,Reims,French Ligue 1,LM,Midfielder,FRA,20,6.14,26,1,6.14
Martin Baturina,Dinamo Zagreb,UEFA Champions League,AM,Forward,CRO,21,58.98,619,8,7.37
Martin Bjørnbak,Molde,UEFA Europa Conference League,CB,Defender,NOR,32,42.11,392,7,6.02
Martin Erlic,Bologna,"Italian Serie A, UEFA Champions League",CB,Defender,CRO,27,53.36,379,9,5.93
Martin Frese,Hellas Verona,Italian Serie A,CB,Defender,DEN,27,66.93,549,11,6.08
Martin Králik,Mladá Boleslav,UEFA Europa Conference League,CB,Defender,SVK,29,37.33,524,6,6.22
Martin Linnes,Molde,UEFA Europa Conference League,RB,Defender,NOR,33,49.64,488,8,6.2
Martin Olsson,Malmö,UEFA Europa League,LM,Midfielder,SWE,36,5.55,2,1,5.55
Martin Satriano,Lens,French Ligue 1,AM,Forward,URU,24,43.39,88,7,6.2
Martin Suchomel,Sparta Prague,UEFA Champions League,WB,Midfielder,CZE,22,20.35,24,3,6.78
Martin Terrier,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,FRA,27,121.01,689,19,6.37
Martin Valjent,Mallorca,Spanish La Liga,CB,Defender,SVK,29,200.49,2763,31,6.47
Martin Vitík,Sparta Prague,UEFA Champions League,CB,Defender,CZE,22,54.16,720,8,6.77
Martin Ødegaard,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,NOR,26,295.47,3122,41,7.21
Martín Payero,Udinese,Italian Serie A,CM,Midfielder,ARG,26,157.35,1381,25,6.29
Martín Tejón,Valencia,Spanish La Liga,AM,Midfielder,ESP,20,25.7,49,4,6.42
Martín Zubimendi,Real Sociedad,"Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,26,294.92,3564,44,6.7
Marvin,Las Palmas,Spanish La Liga,RB,Defender,ESP,24,148.6,1038,23,6.46
Marvin Ducksch,Werder Bremen,German Bundesliga,AM,Forward,GER,31,213.03,2418,32,6.66
Marvin Friedrich,Gladbach,German Bundesliga,CB,Defender,GER,29,134.67,989,22,6.12
Marvin Pieringer,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,25,230.37,2383,36,6.4
Marvin Schulz,Holstein Kiel,German Bundesliga,CB,Midfielder,GER,30,72.79,306,12,6.07
Marvin Senaya,Strasbourg,French Ligue 1,RB,Defender,TOG,23,62.11,227,10,6.21
Marwann Nzuzi,Saint-Étienne,French Ligue 1,LB,Defender,FRA,20,12.38,125,2,6.19
Mason Greenwood,Marseille,French Ligue 1,AM,Forward,ENG,23,237.16,2804,34,6.98
Mason Holgate,Everton,English Premier League,RW,Forward,JAM,27,5.67,6,1,5.67
Mason Mount,Manchester Utd,"English Premier League, UEFA Europa League",AM,Forward,ENG,26,169.72,912,26,6.53
Massadio Haïdara,Brest,"French Ligue 1, UEFA Champions League",LB,Defender,MLI,32,197.75,2294,30,6.59
Massimo Luongo,Ipswich Town,English Premier League,CM,Midfielder,AUS,32,66.08,201,11,6.01
Mateja Đorđević,TSC,UEFA Europa Conference League,CB,Defender,SRB,22,41.95,629,7,5.99
Mateo Flores,Betis,"Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,ESP,20,78.13,450,13,6.01
Mateo Kovačić,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,CRO,31,260.8,2506,37,7.05
Mateo Maric,AC Omonia,UEFA Europa Conference League,CM,Midfielder,BIH,26,42.84,600,7,6.12
Mateo Mejía,Sevilla,Spanish La Liga,AM,Forward,ESP,21,6.04,11,1,6.04
Mateo Pellegrino,Parma,Italian Serie A,AM,Forward,ARG,24,81.71,737,13,6.29
Mateo Retegui,Atalanta,"Italian Serie A, UEFA Champions League",AM,Forward,ITA,26,310.65,2952,46,6.75
Mateo Sušić,APOEL,UEFA Europa Conference League,CB,Defender,BIH,34,43.35,611,7,6.19
Mateu Morey,Mallorca,Spanish La Liga,RB,Defender,ESP,25,105.59,741,16,6.6
Mateus Fernandes,Southampton,English Premier League,AM,Forward,POR,20,246.19,2909,36,6.84
Mateus Mane,Wolves,English Premier League,AM,Forward,NAN,0,5.83,2,1,5.83
Mateusz Kowalski,Parma,Italian Serie A,AM,Forward,POL,19,6.06,56,1,6.06
Mateusz Skrzypczak,Jagiellonia,UEFA Europa Conference League,CB,Defender,POL,24,55.78,725,9,6.2
Mateusz Szczepaniak,Legia Warsaw,UEFA Europa Conference League,LM,Forward,POL,18,23.63,48,4,5.91
Mateusz Wieteska,Cagliari,Italian Serie A,CB,Defender,POL,27,29.57,184,5,5.91
Matheus Aiás,FC Noah,UEFA Europa Conference League,AM,Forward,BRA,27,37.91,337,6,6.32
Matheus Cunha,Wolves,English Premier League,AM,Forward,BRA,25,235.89,2597,33,7.15
Matheus França,Crystal Palace,English Premier League,AM,Forward,BRA,21,27.38,55,4,6.84
Matheus Nunes,Manchester City,"English Premier League, UEFA Champions League",AM,Defender,POR,26,226.22,2205,33,6.86
Matheus Reis,Sporting CP,UEFA Champions League,CB,Defender,BRA,30,55.36,435,8,6.92
Matheus Silva,Qarabağ,UEFA Europa League,RB,Defender,BRA,27,38.6,396,6,6.43
Mathias Delorge,Gent,UEFA Europa Conference League,CM,Midfielder,BEL,20,49.76,566,8,6.22
Mathias Honsak,Heidenheim,"German Bundesliga, UEFA Europa Conference League",AM,Forward,AUT,28,183.31,1525,29,6.32
