Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Donovan Léon,J21,GK,Goalkeeper,Auxerre,French Ligue 1,90,5.65,32,GUF
Kjetil Haug,J21,GK,Goalkeeper,Toulouse,French Ligue 1,90,5.74,26,NOR
Đorđe Petrović,J21,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.99,25,SRB
Benjamin Lecomte,J21,GK,Goalkeeper,Montpellier,French Ligue 1,90,6.31,33,FRA
Yahia Fofana,J21,GK,Goalkeeper,Angers,French Ligue 1,90,6.73,24,CIV
Gerónimo Rulli,J21,GK,Goalkeeper,Marseille,French Ligue 1,90,6.5,32,ARG
Marco Bizot,J22,GK,Goalkeeper,Brest,French Ligue 1,90,5.97,33,NED
Donovan Léon,J22,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.53,32,GUF
Gerónimo Rulli,J22,GK,Goalkeeper,Marseille,French Ligue 1,90,6.31,32,ARG
Gautier Larsonneur,J22,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,6.53,27,FRA
Radosław Majecki,J22,GK,Goalkeeper,Monaco,French Ligue 1,90,6.19,25,POL
Anthony Lopes,J22,GK,Goalkeeper,Nantes,French Ligue 1,90,5.51,34,POR
Guillaume Restes,J22,GK,Goalkeeper,Toulouse,French Ligue 1,42,6.69,19,FRA
Kjetil Haug,J22,GK,Goalkeeper,Toulouse,French Ligue 1,48,6.4,26,NOR
Matvei Safonov,J22,GK,Goalkeeper,Paris S-G,French Ligue 1,90,7.6,25,RUS
Benjamin Lecomte,J22,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.4,33,FRA
Lucas Perri,J22,GK,Goalkeeper,Lyon,French Ligue 1,90,6.7,27,BRA
Yehvann Diouf,J22,GK,Goalkeeper,Reims,French Ligue 1,90,5.95,25,SEN
Yahia Fofana,J22,GK,Goalkeeper,Angers,French Ligue 1,90,7.49,24,CIV
Hervé Koffi,J22,GK,Goalkeeper,Lens,French Ligue 1,90,6.04,28,BFA
Đorđe Petrović,J22,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.76,25,SRB
Mathieu Gorgelin,J22,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.6,34,FRA
Marcin Bułka,J22,GK,Goalkeeper,Nice,French Ligue 1,90,6.33,25,POL
Brice Samba,J22,GK,Goalkeeper,Rennes,French Ligue 1,90,6.68,30,FRA
Lucas Chevalier,J22,GK,Goalkeeper,Lille,French Ligue 1,90,6.76,23,FRA
Steve Mandanda,J23,GK,Goalkeeper,Rennes,French Ligue 1,90,6.54,39,FRA
Yehvann Diouf,J23,GK,Goalkeeper,Reims,French Ligue 1,90,7.17,25,SEN
Devis Vásquez,J6,GK,Goalkeeper,Empoli,Italian Serie A,90,6.75,26,COL
David de Gea,J6,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.09,33,ESP
Lucas Chevalier,J23,GK,Goalkeeper,Lille,French Ligue 1,90,6.58,23,FRA
Radosław Majecki,J23,GK,Goalkeeper,Monaco,French Ligue 1,90,6.32,25,POL
Anthony Lopes,J23,GK,Goalkeeper,Nantes,French Ligue 1,90,6.75,34,POR
Mathew Ryan,J23,GK,Goalkeeper,Lens,French Ligue 1,90,6.37,32,AUS
Đorđe Petrović,J23,GK,Goalkeeper,Strasbourg,French Ligue 1,90,7.18,25,SRB
Marco Bizot,J23,GK,Goalkeeper,Brest,French Ligue 1,90,7.4,33,NED
Marcin Bułka,J23,GK,Goalkeeper,Nice,French Ligue 1,90,6.83,25,POL
Benjamin Lecomte,J23,GK,Goalkeeper,Montpellier,French Ligue 1,90,6.3,33,FRA
Mathieu Gorgelin,J23,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.28,34,FRA
Kjetil Haug,J23,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.21,26,NOR
Lucas Perri,J23,GK,Goalkeeper,Lyon,French Ligue 1,90,5.84,27,BRA
Gianluigi Donnarumma,J23,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.58,25,ITA
Radosław Majecki,J24,GK,Goalkeeper,Monaco,French Ligue 1,90,7.62,25,POL
Yehvann Diouf,J24,GK,Goalkeeper,Reims,French Ligue 1,90,6.94,25,SEN
Gautier Larsonneur,J24,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,6.09,28,FRA
Marcin Bułka,J24,GK,Goalkeeper,Nice,French Ligue 1,90,6.61,25,POL
Elia Caprile,J6,GK,Goalkeeper,Napoli,Italian Serie A,90,7.15,23,ITA
Stefano Turati,J6,GK,Goalkeeper,Monza,Italian Serie A,90,5.38,23,ITA
Mathew Ryan,J24,GK,Goalkeeper,Lens,French Ligue 1,90,4.93,32,AUS
Mathieu Gorgelin,J24,GK,Goalkeeper,Le Havre,French Ligue 1,90,6.22,34,FRA
Gianluigi Donnarumma,J24,GK,Goalkeeper,Paris S-G,French Ligue 1,90,5.88,26,ITA
Lucas Chevalier,J24,GK,Goalkeeper,Lille,French Ligue 1,90,6.59,23,FRA
Lucas Perri,J24,GK,Goalkeeper,Lyon,French Ligue 1,90,6.98,27,BRA
Marco Bizot,J24,GK,Goalkeeper,Brest,French Ligue 1,90,6.17,33,NED
Donovan Léon,J24,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.84,32,GUF
Đorđe Petrović,J24,GK,Goalkeeper,Strasbourg,French Ligue 1,90,7.91,25,SRB
Benjamin Lecomte,J24,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.69,33,FRA
Brice Samba,J24,GK,Goalkeeper,Rennes,French Ligue 1,90,7.82,30,FRA
Gerónimo Rulli,J24,GK,Goalkeeper,Marseille,French Ligue 1,90,7.4,32,ARG
Anthony Lopes,J24,GK,Goalkeeper,Nantes,French Ligue 1,90,6.59,34,POR
Kjetil Haug,J25,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.84,26,NOR
Radosław Majecki,J25,GK,Goalkeeper,Monaco,French Ligue 1,90,6.58,25,POL
Brice Samba,J25,GK,Goalkeeper,Rennes,French Ligue 1,90,5.8,30,FRA
Matvei Safonov,J25,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.62,26,RUS
Lucas Chevalier,J25,GK,Goalkeeper,Lille,French Ligue 1,90,7.45,23,FRA
Benjamin Lecomte,J25,GK,Goalkeeper,Montpellier,French Ligue 1,90,7.29,33,FRA
Lorenzo Montipò,J1,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,7.62,28,ITA
Alex Meret,J1,GK,Goalkeeper,Napoli,Italian Serie A,90,5.83,27,ITA
Zion Suzuki,J6,GK,Goalkeeper,Parma,Italian Serie A,90,5.77,22,JPN
Simone Scuffet,J6,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.27,28,ITA
Gerónimo Rulli,J25,GK,Goalkeeper,Marseille,French Ligue 1,90,6.24,32,ARG
Mathew Ryan,J25,GK,Goalkeeper,Lens,French Ligue 1,90,7.95,32,AUS
Marco Bizot,J25,GK,Goalkeeper,Brest,French Ligue 1,90,7.16,33,NED
Yahia Fofana,J25,GK,Goalkeeper,Angers,French Ligue 1,90,6.64,24,CIV
Anthony Lopes,J25,GK,Goalkeeper,Nantes,French Ligue 1,90,5.87,34,POR
Đorđe Petrović,J25,GK,Goalkeeper,Strasbourg,French Ligue 1,90,7.11,25,SRB
Yehvann Diouf,J25,GK,Goalkeeper,Reims,French Ligue 1,90,6.76,25,SEN
Donovan Léon,J25,GK,Goalkeeper,Auxerre,French Ligue 1,90,7.72,32,GUF
Mathieu Gorgelin,J25,GK,Goalkeeper,Le Havre,French Ligue 1,90,6.59,34,FRA
Gautier Larsonneur,J25,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,6.78,28,FRA
Marcin Bułka,J25,GK,Goalkeeper,Nice,French Ligue 1,90,6.13,25,POL
Lucas Perri,J25,GK,Goalkeeper,Lyon,French Ligue 1,90,7.23,27,BRA
Marcin Bułka,J26,GK,Goalkeeper,Nice,French Ligue 1,90,6.68,25,POL
Donovan Léon,J26,GK,Goalkeeper,Auxerre,French Ligue 1,90,7.12,32,GUF
Anthony Lopes,J26,GK,Goalkeeper,Nantes,French Ligue 1,90,7.5,34,POR
Lucas Chevalier,J26,GK,Goalkeeper,Lille,French Ligue 1,90,6.04,23,FRA
Yahia Fofana,J26,GK,Goalkeeper,Angers,French Ligue 1,90,6.49,24,CIV
Philipp Köhn,J26,GK,Goalkeeper,Monaco,French Ligue 1,90,6.94,26,SUI
Elia Caprile,J7,GK,Goalkeeper,Napoli,Italian Serie A,90,5.87,23,ITA
Emil Audero,J7,GK,Goalkeeper,Como,Italian Serie A,90,5.74,27,IDN
Lucas Perri,J26,GK,Goalkeeper,Lyon,French Ligue 1,90,5.8,27,BRA
Mathieu Gorgelin,J26,GK,Goalkeeper,Le Havre,French Ligue 1,90,6.18,34,FRA
Marco Bizot,J26,GK,Goalkeeper,Brest,French Ligue 1,90,7.22,34,NED
Yehvann Diouf,J26,GK,Goalkeeper,Reims,French Ligue 1,90,6.93,25,SEN
Đorđe Petrović,J26,GK,Goalkeeper,Strasbourg,French Ligue 1,90,7.33,25,SRB
Kjetil Haug,J26,GK,Goalkeeper,Toulouse,French Ligue 1,90,5.74,26,NOR
Gianluigi Donnarumma,J26,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.31,26,ITA
Gerónimo Rulli,J26,GK,Goalkeeper,Marseille,French Ligue 1,90,5.8,32,ARG
Đorđe Petrović,J27,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.84,25,SRB
Lucas Perri,J27,GK,Goalkeeper,Lyon,French Ligue 1,90,5.48,27,BRA
Yehvann Diouf,J27,GK,Goalkeeper,Reims,French Ligue 1,90,7.1,25,SEN
Gerónimo Rulli,J27,GK,Goalkeeper,Marseille,French Ligue 1,90,5.37,32,ARG
Gautier Larsonneur,J27,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,5.71,28,FRA
Matvei Safonov,J27,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.43,26,RUS
Philipp Köhn,J27,GK,Goalkeeper,Monaco,French Ligue 1,90,6.31,26,SUI
Marcin Bułka,J27,GK,Goalkeeper,Nice,French Ligue 1,90,6.42,25,POL
Guillaume Restes,J27,GK,Goalkeeper,Toulouse,French Ligue 1,90,4.98,20,FRA
Marco Bizot,J27,GK,Goalkeeper,Brest,French Ligue 1,90,6.06,34,NED
Arthur Desmas,J27,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.33,30,FRA
Anthony Lopes,J27,GK,Goalkeeper,Nantes,French Ligue 1,90,6.18,34,POR
Lorenzo Montipò,J7,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.21,28,ITA
Jesse Joronen,J7,GK,Goalkeeper,Venezia,Italian Serie A,90,5.6,31,FIN
Donovan Léon,J27,GK,Goalkeeper,Auxerre,French Ligue 1,90,7.0,32,GUF
Benjamin Lecomte,J27,GK,Goalkeeper,Montpellier,French Ligue 1,90,7.09,33,FRA
Lucas Chevalier,J27,GK,Goalkeeper,Lille,French Ligue 1,90,7.15,23,FRA
Mathew Ryan,J27,GK,Goalkeeper,Lens,French Ligue 1,90,7.17,32,AUS
Gianluigi Donnarumma,J28,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.5,26,ITA
Yahia Fofana,J28,GK,Goalkeeper,Angers,French Ligue 1,90,7.32,24,CIV
Marco Bizot,J28,GK,Goalkeeper,Brest,French Ligue 1,90,6.56,34,NED
Philipp Köhn,J28,GK,Goalkeeper,Monaco,French Ligue 1,90,5.74,27,SUI
Lucas Perri,J28,GK,Goalkeeper,Lyon,French Ligue 1,90,6.5,27,BRA
Lucas Chevalier,J28,GK,Goalkeeper,Lille,French Ligue 1,90,6.13,23,FRA
Mathew Ryan,J28,GK,Goalkeeper,Lens,French Ligue 1,90,7.65,32,AUS
Gautier Larsonneur,J28,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,6.27,28,FRA
Brice Samba,J28,GK,Goalkeeper,Rennes,French Ligue 1,90,6.19,30,FRA
Donovan Léon,J28,GK,Goalkeeper,Auxerre,French Ligue 1,90,7.66,32,GUF
Yehvann Diouf,J28,GK,Goalkeeper,Reims,French Ligue 1,90,7.04,25,SEN
Đorđe Petrović,J28,GK,Goalkeeper,Strasbourg,French Ligue 1,90,7.58,25,SRB
Maduka Okoye,J7,GK,Goalkeeper,Udinese,Italian Serie A,90,7.38,25,NGA
Wladimiro Falcone,J7,GK,Goalkeeper,Lecce,Italian Serie A,90,6.35,29,ITA
Benjamin Lecomte,J28,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.79,33,FRA
Mathieu Gorgelin,J28,GK,Goalkeeper,Le Havre,French Ligue 1,90,7.9,34,FRA
Gerónimo Rulli,J28,GK,Goalkeeper,Marseille,French Ligue 1,90,5.57,32,ARG
Guillaume Restes,J28,GK,Goalkeeper,Toulouse,French Ligue 1,90,5.12,20,FRA
Mathew Ryan,J29,GK,Goalkeeper,Lens,French Ligue 1,90,5.39,33,AUS
Yehvann Diouf,J29,GK,Goalkeeper,Reims,French Ligue 1,90,8.18,25,SEN
Philipp Köhn,J29,GK,Goalkeeper,Monaco,French Ligue 1,90,7.53,27,SUI
Gerónimo Rulli,J29,GK,Goalkeeper,Marseille,French Ligue 1,90,7.11,32,ARG
Guillaume Restes,J29,GK,Goalkeeper,Toulouse,French Ligue 1,90,5.32,20,FRA
Lucas Chevalier,J29,GK,Goalkeeper,Lille,French Ligue 1,90,7.2,23,FRA
Mathieu Gorgelin,J29,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.09,34,FRA
Brice Samba,J29,GK,Goalkeeper,Rennes,French Ligue 1,90,5.77,30,FRA
Donovan Léon,J29,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.58,32,GUF
Lucas Perri,J29,GK,Goalkeeper,Lyon,French Ligue 1,90,5.82,27,BRA
Marco Carnesecchi,J7,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.45,24,ITA
Pierluigi Gollini,J7,GK,Goalkeeper,Genoa,Italian Serie A,90,5.26,29,ITA
Brice Samba,J30,GK,Goalkeeper,Rennes,French Ligue 1,90,6.09,30,FRA
Anthony Lopes,J30,GK,Goalkeeper,Nantes,French Ligue 1,33,6.31,34,POR
Patrik Carlgren,J30,GK,Goalkeeper,Nantes,French Ligue 1,57,5.57,33,SWE
Matvei Safonov,J30,GK,Goalkeeper,Paris S-G,French Ligue 1,90,5.78,26,RUS
Mathieu Gorgelin,J30,GK,Goalkeeper,Le Havre,French Ligue 1,90,6.87,34,FRA
Gerónimo Rulli,J30,GK,Goalkeeper,Marseille,French Ligue 1,90,5.9,32,ARG
Benjamin Lecomte,J30,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.19,33,FRA
Lucas Chevalier,J30,GK,Goalkeeper,Lille,French Ligue 1,90,5.66,23,FRA
Donovan Léon,J30,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.31,32,GUF
Marcin Bułka,J30,GK,Goalkeeper,Nice,French Ligue 1,90,6.3,25,POL
Yahia Fofana,J30,GK,Goalkeeper,Angers,French Ligue 1,90,7.06,24,CIV
Yehvann Diouf,J30,GK,Goalkeeper,Reims,French Ligue 1,90,7.66,25,SEN
Guillaume Restes,J30,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.05,20,FRA
Marco Bizot,J30,GK,Goalkeeper,Brest,French Ligue 1,90,6.21,34,NED
Mathew Ryan,J30,GK,Goalkeeper,Lens,French Ligue 1,90,7.05,33,AUS
Gautier Larsonneur,J30,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,5.98,28,FRA
Rémy Descamps,J30,GK,Goalkeeper,Lyon,French Ligue 1,90,5.74,28,FRA
Patrik Carlgren,J29,GK,Goalkeeper,Nantes,French Ligue 1,90,6.96,33,SWE
Gianluigi Donnarumma,J29,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.26,26,ITA
Yann Sommer,J7,GK,Goalkeeper,Inter,Italian Serie A,90,5.99,35,SUI
Vanja Milinković-Savić,J7,GK,Goalkeeper,Torino,Italian Serie A,90,6.49,27,SRB
Gianluigi Donnarumma,J31,GK,Goalkeeper,Paris S-G,French Ligue 1,90,4.94,26,ITA
Marcin Bułka,J31,GK,Goalkeeper,Nice,French Ligue 1,90,7.53,25,POL
Mathieu Gorgelin,J31,GK,Goalkeeper,Le Havre,French Ligue 1,90,7.22,34,FRA
Philipp Köhn,J31,GK,Goalkeeper,Monaco,French Ligue 1,90,6.36,27,SUI
Yahia Fofana,J31,GK,Goalkeeper,Angers,French Ligue 1,90,5.99,24,CIV
Lucas Chevalier,J31,GK,Goalkeeper,Lille,French Ligue 1,90,7.52,23,FRA
Benjamin Lecomte,J31,GK,Goalkeeper,Montpellier,French Ligue 1,90,7.47,34,FRA
Yehvann Diouf,J31,GK,Goalkeeper,Reims,French Ligue 1,90,7.22,25,SEN
Anthony Lopes,J31,GK,Goalkeeper,Nantes,French Ligue 1,90,7.16,34,POR
Guillaume Restes,J31,GK,Goalkeeper,Toulouse,French Ligue 1,90,7.23,20,FRA
Mathew Ryan,J31,GK,Goalkeeper,Lens,French Ligue 1,90,5.4,33,AUS
Donovan Léon,J31,GK,Goalkeeper,Auxerre,French Ligue 1,90,7.93,32,GUF
Gerónimo Rulli,J31,GK,Goalkeeper,Marseille,French Ligue 1,90,6.9,32,ARG
Grégoire Coudert,J31,GK,Goalkeeper,Brest,French Ligue 1,90,5.41,26,FRA
Marcin Bułka,J32,GK,Goalkeeper,Nice,French Ligue 1,90,7.35,25,POL
Yehvann Diouf,J32,GK,Goalkeeper,Reims,French Ligue 1,90,6.42,25,SEN
Michele Di Gregorio,J7,GK,Goalkeeper,Juventus,Italian Serie A,90,6.34,27,ITA
Simone Scuffet,J7,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.93,28,ITA
Đorđe Petrović,J32,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.58,25,SRB
Matvei Safonov,J32,GK,Goalkeeper,Paris S-G,French Ligue 1,90,5.35,26,RUS
Guillaume Restes,J32,GK,Goalkeeper,Toulouse,French Ligue 1,90,7.23,20,FRA
Brice Samba,J32,GK,Goalkeeper,Rennes,French Ligue 1,90,6.18,31,FRA
Gautier Larsonneur,J32,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,5.8,28,FRA
Philipp Köhn,J32,GK,Goalkeeper,Monaco,French Ligue 1,90,5.91,27,SUI
Anthony Lopes,J32,GK,Goalkeeper,Nantes,French Ligue 1,90,5.69,34,POR
Yahia Fofana,J32,GK,Goalkeeper,Angers,French Ligue 1,90,7.6,24,CIV
Donovan Léon,J32,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.6,32,GUF
Mathieu Gorgelin,J32,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.93,34,FRA
Marco Bizot,J32,GK,Goalkeeper,Brest,French Ligue 1,90,7.12,34,NED
Benjamin Lecomte,J32,GK,Goalkeeper,Montpellier,French Ligue 1,90,6.94,34,FRA
Lucas Perri,J32,GK,Goalkeeper,Lyon,French Ligue 1,90,5.33,27,BRA
Mathew Ryan,J32,GK,Goalkeeper,Lens,French Ligue 1,90,6.2,33,AUS
Lucas Chevalier,J32,GK,Goalkeeper,Lille,French Ligue 1,90,6.71,23,FRA
Gerónimo Rulli,J32,GK,Goalkeeper,Marseille,French Ligue 1,90,5.86,32,ARG
Marco Bizot,J33,GK,Goalkeeper,Brest,French Ligue 1,90,7.7,34,NED
Lucas Chevalier,J33,GK,Goalkeeper,Lille,French Ligue 1,90,6.26,23,FRA
Philipp Köhn,J33,GK,Goalkeeper,Monaco,French Ligue 1,90,7.74,27,SUI
Lucas Perri,J33,GK,Goalkeeper,Lyon,French Ligue 1,90,5.8,27,BRA
Ivan Provedel,J7,GK,Goalkeeper,Lazio,Italian Serie A,90,6.09,30,ITA
Devis Vásquez,J7,GK,Goalkeeper,Empoli,Italian Serie A,90,6.21,26,COL
Donovan Léon,J33,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.0,32,GUF
Anthony Lopes,J33,GK,Goalkeeper,Nantes,French Ligue 1,90,6.35,34,POR
Yahia Fofana,J33,GK,Goalkeeper,Angers,French Ligue 1,90,5.92,24,CIV
Đorđe Petrović,J33,GK,Goalkeeper,Strasbourg,French Ligue 1,90,5.63,25,SRB
Benjamin Lecomte,J33,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.44,34,FRA
Arnau Tenas,J33,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.9,23,ESP
Brice Samba,J33,GK,Goalkeeper,Rennes,French Ligue 1,90,8.06,31,FRA
Marcin Bułka,J33,GK,Goalkeeper,Nice,French Ligue 1,90,5.81,25,POL
Yehvann Diouf,J33,GK,Goalkeeper,Reims,French Ligue 1,90,5.75,25,SEN
Gautier Larsonneur,J33,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,7.48,28,FRA
Mathieu Gorgelin,J33,GK,Goalkeeper,Le Havre,French Ligue 1,90,6.07,34,FRA
Gerónimo Rulli,J33,GK,Goalkeeper,Marseille,French Ligue 1,90,6.05,32,ARG
Guillaume Restes,J33,GK,Goalkeeper,Toulouse,French Ligue 1,90,5.97,20,FRA
Mathew Ryan,J33,GK,Goalkeeper,Lens,French Ligue 1,90,6.8,33,AUS
Gautier Larsonneur,J34,GK,Goalkeeper,Saint-Étienne,French Ligue 1,90,6.24,28,FRA
Guillaume Restes,J34,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.34,20,FRA
Lucas Perri,J34,GK,Goalkeeper,Lyon,French Ligue 1,90,7.22,27,BRA
Melvin Zinga,J34,GK,Goalkeeper,Angers,French Ligue 1,90,6.5,23,FRA
Federico Ravaglia,J7,GK,Goalkeeper,Bologna,Italian Serie A,90,7.0,24,ITA
Zion Suzuki,J7,GK,Goalkeeper,Parma,Italian Serie A,90,7.51,22,JPN
Mathew Ryan,J34,GK,Goalkeeper,Lens,French Ligue 1,90,7.56,33,AUS
Philipp Köhn,J34,GK,Goalkeeper,Monaco,French Ligue 1,90,5.38,27,SUI
Anthony Lopes,J34,GK,Goalkeeper,Nantes,French Ligue 1,90,6.62,34,POR
Dimitry Bertaud,J34,GK,Goalkeeper,Montpellier,French Ligue 1,90,5.55,26,COD
Marcin Bułka,J34,GK,Goalkeeper,Nice,French Ligue 1,90,6.87,25,POL
Marco Bizot,J34,GK,Goalkeeper,Brest,French Ligue 1,90,5.74,34,NED
Lucas Chevalier,J34,GK,Goalkeeper,Lille,French Ligue 1,90,5.63,23,FRA
Yehvann Diouf,J34,GK,Goalkeeper,Reims,French Ligue 1,90,6.37,25,SEN
Oliver Baumann,J1,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.33,34,GER
Timon Weiner,J1,GK,Goalkeeper,Holstein Kiel,German Bundesliga,90,6.83,25,GER
Robin Zentner,J1,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.87,29,GER
Frederik Rønnow,J1,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.43,32,DEN
Nediljko Labrović,J1,GK,Goalkeeper,Augsburg,German Bundesliga,90,5.77,24,CRO
Michael Zetterer,J1,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,5.79,29,GER
Semuel Pizzignacco,J7,GK,Goalkeeper,Monza,Italian Serie A,90,6.81,23,ITA
Mile Svilar,J7,GK,Goalkeeper,Roma,Italian Serie A,90,6.48,25,SRB
Florian Müller,J1,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.17,26,GER
Alexander Nübel,J1,GK,Goalkeeper,Stuttgart,German Bundesliga,90,5.33,27,GER
Nikola Vasilj,J1,GK,Goalkeeper,St. Pauli,German Bundesliga,90,5.96,28,BIH
Kevin Müller,J1,GK,Goalkeeper,Heidenheim,German Bundesliga,90,7.61,33,GER
Frederik Rønnow,J2,GK,Goalkeeper,Union Berlin,German Bundesliga,90,7.13,32,DEN
Nikola Vasilj,J2,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.44,28,BIH
Michael Zetterer,J2,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,7.54,29,GER
Gregor Kobel,J2,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.71,26,SUI
Kevin Trapp,J2,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,6.52,34,GER
Oliver Baumann,J2,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.07,34,GER
Patrick Drewes,J2,GK,Goalkeeper,Bochum,German Bundesliga,90,6.94,31,GER
Jonas Omlin,J2,GK,Goalkeeper,Gladbach,German Bundesliga,90,7.69,30,SUI
Timon Weiner,J2,GK,Goalkeeper,Holstein Kiel,German Bundesliga,90,5.72,25,GER
Kamil Grabara,J2,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,7.77,25,POL
Simone Scuffet,J1,GK,Goalkeeper,Cagliari,Italian Serie A,90,7.43,28,ITA
Mile Svilar,J1,GK,Goalkeeper,Roma,Italian Serie A,90,6.93,24,SRB
David de Gea,J7,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.22,33,ESP
Mike Maignan,J7,GK,Goalkeeper,Milan,Italian Serie A,90,5.56,29,FRA
Alexander Nübel,J2,GK,Goalkeeper,Stuttgart,German Bundesliga,90,5.91,27,GER
Robin Zentner,J2,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.14,29,GER
Matej Kovar,J2,GK,Goalkeeper,Leverkusen,German Bundesliga,90,5.35,24,CZE
Péter Gulácsi,J2,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,6.09,34,HUN
Kevin Müller,J2,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.85,33,GER
Nediljko Labrović,J2,GK,Goalkeeper,Augsburg,German Bundesliga,90,5.54,24,CRO
Manuel Neuer,J2,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,7.17,38,GER
Florian Müller,J2,GK,Goalkeeper,Freiburg,German Bundesliga,90,5.57,26,GER
Gregor Kobel,J3,GK,Goalkeeper,Dortmund,German Bundesliga,90,5.84,26,SUI
Kevin Müller,J3,GK,Goalkeeper,Heidenheim,German Bundesliga,90,5.41,33,GER
Péter Gulácsi,J3,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,7.1,34,HUN
Frederik Rønnow,J3,GK,Goalkeeper,Union Berlin,German Bundesliga,90,7.49,32,DEN
Jonas Omlin,J3,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.29,30,SUI
Alexander Nübel,J3,GK,Goalkeeper,Stuttgart,German Bundesliga,90,7.45,27,GER
Noah Atubolu,J3,GK,Goalkeeper,Freiburg,German Bundesliga,90,7.22,22,GER
Patrick Drewes,J3,GK,Goalkeeper,Bochum,German Bundesliga,90,7.31,31,GER
Kamil Grabara,J3,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.65,25,POL
Kevin Trapp,J3,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,45,6.82,34,GER
Kauã Santos,J3,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,45,5.89,21,BRA
Oliver Baumann,J3,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.25,34,GER
Lukáš Hrádecký,J3,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.32,34,FIN
Nicola Leali,J8,GK,Goalkeeper,Genoa,Italian Serie A,90,6.38,31,ITA
Federico Ravaglia,J8,GK,Goalkeeper,Bologna,Italian Serie A,90,5.8,24,ITA
Timon Weiner,J3,GK,Goalkeeper,Holstein Kiel,German Bundesliga,90,5.82,25,GER
Manuel Neuer,J3,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,5.68,38,GER
Nediljko Labrović,J3,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.44,24,CRO
